Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1177,Demarcus Robinson,KC,WR,13,DEN,2,2,100,39,0,20,19.5,19.5,0,0,0,0,0,0,5.9,5.9
1177,Tyler Lockett,SEA,WR,4,MIA,4,2,50,39,0,30,9.8,19.5,0,0,0,0,0,0,5.9,5.9
1177,Greg Ward,PHI,WR,6,BAL,3,2,66.7,19,0,13,6.3,9.5,0,0,0,0,0,0,5.9,5.9
1177,Julio Jones,ATL,WR,11,NO,2,2,100,39,0,22,19.5,19.5,0,0,0,0,0,0,5.9,5.9
1177,KhaDarel Hodge,CLE,WR,2,CIN,2,2,100,39,0,26,19.5,19.5,0,0,0,0,0,0,5.9,5.9
1177,Curtis Samuel,CAR,WR,2,TB,2,2,100,13,0,10,6.5,6.5,4,26,6.5,0,0,0,5.9,5.9
1177,Marcus Johnson,IND,WR,8,DET,4,2,50,39,0,21,9.8,19.5,0,0,0,0,0,0,5.9,5.9
1177,T.Y. Hilton,IND,WR,4,CHI,5,3,60,29,0,13,5.8,9.7,0,0,0,0,0,0,5.9,5.9
1177,Willie Snead IV,BAL,WR,14,CLE,5,3,60,29,0,13,5.8,9.7,0,0,0,0,0,0,5.9,5.9
1177,DeMichael Harris,IND,WR,6,CIN,3,3,100,29,0,13,9.7,9.7,0,0,0,0,0,0,5.9,5.9
1177,A.J. Green,CIN,WR,2,CLE,13,3,23.1,29,0,15,2.2,9.7,0,0,0,0,0,0,5.9,5.9
1177,Jarvis Landry,CLE,WR,10,HOU,5,3,60,29,0,18,5.8,9.7,0,0,0,0,0,0,5.9,5.9
1177,Jeff Smith,NYJ,WR,8,KC,8,3,37.5,29,0,15,3.6,9.7,0,0,0,0,0,0,5.9,5.9
1177,JuJu Smith-Schuster,PIT,WR,11,JAX,5,4,80,19,0,9,3.8,4.8,0,0,0,0,0,0,5.9,5.9
1191,Jakeem Grant Sr.,MIA,WR,3,JAX,1,1,100,19,0,19,19,19,1,29,29,0,0,0,5.8,5.8
1191,Jalen Guyton,LAC,WR,13,NE,7,2,28.6,38,0,24,5.4,19,0,0,0,0,0,0,5.8,5.8
1191,Chase Claypool,PIT,WR,13,WAS,4,2,50,38,0,30,9.5,19,0,0,0,0,0,0,5.8,5.8
1191,KeeSean Johnson,ARI,WR,15,PHI,3,2,66.7,38,0,32,12.7,19,0,0,0,0,0,0,5.8,5.8
1191,Adam Thielen,MIN,WR,9,DET,5,2,40,38,0,30,7.6,19,0,0,0,0,0,0,5.8,5.8
1191,John Hightower,PHI,WR,5,PIT,6,2,33.3,18,0,9,3,9,0,0,0,0,0,0,5.8,5.8
1191,Mike Williams,LAC,WR,10,MIA,5,2,40,38,0,28,7.6,19,0,0,0,0,0,0,5.8,5.8
1191,KJ Hamler,DEN,WR,3,TB,5,3,60,30,0,17,6,10,1,-2,-2,0,0,0,5.8,5.8
1191,Marvin Hall,DET,WR,9,MIN,5,3,60,28,0,14,5.6,9.3,0,0,0,0,0,0,5.8,5.8
1191,T.Y. Hilton,IND,WR,2,MIN,5,3,60,28,0,28,5.6,9.3,0,0,0,0,0,0,5.8,5.8
1191,Demarcus Robinson,KC,WR,2,LAC,4,3,75,28,0,14,7,9.3,0,0,0,0,0,0,5.8,5.8
1191,Anthony Miller,CHI,WR,12,GB,6,3,50,28,0,12,4.7,9.3,0,0,0,0,0,0,5.8,5.8
1191,Henry Ruggs III,LV,WR,17,DEN,3,3,100,38,0,18,12.7,12.7,1,0,0,0,1,1,5.8,5.8
1204,Mohamed Sanu,DET,WR,14,GB,2,2,100,37,0,21,18.5,18.5,0,0,0,0,0,0,5.7,5.7
1204,Allen Robinson II,CHI,WR,17,GB,5,2,40,37,0,23,7.4,18.5,0,0,0,0,0,0,5.7,5.7
1204,Hunter Renfrow,LV,WR,11,KC,2,2,100,37,0,21,18.5,18.5,0,0,0,0,0,0,5.7,5.7
1204,Mike Evans,TB,WR,7,LV,2,2,100,37,0,22,18.5,18.5,0,0,0,0,0,0,5.7,5.7
1204,Cameron Batson,TEN,WR,2,JAX,2,2,100,26,0,18,13,13,1,11,11,0,0,0,5.7,5.7
1204,Keke Coutee,HOU,WR,12,DET,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,5.7,5.7
1204,Chris Conley,JAX,WR,16,CHI,3,3,100,27,0,10,9,9,0,0,0,0,0,0,5.7,5.7
1204,Damiere Byrd,NE,WR,3,LV,3,3,100,27,0,23,9,9,0,0,0,0,0,0,5.7,5.7
1204,Brandon Powell,ATL,WR,3,CHI,4,3,75,27,0,13,6.8,9,0,0,0,0,0,0,5.7,5.7
1204,Adam Thielen,MIN,WR,8,GB,4,3,75,27,0,12,6.8,9,0,0,0,0,0,0,5.7,5.7
1204,Steven Sims,WAS,WR,13,PIT,6,4,66.7,17,0,9,2.8,4.2,0,0,0,0,0,0,5.7,5.7
1215,Isaiah McKenzie,BUF,WR,10,ARI,1,1,100,2,0,2,2,2,0,0,0,0,0,0,5.7,5.68
1216,Preston Williams,MIA,WR,2,BUF,5,1,20,26,0,26,5.2,26,0,0,0,0,0,0,5.6,5.6
1216,Mohamed Sanu,DET,WR,13,CHI,2,2,100,36,0,21,18,18,0,0,0,0,0,0,5.6,5.6
1216,Randall Cobb,HOU,WR,4,MIN,5,2,40,36,0,23,7.2,18,0,0,0,0,0,0,5.6,5.6
1216,N'Keal Harry,NE,WR,3,LV,4,2,50,34,0,27,8.5,17,1,2,2,0,0,0,5.6,5.6
1216,Marquez Callaway,NO,WR,16,MIN,4,3,75,26,0,11,6.5,8.7,0,0,0,0,0,0,5.6,5.6
1216,Keelan Cole,JAX,WR,16,CHI,5,3,60,26,0,14,5.2,8.7,0,0,0,0,0,0,5.6,5.6
1216,Tyron Johnson,LAC,WR,16,DEN,3,3,100,26,0,14,8.7,8.7,0,0,0,0,0,0,5.6,5.6
1216,Breshad Perriman,NYJ,WR,14,SEA,7,3,42.9,26,0,17,3.7,8.7,0,0,0,0,0,0,5.6,5.6
1216,Michael Pittman Jr.,IND,WR,3,NYJ,4,3,75,26,0,13,6.5,8.7,0,0,0,0,0,0,5.6,5.6
1216,Tee Higgins,CIN,WR,11,WAS,10,3,30,26,0,25,2.6,8.7,0,0,0,0,0,0,5.6,5.6
1216,Mike Williams,LAC,WR,12,BUF,5,3,60,26,0,13,5.2,8.7,0,0,0,0,0,0,5.6,5.6
1216,Terry McLaurin,WAS,WR,5,LAR,7,3,42.9,26,0,12,3.7,8.7,0,0,0,0,0,0,5.6,5.6
1216,Justin Jefferson,MIN,WR,8,GB,4,3,75,26,0,12,6.5,8.7,0,0,0,0,0,0,5.6,5.6
1229,David Moore,SEA,WR,16,LAR,1,1,100,45,0,45,45,45,0,0,0,0,0,0,5.5,5.5
1229,Jalen Guyton,LAC,WR,5,NO,3,1,33.3,49,0,49,16.3,49,1,-4,-4,0,0,0,5.5,5.5
1229,Tyron Johnson,LAC,WR,17,KC,2,2,100,35,0,27,17.5,17.5,0,0,0,0,0,0,5.5,5.5
1229,Sterling Shepard,NYG,WR,2,CHI,4,2,50,29,0,24,7.2,14.5,1,6,6,0,0,0,5.5,5.5
1229,Tyler Johnson,TB,WR,8,NYG,2,2,100,35,0,20,17.5,17.5,0,0,0,0,0,0,5.5,5.5
1229,Josh Reynolds,LAR,WR,4,NYG,4,3,75,25,0,11,6.2,8.3,0,0,0,0,1,0,5.5,5.5
1229,Jakeem Grant Sr.,MIA,WR,1,NE,3,3,100,25,0,14,8.3,8.3,0,0,0,0,0,0,5.5,5.5
1229,Tyreek Hill,KC,WR,6,BUF,3,3,100,20,0,8,6.7,6.7,1,5,5,0,0,0,5.5,5.5
1229,James Washington,PIT,WR,5,PHI,4,3,75,25,0,12,6.2,8.3,0,0,0,0,0,0,5.5,5.5
1238,Kendrick Bourne,SF,WR,1,ARI,5,2,40,34,0,18,6.8,17,0,0,0,0,0,0,5.4,5.4
1238,Zach Pascal,IND,WR,3,NYJ,4,2,50,34,0,20,8.5,17,0,0,0,0,0,0,5.4,5.4
1238,Kenny Stills,HOU,WR,7,GB,4,2,50,34,0,18,8.5,17,0,0,0,0,0,0,5.4,5.4
1238,KJ Hamler,DEN,WR,7,KC,3,2,66.7,24,0,21,8,12,1,10,10,0,2,0,5.4,5.4
1238,Damiere Byrd,NE,WR,15,MIA,4,3,75,24,0,23,6,8,0,0,0,0,0,0,5.4,5.4
1238,Hunter Renfrow,LV,WR,17,DEN,7,3,42.9,24,0,14,3.4,8,0,0,0,0,0,0,5.4,5.4
1238,Corey Davis,TEN,WR,14,JAX,3,3,100,34,0,19,11.3,11.3,0,0,0,0,1,1,5.4,5.4
1238,Deonte Harty,NO,WR,10,SF,4,4,100,24,0,11,6,6,0,0,0,0,2,1,5.4,5.4
1246,Braxton Berrios,NYJ,WR,13,LV,2,2,100,33,0,25,16.5,16.5,0,0,0,0,0,0,5.3,5.3
1246,Dante Pettis,NYG,WR,16,BAL,3,2,66.7,33,0,20,11,16.5,0,0,0,0,0,0,5.3,5.3
1246,Collin Johnson,JAX,WR,14,TEN,3,2,66.7,33,0,27,11,16.5,0,0,0,0,0,0,5.3,5.3
1246,Josh Reynolds,LAR,WR,2,PHI,2,2,100,33,0,20,16.5,16.5,0,0,0,0,0,0,5.3,5.3
1246,Brandin Cooks,HOU,WR,3,PIT,5,3,60,23,0,20,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1246,Keelan Cole,JAX,WR,17,IND,7,3,42.9,23,0,12,3.3,7.7,0,0,0,0,0,0,5.3,5.3
1246,Willie Snead IV,BAL,WR,11,TEN,7,3,42.9,23,0,9,3.3,7.7,0,0,0,0,0,0,5.3,5.3
1246,Mecole Hardman,KC,WR,12,TB,5,3,60,23,0,15,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1246,Tyler Lockett,SEA,WR,12,PHI,4,3,75,23,0,18,5.8,7.7,0,0,0,0,0,0,5.3,5.3
1246,Jeff Smith,NYJ,WR,5,ARI,11,3,27.3,23,0,11,2.1,7.7,0,0,0,0,0,0,5.3,5.3
1246,Justin Jefferson,MIN,WR,5,SEA,5,3,60,23,0,11,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1257,Sterling Shepard,NYG,WR,13,SEA,6,1,16.7,22,0,22,3.7,22,0,0,0,0,0,0,5.2,5.2
1257,Hunter Renfrow,LV,WR,5,KC,2,1,50,42,0,42,21,42,0,0,0,0,0,0,5.2,5.2
1257,Freddie Swain,SEA,WR,4,MIA,3,2,66.7,32,0,23,10.7,16,0,0,0,0,0,0,5.2,5.2
1257,Nelson Agholor,LV,WR,3,NE,3,2,66.7,32,0,18,10.7,16,0,0,0,0,0,0,5.2,5.2
1257,Jerry Jeudy,DEN,WR,6,NE,5,2,40,32,0,16,6.4,16,0,0,0,0,0,0,5.2,5.2
1257,Odell Beckham Jr.,CLE,WR,1,BAL,10,3,30,22,0,16,2.2,7.3,0,0,0,0,0,0,5.2,5.2
1257,Larry Fitzgerald,ARI,WR,6,DAL,4,3,75,22,0,11,5.5,7.3,0,0,0,0,0,0,5.2,5.2
1257,James Washington,PIT,WR,2,DEN,5,3,60,22,0,10,4.4,7.3,0,0,0,0,0,0,5.2,5.2
1257,Byron Pringle,KC,WR,8,NYJ,4,3,75,22,0,13,5.5,7.3,0,0,0,0,0,0,5.2,5.2
1266,Danny Amendola,DET,WR,6,JAX,2,2,100,31,0,19,15.5,15.5,0,0,0,0,0,0,5.1,5.1
1266,Quintez Cephus,DET,WR,9,MIN,2,2,100,31,0,20,15.5,15.5,0,0,0,0,0,0,5.1,5.1
1266,DeVante Parker,MIA,WR,10,LAC,7,2,28.6,31,0,23,4.4,15.5,0,0,0,0,0,0,5.1,5.1
1266,DK Metcalf,SEA,WR,17,SF,9,3,33.3,21,0,12,2.3,7,0,0,0,0,0,0,5.1,5.1
1266,Randall Cobb,HOU,WR,9,JAX,3,3,100,21,0,11,7,7,0,0,0,0,0,0,5.1,5.1
1271,Deonte Harty,NO,WR,9,TB,1,1,100,40,0,40,40,40,0,0,0,0,0,0,5,5
1271,Travis Fulgham,PHI,WR,15,ARI,2,2,100,30,0,18,15,15,0,0,0,0,0,0,5,5
1271,Michael Pittman Jr.,IND,WR,17,JAX,2,2,100,28,0,15,14,14,1,2,2,0,0,0,5,5
1271,Andy Isabella,ARI,WR,5,NYJ,3,2,66.7,30,0,24,10,15,0,0,0,0,0,0,5,5
1271,Hunter Renfrow,LV,WR,10,DEN,2,2,100,30,0,25,15,15,0,0,0,0,0,0,5,5
1271,James Washington,PIT,WR,10,CIN,2,2,100,30,0,16,15,15,0,0,0,0,0,0,5,5
1271,Demarcus Robinson,KC,WR,1,HOU,6,3,50,20,0,9,3.3,6.7,0,0,0,0,0,0,5,5
1271,Danny Amendola,DET,WR,15,TEN,4,3,75,20,0,11,5,6.7,0,0,0,0,0,0,5,5
1271,Scotty Miller,TB,WR,15,ATL,3,3,100,20,0,14,6.7,6.7,0,0,0,0,0,0,5,5
1271,Anthony Miller,CHI,WR,7,LAR,5,3,60,20,0,8,4,6.7,0,0,0,0,0,0,5,5
1271,Devin Duvernay,BAL,WR,12,PIT,3,3,100,20,0,8,6.7,6.7,0,0,0,0,0,0,5,5
1271,Chris Hogan,NYJ,WR,5,ARI,3,3,100,20,0,10,6.7,6.7,0,0,0,0,0,0,5,5
1271,Isaiah Wright,WAS,WR,9,NYG,3,3,100,30,0,15,10,10,0,0,0,0,2,1,5,5
1284,Golden Tate,NYG,WR,14,ARI,2,1,50,39,0,39,19.5,39,0,0,0,0,0,0,4.9,4.9
1284,Devin Duvernay,BAL,WR,8,PIT,3,1,33.3,39,0,39,13,39,0,0,0,0,0,0,4.9,4.9
1284,KJ Hamler,DEN,WR,13,KC,5,2,40,16,0,8,3.2,8,2,13,6.5,0,0,0,4.9,4.9
1284,Michael Gallup,DAL,WR,4,CLE,5,2,40,29,0,17,5.8,14.5,0,0,0,0,0,0,4.9,4.9
1284,Auden Tate,CIN,WR,3,PHI,4,2,50,29,0,19,7.2,14.5,0,0,0,0,0,0,4.9,4.9
1284,Michael Gallup,DAL,WR,11,MIN,5,2,40,29,0,19,5.8,14.5,0,0,0,0,0,0,4.9,4.9
1284,Willie Snead IV,BAL,WR,2,HOU,2,2,100,29,0,22,14.5,14.5,0,0,0,0,0,0,4.9,4.9
1284,Marvin Jones Jr.,DET,WR,16,TB,3,3,100,19,0,11,6.3,6.3,0,0,0,0,0,0,4.9,4.9
1284,Deontay Burnett,PHI,WR,3,CIN,4,3,75,19,0,10,4.8,6.3,0,0,0,0,0,0,4.9,4.9
1284,Christian Kirk,ARI,WR,12,NE,6,3,50,19,0,8,3.2,6.3,1,0,0,0,0,0,4.9,4.9
1294,Miles Boykin,BAL,WR,4,WAS,4,2,50,28,0,15,7,14,0,0,0,0,0,0,4.8,4.8
1294,Christian Blake,ATL,WR,11,NO,4,2,50,28,0,25,7,14,0,0,0,0,0,0,4.8,4.8
1294,Noah Brown,DAL,WR,2,ATL,2,2,100,28,0,20,14,14,0,0,0,0,0,0,4.8,4.8
1294,Michael Pittman Jr.,IND,WR,12,TEN,9,2,22.2,28,0,14,3.1,14,0,0,0,0,0,0,4.8,4.8
1294,DK Metcalf,SEA,WR,10,LAR,4,2,50,28,0,19,7,14,0,0,0,0,0,0,4.8,4.8
1294,Anthony Miller,CHI,WR,10,MIN,7,2,28.6,28,0,21,4,14,0,0,0,0,0,0,4.8,4.8
1294,Isaiah Ford,MIA,WR,15,NE,3,3,100,18,0,8,6,6,0,0,0,0,0,0,4.8,4.8
1294,Denzel Mims,NYJ,WR,15,LAR,4,3,75,18,0,11,4.5,6,0,0,0,0,0,0,4.8,4.8
1294,Henry Ruggs III,LV,WR,14,IND,3,3,100,18,0,6,6,6,0,0,0,0,0,0,4.8,4.8
1303,Zay Jones,LV,WR,17,DEN,2,1,50,37,0,37,18.5,37,0,0,0,0,0,0,4.7,4.7
1303,J.J. Arcega-Whiteside,PHI,WR,5,PIT,1,1,100,37,0,37,37,37,0,0,0,0,0,0,4.7,4.7
1303,Ashton Dulin,IND,WR,5,CLE,1,1,100,34,0,34,34,34,1,3,3,0,0,0,4.7,4.7
1303,Greg Ward,PHI,WR,16,DAL,3,2,66.7,27,0,17,9,13.5,0,0,0,0,0,0,4.7,4.7
1303,Travis Fulgham,PHI,WR,16,DAL,3,2,66.7,27,0,19,9,13.5,0,0,0,0,0,0,4.7,4.7
1303,Demarcus Robinson,KC,WR,15,NO,3,2,66.7,27,0,23,9,13.5,0,0,0,0,0,0,4.7,4.7
1303,Breshad Perriman,NYJ,WR,7,BUF,2,2,100,27,0,19,13.5,13.5,0,0,0,0,0,0,4.7,4.7
1303,Quintez Cephus,DET,WR,12,HOU,2,2,100,27,0,16,13.5,13.5,0,0,0,0,0,0,4.7,4.7
1303,Michael Thomas,NO,WR,10,SF,7,2,28.6,27,0,15,3.9,13.5,0,0,0,0,0,0,4.7,4.7
1303,Isaiah McKenzie,BUF,WR,1,NYJ,3,3,100,17,0,10,5.7,5.7,0,0,0,0,0,0,4.7,4.7
1303,Breshad Perriman,NYJ,WR,1,BUF,5,3,60,17,0,13,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1303,Michael Thomas,NO,WR,1,TB,5,3,60,17,0,8,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1303,Cole Beasley,BUF,WR,16,NE,5,3,60,17,0,7,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1303,Byron Pringle,KC,WR,11,LV,4,3,75,17,0,10,4.2,5.7,0,0,0,0,0,0,4.7,4.7
1303,Deonte Harty,NO,WR,8,CHI,3,3,100,19,0,8,6.3,6.3,1,-2,-2,0,0,0,4.7,4.7
1318,Quintez Cephus,DET,WR,15,TEN,3,1,33.3,36,0,36,12,36,0,0,0,0,0,0,4.6,4.6
1318,Justin Jefferson,MIN,WR,1,GB,3,2,66.7,26,0,17,8.7,13,0,0,0,0,0,0,4.6,4.6
1318,Darius Slayton,NYG,WR,16,BAL,8,2,25,26,0,15,3.2,13,0,0,0,0,0,0,4.6,4.6
1318,Russell Gage,ATL,WR,3,CHI,3,2,66.7,26,0,14,8.7,13,0,0,0,0,0,0,4.6,4.6
1318,Keelan Cole,JAX,WR,11,PIT,5,2,40,26,0,17,5.2,13,0,0,0,0,0,0,4.6,4.6
1318,Jarvis Landry,CLE,WR,11,PHI,2,2,100,23,0,13,11.5,11.5,1,3,3,0,0,0,4.6,4.6
1318,DaeSean Hamilton,DEN,WR,7,KC,3,2,66.7,26,0,13,8.7,13,0,0,0,0,0,0,4.6,4.6
1318,Kalif Raymond,TEN,WR,5,BUF,2,2,100,26,0,20,13,13,0,0,0,0,0,0,4.6,4.6
1318,Anthony Miller,CHI,WR,4,IND,5,3,60,16,0,12,3.2,5.3,0,0,0,0,0,0,4.6,4.6
1318,Marvin Hall,DET,WR,11,CAR,3,3,100,16,0,6,5.3,5.3,0,0,0,0,0,0,4.6,4.6
1318,DJ Chark,JAX,WR,5,HOU,4,3,75,16,0,11,4,5.3,0,0,0,0,0,0,4.6,4.6
1318,Richie James,SF,WR,10,NO,5,3,60,26,0,14,5.2,8.7,0,0,0,0,1,1,4.6,4.6
1330,Preston Williams,MIA,WR,4,SEA,3,1,33.3,15,0,15,5,15,0,0,0,0,0,0,4.5,4.5
1330,Tyler Johnson,TB,WR,16,DET,1,1,100,35,0,35,35,35,0,0,0,0,0,0,4.5,4.5
1330,Chris Godwin,TB,WR,14,MIN,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1330,KhaDarel Hodge,CLE,WR,17,PIT,2,2,100,25,0,15,12.5,12.5,0,0,0,0,0,0,4.5,4.5
1330,Odell Beckham Jr.,CLE,WR,6,PIT,3,2,66.7,25,0,13,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1330,Cameron Batson,TEN,WR,11,BAL,2,2,100,21,0,14,10.5,10.5,1,4,4,0,0,0,4.5,4.5
1330,Ty Montgomery,NO,WR,2,LV,3,2,66.7,25,0,17,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1330,Russell Gage,ATL,WR,8,CAR,3,2,66.7,25,0,19,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1330,Chase Claypool,PIT,WR,14,BUF,6,3,50,15,0,6,2.5,5,0,0,0,0,0,0,4.5,4.5
1330,Tyler Boyd,CIN,WR,12,NYG,6,3,50,15,0,9,2.5,5,0,0,0,0,0,0,4.5,4.5
1340,Jamal Agnew,DET,WR,13,CHI,2,2,100,24,0,19,12,12,1,0,0,0,0,0,4.4,4.4
1340,Willie Snead IV,BAL,WR,16,NYG,2,2,100,24,0,13,12,12,0,0,0,0,0,0,4.4,4.4
1340,Terry McLaurin,WAS,WR,14,SF,6,2,33.3,24,0,13,4,12,0,0,0,0,0,0,4.4,4.4
1340,KeeSean Johnson,ARI,WR,3,DET,7,2,28.6,24,0,14,3.4,12,0,0,0,0,0,0,4.4,4.4
1340,Julio Jones,ATL,WR,2,DAL,4,2,50,24,0,19,6,12,0,0,0,0,0,0,4.4,4.4
1340,Tim Patrick,DEN,WR,2,PIT,5,2,40,24,0,17,4.8,12,0,0,0,0,0,0,4.4,4.4
1340,Auden Tate,CIN,WR,10,PIT,4,2,50,24,0,19,6,12,0,0,0,0,0,0,4.4,4.4
1340,Cole Beasley,BUF,WR,8,NE,2,2,100,24,0,12,12,12,0,0,0,0,0,0,4.4,4.4
1340,Tim Patrick,DEN,WR,15,BUF,4,3,75,14,0,10,3.5,4.7,0,0,0,0,0,0,4.4,4.4
1340,Christian Kirk,ARI,WR,14,NYG,4,3,75,14,0,7,3.5,4.7,0,0,0,0,0,0,4.4,4.4
1350,Julian Edelman,NE,WR,6,DEN,6,2,33.3,8,0,10,1.3,4,0,0,0,0,0,0,4.3,4.32
1351,Randall Cobb,HOU,WR,1,KC,3,2,66.7,23,0,17,7.7,11.5,0,0,0,0,0,0,4.3,4.3
1351,Michael Gallup,DAL,WR,14,CIN,6,2,33.3,23,0,12,3.8,11.5,0,0,0,0,0,0,4.3,4.3
1351,Daurice Fountain,IND,WR,3,NYJ,2,2,100,23,0,12,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1351,Jalen Guyton,LAC,WR,3,CAR,3,2,66.7,23,0,16,7.7,11.5,0,0,0,0,0,0,4.3,4.3
1351,Michael Gallup,DAL,WR,6,ARI,6,2,33.3,23,0,17,3.8,11.5,0,0,0,0,0,0,4.3,4.3
1351,Darius Slayton,NYG,WR,7,PHI,4,2,50,23,0,12,5.8,11.5,0,0,0,0,0,0,4.3,4.3
1351,DK Metcalf,SEA,WR,7,ARI,5,2,40,23,0,17,4.6,11.5,0,0,0,0,0,0,4.3,4.3
1351,Riley Ridley,CHI,WR,9,TEN,2,2,100,23,0,18,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1351,Isaiah Ford,MIA,WR,5,SF,2,2,100,23,0,15,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1351,Van Jefferson,LAR,WR,8,MIA,2,2,100,23,0,15,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1361,Willie Snead IV,BAL,WR,6,PHI,2,1,50,32,0,32,16,32,0,0,0,0,0,0,4.2,4.2
1361,John Hightower,PHI,WR,4,SF,2,2,100,22,0,13,11,11,0,0,0,0,0,0,4.2,4.2
1361,Mohamed Sanu,DET,WR,16,TB,4,2,50,22,0,20,5.5,11,0,0,0,0,0,0,4.2,4.2
1361,Mike Williams,LAC,WR,15,LV,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
1361,Keelan Cole,JAX,WR,15,BAL,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
1361,Julian Edelman,NE,WR,3,LV,6,2,33.3,23,0,15,3.8,11.5,1,-1,-1,0,0,0,4.2,4.2
1361,Jamal Agnew,DET,WR,3,ARI,2,2,100,20,0,20,10,10,1,2,2,0,0,0,4.2,4.2
1361,Darius Slayton,NYG,WR,17,DAL,4,2,50,22,0,15,5.5,11,0,0,0,0,0,0,4.2,4.2
1361,Jaydon Mickens,TB,WR,5,CHI,2,2,100,22,0,11,11,11,0,0,0,0,0,0,4.2,4.2
1361,Deebo Samuel,SF,WR,5,MIA,8,2,25,19,0,15,2.4,9.5,1,3,3,0,0,0,4.2,4.2
1361,Curtis Samuel,CAR,WR,10,TB,5,3,60,8,0,6,1.6,2.7,3,4,1.3,0,0,0,4.2,4.2
1361,Greg Ward,PHI,WR,8,DAL,5,3,60,10,0,6,2,3.3,1,2,2,0,0,0,4.2,4.2
1373,Van Jefferson,LAR,WR,1,DAL,3,1,33.3,31,0,31,10.3,31,0,0,0,0,0,0,4.1,4.1
1373,Brandon Aiyuk,SF,WR,16,ARI,2,1,50,15,0,15,7.5,15,1,16,16,0,0,0,4.1,4.1
1373,Darrius Shepherd,GB,WR,4,ATL,3,2,66.7,21,0,19,7,10.5,0,0,0,0,0,0,4.1,4.1
1373,Hunter Renfrow,LV,WR,1,CAR,2,2,100,21,0,11,10.5,10.5,0,0,0,0,0,0,4.1,4.1
1373,Dontrelle Inman,WAS,WR,1,PHI,5,2,40,21,0,11,4.2,10.5,0,0,0,0,0,0,4.1,4.1
1373,Chad Beebe,MIN,WR,15,CHI,2,2,100,21,0,12,10.5,10.5,0,0,0,0,0,0,4.1,4.1
1373,Brandon Aiyuk,SF,WR,2,NYJ,3,2,66.7,21,0,13,7,10.5,0,0,0,0,0,0,4.1,4.1
1373,Danny Amendola,DET,WR,2,GB,7,2,28.6,21,0,13,3,10.5,0,0,0,0,0,0,4.1,4.1
1373,Amari Cooper,DAL,WR,5,NYG,4,2,50,23,0,15,5.8,11.5,1,-2,-2,0,0,0,4.1,4.1
1373,Laviska Shenault Jr.,JAX,WR,6,DET,7,3,42.9,10,0,4,1.4,3.3,1,1,1,0,0,0,4.1,4.1
1373,Cooper Kupp,LAR,WR,6,SF,9,3,33.3,11,0,7,1.2,3.7,0,0,0,0,0,0,4.1,4.1
1373,Jalen Reagor,PHI,WR,12,SEA,7,3,42.9,11,0,8,1.6,3.7,0,0,0,0,0,0,4.1,4.1
1385,Willie Snead IV,BAL,WR,4,WAS,2,2,100,20,0,10,10,10,0,0,0,0,0,0,4,4
1385,Russell Gage,ATL,WR,4,GB,3,2,66.7,22,0,13,7.3,11,1,-2,-2,0,0,0,4,4
1385,Brandin Cooks,HOU,WR,1,KC,5,2,40,20,0,11,4,10,0,0,0,0,0,0,4,4
1385,James Washington,PIT,WR,16,IND,3,2,66.7,20,0,13,6.7,10,0,0,0,0,0,0,4,4
1385,Chosen Anderson,CAR,WR,15,GB,5,2,40,21,0,15,4.2,10.5,1,-1,-1,0,0,0,4,4
1385,Greg Ward,PHI,WR,14,NO,5,2,40,20,0,14,4,10,0,0,0,0,0,0,4,4
1385,Cam Sims,WAS,WR,11,CIN,2,2,100,20,0,12,10,10,0,0,0,0,0,0,4,4
1385,Jerry Jeudy,DEN,WR,7,KC,4,2,50,20,0,13,5,10,0,0,0,0,0,0,4,4
1385,Jamal Agnew,DET,WR,11,CAR,6,3,50,10,0,5,1.7,3.3,0,0,0,0,0,0,4,4
1385,Danny Amendola,DET,WR,10,WAS,3,3,100,10,0,8,3.3,3.3,0,0,0,0,0,0,4,4
1395,Isaiah McKenzie,BUF,WR,4,LV,1,1,100,18,0,18,18,18,2,11,5.5,0,0,0,3.9,3.9
