Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
443,Anthony Firkser,TEN,TE,8,CIN,3,2,66.7,36,0,26,12,18,0,0,0,0,0,0,5.6,5.6
444,Lawrence Cager,NYJ,TE,3,IND,4,2,50,35,0,19,8.8,17.5,0,0,0,0,0,0,5.5,5.5
444,Cameron Brate,TB,TE,8,NYG,2,2,100,35,0,25,17.5,17.5,0,0,0,0,0,0,5.5,5.5
444,Robert Tonyan,GB,TE,6,TB,4,3,75,25,0,11,6.2,8.3,0,0,0,0,0,0,5.5,5.5
444,Austin Hooper,CLE,TE,3,WAS,4,3,75,25,0,10,6.2,8.3,0,0,0,0,0,0,5.5,5.5
444,T.J. Hockenson,DET,TE,17,MIN,3,3,100,25,0,15,8.3,8.3,0,0,0,0,0,0,5.5,5.5
449,Hunter Bryant,DET,TE,15,TEN,2,1,50,44,0,44,22,44,0,0,0,0,0,0,5.4,5.4
449,Tyler Higbee,LAR,TE,14,NE,2,2,100,34,0,25,17,17,0,0,0,0,0,0,5.4,5.4
449,Gerald Everett,LAR,TE,3,BUF,2,2,100,34,0,18,17,17,0,0,0,0,0,0,5.4,5.4
449,Blake Bell,DAL,TE,2,ATL,3,2,66.7,34,0,24,11.3,17,0,0,0,0,0,0,5.4,5.4
449,Trey Burton,IND,TE,10,TEN,3,3,100,24,0,14,8,8,0,0,0,0,0,0,5.4,5.4
454,Charlie Woerner,SF,TE,13,BUF,2,2,100,33,0,18,16.5,16.5,0,0,0,0,0,0,5.3,5.3
454,Greg Olsen,SEA,TE,10,LAR,4,2,50,33,0,22,8.2,16.5,0,0,0,0,0,0,5.3,5.3
454,Mo Alie-Cox,IND,TE,13,HOU,5,3,60,23,0,17,4.6,7.7,0,0,0,0,0,0,5.3,5.3
454,Durham Smythe,MIA,TE,17,BUF,3,3,100,23,0,11,7.7,7.7,0,0,0,0,0,0,5.3,5.3
454,Hunter Henry,LAC,TE,7,JAX,7,3,42.9,23,0,11,3.3,7.7,0,0,0,0,0,0,5.3,5.3
454,Jace Sternberger,GB,TE,11,IND,3,3,100,23,0,12,7.7,7.7,0,0,0,0,0,0,5.3,5.3
454,Cameron Brate,TB,TE,11,LAR,4,3,75,23,0,9,5.8,7.7,0,0,0,0,0,0,5.3,5.3
461,Taysom Hill,NO,TE,1,TB,1,1,100,14,0,14,14,14,3,13,4.3,0,0,0,5.2,5.22
462,Maxx Williams,ARI,TE,15,PHI,1,1,100,42,0,42,42,42,0,0,0,0,0,0,5.2,5.2
462,Robert Tonyan,GB,TE,7,HOU,2,2,100,32,0,31,16,16,0,0,0,0,0,0,5.2,5.2
462,Kahale Warring,HOU,TE,15,IND,2,2,100,32,0,23,16,16,0,0,0,0,0,0,5.2,5.2
462,Tyler Eifert,JAX,TE,11,PIT,5,2,40,32,0,17,6.4,16,0,0,0,0,0,0,5.2,5.2
462,Evan Engram,NYG,TE,3,SF,5,3,60,22,0,9,4.4,7.3,0,0,0,0,0,0,5.2,5.2
462,Mark Andrews,BAL,TE,3,KC,8,3,37.5,22,0,13,2.8,7.3,0,0,0,0,1,0,5.2,5.2
462,Jacob Hollister,SEA,TE,7,ARI,3,3,100,22,0,17,7.3,7.3,0,0,0,0,0,0,5.2,5.2
462,Mark Andrews,BAL,TE,9,IND,5,3,60,22,0,13,4.4,7.3,0,0,0,0,0,0,5.2,5.2
470,Ryan Griffin,NYJ,TE,13,LV,2,2,100,31,0,18,15.5,15.5,0,0,0,0,0,0,5.1,5.1
470,Zach Ertz,PHI,TE,13,GB,4,2,50,31,0,20,7.8,15.5,0,0,0,0,0,0,5.1,5.1
470,Drew Sample,CIN,TE,14,DAL,4,3,75,21,0,9,5.2,7,0,0,0,0,0,0,5.1,5.1
470,Chris Herndon,NYJ,TE,3,IND,5,3,60,21,0,9,4.2,7,0,0,0,0,0,0,5.1,5.1
470,Dalton Schultz,DAL,TE,16,PHI,4,3,75,21,0,16,5.2,7,0,0,0,0,0,0,5.1,5.1
475,Evan Engram,NYG,TE,6,WAS,3,2,66.7,30,0,21,10,15,0,0,0,0,0,0,5,5
475,Irv Smith Jr.,MIN,TE,17,DET,3,2,66.7,30,0,25,10,15,0,0,0,0,0,0,5,5
475,Durham Smythe,MIA,TE,4,SEA,2,2,100,30,0,18,15,15,0,0,0,0,0,0,5,5
475,Ian Thomas,CAR,TE,14,DEN,4,3,75,20,0,8,5,6.7,0,0,0,0,0,0,5,5
475,Jordan Akins,HOU,TE,14,CHI,6,3,50,20,0,8,3.3,6.7,0,0,0,0,0,0,5,5
475,Jacob Hollister,SEA,TE,13,NYG,4,3,75,20,0,10,5,6.7,0,0,0,0,0,0,5,5
475,James O'Shaughnessy,JAX,TE,5,HOU,3,3,100,20,0,8,6.7,6.7,0,0,0,0,0,0,5,5
475,Tyler Higbee,LAR,TE,4,NYG,4,3,75,20,0,8,5,6.7,0,0,0,0,0,0,5,5
483,Ross Dwelley,SF,TE,13,BUF,2,2,100,29,0,17,14.5,14.5,0,0,0,0,0,0,4.9,4.9
483,Dawson Knox,BUF,TE,17,MIA,8,2,25,29,0,19,3.6,14.5,0,0,0,0,0,0,4.9,4.9
483,Rob Gronkowski,TB,TE,17,ATL,4,2,50,29,0,18,7.2,14.5,0,0,0,0,0,0,4.9,4.9
483,Jared Cook,NO,TE,15,KC,5,2,40,29,0,21,5.8,14.5,0,0,0,0,0,0,4.9,4.9
483,Maxx Williams,ARI,TE,11,SEA,2,2,100,29,0,25,14.5,14.5,0,0,0,0,0,0,4.9,4.9
483,Darren Fells,HOU,TE,11,NE,2,2,100,29,0,16,14.5,14.5,0,0,0,0,0,0,4.9,4.9
483,Drew Sample,CIN,TE,11,WAS,4,2,50,29,0,18,7.2,14.5,0,0,0,0,0,0,4.9,4.9
483,Jonnu Smith,TEN,TE,8,CIN,2,2,100,29,0,19,14.5,14.5,0,0,0,0,0,0,4.9,4.9
483,Mo Alie-Cox,IND,TE,10,TEN,4,3,75,19,0,11,4.8,6.3,0,0,0,0,0,0,4.9,4.9
483,Anthony Firkser,TEN,TE,9,CHI,6,3,50,19,0,12,3.2,6.3,0,0,0,0,0,0,4.9,4.9
483,Anthony Firkser,TEN,TE,5,BUF,5,3,60,19,0,12,3.8,6.3,0,0,0,0,0,0,4.9,4.9
483,Durham Smythe,MIA,TE,12,NYJ,3,3,100,19,0,12,6.3,6.3,0,0,0,0,0,0,4.9,4.9
495,Pharaoh Brown,HOU,TE,6,TEN,2,2,100,28,0,22,14,14,0,0,0,0,0,0,4.8,4.8
495,Jordan Akins,HOU,TE,3,PIT,3,2,66.7,28,0,20,9.3,14,0,0,0,0,0,0,4.8,4.8
495,Ryan Griffin,NYJ,TE,9,NE,2,2,100,28,0,23,14,14,0,0,0,0,0,0,4.8,4.8
495,Ross Dwelley,SF,TE,15,DAL,2,2,100,28,0,19,14,14,0,0,0,0,0,0,4.8,4.8
495,Gerald Everett,LAR,TE,15,NYJ,5,2,40,28,0,15,5.6,14,0,0,0,0,0,0,4.8,4.8
495,Kyle Rudolph,MIN,TE,1,GB,2,2,100,28,0,22,14,14,0,0,0,0,0,0,4.8,4.8
495,Harrison Bryant,CLE,TE,14,BAL,6,3,50,18,0,9,3,6,0,0,0,0,0,0,4.8,4.8
495,Noah Fant,DEN,TE,10,LV,7,3,42.9,18,0,9,2.6,6,0,0,0,0,0,0,4.8,4.8
495,Trey Burton,IND,TE,16,PIT,4,3,75,18,0,11,4.5,6,0,0,0,0,0,0,4.8,4.8
504,Gerald Everett,LAR,TE,10,SEA,3,2,66.7,27,0,16,9,13.5,0,0,0,0,0,0,4.7,4.7
504,Kyle Rudolph,MIN,TE,4,HOU,2,2,100,27,0,19,13.5,13.5,0,0,0,0,0,0,4.7,4.7
504,Cameron Brate,TB,TE,16,DET,2,2,100,27,0,16,13.5,13.5,0,0,0,0,0,0,4.7,4.7
504,Jack Doyle,IND,TE,17,JAX,3,3,100,17,0,8,5.7,5.7,0,0,0,0,0,0,4.7,4.7
504,Will Dissly,SEA,TE,16,LAR,3,3,100,17,0,7,5.7,5.7,0,0,0,0,0,0,4.7,4.7
509,Marcedes Lewis,GB,TE,13,PHI,1,1,100,36,0,36,36,36,0,0,0,0,0,0,4.6,4.6
509,Adam Shaheen,MIA,TE,14,KC,3,2,66.7,26,0,16,8.7,13,0,0,0,0,0,0,4.6,4.6
509,Darren Fells,HOU,TE,9,JAX,2,2,100,26,0,19,13,13,0,0,0,0,0,0,4.6,4.6
509,Dan Arnold,ARI,TE,2,WAS,4,2,50,26,0,20,6.5,13,0,0,0,0,0,0,4.6,4.6
509,Dawson Knox,BUF,TE,1,NYJ,3,2,66.7,26,0,15,8.7,13,0,0,0,0,0,0,4.6,4.6
509,Zach Ertz,PHI,TE,17,WAS,6,3,50,16,0,7,2.7,5.3,0,0,0,0,0,0,4.6,4.6
509,Nick Keizer,KC,TE,7,DEN,2,2,100,36,0,22,18,18,0,0,0,0,1,1,4.6,4.6
509,Tyler Eifert,JAX,TE,5,HOU,7,3,42.9,16,0,13,2.3,5.3,0,0,0,0,0,0,4.6,4.6
517,Gerald Everett,LAR,TE,17,ARI,7,2,28.6,25,0,13,3.6,12.5,0,0,0,0,0,0,4.5,4.5
517,Nick Vannett,DEN,TE,7,KC,3,2,66.7,25,0,19,8.3,12.5,0,0,0,0,0,0,4.5,4.5
517,Jimmy Graham,CHI,TE,15,MIN,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,4.5,4.5
517,Rob Gronkowski,TB,TE,11,LAR,6,2,33.3,25,0,16,4.2,12.5,0,0,0,0,0,0,4.5,4.5
517,Kaden Smith,NYG,TE,6,WAS,3,3,100,15,0,9,5,5,0,0,0,0,0,0,4.5,4.5
517,Demetrius Harris,CHI,TE,3,ATL,3,3,100,15,0,8,5,5,0,0,0,0,0,0,4.5,4.5
517,Dan Arnold,ARI,TE,16,SF,5,3,60,25,0,11,5,8.3,0,0,0,0,1,1,4.5,4.5
517,Harrison Bryant,CLE,TE,8,LV,3,3,100,25,0,10,8.3,8.3,0,0,0,0,1,1,4.5,4.5
525,Darrell Daniels,ARI,TE,3,DET,2,2,100,24,0,15,12,12,0,0,0,0,0,0,4.4,4.4
525,Austin Hooper,CLE,TE,13,TEN,2,2,100,24,0,16,12,12,0,0,0,0,0,0,4.4,4.4
525,Chris Herndon,NYJ,TE,5,ARI,3,2,66.7,24,0,15,8,12,0,0,0,0,0,0,4.4,4.4
525,Nick Vannett,DEN,TE,11,MIA,2,2,100,24,0,15,12,12,0,0,0,0,0,0,4.4,4.4
525,Blake Bell,DAL,TE,4,CLE,2,2,100,24,0,12,12,12,0,0,0,0,0,0,4.4,4.4
525,Ryan Izzo,NE,TE,8,BUF,3,2,66.7,24,0,15,8,12,0,0,0,0,0,0,4.4,4.4
531,Jonnu Smith,TEN,TE,14,JAX,2,2,100,20,0,11,10,10,1,3,3,0,0,0,4.3,4.3
531,Jordan Reed,SF,TE,3,NYG,6,2,33.3,23,0,12,3.8,11.5,0,0,0,0,0,0,4.3,4.3
531,Irv Smith Jr.,MIN,TE,11,DAL,2,2,100,23,0,12,11.5,11.5,0,0,0,0,0,0,4.3,4.3
534,Tyler Eifert,JAX,TE,14,TEN,2,2,100,22,0,18,11,11,0,0,0,0,0,0,4.2,4.2
534,Dalton Schultz,DAL,TE,7,WAS,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,4.2,4.2
534,Drew Sample,CIN,TE,5,BAL,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
534,Pharaoh Brown,HOU,TE,11,NE,3,2,66.7,22,0,18,7.3,11,0,0,0,0,0,0,4.2,4.2
534,Tyler Eifert,JAX,TE,4,CIN,6,2,33.3,22,0,13,3.7,11,0,0,0,0,0,0,4.2,4.2
534,Austin Hooper,CLE,TE,2,CIN,4,2,50,22,0,11,5.5,11,0,0,0,0,0,0,4.2,4.2
540,Jesse James,DET,TE,4,NO,2,1,50,31,0,31,15.5,31,0,0,0,0,0,0,4.1,4.1
540,Foster Moreau,LV,TE,2,NO,1,1,100,31,0,31,31,31,0,0,0,0,0,0,4.1,4.1
540,Mark Andrews,BAL,TE,6,PHI,4,2,50,21,0,11,5.2,10.5,0,0,0,0,0,0,4.1,4.1
540,Jared Cook,NO,TE,3,GB,3,2,66.7,21,0,13,7,10.5,0,0,0,0,0,0,4.1,4.1
540,Donald Parham Jr.,LAC,TE,13,NE,4,2,50,21,0,12,5.2,10.5,0,0,0,0,0,0,4.1,4.1
540,Ross Dwelley,SF,TE,17,SEA,2,2,100,21,0,13,10.5,10.5,0,0,0,0,0,0,4.1,4.1
540,Luke Stocker,ATL,TE,15,TB,3,2,66.7,21,0,25,7,10.5,0,0,0,0,0,0,4.1,4.1
540,Darren Fells,HOU,TE,4,MIN,2,2,100,21,0,14,10.5,10.5,0,0,0,0,0,0,4.1,4.1
540,Dan Arnold,ARI,TE,1,SF,2,2,100,21,0,13,10.5,10.5,0,0,0,0,1,0,4.1,4.1
540,Jason Witten,LV,TE,8,CLE,2,2,100,21,0,13,10.5,10.5,0,0,0,0,0,0,4.1,4.1
550,Ross Dwelley,SF,TE,14,WAS,2,2,100,20,0,14,10,10,0,0,0,0,0,0,4,4
550,Greg Olsen,SEA,TE,11,ARI,2,2,100,20,0,10,10,10,0,0,0,0,0,0,4,4
550,Mo Alie-Cox,IND,TE,1,JAX,2,2,100,20,0,13,10,10,0,0,0,0,0,0,4,4
550,Jared Cook,NO,TE,9,TB,3,2,66.7,30,0,19,10,15,0,0,0,0,1,1,4,4
550,Ryan Griffin,NYJ,TE,4,DEN,3,3,100,10,0,4,3.3,3.3,0,0,0,0,0,0,4,4
555,Rob Gronkowski,TB,TE,4,LAC,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,3.9,3.9
555,Pharaoh Brown,HOU,TE,16,CIN,1,1,100,29,0,29,29,29,0,0,0,0,0,0,3.9,3.9
555,Mark Andrews,BAL,TE,2,HOU,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,3.9,3.9
555,Durham Smythe,MIA,TE,14,KC,3,2,66.7,19,0,10,6.3,9.5,0,0,0,0,0,0,3.9,3.9
555,Jordan Akins,HOU,TE,9,JAX,4,2,50,19,0,10,4.8,9.5,0,0,0,0,0,0,3.9,3.9
555,Harrison Bryant,CLE,TE,15,NYG,2,2,100,19,0,10,9.5,9.5,0,0,0,0,0,0,3.9,3.9
555,Mo Alie-Cox,IND,TE,12,TEN,2,2,100,19,0,11,9.5,9.5,0,0,0,0,0,0,3.9,3.9
555,Ryan Izzo,NE,TE,2,SEA,2,2,100,19,0,16,9.5,9.5,0,0,0,0,0,0,3.9,3.9
555,Darren Fells,HOU,TE,1,KC,2,2,100,19,0,12,9.5,9.5,0,0,0,0,0,0,3.9,3.9
555,Adam Trautman,NO,TE,13,ATL,3,3,100,9,0,5,3,3,0,0,0,0,0,0,3.9,3.9
565,Evan Engram,NYG,TE,14,ARI,4,2,50,18,0,14,4.5,9,0,0,0,0,0,0,3.8,3.8
565,Anthony Firkser,TEN,TE,17,HOU,2,2,100,18,0,12,9,9,0,0,0,0,0,0,3.8,3.8
565,Greg Olsen,SEA,TE,7,ARI,3,2,66.7,18,0,13,6,9,0,0,0,0,0,0,3.8,3.8
565,Jordan Reed,SF,TE,12,LAR,6,2,33.3,18,0,12,3,9,0,0,0,0,0,0,3.8,3.8
565,James O'Shaughnessy,JAX,TE,16,CHI,3,2,66.7,18,0,14,6,9,0,0,0,0,0,0,3.8,3.8
570,Maxx Williams,ARI,TE,14,NYG,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,3.7,3.7
570,Ryan Griffin,NYJ,TE,6,MIA,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,3.7,3.7
570,Adam Trautman,NO,TE,3,GB,2,2,100,17,0,10,8.5,8.5,0,0,0,0,0,0,3.7,3.7
570,Evan Engram,NYG,TE,17,DAL,4,2,50,17,0,14,4.2,8.5,0,0,0,0,0,0,3.7,3.7
570,James O'Shaughnessy,JAX,TE,12,CLE,4,2,50,17,0,10,4.2,8.5,0,0,0,0,0,0,3.7,3.7
570,Tyler Eifert,JAX,TE,16,CHI,5,2,40,17,0,9,3.4,8.5,0,0,0,0,0,0,3.7,3.7
570,Kaden Smith,NYG,TE,1,PIT,2,2,100,17,0,12,8.5,8.5,0,0,0,0,0,0,3.7,3.7
577,Will Dissly,SEA,TE,9,BUF,1,1,100,26,0,26,26,26,0,0,0,0,0,0,3.6,3.6
577,James O'Shaughnessy,JAX,TE,4,CIN,2,1,50,26,0,26,13,26,0,0,0,0,0,0,3.6,3.6
577,Colby Parkinson,SEA,TE,14,NYJ,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
577,MyCole Pruitt,TEN,TE,3,MIN,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
577,Durham Smythe,MIA,TE,13,CIN,2,2,100,16,0,11,8,8,0,0,0,0,0,0,3.6,3.6
577,Dawson Knox,BUF,TE,10,ARI,4,2,50,16,0,10,4,8,0,0,0,0,0,0,3.6,3.6
577,Gerald Everett,LAR,TE,12,SF,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
577,Trey Burton,IND,TE,4,CHI,5,2,40,16,0,8,3.2,8,0,0,0,0,0,0,3.6,3.6
577,Dawson Knox,BUF,TE,4,LV,3,2,66.7,16,0,9,5.3,8,0,0,0,0,0,0,3.6,3.6
577,Dawson Knox,BUF,TE,2,MIA,3,1,33.3,36,0,36,12,36,0,0,0,0,1,1,3.6,3.6
577,Ian Thomas,CAR,TE,1,LV,2,2,100,16,0,11,8,8,0,0,0,0,0,0,3.6,3.6
577,Durham Smythe,MIA,TE,8,LAR,2,2,100,16,0,8,8,8,0,0,0,0,0,0,3.6,3.6
589,Taysom Hill,NO,TE,10,SF,0,0,0,0,0,0,0,0,8,45,5.6,0,2,1,3.5,3.5
589,Ryan Izzo,NE,TE,1,MIA,2,1,50,25,0,25,12.5,25,0,0,0,0,0,0,3.5,3.5
589,Richard Rodgers,PHI,TE,3,CIN,2,2,100,15,0,12,7.5,7.5,0,0,0,0,0,0,3.5,3.5
589,Drew Sample,CIN,TE,17,BAL,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,3.5,3.5
589,Evan Engram,NYG,TE,10,PHI,3,2,66.7,15,0,11,5,7.5,0,0,0,0,0,0,3.5,3.5
589,Tyler Eifert,JAX,TE,10,GB,4,2,50,15,0,8,3.8,7.5,0,0,0,0,0,0,3.5,3.5
589,Demetrius Harris,CHI,TE,7,LAR,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
589,Will Dissly,SEA,TE,4,MIA,2,2,100,15,0,14,7.5,7.5,0,0,0,0,0,0,3.5,3.5
589,Cole Kmet,CHI,TE,16,JAX,6,2,33.3,18,0,10,3,9,1,-3,-3,0,0,0,3.5,3.5
589,Austin Hooper,CLE,TE,1,BAL,2,2,100,15,0,9,7.5,7.5,0,0,0,0,0,0,3.5,3.5
599,Cethan Carter,CIN,TE,4,JAX,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
599,James O'Shaughnessy,JAX,TE,14,TEN,2,2,100,14,0,10,7,7,0,0,0,0,0,0,3.4,3.4
599,Vance McDonald,PIT,TE,7,TEN,2,2,100,14,0,9,7,7,0,0,0,0,0,0,3.4,3.4
599,Jack Doyle,IND,TE,15,HOU,2,2,100,14,0,7,7,7,0,0,0,0,0,0,3.4,3.4
599,Mo Alie-Cox,IND,TE,15,HOU,2,2,100,14,0,10,7,7,0,0,0,0,0,0,3.4,3.4
599,Jacob Hollister,SEA,TE,11,ARI,3,2,66.7,14,0,9,4.7,7,0,0,0,0,0,0,3.4,3.4
599,Tyler Higbee,LAR,TE,8,MIA,4,2,50,14,0,13,3.5,7,0,0,0,0,0,0,3.4,3.4
606,Jesse James,DET,TE,8,IND,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
606,Jordan Reed,SF,TE,14,WAS,5,2,40,13,0,8,2.6,6.5,0,0,0,0,0,0,3.3,3.3
606,David Njoku,CLE,TE,17,PIT,5,2,40,13,0,14,2.6,6.5,0,0,0,0,0,0,3.3,3.3
606,T.J. Hockenson,DET,TE,10,WAS,4,2,50,13,0,8,3.2,6.5,0,0,0,0,0,0,3.3,3.3
606,Greg Olsen,SEA,TE,9,BUF,3,2,66.7,13,0,8,4.3,6.5,0,0,0,0,0,0,3.3,3.3
606,Gerald Everett,LAR,TE,16,SEA,3,2,66.7,13,0,9,4.3,6.5,0,0,0,0,0,0,3.3,3.3
606,Jimmy Graham,CHI,TE,8,NO,7,2,28.6,13,0,11,1.9,6.5,0,0,0,0,0,0,3.3,3.3
613,Adam Shaheen,MIA,TE,17,BUF,3,1,33.3,22,0,22,7.3,22,0,0,0,0,0,0,3.2,3.2
613,Ross Dwelley,SF,TE,10,NO,2,1,50,22,0,22,11,22,0,0,0,0,0,0,3.2,3.2
613,Foster Moreau,LV,TE,15,LAC,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
613,David Njoku,CLE,TE,15,NYG,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
613,Kaden Smith,NYG,TE,10,PHI,2,2,100,12,0,11,6,6,0,0,0,0,0,0,3.2,3.2
613,Troy Fumagalli,DEN,TE,10,LV,3,2,66.7,12,0,8,4,6,0,0,0,0,0,0,3.2,3.2
613,Cole Kmet,CHI,TE,15,MIN,2,2,100,12,0,7,6,6,0,0,0,0,0,0,3.2,3.2
613,Tyler Higbee,LAR,TE,5,WAS,2,2,100,12,0,9,6,6,0,0,0,0,0,0,3.2,3.2
613,Jason Witten,LV,TE,16,MIA,5,2,40,12,0,10,2.4,6,0,0,0,0,0,0,3.2,3.2
613,Jordan Reed,SF,TE,1,ARI,2,2,100,12,0,10,6,6,0,0,0,0,0,0,3.2,3.2
623,Cethan Carter,CIN,TE,17,BAL,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,3.1,3.1
623,Tyler Eifert,JAX,TE,3,MIA,3,2,66.7,11,0,6,3.7,5.5,0,0,0,0,0,0,3.1,3.1
623,Tyler Conklin,MIN,TE,10,CHI,2,2,100,11,0,9,5.5,5.5,0,0,0,0,0,0,3.1,3.1
623,Jacob Hollister,SEA,TE,12,PHI,5,2,40,11,0,8,2.2,5.5,0,0,0,0,0,0,3.1,3.1
623,Rob Gronkowski,TB,TE,1,NO,3,2,66.7,11,0,9,3.7,5.5,0,0,0,0,0,0,3.1,3.1
628,Jacob Hollister,SEA,TE,14,NYJ,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Will Dissly,SEA,TE,17,SF,2,1,50,20,0,20,10,20,0,0,0,0,0,0,3,3
628,Ryan Izzo,NE,TE,10,BAL,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Anthony Firkser,TEN,TE,15,DET,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Greg Olsen,SEA,TE,5,MIN,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Tanner Hudson,TB,TE,16,DET,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Mo Alie-Cox,IND,TE,16,PIT,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
628,Geoff Swaim,TEN,TE,6,HOU,3,2,66.7,10,0,8,3.3,5,0,0,0,0,0,0,3,3
628,Jordan Akins,HOU,TE,13,IND,3,2,66.7,10,0,9,3.3,5,0,0,0,0,0,0,3,3
628,Maxx Williams,ARI,TE,12,NE,2,2,100,10,0,6,5,5,0,0,0,0,0,0,3,3
638,Adam Shaheen,MIA,TE,10,LAC,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
638,Durham Smythe,MIA,TE,9,ARI,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
638,Adam Trautman,NO,TE,11,ATL,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
638,Juwan Johnson,NO,TE,16,MIN,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
638,David Njoku,CLE,TE,8,LV,3,1,33.3,19,0,19,6.3,19,0,0,0,0,0,0,2.9,2.9
638,Eric Ebron,PIT,TE,6,CLE,4,2,50,9,0,7,2.2,4.5,0,0,0,0,0,0,2.9,2.9
638,Darren Waller,LV,TE,3,NE,4,2,50,9,0,8,2.2,4.5,0,0,0,0,0,0,2.9,2.9
638,Jesse James,DET,TE,10,WAS,3,2,66.7,9,0,5,3,4.5,0,0,0,0,0,0,2.9,2.9
638,Evan Engram,NYG,TE,1,PIT,7,2,28.6,9,0,5,1.3,4.5,0,0,0,0,0,0,2.9,2.9
647,Daniel Brown,NYJ,TE,17,NE,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
647,Richard Rodgers,PHI,TE,5,PIT,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
647,Jimmy Graham,CHI,TE,2,NYG,1,1,100,18,0,18,18,18,0,0,0,0,0,0,2.8,2.8
647,Eric Ebron,PIT,TE,1,NYG,2,1,50,18,0,18,9,18,0,0,0,0,0,0,2.8,2.8
647,Zach Ertz,PHI,TE,14,NO,3,2,66.7,8,0,6,2.7,4,0,0,0,0,0,0,2.8,2.8
647,Hayden Hurst,ATL,TE,5,CAR,6,2,33.3,8,0,9,1.3,4,0,0,0,0,0,0,2.8,2.8
647,Logan Thomas,WAS,TE,11,CIN,5,2,40,6,0,6,1.2,3,1,2,2,0,0,0,2.8,2.8
647,Will Dissly,SEA,TE,1,ATL,2,2,100,8,0,5,4,4,0,0,0,0,0,0,2.8,2.8
647,T.J. Hockenson,DET,TE,15,TEN,4,2,50,18,0,11,4.5,9,1,0,0,0,1,1,2.8,2.8
656,Dan Arnold,ARI,TE,12,NE,3,1,33.3,17,0,17,5.7,17,0,0,0,0,0,0,2.7,2.7
656,Chris Manhertz,CAR,TE,4,ARI,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
656,Robert Tonyan,GB,TE,16,TEN,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,2.7,2.7
656,Adam Trautman,NO,TE,2,LV,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
656,Will Dissly,SEA,TE,8,SF,1,1,100,17,0,17,17,17,0,0,0,0,0,0,2.7,2.7
656,Nick Vannett,DEN,TE,13,KC,2,2,100,7,0,7,3.5,3.5,0,0,0,0,0,0,2.7,2.7
656,Anthony Firkser,TEN,TE,7,PIT,2,2,100,7,0,4,3.5,3.5,0,0,0,0,0,0,2.7,2.7
663,Kaden Smith,NYG,TE,17,DAL,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
663,Will Dissly,SEA,TE,10,LAR,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
663,Dan Arnold,ARI,TE,9,MIA,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
663,Josh Hill,NO,TE,2,LV,2,1,50,16,0,16,8,16,0,0,0,0,0,0,2.6,2.6
663,Irv Smith Jr.,MIN,TE,8,GB,1,1,100,16,0,16,16,16,0,0,0,0,0,0,2.6,2.6
663,Deon Yelder,KC,TE,17,LAC,6,2,33.3,6,0,8,1,3,0,0,0,0,0,0,2.6,2.6
