Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
810,Brian Hill,ATL,RB,11,NO,12,1,4000,6.01
810,Duke Johnson,HOU,RB,9,JAX,29,27,4000,6.01
810,Boston Scott,PHI,RB,4,SF,2,2,4000,6.01
813,Devontae Booker,LV,RB,12,ATL,30,5,4000,6
814,Tyler Ervin,GB,RB,9,SF,6,2,4000,5.99
815,Cam Akers,LAR,RB,12,SF,8,8,4200,5.97
815,Tevin Coleman,SF,RB,1,ARI,31,21,4200,5.97
815,Boston Scott,PHI,RB,12,SEA,32,21,4800,5.97
815,Kyle Juszczyk,SF,FB,9,GB,18,32,4000,5.97
819,Matt Breida,MIA,RB,6,NYJ,23,27,4100,5.96
819,Darrel Williams,KC,RB,16,ATL,26,5,4200,5.96
821,JaMycal Hasty,SF,RB,10,NO,16,3,4800,5.94
821,La'Mical Perine,NYJ,RB,7,BUF,23,19,4200,5.94
823,Le'Veon Bell,KC,RB,12,TB,9,3,4500,5.93
824,Devontae Booker,LV,RB,14,IND,5,15,5300,5.91
825,Zack Moss,BUF,RB,6,KC,12,25,4000,5.9
825,LeSean McCoy,TB,RB,16,DET,31,32,4000,5.9
827,Cordarrelle Patterson,CHI,RB,14,HOU,27,23,3600,5.88
827,Travis Homer,SEA,RB,4,MIA,14,19,4000,5.88
829,DeeJay Dallas,SEA,RB,11,ARI,17,13,4000,5.86
830,Chris Thompson,JAX,RB,6,DET,27,32,4000,5.85
831,Dexter Williams,GB,RB,9,SF,6,2,4200,5.82
831,Carlos Hyde,SEA,RB,15,WAS,4,7,5100,5.82
833,Ameer Abdullah,MIN,RB,17,DET,32,31,4000,5.8
834,Cam Akers,LAR,RB,6,SF,7,2,4800,5.79
835,Frank Gore,NYJ,RB,8,KC,9,17,4000,5.78
836,Cam Akers,LAR,RB,5,WAS,12,12,4000,5.74
836,Alexander Mattison,MIN,RB,1,GB,12,23,4200,5.74
838,Devontae Booker,LV,RB,17,DEN,19,19,4000,5.65
838,Le'Veon Bell,KC,RB,15,NO,3,1,4200,5.65
840,Ito Smith,ATL,RB,12,LV,23,29,4000,5.62
841,Jordan Howard,MIA,RB,3,JAX,26,18,4300,5.59
842,Tyler Ervin,GB,RB,4,ATL,32,13,4000,5.58
843,Ty Johnson,NYJ,RB,12,MIA,11,23,4000,5.57
844,La'Mical Perine,NYJ,RB,16,CLE,21,9,4000,5.56
844,Devonta Freeman,NYG,RB,3,SF,4,9,5500,5.56
844,Cordarrelle Patterson,CHI,RB,6,CAR,7,4,3200,5.56
847,Adrian Peterson,DET,RB,1,CHI,6,15,4500,5.54
848,Kerryon Johnson,DET,RB,6,JAX,28,24,4000,5.53
849,Tony Pollard,DAL,RB,3,SEA,28,6,4300,5.52
849,Boston Scott,PHI,RB,14,NO,3,1,4900,5.52
851,Brian Hill,ATL,RB,1,SEA,19,20,4000,5.49
852,Malcolm Brown,LAR,RB,14,NE,8,16,4000,5.48
853,Gus Edwards,BAL,RB,5,CIN,16,22,4000,5.47
854,Boston Scott,PHI,RB,5,PIT,6,2,4000,5.45
855,Wayne Gallman,NYG,RB,3,SF,4,9,4900,5.43
855,Tony Pollard,DAL,RB,1,LAR,14,17,4800,5.43
857,Benny Snell Jr.,PIT,RB,16,IND,8,12,5300,5.39
858,Giovani Bernard,CIN,RB,2,CLE,29,14,4300,5.38
859,Salvon Ahmed,MIA,RB,10,LAC,20,17,4000,5.36
860,Sony Michel,NE,RB,12,ARI,19,13,4000,5.35
860,Tony Jones Jr.,NO,RB,17,CAR,17,24,null,5.35
860,Matt Breida,MIA,RB,8,LAR,3,7,4000,5.35
860,Royce Freeman,DEN,RB,2,PIT,6,3,4000,5.35
860,Jalen Richard,LV,RB,7,TB,2,8,4000,5.35
865,Kerryon Johnson,DET,RB,2,GB,27,28,4000,5.34
865,Chris Thompson,JAX,RB,5,HOU,26,31,4000,5.34
867,Mike Boone,MIN,RB,17,DET,32,31,4000,5.33
868,Kerryon Johnson,DET,RB,4,NO,27,13,4000,5.31
868,Royce Freeman,DEN,RB,4,NYJ,16,26,4000,5.31
868,Ty Johnson,NYJ,RB,15,LAR,1,3,4200,5.31
868,Jerick McKinnon,SF,RB,16,ARI,15,15,4000,5.31
872,Alexander Mattison,MIN,RB,5,SEA,29,5,4000,5.3
872,Alexander Mattison,MIN,RB,11,DAL,29,23,6200,5.3
872,Devontae Booker,LV,RB,10,DEN,18,8,4000,5.3
875,Rashaad Penny,SEA,RB,17,SF,5,7,4000,5.29
876,Jordan Wilkins,IND,RB,13,HOU,28,31,4200,5.28
877,Gus Edwards,BAL,RB,13,DAL,31,27,4700,5.27
878,Phillip Lindsay,DEN,RB,13,KC,11,21,4200,5.26
878,Brian Hill,ATL,RB,13,NO,5,1,4800,5.26
878,Brian Hill,ATL,RB,17,TB,10,1,4200,5.26
881,La'Mical Perine,NYJ,RB,6,MIA,13,26,4000,5.22
882,Wayne Gallman,NYG,RB,5,DAL,31,21,4000,5.21
883,D'Ernest Johnson,CLE,RB,6,PIT,8,5,4000,5.2
883,Frank Gore,NYJ,RB,5,ARI,13,27,4000,5.2
883,Brian Hill,ATL,RB,14,LAC,19,18,4200,5.2
886,Cam Akers,LAR,RB,11,TB,5,3,4000,5.17
886,Carlos Hyde,SEA,RB,1,ATL,21,11,4600,5.17
888,Cordarrelle Patterson,CHI,RB,12,GB,16,9,3400,5.16
889,Travis Homer,SEA,RB,9,BUF,15,19,4000,5.1
890,Alexander Mattison,MIN,RB,9,DET,23,31,4000,5.09
891,Boston Scott,PHI,RB,16,DAL,28,26,4900,5.08
892,Devine Ozigbo,JAX,RB,17,IND,8,12,4000,5.06
893,Adrian Peterson,DET,RB,15,TEN,25,26,4600,5.04
894,Darrynton Evans,TEN,RB,17,HOU,30,32,4000,5.03
895,Malcolm Brown,LAR,RB,1,DAL,9,12,4500,5.02
895,Darrell Henderson Jr.,LAR,RB,15,NYJ,31,16,4400,5.02
897,Josh Adams,NYJ,RB,17,NE,9,20,4000,5.01
897,Giovani Bernard,CIN,RB,3,PHI,22,18,4200,5.01
899,Tevin Coleman,SF,RB,16,ARI,15,15,4000,5
900,Corey Clement,PHI,RB,1,WAS,28,30,4000,4.98
900,Dion Lewis,NYG,RB,8,TB,3,4,4000,4.98
902,Justice Hill,BAL,RB,12,PIT,2,3,4000,4.97
903,Darrynton Evans,TEN,RB,10,IND,2,4,4000,4.94
903,Cordarrelle Patterson,CHI,RB,8,NO,24,22,3200,4.94
905,Mark Ingram II,BAL,RB,13,DAL,31,27,4800,4.92
905,Alexander Mattison,MIN,RB,10,CHI,5,10,4000,4.92
907,Jalen Richard,LV,RB,4,BUF,21,11,4300,4.91
907,Jalen Richard,LV,RB,3,NE,12,15,4600,4.91
907,Kyle Juszczyk,SF,FB,3,NYG,10,11,4000,4.91
910,Rodney Smith,CAR,RB,16,WAS,3,6,4000,4.88
911,Samaje Perine,CIN,RB,12,NYG,14,24,4000,4.87
911,Boston Scott,PHI,RB,11,CLE,19,10,5600,4.87
911,C.J. Prosise,HOU,RB,14,CHI,13,10,4000,4.87
914,Jordan Wilkins,IND,RB,14,LV,24,29,4000,4.86
915,Gus Edwards,BAL,RB,14,CLE,21,9,4300,4.85
915,Tony Pollard,DAL,RB,7,WAS,14,13,5600,4.85
915,Royce Freeman,DEN,RB,16,LAC,18,15,4000,4.85
915,Giovani Bernard,CIN,RB,1,LAC,7,22,4400,4.85
919,Devontae Booker,LV,RB,4,BUF,21,11,4000,4.84
919,Jalen Richard,LV,RB,5,KC,3,17,4000,4.84
919,Kyle Juszczyk,SF,FB,17,SEA,21,16,4000,4.84
922,La'Mical Perine,NYJ,RB,4,DEN,17,7,4000,4.83
922,LeSean McCoy,TB,RB,15,ATL,26,5,4000,4.83
924,Carlos Hyde,SEA,RB,7,ARI,10,20,4000,4.81
924,Royce Freeman,DEN,RB,17,LV,27,30,4000,4.81
926,Mike Boone,MIN,RB,6,ATL,32,19,4000,4.8
926,Tony Pollard,DAL,RB,8,PHI,18,11,4200,4.8
928,LeSean McCoy,TB,RB,1,NO,15,4,4100,4.79
929,Joshua Kelley,LAC,RB,12,BUF,20,21,4000,4.78
930,Frank Gore,NYJ,RB,11,LAC,21,15,4100,4.75
930,Darrynton Evans,TEN,RB,3,MIN,31,22,4000,4.75
932,Ke'Shawn Vaughn,TB,RB,7,LV,24,30,4000,4.73
933,Darrynton Evans,TEN,RB,16,GB,14,28,4000,4.72
934,Benny Snell Jr.,PIT,RB,17,CLE,20,8,5100,4.71
935,Devine Ozigbo,JAX,RB,4,CIN,11,28,4000,4.7
936,Joshua Kelley,LAC,RB,13,NE,12,17,4000,4.69
936,Cordarrelle Patterson,CHI,RB,7,LAR,5,2,3100,4.69
938,Boston Scott,PHI,RB,15,ARI,14,20,4800,4.68
939,Devontae Booker,LV,RB,16,MIA,4,8,4000,4.67
939,Jalen Richard,LV,RB,9,LAC,19,12,4000,4.67
941,Le'Veon Bell,KC,RB,17,LAC,18,14,5700,4.63
942,Kalen Ballage,NYJ,RB,4,DEN,17,7,4300,4.61
943,Benny Snell Jr.,PIT,RB,1,NYG,29,18,4800,4.6
944,Joshua Kelley,LAC,RB,1,CIN,24,24,4300,4.59
945,DeAndre Washington,MIA,RB,12,NYJ,28,20,4000,4.58
946,Adrian Peterson,DET,RB,17,MIN,25,27,4000,4.57
946,Cordarrelle Patterson,CHI,RB,2,NYG,22,30,3400,4.57
948,Samaje Perine,CIN,RB,11,WAS,9,14,4000,4.56
948,Rex Burkhead,NE,RB,2,SEA,30,11,4100,4.56
950,Kerryon Johnson,DET,RB,10,WAS,6,12,4000,4.54
951,Alexander Mattison,MIN,RB,12,CAR,17,26,6000,4.53
952,Salvon Ahmed,MIA,RB,17,BUF,15,18,4400,4.52
953,Adrian Peterson,DET,RB,16,TB,14,1,4000,4.51
953,Royce Freeman,DEN,RB,3,TB,8,26,4000,4.51
955,Gus Edwards,BAL,RB,4,WAS,12,14,4000,4.5
956,Brian Hill,ATL,RB,16,KC,12,16,4000,4.49
957,Darrel Williams,KC,RB,4,NE,10,11,null,4.48
957,Jalen Richard,LV,RB,2,NO,8,4,4000,4.48
959,D'Ernest Johnson,CLE,RB,7,CIN,18,22,4000,4.47
959,Cordarrelle Patterson,CHI,RB,3,ATL,32,30,3600,4.47
959,Josh Adams,NYJ,RB,2,SF,18,20,4400,4.47
959,Darrel Williams,KC,RB,3,BAL,2,1,4000,4.47
963,Travis Homer,SEA,RB,5,MIN,28,20,4000,4.46
964,Gus Edwards,BAL,RB,6,PHI,21,12,4000,4.45
964,AJ Dillon,GB,RB,8,MIN,31,16,4000,4.45
964,Wayne Gallman,NYG,RB,6,WAS,18,16,4000,4.45
967,T.J. Yeldon,BUF,RB,3,LAR,5,23,4000,4.44
968,Dion Lewis,NYG,RB,5,DAL,31,21,4200,4.42
969,Alfred Morris,NYG,RB,17,DAL,28,25,4000,4.41
970,Devontae Booker,LV,RB,5,KC,3,17,4000,4.4
970,Boston Scott,PHI,RB,10,NYG,15,15,6000,4.4
970,Patrick Laird,MIA,RB,14,KC,10,20,4000,4.4
973,Matt Breida,MIA,RB,3,JAX,26,18,4100,4.38
974,Kerryon Johnson,DET,RB,15,TEN,25,26,4000,4.37
975,Jeremy McNichols,TEN,RB,6,HOU,20,28,4000,4.33
975,Kyle Juszczyk,SF,FB,16,ARI,15,15,4000,4.33
977,Cordarrelle Patterson,CHI,RB,16,JAX,31,26,3000,4.32
977,J.D. McKissic,WAS,RB,1,PHI,16,7,4000,4.32
979,Frank Gore,NYJ,RB,1,BUF,2,13,4000,4.31
979,Jalen Richard,LV,RB,10,DEN,18,8,4000,4.31
981,Cordarrelle Patterson,CHI,RB,15,MIN,22,31,3000,4.28
982,Jordan Wilkins,IND,RB,4,CHI,6,21,4000,4.27
982,Cordarrelle Patterson,CHI,RB,13,DET,29,25,3600,4.27
984,Devine Ozigbo,JAX,RB,6,DET,27,32,4000,4.25
985,Cordarrelle Patterson,CHI,RB,9,TEN,25,27,3200,4.22
985,Devontae Booker,LV,RB,3,NE,12,15,4000,4.22
987,J.J. Taylor,NE,RB,17,NYJ,29,15,4000,4.21
987,Darrel Williams,KC,RB,5,LV,22,32,4000,4.21
987,Devontae Booker,LV,RB,9,LAC,19,12,4000,4.21
987,Tony Pollard,DAL,RB,6,ARI,13,24,4000,4.21
991,Kyle Juszczyk,SF,FB,10,NO,16,3,4000,4.18
992,Giovani Bernard,CIN,RB,5,BAL,8,7,4100,4.16
993,Kyle Juszczyk,SF,FB,8,SEA,32,12,4000,4.15
994,Kyle Juszczyk,SF,FB,13,BUF,20,25,4000,4.14
995,Corey Clement,PHI,RB,8,DAL,30,28,4200,4.13
996,Justin Jackson,LAC,RB,1,CIN,24,24,4400,4.11
997,Ty Johnson,NYJ,RB,13,LV,24,29,4000,4.1
997,Kyle Juszczyk,SF,FB,2,NYJ,23,10,4000,4.1
999,Malcolm Brown,LAR,RB,15,NYJ,31,16,4000,4.08
999,Kyle Juszczyk,SF,FB,7,NE,9,5,4000,4.08
1001,Jalen Richard,LV,RB,8,CLE,25,15,4000,4.07
1002,Chase Edmonds,ARI,RB,1,SF,4,3,4400,4.06
1002,Jaylen Samuels,PIT,RB,15,CIN,23,21,4000,4.06
1004,Dion Lewis,NYG,RB,4,LAR,15,20,4400,4.05
1005,Brian Hill,ATL,RB,15,TB,13,4,4000,4.04
1005,Patrick Laird,MIA,RB,12,NYJ,28,20,4000,4.04
1007,Kerryon Johnson,DET,RB,14,GB,14,30,4200,4.03
1008,Brian Hill,ATL,RB,2,DAL,12,26,4000,4.02
1008,Salvon Ahmed,MIA,RB,9,ARI,14,20,4000,4.02
1008,Kyle Juszczyk,SF,FB,1,ARI,31,21,4000,4.02
1011,Jeff Wilson Jr.,SF,RB,13,BUF,20,25,4000,4
1012,Jordan Howard,MIA,RB,4,SEA,31,6,4100,3.99
1012,Anthony McFarland Jr.,PIT,RB,13,WAS,7,6,4200,3.99
1012,Rodney Smith,CAR,RB,11,DET,27,32,4000,3.99
1015,Kyle Juszczyk,SF,FB,14,WAS,7,6,4000,3.98
1016,J.D. McKissic,WAS,RB,2,ARI,19,32,4100,3.97
1017,Kerryon Johnson,DET,RB,17,MIN,25,27,4000,3.96
1017,Trenton Cannon,CAR,RB,17,NO,7,2,4000,3.96
1019,Peyton Barber,WAS,RB,3,CLE,29,7,4300,3.95
1019,Brian Hill,ATL,RB,3,CHI,3,12,4000,3.95
1021,Benny Snell Jr.,PIT,RB,15,CIN,23,21,4400,3.94
1022,Justin Jackson,LAC,RB,14,ATL,26,4,4000,3.91
1023,Matt Breida,MIA,RB,5,SF,2,1,4200,3.9
1023,Mark Ingram II,BAL,RB,14,CLE,21,9,4700,3.9
1025,Sony Michel,NE,RB,14,LAR,1,6,4300,3.88
1025,Kyle Juszczyk,SF,FB,15,DAL,28,27,4000,3.88
1027,Samaje Perine,CIN,RB,16,HOU,29,31,4000,3.87
1027,Kyle Juszczyk,SF,FB,6,LAR,3,12,4000,3.87
1029,La'Mical Perine,NYJ,RB,2,SF,18,20,4000,3.86
1029,Trayveon Williams,CIN,RB,15,PIT,2,1,4000,3.86
1031,Darrell Henderson Jr.,LAR,RB,1,DAL,9,12,4700,3.84
1031,Tony Pollard,DAL,RB,5,NYG,11,18,4000,3.84
1031,Jalen Richard,LV,RB,15,LAC,19,14,4000,3.84
1031,Kyle Juszczyk,SF,FB,5,MIA,21,23,4000,3.84
1035,Samaje Perine,CIN,RB,13,MIA,8,19,4000,3.82
1035,Jordan Wilkins,IND,RB,15,HOU,29,31,4000,3.82
1037,Alexander Mattison,MIN,RB,15,CHI,12,8,6300,3.81
1037,AJ Dillon,GB,RB,16,TEN,24,25,4000,3.81
1037,Benny Snell Jr.,PIT,RB,3,HOU,26,28,4700,3.81
1037,Jeremy McNichols,TEN,RB,15,DET,30,32,4000,3.81
1037,Boston Scott,PHI,RB,6,BAL,3,4,4000,3.81
1042,Matt Breida,MIA,RB,2,BUF,4,13,4500,3.76
1043,Reggie Bonnafon,CAR,RB,4,ARI,9,22,4000,3.75
1043,La'Mical Perine,NYJ,RB,15,LAR,1,3,4000,3.75
1043,Devontae Booker,LV,RB,8,CLE,25,15,4000,3.75
1046,Ke'Shawn Vaughn,TB,RB,17,ATL,24,4,4400,3.74
1047,Ito Smith,ATL,RB,13,NO,5,1,4700,3.72
1048,Jordan Wilkins,IND,RB,5,CLE,30,10,4000,3.71
1049,Cam Akers,LAR,RB,10,SEA,32,13,4200,3.7
1049,Matt Breida,MIA,RB,15,NE,5,18,4000,3.7
1049,Tyler Ervin,GB,RB,3,NO,21,13,4000,3.7
1052,DeAndre Washington,MIA,RB,10,LAC,20,17,4100,3.69
1053,Samaje Perine,CIN,RB,15,PIT,2,1,4300,3.68
1053,Patrick Laird,MIA,RB,13,CIN,23,23,4000,3.68
1053,Dion Lewis,NYG,RB,12,CIN,24,22,4000,3.68
1056,Peyton Barber,WAS,RB,1,PHI,16,7,4000,3.67
1056,Ito Smith,ATL,RB,5,CAR,10,28,4000,3.67
1056,Jaylen Samuels,PIT,RB,1,NYG,29,18,4100,3.67
1059,Alfred Morris,NYG,RB,16,BAL,7,14,4000,3.66
1059,Kyle Juszczyk,SF,FB,4,PHI,19,14,4000,3.66
1061,Alfred Morris,NYG,RB,12,CIN,24,22,4000,3.65
1061,Rodney Smith,CAR,RB,12,MIN,25,16,4000,3.65
1063,Jordan Howard,PHI,RB,17,WAS,3,6,null,3.64
1063,Cordarrelle Patterson,CHI,RB,1,DET,30,29,3400,3.64
1065,Benny Snell Jr.,PIT,RB,9,DAL,27,26,4000,3.62
1065,LeSean McCoy,TB,RB,2,CAR,25,31,4000,3.62
1067,Alfred Morris,NYG,RB,14,ARI,17,21,4000,3.61
1068,Tony Pollard,DAL,RB,4,CLE,22,8,4100,3.6
1069,Gus Edwards,BAL,RB,3,KC,11,21,4000,3.59
1069,Cam Akers,LAR,RB,7,CHI,4,12,4000,3.59
1069,Cordarrelle Patterson,CHI,RB,17,GB,11,5,3000,3.59
1069,Darrel Williams,KC,RB,6,BUF,23,14,4000,3.59
1069,Theo Riddick,LV,RB,13,NYJ,27,16,4000,3.59
1074,Alfred Morris,NYG,RB,10,PHI,13,10,4000,3.58
1074,Patrick Laird,MIA,RB,10,LAC,20,17,4000,3.58
1076,Jeremy McNichols,TEN,RB,14,JAX,32,27,4000,3.57
1077,Kyle Juszczyk,SF,FB,12,LAR,1,4,4000,3.56
1078,Benny Snell Jr.,PIT,RB,11,JAX,30,26,4000,3.55
1078,Cordarrelle Patterson,CHI,RB,5,TB,5,13,3400,3.55
1078,Trenton Cannon,CAR,RB,5,ATL,32,19,4000,3.55
1081,Elijah McGuire,KC,RB,17,LAC,18,14,null,3.53
1081,Troymaine Pope,LAC,RB,12,BUF,20,21,4000,3.53
1081,Rico Dowdle,DAL,RB,15,SF,7,6,4000,3.53
1081,C.J. Prosise,HOU,RB,12,DET,26,32,4000,3.53
1085,Benny Snell Jr.,PIT,RB,8,BAL,6,4,4000,3.51
1085,Kalen Ballage,NYJ,RB,2,SF,18,20,null,3.51
1085,Samaje Perine,CIN,RB,14,DAL,31,28,4000,3.51
1088,Peyton Barber,WAS,RB,16,CAR,19,23,4400,3.5
1089,Dion Lewis,NYG,RB,17,DAL,28,25,4000,3.49
1090,Jerick McKinnon,SF,RB,14,WAS,7,6,4400,3.48
1091,AJ Dillon,GB,RB,1,MIN,10,14,4400,3.47
1092,Ito Smith,ATL,RB,1,SEA,19,20,4300,3.45
1093,Ke'Shawn Vaughn,TB,RB,6,GB,16,31,4000,3.44
1093,Dion Lewis,NYG,RB,9,WAS,6,9,4100,3.44
1093,Dion Lewis,NYG,RB,6,WAS,18,16,4000,3.44
1096,Jeff Wilson Jr.,SF,RB,5,MIA,21,23,5000,3.43
1096,Wayne Gallman,NYG,RB,4,LAR,15,20,4500,3.43
1098,AJ Dillon,GB,RB,17,CHI,13,10,4900,3.4
1099,Matt Breida,MIA,RB,4,SEA,31,6,4000,3.39
1099,Royce Freeman,DEN,RB,1,TEN,17,16,4000,3.39
1099,Darrynton Evans,TEN,RB,5,BUF,18,11,4000,3.39
1102,Alfred Morris,NYG,RB,15,CLE,23,10,4000,3.38
1103,Damien Harris,NE,RB,4,KC,3,15,null,3.37
1103,Ito Smith,ATL,RB,3,CHI,3,12,4000,3.37
1105,Giovani Bernard,CIN,RB,6,IND,1,3,4000,3.35
1106,JaMycal Hasty,SF,RB,3,NYG,10,11,null,3.34
1106,LeSean McCoy,TB,RB,3,DEN,17,8,4000,3.34
1108,D'Ernest Johnson,CLE,RB,8,LV,26,30,4000,3.33
1109,Samaje Perine,CIN,RB,10,PIT,7,5,4000,3.32
1109,Jalen Richard,LV,RB,14,IND,5,15,4000,3.32
1109,Devine Ozigbo,JAX,RB,7,LAC,21,7,4000,3.32
1112,Benny Snell Jr.,PIT,RB,7,TEN,25,23,4000,3.31
1112,Tevin Coleman,SF,RB,13,BUF,20,25,4300,3.31
1112,Tevin Coleman,SF,RB,17,SEA,21,16,4000,3.31
1112,Patrick Laird,MIA,RB,1,NE,1,1,4000,3.31
1116,Joe Mixon,CIN,RB,15,PIT,2,1,5200,3.3
1117,Benny Snell Jr.,PIT,RB,14,BUF,20,24,5700,3.29
1118,Justin Jackson,LAC,RB,16,DEN,22,21,4000,3.28
1119,Trayveon Williams,CIN,RB,16,HOU,29,31,4000,3.26
1120,Royce Freeman,DEN,RB,13,KC,11,21,4000,3.25
1121,Samaje Perine,CIN,RB,7,CLE,22,15,4000,3.24
1122,Rodney Smith,CAR,RB,14,DEN,15,17,4000,3.23
1123,La'Mical Perine,NYJ,RB,3,IND,1,5,4000,3.22
1124,Samaje Perine,CIN,RB,8,TEN,22,22,4000,3.21
1125,Benny Snell Jr.,PIT,RB,10,CIN,24,24,4000,3.2
1126,Wayne Gallman,NYG,RB,7,PHI,20,12,4000,3.19
1126,Reggie Bonnafon,CAR,RB,3,LAC,9,1,null,3.19
1126,Royce Freeman,DEN,RB,8,LAC,19,13,4000,3.19
1129,Tevin Coleman,SF,RB,14,WAS,7,6,4900,3.18
1129,Kerryon Johnson,DET,RB,7,ATL,32,15,4000,3.18
1129,Devontae Booker,LV,RB,2,NO,8,4,4000,3.18
1132,Corey Clement,PHI,RB,2,LAR,13,26,4600,3.17
1133,Gus Edwards,BAL,RB,1,CLE,20,25,4000,3.16
1133,Josh Adams,NYJ,RB,4,DEN,17,7,null,3.16
1135,Alfred Morris,NYG,RB,9,WAS,6,9,4000,3.15
1135,Jaylen Samuels,PIT,RB,2,DEN,14,9,4000,3.15
1137,D'Onta Foreman,TEN,RB,11,BAL,3,8,4000,3.14
1137,Jeremy McNichols,TEN,RB,8,CIN,23,19,4000,3.14
1139,Dion Lewis,NYG,RB,13,SEA,31,14,4000,3.13
1140,Jordan Wilkins,IND,RB,2,MIN,32,23,4000,3.12
1140,Tyler Ervin,GB,RB,10,JAX,30,27,4000,3.12
1142,Jordan Wilkins,IND,RB,6,CIN,14,21,4000,3.1
1143,Josh Adams,NYJ,RB,3,IND,1,5,4000,3.09
1144,Tevin Coleman,SF,RB,15,DAL,28,27,4000,3.08
1145,Rashaad Penny,SEA,RB,15,WAS,4,7,4000,3.07
1146,Joshua Kelley,LAC,RB,15,LV,27,30,4000,3.06
1147,Josh Adams,NYJ,RB,15,LAR,1,3,4000,3.05
1147,Jeremy McNichols,TEN,RB,7,PIT,4,3,4000,3.05
1149,Jordan Howard,PHI,RB,14,NO,3,1,4000,3.04
1149,Jordan Wilkins,IND,RB,8,DET,21,29,4000,3.04
1149,Alfred Morris,NYG,RB,13,SEA,31,14,4000,3.04
1152,Reggie Gilliam,BUF,FB,3,LAR,5,10,3400,3.02
1153,Elijah McGuire,MIA,RB,14,KC,10,20,null,3.01
1154,Sony Michel,NE,RB,13,LAC,20,20,4000,2.99
1154,Dion Lewis,NYG,RB,10,PHI,13,10,4000,2.99
1156,Dion Lewis,NYG,RB,14,ARI,17,21,4000,2.97
1157,Artavis Pierce,CHI,RB,10,MIN,31,15,4000,2.96
1157,Justin Jackson,LAC,RB,17,KC,12,17,4000,2.96
1159,Mike Boone,MIN,RB,13,JAX,32,27,4000,2.95
1160,Jerick McKinnon,SF,RB,15,DAL,28,27,4000,2.94
1161,Jordan Wilkins,IND,RB,3,NYJ,25,23,4000,2.93
1162,Corey Clement,PHI,RB,17,WAS,3,6,null,2.9
1163,Dontrell Hilliard,CLE,RB,7,CIN,18,22,4000,2.89
1164,Benny Snell Jr.,PIT,RB,5,PHI,17,14,4000,2.88
1165,Darwin Thompson,KC,RB,3,BAL,2,1,4000,2.84
1166,Jeff Wilson Jr.,SF,RB,12,LAR,1,4,4000,2.83
1167,Jordan Wilkins,IND,RB,17,JAX,31,29,4000,2.82
1168,DeeJay Dallas,SEA,RB,12,PHI,14,11,4000,2.81
1169,Kerryon Johnson,DET,RB,9,MIN,32,17,4000,2.8
1170,Darrel Williams,KC,RB,11,LV,20,28,4000,2.79
1171,Ty Johnson,NYJ,RB,9,NE,10,26,4000,2.77
1172,Trenton Cannon,CAR,RB,6,CHI,5,13,4000,2.76
1172,Kalen Ballage,NYJ,RB,3,IND,1,5,4000,2.76
1174,Devontae Booker,LV,RB,7,TB,2,8,4000,2.75
1175,Royce Freeman,DEN,RB,15,BUF,18,20,4000,2.73
1176,Gus Edwards,BAL,RB,2,HOU,28,20,4000,2.72
1176,Jason Huntley,PHI,RB,1,WAS,28,30,4000,2.72
1178,D'Onta Foreman,TEN,RB,12,IND,3,7,4000,2.71
1179,Josh Adams,NYJ,RB,12,MIA,11,23,4000,2.69
1179,Ty Johnson,NYJ,RB,11,LAC,21,15,4000,2.69
1179,Darrell Henderson Jr.,LAR,RB,2,PHI,9,17,4600,2.69
1179,Rashaad Penny,SEA,RB,16,LAR,1,4,4000,2.69
1183,Devine Ozigbo,JAX,RB,12,CLE,18,9,4000,2.67
1184,Darwin Thompson,KC,RB,16,ATL,26,5,4000,2.65
1185,Buddy Howell,HOU,RB,16,CIN,20,19,4000,2.64
1185,Patrick Laird,MIA,RB,2,BUF,4,13,4000,2.64
1187,J.J. Taylor,NE,RB,3,LV,23,29,4000,2.63
1188,Ryan Nall,CHI,RB,1,DET,30,29,4000,2.62
1188,Alec Ingold,LV,FB,8,CLE,25,15,4000,2.62
1190,Alex Collins,SEA,RB,17,SF,5,7,null,2.61
1190,Alec Ingold,LV,FB,7,TB,2,8,4000,2.61
1192,D'Onta Foreman,TEN,RB,13,CLE,19,9,4000,2.6
1192,Jeremy McNichols,TEN,RB,9,CHI,7,14,4000,2.6
1192,Matt Breida,MIA,RB,16,LV,27,30,4000,2.6
1195,Peyton Barber,WAS,RB,5,LAR,7,16,4000,2.59
1195,Anthony McFarland Jr.,PIT,RB,11,JAX,30,26,4000,2.59
1195,Jalen Richard,LV,RB,16,MIA,4,8,4000,2.59
1195,LeSean McCoy,TB,RB,6,GB,16,31,4000,2.59
1199,Anthony McFarland Jr.,PIT,RB,5,PHI,17,14,4000,2.56
1199,Mike Davis,CAR,RB,1,LV,25,19,4000,2.56
1201,Jeremy McNichols,TEN,RB,17,HOU,30,32,4000,2.52
1202,Troymaine Pope,LAC,RB,11,NYJ,26,25,4000,2.51
1202,Ito Smith,ATL,RB,2,DAL,12,26,4000,2.51
1204,Kerryon Johnson,DET,RB,8,IND,1,6,4000,2.5
1205,Tyler Ervin,GB,RB,8,MIN,31,16,4000,2.47
1205,Jaylen Samuels,PIT,RB,3,HOU,26,28,4000,2.47
1207,Dion Lewis,NYG,RB,16,BAL,7,14,4000,2.45
1207,Dion Lewis,NYG,RB,15,CLE,23,10,4000,2.45
