Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
812,John Brown,BUF,WR,9,SEA,31,32,4600,10.32
813,Emmanuel Sanders,NO,WR,10,SF,9,14,4800,10.31
814,Brandin Cooks,HOU,WR,5,JAX,25,10,4100,10.3
815,Chase Claypool,PIT,WR,8,BAL,6,9,5200,10.29
815,Keelan Cole,JAX,WR,17,IND,8,16,3400,10.29
817,A.J. Green,CIN,WR,10,PIT,7,25,4400,10.28
818,Golden Tate,NYG,WR,6,WAS,18,3,4600,10.27
818,Cole Beasley,BUF,WR,6,KC,12,6,4800,10.27
820,Laviska Shenault Jr.,JAX,WR,4,CIN,11,3,4400,10.26
821,Mike Evans,TB,WR,1,NO,15,27,6900,10.25
822,Tee Higgins,CIN,WR,5,BAL,8,10,4900,10.24
823,Zach Pascal,IND,WR,9,BAL,5,7,4300,10.23
823,Keke Coutee,HOU,WR,13,IND,4,6,3500,10.23
825,Kendrick Bourne,SF,WR,8,SEA,32,32,3500,10.22
826,Chase Claypool,PIT,WR,17,CLE,20,24,5700,10.21
827,Chad Hansen,HOU,WR,14,CHI,13,4,3900,10.2
828,Hunter Renfrow,LV,WR,12,ATL,30,30,4000,10.18
829,Hunter Renfrow,LV,WR,7,TB,2,5,4200,10.17
830,Jakobi Meyers,NE,WR,15,MIA,8,20,4600,10.16
831,John Brown,BUF,WR,8,NE,12,17,4400,10.15
831,Marvin Jones Jr.,DET,WR,7,ATL,32,28,4400,10.15
831,Michael Gallup,DAL,WR,12,WAS,6,2,3500,10.15
831,James Washington,PIT,WR,6,CLE,25,30,4200,10.15
831,Lynn Bowden Jr.,MIA,WR,15,NE,5,11,3600,10.15
831,Russell Gage,ATL,WR,12,LV,23,18,4800,10.15
837,Laviska Shenault Jr.,JAX,WR,12,CLE,18,22,3300,10.14
838,Laviska Shenault Jr.,JAX,WR,9,HOU,30,26,4200,10.13
838,Corey Davis,TEN,WR,7,PIT,4,26,4800,10.13
840,Randall Cobb,HOU,WR,7,GB,16,10,4300,10.1
841,Damiere Byrd,NE,WR,12,ARI,19,25,4100,10.09
842,Zach Pascal,IND,WR,17,JAX,31,23,4200,10.08
843,Keelan Cole,JAX,WR,15,BAL,9,7,4000,10.07
844,Danny Amendola,DET,WR,3,ARI,6,2,4600,10.05
845,Henry Ruggs III,LV,WR,7,TB,2,5,4800,10.03
845,Henry Ruggs III,LV,WR,2,NO,8,19,5300,10.03
845,Steven Sims,WAS,WR,2,ARI,19,1,4700,10.03
848,Denzel Mims,NYJ,WR,8,KC,9,4,3200,10.01
848,Danny Amendola,DET,WR,2,GB,27,28,4800,10.01
850,Russell Gage,ATL,WR,2,DAL,12,19,4800,10
851,Sammy Watkins,KC,WR,1,HOU,27,20,4600,9.99
852,Curtis Samuel,CAR,WR,10,TB,8,10,4900,9.97
853,Jakeem Grant Sr.,MIA,WR,11,DEN,16,15,3500,9.95
854,Mecole Hardman,KC,WR,9,CAR,12,5,4800,9.94
854,Cole Beasley,BUF,WR,3,LAR,5,3,4500,9.94
856,Anthony Miller,CHI,WR,3,ATL,32,30,5600,9.92
856,Darnell Mooney,CHI,WR,16,JAX,31,26,4000,9.92
856,KJ Hamler,DEN,WR,4,NYJ,16,7,3800,9.92
859,Darius Slayton,NYG,WR,1,PIT,5,6,4700,9.91
859,Adam Humphries,TEN,WR,6,HOU,20,18,4000,9.91
859,Adam Humphries,TEN,WR,2,JAX,20,10,3400,9.91
862,Gabe Davis,BUF,WR,15,DEN,17,8,4000,9.9
862,Marquez Valdes-Scantling,GB,WR,7,HOU,28,25,4100,9.9
862,Curtis Samuel,CAR,WR,9,KC,3,4,4400,9.9
862,Danny Amendola,DET,WR,9,MIN,32,31,3700,9.9
866,Josh Reynolds,LAR,WR,12,SF,8,11,4300,9.89
867,Randall Cobb,HOU,WR,6,TEN,17,22,4400,9.88
868,Curtis Samuel,CAR,WR,4,ARI,9,2,4800,9.86
868,Josh Reynolds,LAR,WR,17,ARI,16,15,3200,9.86
870,Greg Ward,PHI,WR,8,DAL,30,29,3900,9.85
871,Hunter Renfrow,LV,WR,13,NYJ,27,26,4300,9.84
871,Russell Gage,ATL,WR,9,DEN,13,14,4500,9.84
873,Darnell Mooney,CHI,WR,17,GB,11,5,4100,9.83
874,Brandon Aiyuk,SF,WR,7,NE,9,21,4100,9.82
874,Randall Cobb,HOU,WR,9,JAX,29,20,4500,9.82
876,Curtis Samuel,CAR,WR,5,ATL,32,23,4800,9.81
876,Josh Reynolds,LAR,WR,10,SEA,32,32,3500,9.81
878,Sammy Watkins,KC,WR,3,BAL,2,1,4500,9.8
878,Laviska Shenault Jr.,JAX,WR,16,CHI,13,4,3700,9.8
880,Kendrick Bourne,SF,WR,3,NYG,10,24,5000,9.79
880,Curtis Samuel,CAR,WR,8,ATL,32,28,4000,9.79
880,Sammy Watkins,KC,WR,15,NO,3,15,4600,9.79
883,Scotty Miller,TB,WR,4,LAC,7,9,4100,9.78
883,A.J. Green,CIN,WR,5,BAL,8,10,4800,9.78
883,Larry Fitzgerald,ARI,WR,10,BUF,19,9,3900,9.78
886,Laviska Shenault Jr.,JAX,WR,2,TEN,5,4,4200,9.77
886,Tre'Quan Smith,NO,WR,15,KC,11,3,3200,9.77
886,Keelan Cole,JAX,WR,13,MIN,25,30,3800,9.77
886,Zach Pascal,IND,WR,5,CLE,30,30,4600,9.77
886,Michael Gallup,DAL,WR,11,MIN,24,29,3700,9.77
891,Preston Williams,MIA,WR,6,NYJ,23,16,4700,9.76
891,Jarvis Landry,CLE,WR,6,PIT,8,28,4900,9.76
893,Zach Pascal,IND,WR,10,TEN,21,27,4800,9.74
894,Preston Williams,MIA,WR,8,LAR,3,2,4300,9.72
895,Brandon Aiyuk,SF,WR,3,NYG,10,24,4100,9.71
895,Keelan Cole,JAX,WR,9,HOU,30,26,4000,9.71
897,Chosen Anderson,CAR,WR,1,LV,25,23,4700,9.7
897,Jakeem Grant Sr.,MIA,WR,12,NYJ,28,27,3700,9.7
899,Marvin Hall,CLE,WR,16,NYJ,30,24,3000,9.69
899,Henry Ruggs III,LV,WR,8,CLE,25,30,4900,9.69
899,Damiere Byrd,NE,WR,13,LAC,20,7,3900,9.69
899,Danny Amendola,DET,WR,17,MIN,25,27,3900,9.69
903,Keelan Cole,JAX,WR,11,PIT,4,24,3800,9.68
904,Jerry Jeudy,DEN,WR,16,LAC,18,9,3700,9.67
904,T.Y. Hilton,IND,WR,12,TEN,22,21,3900,9.67
906,Curtis Samuel,CAR,WR,1,LV,25,23,4600,9.65
906,Demarcus Robinson,KC,WR,17,LAC,18,9,4800,9.65
906,Michael Pittman Jr.,IND,WR,10,TEN,21,27,4300,9.65
909,KJ Hamler,DEN,WR,11,MIA,11,18,3600,9.64
909,Russell Gage,ATL,WR,6,MIN,29,29,4800,9.64
911,Darius Slayton,NYG,WR,14,ARI,17,19,4200,9.63
911,Tim Patrick,DEN,WR,6,NE,9,23,4500,9.63
911,A.J. Green,CIN,WR,11,WAS,9,2,3600,9.63
914,Hunter Renfrow,LV,WR,14,IND,5,12,4000,9.62
915,Marquez Valdes-Scantling,GB,WR,15,CAR,20,15,4200,9.61
916,N'Keal Harry,NE,WR,4,KC,3,1,null,9.59
917,Mecole Hardman,KC,WR,11,LV,20,19,4200,9.58
917,Marquez Valdes-Scantling,GB,WR,6,TB,4,9,4600,9.58
917,Danny Amendola,DET,WR,15,TEN,25,25,4200,9.58
920,Marvin Jones Jr.,DET,WR,8,IND,1,14,4200,9.57
921,Tyron Johnson,LAC,WR,17,KC,12,3,4000,9.54
922,Marquise Brown,BAL,WR,12,PIT,2,19,4400,9.53
923,Breshad Perriman,NYJ,WR,15,LAR,1,1,3700,9.52
923,Laviska Shenault Jr.,JAX,WR,14,TEN,25,26,4100,9.52
923,Michael Pittman Jr.,IND,WR,3,NYJ,25,13,4000,9.52
923,Keelan Cole,JAX,WR,5,HOU,26,14,4700,9.52
923,N'Keal Harry,NE,WR,6,DEN,15,24,4500,9.52
928,Brandin Cooks,HOU,WR,1,KC,11,3,5200,9.5
928,Christian Kirk,ARI,WR,4,CAR,13,15,4400,9.5
928,Larry Fitzgerald,ARI,WR,4,CAR,13,15,4400,9.5
931,Allen Lazard,GB,WR,1,MIN,10,24,4900,9.49
931,KJ Hamler,DEN,WR,3,TB,8,7,3000,9.49
933,Nelson Agholor,LV,WR,8,CLE,25,30,4700,9.47
934,Golden Tate,NYG,WR,2,CHI,21,18,4900,9.45
934,Randall Cobb,HOU,WR,1,KC,11,3,4500,9.45
936,Darius Slayton,NYG,WR,15,CLE,23,23,3900,9.44
937,Hunter Renfrow,LV,WR,8,CLE,25,30,3800,9.43
937,Danny Amendola,DET,WR,1,CHI,6,5,4800,9.43
939,Anthony Miller,CHI,WR,4,IND,1,10,4900,9.42
939,Zach Pascal,IND,WR,11,GB,13,6,4400,9.42
939,Isaiah Ford,MIA,WR,5,SF,2,5,3500,9.42
942,T.Y. Hilton,IND,WR,11,GB,13,6,4200,9.41
942,Adam Humphries,TEN,WR,7,PIT,4,26,4600,9.41
944,Michael Gallup,DAL,WR,13,BAL,3,2,3400,9.39
945,N'Keal Harry,NE,WR,2,SEA,30,31,4200,9.37
945,Darnell Mooney,CHI,WR,9,TEN,25,27,3900,9.37
945,Randall Cobb,HOU,WR,10,CLE,23,28,4000,9.37
948,Chris Hogan,NYJ,WR,3,IND,1,15,3700,9.36
948,Isaiah Ford,MIA,WR,4,SEA,31,32,3700,9.36
950,Mecole Hardman,KC,WR,1,HOU,27,20,4200,9.34
950,Kendrick Bourne,SF,WR,10,NO,16,24,4400,9.34
952,Gabe Davis,BUF,WR,17,MIA,6,17,3600,9.33
953,Marquez Valdes-Scantling,GB,WR,2,DET,26,29,4600,9.32
953,Rashard Higgins,CLE,WR,14,BAL,3,5,4300,9.32
955,Willie Snead IV,BAL,WR,15,JAX,32,27,4300,9.31
956,Breshad Perriman,NYJ,WR,16,CLE,21,23,3800,9.29
956,Zach Pascal,IND,WR,3,NYJ,25,13,4500,9.29
956,Damiere Byrd,NE,WR,6,DEN,15,24,3500,9.29
959,Rashard Higgins,CLE,WR,13,TEN,22,21,4000,9.28
959,N'Keal Harry,NE,WR,1,MIA,32,31,4400,9.28
959,Steven Sims,WAS,WR,1,PHI,16,30,4700,9.28
962,Keelan Cole,JAX,WR,10,GB,14,7,3400,9.27
963,Mike Williams,LAC,WR,5,NO,25,9,3700,9.26
963,Jalen Reagor,PHI,WR,8,DAL,30,29,3600,9.26
963,Breshad Perriman,NYJ,WR,1,BUF,2,2,4900,9.26
963,Cole Beasley,BUF,WR,5,TEN,22,22,4300,9.26
963,Larry Fitzgerald,ARI,WR,11,SEA,32,32,3700,9.26
968,KJ Hamler,DEN,WR,15,BUF,18,12,3500,9.23
969,Jalen Reagor,PHI,WR,1,WAS,28,21,4300,9.22
969,Denzel Mims,NYJ,WR,16,CLE,21,23,3600,9.22
971,Christian Kirk,ARI,WR,16,SF,8,12,3800,9.21
971,Rashard Higgins,CLE,WR,11,PHI,15,13,4500,9.21
973,Kendrick Bourne,SF,WR,1,ARI,31,22,5000,9.2
974,DeVante Parker,MIA,WR,2,BUF,4,17,5900,9.19
974,Brandon Aiyuk,SF,WR,2,NYJ,23,26,4300,9.19
976,Randall Cobb,HOU,WR,5,JAX,25,10,4600,9.18
976,Darnell Mooney,CHI,WR,13,DET,29,25,3400,9.18
978,Zach Pascal,IND,WR,6,CIN,14,12,4700,9.17
979,T.Y. Hilton,IND,WR,10,TEN,21,27,4500,9.15
980,Henry Ruggs III,LV,WR,13,NYJ,27,26,4500,9.14
980,Kendrick Bourne,SF,WR,15,DAL,28,32,4100,9.14
982,Jalen Reagor,PHI,WR,16,DAL,28,30,4600,9.13
982,Anthony Miller,CHI,WR,5,TB,5,13,4700,9.13
984,Emmanuel Sanders,NO,WR,12,DEN,15,14,4800,9.12
985,Kendrick Bourne,SF,WR,4,PHI,19,20,4600,9.11
985,Adam Humphries,TEN,WR,3,MIN,31,31,3900,9.11
987,Gabe Davis,BUF,WR,14,PIT,2,14,4300,9.1
987,Allen Lazard,GB,WR,17,CHI,13,6,4200,9.1
987,Damiere Byrd,NE,WR,15,MIA,8,20,3800,9.1
990,Zach Pascal,IND,WR,4,CHI,6,7,4400,9.09
991,John Hightower,PHI,WR,4,SF,2,5,3000,9.08
992,Rashard Higgins,CLE,WR,10,HOU,31,27,4600,9.07
992,Danny Amendola,DET,WR,13,CHI,9,3,3700,9.07
994,Hunter Renfrow,LV,WR,3,NE,12,29,4300,9.06
994,Braxton Berrios,NYJ,WR,3,IND,1,15,3600,9.06
994,Russell Gage,ATL,WR,8,CAR,12,4,3900,9.06
997,Hunter Renfrow,LV,WR,10,DEN,18,21,4200,9.05
997,Hunter Renfrow,LV,WR,1,CAR,26,19,4500,9.05
999,Gabe Davis,BUF,WR,13,SF,8,8,4300,9.03
1000,Gabe Davis,BUF,WR,12,LAC,21,7,3000,9.02
1000,Parris Campbell,IND,WR,1,JAX,22,10,3900,9.02
1002,James Washington,PIT,WR,1,NYG,29,28,4300,9.01
1003,Michael Gallup,DAL,WR,9,PIT,8,25,4000,9
1003,Adam Humphries,TEN,WR,8,CIN,23,18,3800,9
1005,Chris Conley,JAX,WR,11,PIT,4,24,3000,8.99
1006,Jalen Reagor,PHI,WR,10,NYG,15,22,4200,8.97
1006,Darnell Mooney,CHI,WR,8,NO,24,22,3500,8.97
1008,Cam Sims,WAS,WR,16,CAR,19,10,3300,8.95
1008,Steven Sims,WAS,WR,3,CLE,29,26,4000,8.95
1010,Denzel Mims,NYJ,WR,15,LAR,1,1,3500,8.94
1011,Hunter Renfrow,LV,WR,9,LAC,19,11,4100,8.93
1011,Darnell Mooney,CHI,WR,12,GB,16,9,3200,8.93
1013,Zach Pascal,IND,WR,8,DET,21,23,4500,8.91
1014,Emmanuel Sanders,NO,WR,11,ATL,31,30,4900,8.9
1015,Henry Ruggs III,LV,WR,5,KC,3,1,4700,8.88
1015,Chad Hansen,HOU,WR,15,IND,6,12,4200,8.88
1015,Hunter Renfrow,LV,WR,11,KC,5,5,3700,8.88
1015,Randall Cobb,HOU,WR,11,NE,10,17,3600,8.88
1019,Demarcus Robinson,KC,WR,8,NYJ,20,11,3100,8.87
1019,Brandin Cooks,HOU,WR,2,BAL,2,3,4900,8.87
1021,David Moore,SEA,WR,11,ARI,17,23,3500,8.86
1021,Jalen Guyton,LAC,WR,17,KC,12,3,3400,8.86
1021,Nelson Agholor,LV,WR,11,KC,5,5,4500,8.86
1021,Henry Ruggs III,LV,WR,11,KC,5,5,4000,8.86
1025,Michael Pittman Jr.,IND,WR,16,PIT,2,14,4200,8.84
1026,Allen Lazard,GB,WR,15,CAR,20,15,4100,8.83
1026,Jalen Reagor,PHI,WR,13,GB,17,12,4500,8.83
1026,Michael Pittman Jr.,IND,WR,17,JAX,31,23,4100,8.83
1029,Chris Conley,JAX,WR,3,MIA,27,30,3300,8.82
1029,Laviska Shenault Jr.,JAX,WR,1,IND,18,26,4400,8.82
1029,Kendrick Bourne,SF,WR,2,NYJ,23,26,4900,8.82
1029,A.J. Green,CIN,WR,12,NYG,14,16,3600,8.82
1033,Marquez Valdes-Scantling,GB,WR,16,TEN,24,27,3800,8.81
1034,Allen Lazard,GB,WR,11,IND,2,8,4600,8.8
1035,Marvin Hall,DET,WR,12,HOU,28,25,3900,8.79
1036,Breshad Perriman,NYJ,WR,17,NE,9,13,3200,8.78
1036,Henry Ruggs III,LV,WR,14,IND,5,12,4600,8.78
1036,Darnell Mooney,CHI,WR,14,HOU,27,23,3500,8.78
1039,Andy Isabella,ARI,WR,3,DET,30,21,3800,8.77
1039,Preston Williams,MIA,WR,9,ARI,14,12,4100,8.77
1041,Larry Fitzgerald,ARI,WR,2,WAS,8,8,4600,8.76
1042,Keelan Cole,JAX,WR,14,TEN,25,26,3700,8.73
1042,KJ Hamler,DEN,WR,10,LV,22,18,3800,8.73
1044,Curtis Samuel,CAR,WR,7,NO,26,19,3900,8.72
1044,Zach Pascal,IND,WR,12,TEN,22,21,4100,8.72
1044,Curtis Samuel,CAR,WR,2,TB,15,6,4700,8.72
1047,Bryan Edwards,LV,WR,1,CAR,26,19,4200,8.71
1048,Anthony Miller,CHI,WR,12,GB,16,9,3000,8.7
1049,Henry Ruggs III,LV,WR,10,DEN,18,21,4500,8.69
1049,Jalen Guyton,LAC,WR,16,DEN,22,15,3200,8.69
1049,Dez Bryant,BAL,WR,13,DAL,31,32,3000,8.69
1049,Anthony Miller,CHI,WR,9,TEN,25,27,4000,8.69
1053,James Washington,PIT,WR,3,HOU,26,13,4100,8.68
1054,Anthony Miller,CHI,WR,13,DET,29,25,3100,8.67
1055,Hunter Renfrow,LV,WR,16,MIA,4,16,3300,8.66
1056,Anthony Miller,CHI,WR,14,HOU,27,23,3900,8.63
1057,Danny Amendola,DET,WR,4,NO,27,14,4000,8.62
1058,Gabe Davis,BUF,WR,7,NYJ,20,13,3600,8.61
1058,John Brown,BUF,WR,17,MIA,6,17,3600,8.61
1058,Damiere Byrd,NE,WR,17,NYJ,29,21,3400,8.61
1061,Nelson Agholor,LV,WR,9,LAC,19,11,4700,8.6
1062,KJ Hamler,DEN,WR,16,LAC,18,9,3200,8.59
1062,Laviska Shenault Jr.,JAX,WR,13,MIN,25,30,3600,8.59
1062,Greg Ward,PHI,WR,7,NYG,15,22,3100,8.59
1065,James Washington,PIT,WR,2,DEN,14,15,4100,8.58
1065,Deebo Samuel,SF,WR,4,PHI,19,20,5300,8.58
1067,Jakeem Grant Sr.,MIA,WR,10,LAC,20,11,3000,8.57
1068,Anthony Miller,CHI,WR,10,MIN,31,31,3700,8.56
1069,Darnell Mooney,CHI,WR,15,MIN,22,31,3900,8.55
1070,Henry Ruggs III,LV,WR,12,ATL,30,30,4300,8.54
1070,Jalen Reagor,PHI,WR,17,WAS,3,2,null,8.54
1070,Randall Cobb,HOU,WR,3,PIT,7,22,4400,8.54
1070,Sterling Shepard,NYG,WR,7,PHI,20,23,4300,8.54
1074,KJ Hamler,DEN,WR,14,CAR,18,9,3000,8.53
1074,Isaiah Ford,MIA,WR,3,JAX,26,10,3600,8.53
1074,Damiere Byrd,NE,WR,8,BUF,16,8,3700,8.53
1077,Michael Pittman Jr.,IND,WR,1,JAX,22,10,4400,8.52
1078,Chad Hansen,HOU,WR,17,TEN,26,29,4100,8.51
1078,Jalen Reagor,PHI,WR,2,LAR,13,16,4100,8.51
1080,Damiere Byrd,NE,WR,9,NYJ,26,19,3800,8.5
1081,Marquez Valdes-Scantling,GB,WR,14,DET,29,25,3900,8.49
1081,Braxton Berrios,NYJ,WR,7,BUF,23,11,3200,8.49
1083,Marquez Valdes-Scantling,GB,WR,10,JAX,30,23,4400,8.48
1083,Braxton Berrios,NYJ,WR,8,KC,9,4,3500,8.48
1085,Cam Sims,WAS,WR,17,PHI,23,28,null,8.47
1086,Jakobi Meyers,NE,WR,8,BUF,16,8,3500,8.46
1087,Chris Conley,JAX,WR,17,IND,8,16,3000,8.45
1088,Mecole Hardman,KC,WR,16,ATL,26,31,3100,8.43
1088,Quintez Cephus,DET,WR,2,GB,27,28,3800,8.43
1088,Hunter Renfrow,LV,WR,17,DEN,19,10,3900,8.43
1088,Anthony Miller,CHI,WR,15,MIN,22,31,3400,8.43
1088,Golden Tate,NYG,WR,7,PHI,20,23,4200,8.43
1093,Denzel Mims,NYJ,WR,9,NE,10,11,3700,8.42
1093,Cole Beasley,BUF,WR,2,MIA,7,2,4700,8.42
1095,Anthony Miller,CHI,WR,6,CAR,7,4,4300,8.41
1095,Marcus Johnson,IND,WR,9,BAL,5,7,3000,8.41
1095,Cole Beasley,BUF,WR,1,NYJ,13,25,4800,8.41
1095,N'Keal Harry,NE,WR,7,SF,7,8,3900,8.41
1095,Hunter Renfrow,LV,WR,2,NO,8,19,4600,8.41
1095,Larry Fitzgerald,ARI,WR,1,SF,4,14,4500,8.41
1101,Marquez Valdes-Scantling,GB,WR,8,MIN,31,31,3800,8.39
1101,A.J. Green,CIN,WR,6,IND,1,10,3900,8.39
1101,Olamide Zaccheaus,ATL,WR,12,LV,23,18,3800,8.39
1104,Breshad Perriman,NYJ,WR,9,NE,10,11,3800,8.38
1104,Willie Snead IV,BAL,WR,14,CLE,21,27,4300,8.38
1104,Marquez Callaway,NO,WR,17,CAR,17,8,3200,8.38
1107,Isaiah Wright,WAS,WR,5,LAR,7,6,3000,8.37
1108,Marquez Valdes-Scantling,GB,WR,11,IND,2,8,4800,8.36
1108,Zach Pascal,IND,WR,16,PIT,2,14,3800,8.36
1108,Nelson Agholor,LV,WR,10,DEN,18,21,4900,8.36
1108,Willie Snead IV,BAL,WR,11,TEN,23,27,4500,8.36
1108,Dontrelle Inman,WAS,WR,4,BAL,8,15,3700,8.36
1108,Damiere Byrd,NE,WR,7,SF,7,8,3800,8.36
1114,Russell Gage,ATL,WR,7,DET,19,24,4400,8.35
1114,Danny Amendola,DET,WR,6,JAX,28,19,4100,8.35
1116,James Washington,PIT,WR,5,PHI,17,19,4900,8.34
1116,Emmanuel Sanders,NO,WR,14,PHI,16,17,4300,8.34
1118,Darnell Mooney,CHI,WR,6,CAR,7,4,3000,8.33
1118,Greg Ward,PHI,WR,16,DAL,28,30,4000,8.33
1120,Greg Ward,PHI,WR,6,BAL,3,6,4100,8.31
1121,Demarcus Robinson,KC,WR,7,DEN,13,18,3400,8.29
1122,Dontrelle Inman,WAS,WR,7,DAL,31,30,3600,8.28
1123,Henry Ruggs III,LV,WR,16,MIA,4,16,4000,8.27
1123,Damiere Byrd,NE,WR,14,LAR,1,1,3600,8.27
1125,Dontrelle Inman,WAS,WR,5,LAR,7,6,3700,8.26
1126,Travis Fulgham,PHI,WR,13,GB,17,12,5200,8.25
1127,Anthony Miller,CHI,WR,8,NO,24,22,4300,8.24
1127,Darnell Mooney,CHI,WR,7,LAR,5,2,3000,8.24
1127,Keelan Cole,JAX,WR,16,CHI,13,4,3500,8.24
1130,Scotty Miller,TB,WR,6,GB,16,13,4200,8.23
1130,Miles Boykin,BAL,WR,3,KC,11,6,3900,8.23
1130,Darnell Mooney,CHI,WR,5,TB,5,13,3000,8.23
1133,Gabe Davis,BUF,WR,16,NE,4,7,3500,8.21
1133,Kendrick Bourne,SF,WR,16,ARI,15,19,4200,8.21
1133,KJ Hamler,DEN,WR,13,KC,11,5,3000,8.21
1133,Corey Davis,TEN,WR,1,DEN,8,9,4000,8.21
1133,Chris Hogan,NYJ,WR,4,DEN,17,28,3500,8.21
1133,Nelson Agholor,LV,WR,4,BUF,21,22,3500,8.21
1139,Bryan Edwards,LV,WR,3,NE,12,29,3700,8.19
1140,Kendrick Bourne,SF,WR,17,SEA,21,25,4300,8.17
1140,Larry Fitzgerald,ARI,WR,7,SEA,29,32,4200,8.17
1142,Damiere Byrd,NE,WR,3,LV,23,19,3000,8.16
1142,Larry Fitzgerald,ARI,WR,9,MIA,9,22,3800,8.16
1144,Richie James,SF,WR,17,SEA,21,25,3100,8.15
1145,Keke Coutee,HOU,WR,12,DET,26,17,3400,8.13
1146,Russell Gage,ATL,WR,1,SEA,19,15,4300,8.12
1147,Golden Tate,NYG,WR,13,SEA,31,32,3800,8.11
1147,Laviska Shenault Jr.,JAX,WR,15,BAL,9,7,3800,8.11
1149,John Brown,BUF,WR,16,NE,4,7,3000,8.1
1150,Emmanuel Sanders,NO,WR,13,ATL,26,29,4700,8.09
1151,Breshad Perriman,NYJ,WR,6,MIA,13,20,4100,8.08
1151,Adam Humphries,TEN,WR,13,CLE,19,23,3200,8.08
1153,Jalen Reagor,PHI,WR,15,ARI,14,16,4400,8.07
1153,Richie James,SF,WR,12,LAR,1,1,3500,8.07
1153,Golden Tate,NYG,WR,14,ARI,17,19,3600,8.07
1153,Damiere Byrd,NE,WR,16,BUF,16,6,3500,8.07
1157,Danny Amendola,DET,WR,14,GB,14,8,4000,8.05
1157,Larry Fitzgerald,ARI,WR,5,NYJ,19,13,3800,8.05
1159,Scotty Miller,TB,WR,3,DEN,17,25,4000,8.04
1159,Justin Jefferson,MIN,WR,3,TEN,18,18,4200,8.04
1159,Russell Gage,ATL,WR,11,NO,12,20,3900,8.04
1162,Justin Watson,TB,WR,4,LAC,7,9,3400,8.03
1163,Chris Conley,JAX,WR,1,IND,18,26,4000,7.99
1163,Jerry Jeudy,DEN,WR,12,NO,10,20,5100,7.99
1165,Josh Reynolds,LAR,WR,14,NE,8,13,3800,7.98
1166,Golden Tate,NYG,WR,15,CLE,23,23,3500,7.96
1166,Danny Amendola,DET,WR,7,ATL,32,28,3300,7.96
1168,Mike Williams,LAC,WR,15,LV,27,22,4800,7.95
1168,Miles Boykin,BAL,WR,5,CIN,16,16,4000,7.95
1170,Deonte Harty,NO,WR,8,CHI,5,3,3300,7.94
1171,Marvin Hall,DET,WR,10,WAS,6,2,3500,7.93
1171,Damiere Byrd,NE,WR,11,HOU,28,22,3500,7.93
1173,Marquez Callaway,NO,WR,7,CAR,11,2,3000,7.91
1174,James Washington,PIT,WR,15,CIN,23,18,3900,7.9
1175,Jalen Reagor,PHI,WR,14,NO,3,16,4400,7.88
1175,A.J. Green,CIN,WR,17,BAL,4,7,3900,7.88
1175,Larry Fitzgerald,ARI,WR,15,PHI,17,17,3300,7.88
1178,Mecole Hardman,KC,WR,8,NYJ,20,11,4700,7.87
1178,Demarcus Robinson,KC,WR,9,CAR,12,5,3200,7.87
1178,Chris Conley,JAX,WR,10,GB,14,7,3000,7.87
1178,Larry Fitzgerald,ARI,WR,6,DAL,31,30,3900,7.87
1182,Michael Pittman Jr.,IND,WR,9,BAL,5,7,3900,7.84
1182,Andy Isabella,ARI,WR,12,NE,12,19,3000,7.84
1184,James Washington,PIT,WR,7,TEN,25,27,4100,7.83
1185,Marvin Hall,DET,WR,9,MIN,32,31,3800,7.82
1186,Mecole Hardman,KC,WR,4,NE,10,27,null,7.81
1186,Olamide Zaccheaus,ATL,WR,5,CAR,10,7,3000,7.81
1188,Allen Lazard,GB,WR,8,MIN,31,31,4400,7.8
1189,Denzel Mims,NYJ,WR,17,NE,9,13,3000,7.79
1190,Mecole Hardman,KC,WR,12,TB,9,13,4200,7.78
1190,David Moore,SEA,WR,13,NYG,10,15,3400,7.78
1190,Justin Jefferson,MIN,WR,2,IND,16,27,4400,7.78
1193,Miles Boykin,BAL,WR,2,HOU,28,21,4100,7.77
1194,Mecole Hardman,KC,WR,5,LV,22,15,4400,7.76
1195,Jeff Smith,NYJ,WR,7,BUF,23,11,3000,7.74
1196,Anthony Miller,CHI,WR,16,JAX,31,26,3200,7.73
1196,Zach Pascal,IND,WR,13,HOU,28,27,3500,7.73
1198,Tyler Johnson,TB,WR,8,NYG,17,23,3500,7.71
1198,Kendrick Bourne,SF,WR,12,LAR,1,1,4000,7.71
1200,Randall Cobb,HOU,WR,2,BAL,2,3,4400,7.68
1200,Danny Amendola,DET,WR,16,TB,14,22,3700,7.68
1202,Tre'Quan Smith,NO,WR,10,SF,9,14,4200,7.66
1203,Richie James,SF,WR,9,GB,18,8,3000,7.65
1204,Michael Gallup,DAL,WR,8,PHI,18,21,3800,7.63
1204,KJ Hamler,DEN,WR,7,KC,8,6,3600,7.63
1206,Isaiah Ford,MIA,WR,6,NYJ,23,16,3500,7.62
1207,Marquez Callaway,NO,WR,16,MIN,24,30,null,7.61
1208,Greg Ward,PHI,WR,11,CLE,19,28,4000,7.6
1208,Larry Fitzgerald,ARI,WR,14,NYG,9,13,3500,7.6
1210,Isaiah Wright,WAS,WR,4,BAL,8,15,3000,7.59
1211,Andy Isabella,ARI,WR,13,LAR,1,1,3200,7.58
