Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
411,Tyler Eifert,JAX,TE,6,DET,27,8,3400,6.5
412,Tyler Eifert,JAX,TE,13,MIN,25,13,3000,6.49
413,Tyler Eifert,JAX,TE,15,BAL,9,16,2900,6.48
414,Greg Olsen,SEA,TE,8,SF,2,7,3600,6.47
415,Taysom Hill,NO,TE,17,CAR,17,18,5800,6.44
416,Dan Arnold,ARI,TE,17,LAR,1,14,3100,6.38
416,Jimmy Graham,CHI,TE,3,ATL,32,25,3400,6.38
418,Dawson Knox,BUF,TE,1,NYJ,13,3,3900,6.37
418,Drew Sample,CIN,TE,7,CLE,22,21,3200,6.37
420,Donald Parham Jr.,LAC,TE,17,KC,12,24,2900,6.34
421,Jordan Akins,HOU,TE,10,CLE,23,16,2900,6.33
421,Jordan Akins,HOU,TE,11,NE,10,3,2500,6.33
423,Mo Alie-Cox,IND,TE,10,TEN,21,21,3400,6.32
424,Ian Thomas,CAR,TE,5,ATL,32,32,3400,6.29
425,Anthony Firkser,TEN,TE,12,IND,3,3,2600,6.26
425,Greg Olsen,SEA,TE,9,BUF,15,28,3100,6.26
427,Kyle Rudolph,MIN,TE,1,GB,12,17,3700,6.24
428,Jared Cook,NO,TE,14,PHI,16,23,3800,6.23
428,Dawson Knox,BUF,TE,2,MIA,7,8,3700,6.23
428,Jimmy Graham,CHI,TE,1,DET,30,15,3800,6.23
428,Chris Herndon,NYJ,TE,6,MIA,13,5,3200,6.23
428,Drew Sample,CIN,TE,6,IND,1,1,3400,6.23
433,Irv Smith Jr.,MIN,TE,2,IND,16,1,2900,6.2
434,Dan Arnold,ARI,TE,15,PHI,17,23,3500,6.18
434,Gerald Everett,LAR,TE,8,MIA,10,2,3700,6.18
436,Travis Kelce,KC,TE,17,LAC,18,26,8600,6.17
436,Jack Doyle,IND,TE,17,JAX,31,31,3000,6.17
436,Gerald Everett,LAR,TE,13,ARI,16,4,3200,6.17
439,Anthony Firkser,TEN,TE,14,JAX,32,26,3600,6.13
439,Drew Sample,CIN,TE,17,BAL,4,13,3100,6.13
441,Gerald Everett,LAR,TE,12,SF,8,2,3300,6.12
442,Dan Arnold,ARI,TE,16,SF,8,3,3200,6.11
443,Jacob Hollister,SEA,TE,13,NYG,10,9,3000,6.1
444,Gerald Everett,LAR,TE,16,SEA,23,12,2800,6.08
445,Dan Arnold,ARI,TE,2,WAS,8,32,3300,6.05
446,Jordan Akins,HOU,TE,2,BAL,2,28,3300,6.04
447,Dan Arnold,ARI,TE,3,DET,30,16,2800,6.03
447,Ryan Izzo,NE,TE,17,NYJ,29,32,2500,6.03
449,Gerald Everett,LAR,TE,1,DAL,9,26,2900,6.01
450,Drew Sample,CIN,TE,14,DAL,31,19,3000,5.97
451,C.J. Uzomah,CIN,TE,1,LAC,7,8,3800,5.96
452,Irv Smith Jr.,MIN,TE,6,ATL,32,31,2500,5.92
453,Anthony Firkser,TEN,TE,10,IND,2,1,2700,5.91
453,Tyler Eifert,JAX,TE,9,HOU,30,23,2700,5.91
455,Tyler Eifert,JAX,TE,2,TEN,5,29,3000,5.9
455,Jack Doyle,IND,TE,4,CHI,6,18,3500,5.9
455,Jacob Hollister,SEA,TE,12,PHI,14,23,2900,5.9
458,Adam Trautman,NO,TE,4,DET,28,13,2500,5.89
458,Dalton Schultz,DAL,TE,2,ATL,31,23,3700,5.89
458,Jacob Hollister,SEA,TE,17,SF,5,2,3000,5.89
461,Kyle Rudolph,MIN,TE,3,TEN,18,29,3100,5.87
461,Gerald Everett,LAR,TE,11,TB,5,19,3000,5.87
463,Irv Smith Jr.,MIN,TE,3,TEN,18,29,2800,5.86
464,Mark Andrews,BAL,TE,13,DAL,31,22,5200,5.84
465,Anthony Firkser,TEN,TE,9,CHI,7,22,2800,5.83
466,Logan Thomas,WAS,TE,1,PHI,16,6,2800,5.82
467,Kyle Rudolph,MIN,TE,4,HOU,26,21,3300,5.81
468,Kyle Rudolph,MIN,TE,5,SEA,29,3,3500,5.77
469,Dawson Knox,BUF,TE,5,TEN,22,26,3300,5.76
470,Jack Doyle,IND,TE,5,CLE,30,28,3300,5.75
470,Anthony Firkser,TEN,TE,15,DET,30,10,2800,5.75
470,Jacob Hollister,SEA,TE,15,WAS,4,18,2700,5.75
470,Ian Thomas,CAR,TE,6,CHI,5,23,2900,5.75
474,Dan Arnold,ARI,TE,4,CAR,13,4,2700,5.73
475,Kyle Rudolph,MIN,TE,11,DAL,29,22,3200,5.71
476,James O'Shaughnessy,JAX,TE,7,LAC,21,25,2600,5.7
477,Trey Burton,IND,TE,17,JAX,31,31,2800,5.69
477,Dawson Knox,BUF,TE,4,LV,20,6,3500,5.69
479,Albert Okwuegbunam,DEN,TE,9,ATL,28,32,2800,5.68
480,Dawson Knox,BUF,TE,14,PIT,2,3,2800,5.67
480,Gerald Everett,LAR,TE,7,CHI,4,16,3200,5.67
482,Robert Tonyan,GB,TE,3,NO,21,30,2900,5.66
483,Mo Alie-Cox,IND,TE,14,LV,24,11,2500,5.64
483,Trey Burton,IND,TE,15,HOU,29,19,2900,5.64
483,Harrison Bryant,CLE,TE,16,NYJ,30,32,2500,5.64
486,Dan Arnold,ARI,TE,5,NYJ,19,20,3200,5.63
486,Anthony Firkser,TEN,TE,11,BAL,3,13,2500,5.63
488,Jack Doyle,IND,TE,9,BAL,5,20,2900,5.62
489,Anthony Firkser,TEN,TE,7,PIT,4,8,3000,5.61
489,Jimmy Graham,CHI,TE,16,JAX,31,30,3100,5.61
489,Drew Sample,CIN,TE,11,WAS,9,25,2700,5.61
492,Will Dissly,SEA,TE,14,NYJ,30,32,2900,5.6
493,Jimmy Graham,CHI,TE,15,MIN,22,17,3100,5.58
494,Will Dissly,SEA,TE,1,ATL,21,19,3400,5.52
494,Stephen Anderson,LAC,TE,17,KC,12,24,2600,5.52
494,Albert Okwuegbunam,DEN,TE,8,LAC,19,23,2800,5.52
497,Anthony Firkser,TEN,TE,17,HOU,30,17,2800,5.49
497,Will Dissly,SEA,TE,15,WAS,4,18,2900,5.49
497,Tyler Kroft,BUF,TE,8,NE,12,6,3500,5.49
500,Anthony Firkser,TEN,TE,8,CIN,23,30,3000,5.47
500,Jordan Reed,SF,TE,16,ARI,15,5,2900,5.47
500,Kyle Rudolph,MIN,TE,6,ATL,32,31,3700,5.47
500,Ian Thomas,CAR,TE,3,LAC,9,22,3000,5.47
504,Mo Alie-Cox,IND,TE,15,HOU,29,19,2500,5.46
504,Jack Doyle,IND,TE,6,CIN,14,17,2700,5.46
506,Jack Doyle,IND,TE,8,DET,21,4,3300,5.44
506,Kyle Rudolph,MIN,TE,8,GB,17,8,3400,5.44
508,Jared Cook,NO,TE,13,ATL,26,32,3700,5.41
508,Dawson Knox,BUF,TE,12,LAC,21,29,3000,5.41
510,Rob Gronkowski,TB,TE,3,DEN,17,23,3300,5.36
511,Dan Arnold,ARI,TE,9,MIA,9,2,2900,5.32
512,Devin Asiasi,NE,TE,1,MIA,32,16,3500,5.29
513,Greg Olsen,SEA,TE,10,LAR,1,15,2500,5.28
514,Darren Fells,HOU,TE,12,DET,26,11,2700,5.26
514,Jordan Reed,SF,TE,1,ARI,31,32,3000,5.26
516,Harrison Bryant,CLE,TE,7,CIN,18,24,2500,5.25
517,Mo Alie-Cox,IND,TE,12,TEN,22,25,2700,5.23
518,Dawson Knox,BUF,TE,9,SEA,31,7,3400,5.22
518,Ross Dwelley,SF,TE,12,LAR,1,13,2900,5.22
520,Darren Fells,HOU,TE,10,CLE,23,16,3400,5.2
520,Ian Thomas,CAR,TE,4,ARI,9,16,3000,5.2
522,Darren Fells,HOU,TE,1,KC,11,22,3300,5.19
523,Trey Burton,IND,TE,16,PIT,2,1,2700,5.18
524,Chris Herndon,NYJ,TE,17,NE,9,3,2800,5.17
524,Vance McDonald,PIT,TE,17,CLE,20,29,2500,5.17
526,Darren Fells,HOU,TE,3,PIT,7,17,3300,5.16
527,Cameron Brate,TB,TE,6,GB,16,6,3500,5.15
528,Anthony Firkser,TEN,TE,16,GB,14,5,2700,5.13
528,Ian Thomas,CAR,TE,14,DEN,15,9,2500,5.13
528,Drew Sample,CIN,TE,15,PIT,2,1,2900,5.13
531,Mo Alie-Cox,IND,TE,13,HOU,28,17,2700,5.12
531,Jimmy Graham,CHI,TE,14,HOU,27,17,3000,5.12
533,Darren Fells,HOU,TE,9,JAX,29,31,4200,5.1
533,Chris Herndon,NYJ,TE,8,KC,9,14,2900,5.1
533,Jack Doyle,IND,TE,12,TEN,22,25,2500,5.1
536,Chris Herndon,NYJ,TE,16,CLE,21,29,2500,5.09
537,Darren Fells,HOU,TE,13,IND,4,3,2700,5
538,Drew Sample,CIN,TE,10,PIT,7,3,2700,4.99
539,Jordan Akins,HOU,TE,1,KC,11,22,3100,4.98
539,Drew Sample,CIN,TE,13,MIA,8,8,2900,4.98
541,Darren Fells,HOU,TE,14,CHI,13,30,2500,4.96
541,Cameron Brate,TB,TE,5,CHI,4,20,3000,4.96
543,Drew Sample,CIN,TE,12,NYG,14,11,2600,4.95
544,Darren Fells,HOU,TE,11,NE,10,3,2900,4.92
545,Richard Rodgers,PHI,TE,4,SF,2,2,2500,4.86
546,Cameron Brate,TB,TE,14,MIN,22,15,3000,4.85
547,Kyle Rudolph,MIN,TE,9,DET,23,12,3100,4.83
548,Cameron Brate,TB,TE,17,ATL,24,30,2900,4.81
548,Greg Olsen,SEA,TE,16,LAR,1,10,2500,4.81
550,Cameron Brate,TB,TE,16,DET,31,10,2600,4.8
551,Darren Fells,HOU,TE,2,BAL,2,28,3200,4.74
551,Will Dissly,SEA,TE,12,PHI,14,23,2800,4.74
553,Darren Fells,HOU,TE,17,TEN,26,18,2900,4.73
554,Gerald Everett,LAR,TE,4,NYG,17,5,2500,4.72
554,Cameron Brate,TB,TE,12,KC,7,13,3200,4.72
554,Chris Herndon,NYJ,TE,12,MIA,11,9,2800,4.72
557,Tyler Kroft,BUF,TE,7,NYJ,20,22,3100,4.71
557,Trey Burton,IND,TE,5,CLE,30,28,2900,4.71
559,Tyler Kroft,BUF,TE,6,KC,12,16,2800,4.7
560,David Njoku,CLE,TE,16,NYJ,30,32,2500,4.68
560,Will Dissly,SEA,TE,2,NE,1,10,2900,4.68
562,Darren Fells,HOU,TE,4,MIN,30,11,3200,4.67
562,Gerald Everett,LAR,TE,6,SF,7,7,3300,4.67
564,Dan Arnold,ARI,TE,14,NYG,9,8,3600,4.66
565,Deon Yelder,KC,TE,17,LAC,18,26,3100,4.65
566,Jack Doyle,IND,TE,15,HOU,29,19,2800,4.63
566,Greg Olsen,SEA,TE,11,ARI,17,7,2800,4.63
568,Will Dissly,SEA,TE,17,SF,5,2,2500,4.6
569,David Njoku,CLE,TE,12,JAX,31,31,2700,4.58
569,Dan Arnold,ARI,TE,6,DAL,31,27,3000,4.58
571,Ross Dwelley,SF,TE,10,NO,16,25,3800,4.55
572,Taysom Hill,NO,TE,16,MIN,24,13,null,4.53
572,Dawson Knox,BUF,TE,13,SF,8,2,2900,4.53
572,Cameron Brate,TB,TE,15,ATL,26,27,2700,4.53
572,Anthony Firkser,TEN,TE,3,MIN,31,13,2500,4.53
576,David Njoku,CLE,TE,5,IND,1,1,3500,4.52
576,Harrison Bryant,CLE,TE,13,TEN,22,25,2500,4.52
578,Chris Herndon,NYJ,TE,7,BUF,23,30,3000,4.48
579,Durham Smythe,MIA,TE,16,LV,27,12,2800,4.47
579,Jacob Hollister,SEA,TE,11,ARI,17,7,2700,4.47
581,Robert Tonyan,GB,TE,1,MIN,10,2,2500,4.46
582,Adam Shaheen,MIA,TE,15,NE,5,3,3300,4.45
582,Ian Thomas,CAR,TE,16,WAS,3,15,2500,4.45
584,Irv Smith Jr.,MIN,TE,4,HOU,26,21,2500,4.44
585,Jacob Hollister,SEA,TE,10,LAR,1,15,2600,4.43
586,Darren Fells,HOU,TE,16,CIN,20,25,2500,4.41
586,Dawson Knox,BUF,TE,10,ARI,17,11,2900,4.41
588,Nick Keizer,KC,TE,17,LAC,18,26,3200,4.38
589,Durham Smythe,MIA,TE,15,NE,5,3,3000,4.36
590,Irv Smith Jr.,MIN,TE,5,SEA,29,3,2500,4.35
591,Cameron Brate,TB,TE,7,LV,24,12,2700,4.32
591,Kaden Smith,NYG,TE,3,SF,4,2,2800,4.32
593,Richard Rodgers,PHI,TE,12,SEA,32,10,3600,4.3
594,Ian Thomas,CAR,TE,15,GB,15,6,2500,4.29
595,Harrison Bryant,CLE,TE,3,WAS,13,26,2500,4.27
595,Ross Dwelley,SF,TE,15,DAL,28,15,2500,4.27
595,Luke Willson,BAL,TE,12,PIT,2,1,3000,4.27
598,Jack Doyle,IND,TE,11,GB,13,5,2500,4.23
598,Nick Vannett,DEN,TE,6,NE,9,7,3100,4.23
600,Will Dissly,SEA,TE,8,SF,2,7,2800,4.21
600,Ryan Griffin,NYJ,TE,2,SF,18,5,2900,4.21
602,Dan Arnold,ARI,TE,12,NE,12,4,2900,4.2
602,Harrison Bryant,CLE,TE,15,NYG,10,7,2500,4.2
604,James O'Shaughnessy,JAX,TE,4,CIN,11,14,3100,4.19
605,Ryan Izzo,NE,TE,15,MIA,8,9,2500,4.17
606,Richard Rodgers,PHI,TE,5,PIT,6,13,2500,4.16
607,Mo Alie-Cox,IND,TE,9,BAL,5,20,3000,4.11
608,Mo Alie-Cox,IND,TE,16,PIT,2,1,2500,4.09
608,Ryan Izzo,NE,TE,14,LAR,1,17,2500,4.09
610,Dan Arnold,ARI,TE,13,LAR,1,11,2800,4.07
610,Mo Alie-Cox,IND,TE,11,GB,13,5,2900,4.07
612,James O'Shaughnessy,JAX,TE,6,DET,27,8,3000,4.04
613,Juwan Johnson,NO,TE,17,CAR,17,8,3400,4.02
613,Kaden Smith,NYG,TE,4,LAR,15,22,2800,4.02
613,Ian Thomas,CAR,TE,12,MIN,25,18,2500,4.02
616,Tyler Kroft,BUF,TE,9,SEA,31,7,3200,4.01
616,Ian Thomas,CAR,TE,7,NO,26,32,3000,4.01
618,Dan Arnold,ARI,TE,7,SEA,29,4,2600,4
619,Jack Doyle,IND,TE,13,HOU,28,17,2500,3.96
620,Ryan Izzo,NE,TE,3,LV,23,14,3000,3.95
621,James O'Shaughnessy,JAX,TE,17,IND,8,5,2500,3.93
622,Taysom Hill,NO,TE,15,KC,11,15,6000,3.91
622,Anthony Firkser,TEN,TE,5,BUF,18,27,2500,3.91
622,Vance McDonald,PIT,TE,1,NYG,29,23,3100,3.91
625,Ian Thomas,CAR,TE,9,KC,3,10,2800,3.9
625,Ian Thomas,CAR,TE,11,DET,27,15,2500,3.9
627,Robert Tonyan,GB,TE,2,DET,26,21,2500,3.88
627,Ian Thomas,CAR,TE,8,ATL,32,32,2700,3.88
629,Anthony Firkser,TEN,TE,6,HOU,20,15,2500,3.85
629,Richard Rodgers,PHI,TE,11,CLE,19,20,3500,3.85
631,Mo Alie-Cox,IND,TE,17,JAX,31,31,2500,3.84
631,Harrison Bryant,CLE,TE,4,DAL,29,24,2500,3.84
633,Jesse James,DET,TE,6,JAX,28,27,2500,3.81
633,Antonio Gandy-Golden,WAS,TE,1,PHI,16,30,4000,3.81
633,Harrison Bryant,CLE,TE,10,HOU,31,22,3000,3.81
633,James O'Shaughnessy,JAX,TE,5,HOU,26,17,3000,3.81
633,James O'Shaughnessy,JAX,TE,15,BAL,9,16,2500,3.81
638,Dan Arnold,ARI,TE,11,SEA,32,9,2800,3.8
638,Darren Fells,HOU,TE,15,IND,6,4,2500,3.8
640,Durham Smythe,MIA,TE,13,CIN,23,29,2500,3.79
640,Gerald Everett,LAR,TE,2,PHI,9,22,2800,3.79
640,Chris Herndon,NYJ,TE,9,NE,10,2,2800,3.79
640,Ryan Izzo,NE,TE,16,BUF,16,26,2500,3.79
644,Jaeden Graham,ATL,TE,1,SEA,19,30,2900,3.78
645,Cole Kmet,CHI,TE,13,DET,29,10,2500,3.77
646,Dan Arnold,ARI,TE,1,SF,4,4,3500,3.76
647,Vance McDonald,PIT,TE,5,PHI,17,30,2800,3.75
648,Ross Dwelley,SF,TE,14,WAS,7,20,2500,3.74
649,James O'Shaughnessy,JAX,TE,9,HOU,30,23,2900,3.72
650,David Njoku,CLE,TE,17,PIT,2,1,2600,3.71
651,Ryan Griffin,NYJ,TE,6,MIA,13,5,3000,3.7
652,Vance McDonald,PIT,TE,2,DEN,14,30,3000,3.69
652,Gerald Everett,LAR,TE,3,BUF,11,24,2500,3.69
654,Gerald Everett,LAR,TE,5,WAS,12,29,2500,3.68
655,Josh Hill,NO,TE,4,DET,28,13,2500,3.67
656,Ryan Griffin,NYJ,TE,7,BUF,23,30,2900,3.66
656,Harrison Bryant,CLE,TE,14,BAL,3,17,2500,3.66
658,Will Dissly,SEA,TE,13,NYG,10,9,3300,3.65
659,Kaden Smith,NYG,TE,5,DAL,31,27,2800,3.64
660,Jack Doyle,IND,TE,16,PIT,2,1,2800,3.63
660,James O'Shaughnessy,JAX,TE,3,MIA,27,11,2700,3.63
662,Adam Trautman,NO,TE,17,CAR,17,22,2500,3.62
663,Harrison Bryant,CLE,TE,12,JAX,31,31,2500,3.6
663,Ryan Griffin,NYJ,TE,3,IND,1,1,2500,3.6
665,Richard Rodgers,PHI,TE,10,NYG,15,10,2800,3.59
665,Chris Herndon,NYJ,TE,13,LV,24,12,2500,3.59
667,James O'Shaughnessy,JAX,TE,10,GB,14,4,2500,3.58
668,Harrison Bryant,CLE,TE,11,PHI,15,26,2500,3.57
668,Jacob Hollister,SEA,TE,16,LAR,1,10,2900,3.57
670,Vance McDonald,PIT,TE,6,CLE,25,25,2700,3.56
670,Kaden Smith,NYG,TE,9,WAS,6,25,2500,3.56
672,Anthony Firkser,TEN,TE,2,JAX,20,19,2500,3.55
672,Antonio Gandy-Golden,WAS,TE,4,BAL,8,15,3100,3.55
674,Will Dissly,SEA,TE,4,MIA,14,10,2500,3.54
674,Ross Dwelley,SF,TE,13,BUF,20,26,2500,3.54
676,James O'Shaughnessy,JAX,TE,14,TEN,25,24,2500,3.53
676,Will Dissly,SEA,TE,3,DAL,27,18,3000,3.53
676,David Njoku,CLE,TE,6,PIT,8,10,3600,3.53
676,Richard Rodgers,PHI,TE,6,BAL,3,18,2500,3.53
680,Geoff Swaim,TEN,TE,13,CLE,19,28,2500,3.51
681,Jason Witten,LV,TE,1,CAR,26,7,3200,3.5
681,James O'Shaughnessy,JAX,TE,13,MIN,25,13,2500,3.5
683,David Njoku,CLE,TE,11,PHI,15,26,3000,3.49
684,David Njoku,CLE,TE,14,BAL,3,17,2500,3.48
685,David Njoku,CLE,TE,1,BAL,3,1,3600,3.47
686,Durham Smythe,MIA,TE,17,BUF,15,25,2500,3.45
686,Ian Thomas,CAR,TE,17,NO,7,23,2500,3.45
688,Jack Doyle,IND,TE,14,LV,24,11,2500,3.44
689,James O'Shaughnessy,JAX,TE,16,CHI,13,31,2500,3.43
690,Jace Sternberger,GB,TE,1,MIN,10,2,3600,3.42
690,Will Dissly,SEA,TE,9,BUF,15,28,2700,3.42
692,Will Dissly,SEA,TE,11,ARI,17,7,2500,3.4
692,Jordan Reed,SF,TE,17,SEA,21,11,2900,3.4
694,Chris Herndon,NYJ,TE,15,LAR,1,14,2500,3.37
695,Tyler Kroft,BUF,TE,3,LAR,5,10,2900,3.36
696,Jace Sternberger,GB,TE,9,SF,6,5,2500,3.35
697,Donald Parham Jr.,LAC,TE,14,ATL,26,28,2500,3.33
697,Ryan Izzo,NE,TE,13,LAC,20,26,2500,3.33
697,Jesse James,DET,TE,7,ATL,32,31,2500,3.33
700,David Njoku,CLE,TE,10,HOU,31,22,3200,3.29
701,Richard Rodgers,PHI,TE,13,GB,17,7,3300,3.28
702,Tyler Conklin,MIN,TE,17,DET,32,19,3000,3.26
702,Will Dissly,SEA,TE,5,MIN,28,12,2500,3.26
704,Jason Witten,LV,TE,3,NE,12,3,2700,3.25
704,Ryan Griffin,NYJ,TE,4,DEN,17,21,2600,3.25
706,Kaden Smith,NYG,TE,7,PHI,20,29,2700,3.24
707,Maxx Williams,ARI,TE,12,NE,12,4,2500,3.23
707,Ross Dwelley,SF,TE,4,PHI,19,24,2500,3.23
707,Cole Kmet,CHI,TE,1,DET,30,15,3400,3.23
710,Ross Dwelley,SF,TE,2,NYJ,23,9,2500,3.22
710,Durham Smythe,MIA,TE,11,DEN,16,8,2500,3.22
712,Jason Witten,LV,TE,2,NO,8,25,2800,3.21
713,Will Dissly,SEA,TE,7,ARI,10,10,2900,3.2
714,Cole Kmet,CHI,TE,12,GB,16,5,2500,3.18
714,David Njoku,CLE,TE,13,TEN,22,25,2500,3.18
714,Juwan Johnson,NO,TE,16,MIN,24,30,null,3.18
714,Ross Dwelley,SF,TE,5,MIA,21,6,2500,3.18
718,Adam Trautman,NO,TE,16,MIN,24,13,null,3.17
718,Pharaoh Brown,HOU,TE,16,CIN,20,25,2500,3.17
718,Ryan Izzo,NE,TE,7,SF,7,9,3000,3.17
721,Ian Thomas,CAR,TE,10,TB,8,19,2600,3.16
722,Will Dissly,SEA,TE,10,LAR,1,15,2500,3.15
722,Chris Herndon,NYJ,TE,14,SEA,28,16,2500,3.15
724,Ryan Izzo,NE,TE,10,BAL,3,17,2500,3.14
724,Ross Dwelley,SF,TE,3,NYG,10,4,2500,3.14
726,Harrison Bryant,CLE,TE,2,CIN,6,20,2500,3.13
726,Jake Butt,DEN,TE,6,NE,9,7,3000,3.13
728,Durham Smythe,MIA,TE,12,NYJ,28,26,2500,3.12
729,Anthony Firkser,TEN,TE,1,DEN,8,14,2500,3.11
729,Blake Bell,DAL,TE,3,SEA,28,5,3200,3.11
729,Vance McDonald,PIT,TE,3,HOU,26,15,2800,3.11
732,Harrison Bryant,CLE,TE,6,PIT,8,10,2500,3.1
733,Dan Arnold,ARI,TE,10,BUF,19,28,2500,3.09
733,James O'Shaughnessy,JAX,TE,12,CLE,18,30,2500,3.09
735,Foster Moreau,LV,TE,4,BUF,21,23,2500,3.08
735,Jesse James,DET,TE,1,CHI,6,18,3200,3.08
735,Kaden Smith,NYG,TE,10,PHI,13,29,2500,3.08
738,Blake Bell,DAL,TE,5,NYG,11,7,2800,3.07
739,Durham Smythe,MIA,TE,14,KC,10,18,2500,3.06
740,Jace Sternberger,GB,TE,3,NO,21,30,3500,3.05
740,Cole Kmet,CHI,TE,8,NO,24,31,2500,3.05
740,Chris Herndon,NYJ,TE,11,LAC,21,29,2700,3.05
743,Taysom Hill,NO,TE,7,CAR,11,4,4100,3.04
743,Jace Sternberger,GB,TE,4,ATL,32,31,3000,3.04
743,Ryan Griffin,NYJ,TE,5,ARI,13,16,3000,3.04
743,Harrison Bryant,CLE,TE,5,IND,1,1,2500,3.04
743,Vance McDonald,PIT,TE,7,TEN,25,26,2600,3.04
748,Marcedes Lewis,GB,TE,15,CAR,20,21,2500,3.03
749,Taysom Hill,NO,TE,10,SF,9,15,4600,3.01
749,Adam Shaheen,MIA,TE,13,CIN,23,29,2500,3.01
749,Mo Alie-Cox,IND,TE,8,DET,21,4,3400,3.01
749,Adam Trautman,NO,TE,15,KC,11,24,2500,3.01
753,Ryan Izzo,NE,TE,8,BUF,16,28,2500,3
753,Josh Hill,NO,TE,3,GB,20,11,2500,3
755,David Njoku,CLE,TE,15,NYG,10,7,2500,2.99
756,Mo Alie-Cox,IND,TE,1,JAX,22,20,2500,2.98
756,Cameron Brate,TB,TE,11,LAR,1,14,2500,2.98
758,Ryan Izzo,NE,TE,2,SEA,30,11,3000,2.97
758,Trey Burton,IND,TE,4,CHI,6,18,2900,2.97
758,Tyler Conklin,MIN,TE,12,CAR,17,20,2500,2.97
758,Josh Hill,NO,TE,2,LV,23,4,2500,2.97
762,Durham Smythe,MIA,TE,10,LAC,20,26,2500,2.96
762,Vance McDonald,PIT,TE,9,DAL,27,21,2500,2.96
762,Jason Witten,LV,TE,10,DEN,18,9,2500,2.96
765,Albert Okwuegbunam,DEN,TE,7,KC,8,14,2500,2.95
765,Vance McDonald,PIT,TE,8,BAL,6,17,2500,2.95
767,Ryan Griffin,NYJ,TE,14,SEA,28,16,2500,2.93
767,Nick Vannett,DEN,TE,16,LAC,18,26,2500,2.93
767,Ryan Griffin,NYJ,TE,1,BUF,2,5,3400,2.93
770,Maxx Williams,ARI,TE,13,LAR,1,11,2500,2.92
771,Ryan Izzo,NE,TE,9,NYJ,26,26,2500,2.9
771,Devin Asiasi,NE,TE,2,SEA,30,11,3100,2.9
773,Ryan Izzo,NE,TE,6,DEN,15,21,2700,2.89
774,Jason Witten,LV,TE,17,DEN,19,7,2500,2.88
774,Kaden Smith,NYG,TE,16,BAL,7,13,2500,2.88
774,Kaden Smith,NYG,TE,8,TB,3,15,2500,2.88
777,Maxx Williams,ARI,TE,15,PHI,17,23,2500,2.87
777,Kaden Smith,NYG,TE,15,CLE,23,30,2500,2.87
779,Kaden Smith,NYG,TE,2,CHI,21,26,3200,2.86
779,Adam Shaheen,MIA,TE,10,LAC,20,26,2500,2.86
779,Jason Witten,LV,TE,12,ATL,30,32,2500,2.86
782,Marcedes Lewis,GB,TE,14,DET,29,10,2500,2.85
782,Blake Bell,DAL,TE,4,CLE,22,29,3100,2.85
782,Durham Smythe,MIA,TE,9,ARI,14,11,2500,2.85
785,Adam Shaheen,MIA,TE,8,LAR,3,20,2500,2.82
785,Jesse James,DET,TE,9,MIN,32,19,2500,2.82
785,Jason Witten,LV,TE,9,LAC,19,24,2500,2.82
785,Jason Witten,LV,TE,7,TB,2,11,2500,2.82
789,Nick Vannett,DEN,TE,15,BUF,18,26,2900,2.8
789,Kaden Smith,NYG,TE,6,WAS,18,30,2600,2.8
791,Cameron Brate,TB,TE,1,NO,15,9,3000,2.79
792,Marcedes Lewis,GB,TE,16,TEN,24,19,2500,2.78
792,Ryan Griffin,NYJ,TE,8,KC,9,14,2800,2.78
792,Blake Bell,DAL,TE,12,WAS,6,22,2500,2.78
792,Jason Witten,LV,TE,8,CLE,25,19,2500,2.78
796,Cameron Brate,TB,TE,8,NYG,17,8,2600,2.77
796,Jacob Hollister,SEA,TE,4,MIA,14,10,2900,2.77
796,Jesse James,DET,TE,11,CAR,22,21,2500,2.77
799,Dalton Keene,NE,TE,16,BUF,16,26,2500,2.76
799,Pharaoh Brown,HOU,TE,12,DET,26,11,2500,2.76
801,Jace Sternberger,GB,TE,10,JAX,30,30,2500,2.75
801,Maxx Williams,ARI,TE,11,SEA,32,9,2500,2.75
801,Kaden Smith,NYG,TE,14,ARI,17,6,2500,2.75
801,Tyler Conklin,MIN,TE,16,NO,6,18,null,2.75
801,Pharaoh Brown,HOU,TE,13,IND,4,3,2500,2.75
801,Luke Willson,BAL,TE,13,DAL,31,22,2800,2.75
807,Lawrence Cager,NYJ,TE,4,DEN,17,28,3000,2.73
807,Jesse James,DET,TE,13,CHI,9,27,2500,2.73
809,Ross Dwelley,SF,TE,16,ARI,15,5,2500,2.72
809,Will Dissly,SEA,TE,16,LAR,1,10,2500,2.72
809,Demetrius Harris,CHI,TE,8,NO,24,31,2500,2.72
809,Jason Witten,LV,TE,11,KC,5,7,2500,2.72
813,Pharaoh Brown,HOU,TE,15,IND,6,4,2500,2.71
813,Adam Shaheen,MIA,TE,11,DEN,16,8,2500,2.71
815,Jesse James,DET,TE,8,IND,1,1,2500,2.7
815,Foster Moreau,LV,TE,5,KC,3,15,2500,2.7
815,Demetrius Harris,CHI,TE,5,TB,5,11,2500,2.7
818,Jesse James,DET,TE,12,HOU,28,15,2500,2.69
818,Josh Hill,NO,TE,5,LAC,18,23,2500,2.69
820,MyCole Pruitt,TEN,TE,2,JAX,20,19,2500,2.68
820,Tyler Conklin,MIN,TE,13,JAX,32,31,2500,2.68
