Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
404,Darrell Henderson Jr.,LAR,RB,1,CHI,13,10,5600,12.03
404,Zack Moss,BUF,RB,6,TEN,24,17,5500,12.03
407,Kareem Hunt,CLE,RB,5,LAC,7,15,5800,12
408,Trey Sermon,SF,RB,4,SEA,27,32,5000,11.99
409,D'Onta Foreman,TEN,RB,16,SF,9,16,5400,11.95
409,Melvin Gordon III,DEN,RB,4,BAL,24,27,5500,11.95
409,Ezekiel Elliott,DAL,RB,18,PHI,7,19,6600,11.95
412,Melvin Gordon III,DEN,RB,16,LV,26,28,5800,11.94
412,Sony Michel,LAR,RB,3,TB,24,17,4900,11.94
412,James White,NE,RB,3,NO,6,10,4900,11.94
415,James Conner,ARI,RB,7,HOU,24,25,5600,11.93
415,Michael Carter,NYJ,RB,8,CIN,5,11,4900,11.93
417,Miles Sanders,PHI,RB,5,CAR,5,4,5700,11.92
418,Kenyan Drake,LV,RB,3,MIA,13,24,5500,11.91
419,Devin Singletary,BUF,RB,16,NE,2,18,5100,11.87
420,Javonte Williams,DEN,RB,8,WAS,32,17,5300,11.86
421,Zack Moss,BUF,RB,8,MIA,31,27,5200,11.84
422,Cordarrelle Patterson,ATL,RB,18,NO,4,2,6400,11.78
422,Cordarrelle Patterson,ATL,RB,4,WAS,32,8,4900,11.78
424,Ty'Son Williams,BAL,RB,2,KC,17,32,5500,11.77
425,Melvin Gordon III,DEN,RB,10,PHI,16,27,5300,11.76
425,Nyheim Hines,IND,RB,4,MIA,22,31,4900,11.76
427,Elijah Mitchell,SF,RB,8,CHI,18,15,5400,11.69
428,Ty'Son Williams,BAL,RB,1,LV,26,29,4500,11.66
429,Javonte Williams,DEN,RB,17,LAC,25,31,6400,11.64
430,Jeff Wilson Jr.,SF,RB,14,CIN,13,19,4400,11.57
430,Kareem Hunt,CLE,RB,12,BAL,22,16,5500,11.57
432,Melvin Gordon III,DEN,RB,6,LV,9,24,5100,11.56
433,Devontae Booker,NYG,RB,6,LAR,19,15,5400,11.55
434,Kareem Hunt,CLE,RB,3,CHI,14,6,5600,11.51
435,Devin Singletary,BUF,RB,1,PIT,2,6,4700,11.48
436,Damien Harris,NE,RB,1,MIA,12,12,5200,11.47
436,Chuba Hubbard,CAR,RB,14,ATL,30,25,5900,11.47
436,Devonta Freeman,BAL,RB,16,CIN,16,15,5300,11.47
439,AJ Dillon,GB,RB,12,LAR,9,13,5900,11.46
440,D'Ernest Johnson,CLE,RB,7,DEN,2,8,4800,11.43
441,Leonard Fournette,TB,RB,2,ATL,24,25,5100,11.42
441,Chase Edmonds,ARI,RB,15,DET,30,31,5100,11.42
443,Javonte Williams,DEN,RB,12,LAC,21,29,5200,11.37
444,Melvin Gordon III,DEN,RB,1,NYG,11,19,5300,11.36
445,Jeff Wilson Jr.,SF,RB,15,ATL,28,23,5000,11.35
446,Aaron Jones,GB,RB,12,LAR,9,13,6000,11.34
447,Devonta Freeman,BAL,RB,18,PIT,22,26,5200,11.33
448,Darrell Henderson Jr.,LAR,RB,15,SEA,25,30,5500,11.31
449,AJ Dillon,GB,RB,15,BAL,17,7,5700,11.3
450,Kareem Hunt,CLE,RB,1,KC,16,23,5500,11.29
451,D'Onta Foreman,TEN,RB,11,HOU,30,27,4900,11.28
451,Alex Collins,SEA,RB,5,LAR,20,19,4400,11.28
453,Antonio Gibson,WAS,RB,10,TB,12,6,5500,11.24
454,Damien Harris,NE,RB,11,ATL,28,28,5800,11.22
455,Tony Jones Jr.,NO,RB,12,BUF,1,12,4000,11.21
456,Samaje Perine,CIN,RB,18,CLE,13,16,5300,11.2
456,Tony Pollard,DAL,RB,16,WAS,28,13,5700,11.2
458,Devin Singletary,BUF,RB,15,CAR,4,9,5000,11.19
459,Javonte Williams,DEN,RB,10,PHI,16,27,5000,11.18
460,D'Onta Foreman,TEN,RB,15,PIT,24,26,5200,11.16
460,Rhamondre Stevenson,NE,RB,12,TEN,19,5,5200,11.16
460,Javonte Williams,DEN,RB,6,LV,9,24,5000,11.16
463,Zack Moss,BUF,RB,10,NYJ,32,32,5100,11.15
464,AJ Dillon,GB,RB,16,CLE,13,12,5600,11.12
464,Melvin Gordon III,DEN,RB,8,WAS,32,17,5200,11.12
464,Jeremy McNichols,TEN,RB,9,LAR,11,15,5700,11.12
467,Zack Moss,BUF,RB,4,HOU,15,24,5300,11.11
468,Devin Singletary,BUF,RB,3,WAS,19,7,4900,11.04
469,Devonta Freeman,BAL,RB,12,CLE,11,20,5200,11.02
470,Miles Sanders,PHI,RB,6,TB,23,8,5200,11.01
471,Alex Collins,SEA,RB,8,JAX,27,25,5300,10.99
471,Tony Pollard,DAL,RB,13,NO,13,1,6500,10.99
473,Javonte Williams,DEN,RB,18,KC,20,13,6100,10.98
474,Jamaal Williams,DET,RB,6,CIN,7,13,4900,10.97
475,Tony Pollard,DAL,RB,12,LV,23,27,5600,10.95
476,Damien Harris,NE,RB,12,TEN,19,5,6100,10.91
477,Michael Carter,NYJ,RB,18,BUF,1,20,5000,10.9
478,David Johnson,HOU,RB,8,LAR,10,18,4200,10.87
479,Darrel Williams,KC,RB,11,DAL,10,5,5400,10.83
480,Devonta Freeman,BAL,RB,13,PIT,22,23,5500,10.75
481,Devin Singletary,BUF,RB,4,HOU,15,24,4800,10.73
481,J.D. McKissic,WAS,RB,10,TB,12,6,5200,10.73
483,Joe Mixon,CIN,RB,5,GB,10,13,6200,10.72
484,Sony Michel,LAR,RB,15,SEA,25,30,5800,10.63
484,Melvin Gordon III,DEN,RB,17,LAC,25,31,6200,10.63
486,Melvin Gordon III,DEN,RB,14,DET,29,30,5400,10.62
486,Darrel Williams,KC,RB,16,PIT,20,26,4600,10.62
486,Jamaal Williams,DET,RB,4,CHI,19,18,5300,10.62
489,Nyheim Hines,IND,RB,3,TEN,31,19,4600,10.6
490,Dontrell Hilliard,TEN,RB,12,NE,2,9,4600,10.59
491,Melvin Gordon III,DEN,RB,9,DAL,18,5,5200,10.58
492,Rex Burkhead,HOU,RB,17,SF,11,11,5000,10.57
493,Myles Gaskin,MIA,RB,7,ATL,23,21,5300,10.55
494,Dare Ogunbowale,JAX,RB,17,NE,2,18,5100,10.54
495,Javonte Williams,DEN,RB,4,BAL,24,27,5000,10.52
496,Ty Johnson,NYJ,RB,12,HOU,30,26,4300,10.51
497,Alex Collins,SEA,RB,11,ARI,4,7,5000,10.5
498,Rashaad Penny,SEA,RB,15,LAR,12,16,5400,10.49
498,AJ Dillon,GB,RB,17,MIN,30,23,5800,10.49
498,Javonte Williams,DEN,RB,9,DAL,18,5,4800,10.49
501,Elijah Mitchell,SF,RB,12,MIN,28,23,5400,10.46
502,Rex Burkhead,HOU,RB,13,IND,21,10,4800,10.45
503,Rhamondre Stevenson,NE,RB,10,CLE,9,10,4500,10.44
504,Damien Harris,NE,RB,18,MIA,14,8,6700,10.42
505,Jamaal Williams,DET,RB,5,MIN,24,22,5200,10.41
506,Rex Burkhead,HOU,RB,18,TEN,11,1,5200,10.39
506,Tony Pollard,DAL,RB,6,NE,4,12,5600,10.39
506,Carlos Hyde,JAX,RB,9,BUF,1,1,4900,10.39
509,Michael Carter,NYJ,RB,7,NE,7,11,4800,10.38
509,Mike Davis,ATL,RB,11,NE,3,14,4300,10.38
511,James Conner,ARI,RB,8,GB,8,14,5400,10.37
511,Jamaal Williams,DET,RB,2,GB,27,22,5200,10.37
511,James White,NE,RB,2,NYJ,13,20,4600,10.37
514,Melvin Gordon III,DEN,RB,18,KC,20,13,5800,10.36
515,Ke'Shawn Vaughn,TB,RB,18,CAR,5,11,5300,10.34
516,J.D. McKissic,WAS,RB,7,GB,8,17,5000,10.32
517,Elijah Mitchell,SF,RB,9,ARI,2,6,5800,10.3
517,Melvin Gordon III,DEN,RB,5,PIT,15,6,5300,10.3
517,Rex Burkhead,HOU,RB,16,LAC,25,30,4500,10.3
520,Jamaal Williams,DET,RB,3,BAL,32,20,5100,10.29
521,Javonte Williams,DEN,RB,5,PIT,15,6,4900,10.27
522,Javonte Williams,DEN,RB,7,CLE,19,3,5100,10.22
523,Nyheim Hines,IND,RB,6,HOU,24,18,4800,10.19
524,Craig Reynolds,DET,RB,15,ARI,5,6,4300,10.13
524,Nyheim Hines,IND,RB,2,LAR,5,23,4700,10.13
526,D'Onta Foreman,TEN,RB,14,JAX,26,22,5100,10.12
526,Damien Harris,NE,RB,4,TB,31,9,5400,10.12
526,Kenyan Drake,LV,RB,4,LAC,8,26,5200,10.12
529,Alex Collins,SEA,RB,10,GB,6,14,5200,10.11
530,Devonta Freeman,BAL,RB,10,MIA,29,18,5000,10.08
531,Zack Moss,BUF,RB,5,KC,31,28,5500,10.07
532,Devin Singletary,BUF,RB,2,MIA,11,16,4900,10.06
533,David Johnson,HOU,RB,15,JAX,21,22,4900,10.05
534,Ty Johnson,NYJ,RB,14,NO,14,1,4400,10.04
535,Rhamondre Stevenson,NE,RB,11,ATL,28,28,5600,10.01
536,Devonta Freeman,BAL,RB,17,LAR,9,15,5100,9.99
536,J.D. McKissic,WAS,RB,12,SEA,25,31,4900,9.99
538,Tony Pollard,DAL,RB,5,NYG,20,18,5600,9.98
539,Nyheim Hines,IND,RB,5,BAL,15,18,4200,9.93
540,Tony Pollard,DAL,RB,17,ARI,5,6,5900,9.89
541,Tony Pollard,DAL,RB,10,ATL,27,25,4600,9.88
542,David Johnson,HOU,RB,12,NYJ,32,32,4500,9.84
543,Tony Pollard,DAL,RB,4,CAR,2,1,5700,9.82
543,Tony Pollard,DAL,RB,3,PHI,4,11,5700,9.82
543,Brandon Bolden,NE,RB,10,CLE,9,10,4400,9.82
546,Leonard Fournette,TB,RB,1,DAL,24,24,4900,9.81
547,Latavius Murray,BAL,RB,5,IND,15,8,5400,9.78
547,Javonte Williams,DEN,RB,2,JAX,29,30,4400,9.78
549,Devin Singletary,BUF,RB,8,MIA,31,27,4600,9.77
549,J.D. McKissic,WAS,RB,8,DEN,4,13,5100,9.77
551,Darrell Henderson Jr.,LAR,RB,16,MIN,31,23,5700,9.73
551,Devin Singletary,BUF,RB,5,KC,31,28,4700,9.73
553,Zack Moss,BUF,RB,11,IND,19,3,5000,9.72
553,Devonta Freeman,BAL,RB,11,CHI,26,18,5100,9.72
553,Michael Carter,NYJ,RB,5,ATL,28,20,4500,9.72
556,Dare Ogunbowale,JAX,RB,18,IND,15,6,5200,9.71
557,Jeremy McNichols,TEN,RB,10,NO,8,5,5500,9.69
558,J.D. McKissic,WAS,RB,11,CAR,3,4,5000,9.68
559,Javonte Williams,DEN,RB,1,NYG,11,19,4000,9.62
560,Damien Harris,NE,RB,6,DAL,20,5,5200,9.6
560,D'Onta Foreman,TEN,RB,17,MIA,12,4,5300,9.6
560,Alex Collins,SEA,RB,12,WAS,31,19,5200,9.6
560,James Conner,ARI,RB,5,SF,19,20,5600,9.6
564,Elijah Mitchell,SF,RB,5,ARI,9,11,5200,9.59
564,Darrel Williams,KC,RB,14,LV,25,26,5300,9.59
566,Khalil Herbert,CHI,RB,6,GB,11,16,4600,9.57
567,Ronald Jones,TB,RB,1,DAL,24,24,5100,9.56
567,Devin Singletary,BUF,RB,10,NYJ,32,32,4700,9.56
569,Mike Davis,ATL,RB,16,DET,30,31,4900,9.54
570,Rhamondre Stevenson,NE,RB,18,MIA,14,8,5900,9.49
570,Rhamondre Stevenson,NE,RB,13,BUF,1,8,5000,9.49
570,Melvin Gordon III,DEN,RB,7,CLE,19,3,5200,9.49
570,Jermar Jefferson,DET,RB,14,DEN,5,16,4000,9.49
574,Devonta Freeman,BAL,RB,7,CIN,4,10,4400,9.48
574,Mike Davis,ATL,RB,9,NO,5,4,4700,9.48
576,AJ Dillon,GB,RB,10,SEA,19,29,4800,9.47
577,Boston Scott,PHI,RB,9,LAC,16,30,5200,9.46
577,Miles Sanders,PHI,RB,11,NO,7,2,5000,9.46
579,Alex Collins,SEA,RB,7,NO,4,10,5300,9.43
579,Clyde Edwards-Helaire,KC,RB,11,DAL,10,5,5200,9.43
581,Tony Pollard,DAL,RB,11,KC,24,12,4700,9.42
582,Mike Davis,ATL,RB,10,DAL,20,8,4600,9.4
583,Tony Pollard,DAL,RB,9,DEN,3,12,4700,9.37
584,Darrel Williams,KC,RB,15,LAC,19,30,4900,9.36
585,Godwin Igwebuike,DET,RB,14,DEN,5,16,4000,9.34
586,Tony Pollard,DAL,RB,8,MIN,16,20,5000,9.33
587,Jamaal Williams,DET,RB,18,GB,10,7,4800,9.32
588,Dontrell Hilliard,TEN,RB,18,HOU,28,30,5200,9.3
589,Rhamondre Stevenson,NE,RB,17,JAX,20,20,5300,9.29
589,Matt Breida,BUF,RB,12,NO,9,2,4800,9.29
591,AJ Dillon,GB,RB,18,DET,31,31,6200,9.26
591,J.D. McKissic,WAS,RB,6,KC,32,21,4800,9.26
591,Nyheim Hines,IND,RB,1,SEA,19,15,5000,9.26
594,Khalil Herbert,CHI,RB,9,PIT,11,6,5300,9.25
595,Javonte Williams,DEN,RB,3,NYJ,9,25,4900,9.24
596,Rashaad Penny,SEA,RB,16,CHI,21,20,5500,9.23
597,Devin Singletary,BUF,RB,9,JAX,26,21,4500,9.22
598,Damien Harris,NE,RB,13,BUF,1,8,5900,9.21
598,Nyheim Hines,IND,RB,10,JAX,22,16,5000,9.21
600,Dontrell Hilliard,TEN,RB,14,JAX,26,22,5300,9.2
601,Boston Scott,PHI,RB,17,WAS,31,16,4900,9.17
602,Darrel Williams,KC,RB,13,DEN,5,17,4900,9.15
603,Michael Carter,NYJ,RB,4,TEN,23,19,4500,9.14
604,Alexander Mattison,MIN,RB,6,CAR,3,2,6200,9.12
605,Tevin Coleman,NYJ,RB,13,PHI,11,21,4500,9.11
606,Kenyan Drake,LV,RB,5,CHI,18,12,4900,9.1
607,Devin Singletary,BUF,RB,13,NE,2,15,4300,9.06
608,Cordarrelle Patterson,ATL,RB,3,NYG,25,26,4600,9.04
609,Kenyan Drake,LV,RB,11,CIN,14,23,5200,9.03
609,Kenyan Drake,LV,RB,10,KC,26,17,5100,9.03
611,Chuba Hubbard,CAR,RB,15,BUF,1,16,5700,9.01
612,Jamaal Williams,DET,RB,16,ATL,29,24,5000,8.98
613,Devin Singletary,BUF,RB,12,NO,9,2,4900,8.97
614,Devin Singletary,BUF,RB,6,TEN,24,17,4300,8.96
614,Brandon Bolden,NE,RB,15,IND,11,7,4100,8.96
616,Kenneth Gainwell,PHI,RB,6,TB,23,8,4700,8.95
617,James Conner,ARI,RB,9,SF,13,11,5300,8.93
617,Jamaal Williams,DET,RB,1,SF,5,7,4500,8.93
619,James Conner,ARI,RB,6,CLE,10,7,5500,8.91
620,Jaret Patterson,WAS,RB,17,PHI,8,19,4800,8.84
621,Tony Pollard,DAL,RB,15,NYG,20,25,5800,8.83
621,Mike Davis,ATL,RB,8,CAR,6,1,5000,8.83
623,Kenyan Drake,LV,RB,12,DAL,13,7,4600,8.82
624,James Conner,ARI,RB,1,TEN,27,26,4500,8.78
624,Myles Gaskin,MIA,RB,5,TB,28,7,5100,8.78
624,J.D. McKissic,WAS,RB,4,ATL,25,14,5000,8.78
627,Latavius Murray,BAL,RB,6,LAC,12,27,5700,8.77
627,Rex Burkhead,HOU,RB,12,NYJ,32,32,4200,8.77
629,J.D. McKissic,WAS,RB,3,BUF,1,3,5200,8.75
630,Boston Scott,PHI,RB,13,NYJ,32,32,4600,8.74
631,Rex Burkhead,HOU,RB,14,SEA,23,31,4600,8.73
631,Devin Singletary,BUF,RB,14,TB,9,5,4700,8.73
633,Devin Singletary,BUF,RB,11,IND,19,3,4600,8.71
634,D'Onta Foreman,TEN,RB,12,NE,2,9,4800,8.69
635,Duke Johnson,MIA,RB,18,NE,2,17,5000,8.68
635,James White,NE,RB,1,MIA,12,12,4400,8.68
637,J.D. McKissic,WAS,RB,1,LAC,17,14,5100,8.67
638,Duke Johnson,MIA,RB,16,NO,8,3,4900,8.65
639,AJ Dillon,GB,RB,7,WAS,32,24,4600,8.61
639,Mark Ingram II,NO,RB,16,MIA,18,5,4900,8.61
641,Devontae Booker,NYG,RB,18,WAS,29,18,5000,8.6
641,Ameer Abdullah,CAR,RB,16,TB,9,3,4500,8.6
643,Mike Davis,ATL,RB,18,NO,4,2,5000,8.57
644,AJ Dillon,GB,RB,9,KC,27,17,4600,8.55
645,Nyheim Hines,IND,RB,9,NYJ,29,32,4600,8.52
646,Khalil Herbert,CHI,RB,7,TB,20,2,5200,8.5
647,Kenneth Gainwell,PHI,RB,5,CAR,5,4,4900,8.49
648,Alexander Mattison,MIN,RB,14,PIT,22,25,7800,8.47
649,James Conner,ARI,RB,2,MIN,18,26,4400,8.45
650,Jordan Howard,PHI,RB,17,WAS,31,16,5200,8.43
651,Brandon Bolden,NE,RB,16,BUF,1,17,4200,8.4
652,Myles Gaskin,MIA,RB,16,NO,8,3,5200,8.39
653,Dontrell Hilliard,TEN,RB,16,SF,9,16,4700,8.37
654,Devonta Freeman,BAL,RB,9,MIN,17,14,4900,8.36
655,Chuba Hubbard,CAR,RB,18,TB,9,3,5100,8.35
655,Kenyan Drake,LV,RB,13,WAS,30,11,4400,8.35
657,Mike Davis,ATL,RB,15,SF,9,20,5100,8.34
658,James Conner,ARI,RB,3,JAX,27,29,5000,8.3
658,Tevin Coleman,NYJ,RB,12,HOU,30,26,4000,8.3
658,J.D. McKissic,WAS,RB,5,NO,8,8,5000,8.3
661,Adrian Peterson,TEN,RB,11,HOU,30,27,4800,8.24
661,Kyle Juszczyk,SF,FB,4,SEA,27,32,4000,8.24
663,Ronald Jones,TB,RB,2,ATL,24,25,4800,8.23
663,Ameer Abdullah,CAR,RB,14,ATL,30,25,4800,8.23
665,Josh Jacobs,LV,RB,4,LAC,8,26,6100,8.22
666,Nyheim Hines,IND,RB,16,ARI,5,8,4000,8.21
667,Matt Breida,BUF,RB,13,NE,2,15,5300,8.19
668,Alex Collins,SEA,RB,14,HOU,27,29,5200,8.15
668,Ty Johnson,NYJ,RB,13,PHI,11,21,4600,8.15
670,Duke Johnson,MIA,RB,17,TEN,17,3,5000,8.14
671,Kenneth Gainwell,PHI,RB,4,KC,30,30,4300,8.07
672,Mark Ingram II,HOU,RB,3,CAR,2,1,5100,8.02
673,Tony Pollard,DAL,RB,2,LAC,4,9,5300,8
673,Mike Davis,ATL,RB,14,CAR,4,3,4900,8
675,Damien Williams,CHI,RB,2,CIN,20,19,4900,7.97
676,Devontae Booker,NYG,RB,17,CHI,22,21,5100,7.95
677,Kenneth Gainwell,PHI,RB,9,LAC,16,30,5000,7.93
678,Michael Carter,NYJ,RB,3,DEN,3,2,4600,7.92
678,J.D. McKissic,WAS,RB,2,NYG,18,24,4800,7.92
680,Ameer Abdullah,CAR,RB,18,TB,9,3,4700,7.91
681,Trey Sermon,SF,RB,5,ARI,9,11,5000,7.88
681,Jeff Wilson Jr.,SF,RB,12,MIN,28,23,5300,7.88
681,AJ Dillon,GB,RB,8,ARI,2,2,4200,7.88
684,Kenyan Drake,LV,RB,9,NYG,19,24,5100,7.84
684,Brandon Bolden,NE,RB,17,JAX,20,20,4100,7.84
686,Craig Reynolds,DET,RB,16,ATL,29,24,4500,7.8
687,Dontrell Hilliard,TEN,RB,17,MIA,12,4,4900,7.75
687,Nyheim Hines,IND,RB,12,TB,8,3,4000,7.75
689,David Johnson,HOU,RB,11,TEN,25,8,4400,7.74
690,Adrian Peterson,TEN,RB,10,NO,8,5,4900,7.73
691,Kenneth Gainwell,PHI,RB,3,DAL,23,7,4300,7.71
692,D'Ernest Johnson,CLE,RB,11,DET,29,31,5600,7.7
693,Mark Ingram II,HOU,RB,2,CLE,26,6,5000,7.69
694,Kenyan Drake,LV,RB,7,PHI,16,26,4900,7.66
695,Kenyan Drake,LV,RB,1,BAL,4,11,4800,7.64
696,Boston Scott,PHI,RB,10,DEN,3,11,4900,7.62
697,Ty Johnson,NYJ,RB,9,IND,17,3,4400,7.61
698,Dontrell Hilliard,TEN,RB,15,PIT,24,26,4900,7.58
699,Nyheim Hines,IND,RB,15,NE,2,12,4000,7.57
700,Jamaal Williams,DET,RB,12,CHI,21,20,4000,7.56
700,Nyheim Hines,IND,RB,13,HOU,28,27,4000,7.56
702,Boston Scott,PHI,RB,8,DET,29,31,4400,7.55
703,Jamaal Williams,DET,RB,7,LAR,10,15,4600,7.54
704,Chuba Hubbard,CAR,RB,16,TB,9,3,5400,7.53
704,Brandon Bolden,NE,RB,8,LAC,17,30,4500,7.53
706,Nyheim Hines,IND,RB,11,BUF,1,1,4300,7.52
707,Mike Davis,ATL,RB,17,BUF,1,22,5100,7.47
708,DeeJay Dallas,SEA,RB,12,WAS,31,19,4900,7.45
709,Matt Breida,BUF,RB,15,CAR,4,9,4800,7.44
709,Mike Davis,ATL,RB,12,JAX,20,18,4900,7.44
711,David Johnson,HOU,RB,3,CAR,2,1,5000,7.42
712,Le'Veon Bell,TB,RB,18,CAR,5,11,5000,7.41
713,Jordan Howard,PHI,RB,10,DEN,3,11,4900,7.38
713,Chuba Hubbard,CAR,RB,6,MIN,18,20,5900,7.38
715,Ty Johnson,NYJ,RB,11,MIA,28,15,4600,7.36
716,Ty Johnson,NYJ,RB,3,DEN,3,2,4300,7.35
716,Jerick McKinnon,KC,RB,6,WAS,31,22,4400,7.35
718,Brandon Bolden,NE,RB,11,ATL,28,28,4500,7.33
718,Giovani Bernard,TB,RB,1,DAL,24,24,4200,7.33
720,David Johnson,HOU,RB,9,MIA,31,22,4400,7.31
721,JaMycal Hasty,SF,RB,14,CIN,13,19,4000,7.3
722,Mark Ingram II,HOU,RB,7,ARI,2,5,4400,7.29
722,Ameer Abdullah,CAR,RB,15,BUF,1,16,4400,7.29
724,Samaje Perine,CIN,RB,8,NYJ,28,32,4900,7.28
725,Mark Ingram II,NO,RB,9,ATL,24,23,4600,7.25
725,D'Ernest Johnson,CLE,RB,8,PIT,15,7,5400,7.25
727,Justin Jackson,LAC,RB,17,DEN,3,9,6000,7.24
728,Ty Johnson,NYJ,RB,10,BUF,1,1,4500,7.23
729,Ameer Abdullah,CAR,RB,17,NO,6,2,4600,7.17
730,Nyheim Hines,IND,RB,18,JAX,25,22,5500,7.16
731,Brandon Bolden,NE,RB,5,HOU,26,24,4000,7.15
732,Samaje Perine,CIN,RB,5,GB,10,13,4000,7.14
733,Adrian Peterson,TEN,RB,9,LAR,11,15,4000,7.13
733,Sony Michel,LAR,RB,1,CHI,13,10,4800,7.13
733,Nyheim Hines,IND,RB,8,TEN,21,10,4500,7.13
736,Nyheim Hines,IND,RB,17,LV,19,26,5200,7.12
737,Nyheim Hines,IND,RB,7,SF,17,16,4200,7.11
738,Latavius Murray,BAL,RB,2,KC,17,32,5300,7.08
738,Brandon Bolden,NE,RB,6,DAL,20,5,4700,7.08
740,Damien Williams,CHI,RB,7,TB,20,2,5500,7.07
740,Demetric Felton Jr.,CLE,RB,7,DEN,2,8,4900,7.07
742,Mark Ingram II,HOU,RB,5,NE,3,16,4300,7.05
742,Devontae Booker,NYG,RB,16,PHI,11,22,4900,7.05
744,AJ Dillon,GB,RB,6,CHI,8,11,4900,7.04
744,Ty Johnson,NYJ,RB,8,CIN,5,11,4400,7.04
746,Corey Clement,DAL,RB,18,PHI,7,19,4000,7.03
747,Salvon Ahmed,MIA,RB,9,HOU,29,28,4000,7.01
748,Kenneth Gainwell,PHI,RB,7,LV,13,22,4200,6.97
749,Sony Michel,LAR,RB,7,DET,26,32,4200,6.96
749,Austin Walter,NYJ,RB,14,NO,14,1,4000,6.96
751,David Johnson,HOU,RB,1,JAX,31,30,5700,6.95
752,James Conner,ARI,RB,4,LAR,13,11,5100,6.91
753,Tevin Coleman,NYJ,RB,1,CAR,18,22,4900,6.87
753,Royce Freeman,HOU,RB,16,LAC,25,30,4000,6.87
755,Mark Ingram II,HOU,RB,4,BUF,3,7,4700,6.86
756,Patrick Taylor,GB,RB,18,DET,31,31,4000,6.85
757,Derrick Gore,KC,RB,9,GB,7,16,4000,6.84
757,Phillip Lindsay,HOU,RB,1,JAX,31,30,4700,6.84
757,Jamaal Williams,DET,RB,11,CLE,16,16,4400,6.84
760,Mark Ingram II,HOU,RB,6,IND,26,8,4200,6.83
761,Latavius Murray,BAL,RB,3,DET,28,32,5300,6.82
762,Darrel Williams,KC,RB,5,BUF,1,3,4600,6.81
762,Jeremy McNichols,TEN,RB,15,PIT,24,26,4600,6.81
764,Latavius Murray,BAL,RB,11,CHI,26,18,5300,6.8
764,Carlos Hyde,JAX,RB,2,DEN,8,1,4400,6.8
764,Jamaal Williams,DET,RB,17,SEA,24,28,5100,6.8
767,Tony Jones Jr.,NO,RB,2,CAR,9,5,4400,6.79
768,Chuba Hubbard,CAR,RB,17,NO,6,2,5000,6.78
769,AJ Dillon,GB,RB,2,DET,28,30,4500,6.77
770,Sony Michel,LAR,RB,4,ARI,9,13,5200,6.74
771,David Johnson,HOU,RB,5,NE,3,16,4500,6.73
772,Myles Gaskin,MIA,RB,18,NE,2,17,4800,6.71
773,Justin Jackson,LAC,RB,18,LV,20,27,5600,6.7
773,Alexander Mattison,MIN,RB,4,CLE,6,4,6600,6.7
775,Rashaad Penny,SEA,RB,14,HOU,27,29,4800,6.69
776,Tevin Coleman,NYJ,RB,16,JAX,23,21,4800,6.68
777,Alexander Mattison,MIN,RB,8,DAL,22,9,5600,6.67
778,Chuba Hubbard,CAR,RB,9,NE,6,13,6100,6.66
779,Myles Gaskin,MIA,RB,17,TEN,17,3,5100,6.65
780,David Johnson,HOU,RB,6,IND,26,8,4600,6.64
781,Brandon Bolden,NE,RB,9,CAR,4,2,4000,6.62
782,David Montgomery,CHI,RB,9,PIT,11,6,5000,6.61
783,D'Ernest Johnson,CLE,RB,9,CIN,9,19,5400,6.59
783,Brandon Bolden,NE,RB,12,TEN,19,5,4000,6.59
785,Tony Pollard,DAL,RB,1,TB,10,2,5800,6.57
786,Sony Michel,LAR,RB,12,GB,6,11,4400,6.54
786,AJ Dillon,GB,RB,5,CIN,6,10,4500,6.54
788,Zack Moss,BUF,RB,3,WAS,19,7,4700,6.53
789,Alex Collins,SEA,RB,6,PIT,16,4,5000,6.51
790,Alexander Mattison,MIN,RB,18,CHI,17,19,6900,6.49
791,Latavius Murray,BAL,RB,12,CLE,11,20,5000,6.47
792,Sony Michel,LAR,RB,6,NYG,27,23,4300,6.46
793,Ronald Jones,TB,RB,3,LAR,8,15,4800,6.45
794,Giovani Bernard,TB,RB,2,ATL,24,25,4200,6.43
795,Latavius Murray,BAL,RB,16,CIN,16,15,4400,6.42
796,Brandon Bolden,NE,RB,18,MIA,14,8,4000,6.39
797,Latavius Murray,BAL,RB,18,PIT,22,26,4400,6.38
798,Ronald Jones,TB,RB,5,MIA,23,29,4700,6.37
799,Tony Jones Jr.,NO,RB,1,GB,9,27,4000,6.36
799,Boston Scott,PHI,RB,12,NYG,23,25,4000,6.36
799,Kenneth Gainwell,PHI,RB,13,NYJ,32,32,4200,6.36
802,D'Ernest Johnson,CLE,RB,15,LV,28,29,9300,6.32
802,Khalil Herbert,CHI,RB,5,LV,11,26,4000,6.32
804,Latavius Murray,BAL,RB,13,PIT,22,23,5100,6.31
804,Mike Davis,ATL,RB,13,TB,10,3,4700,6.31
806,Damien Williams,CHI,RB,1,LAR,1,3,4900,6.29
807,Jordan Howard,PHI,RB,16,NYG,22,25,4300,6.27
807,Justin Jackson,LAC,RB,1,WAS,3,4,4000,6.27
809,Brandon Bolden,NE,RB,13,BUF,1,8,4200,6.25
810,Phillip Lindsay,HOU,RB,8,LAR,10,18,4000,6.23
811,Latavius Murray,BAL,RB,17,LAR,9,15,4400,6.2
811,Royce Freeman,CAR,RB,4,DAL,17,6,4700,6.2
