Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
1,Cooper Kupp,LAR,WR,17,BAL,27,29,9500,27.88
2,Cooper Kupp,LAR,WR,18,SF,7,22,9700,27.04
3,Cooper Kupp,LAR,WR,15,SEA,25,6,8800,26.95
4,Cooper Kupp,LAR,WR,16,MIN,31,32,9100,26.88
5,Cooper Kupp,LAR,WR,9,TEN,23,32,9400,26.78
6,Davante Adams,GB,WR,7,WAS,32,31,8900,26.75
7,Cooper Kupp,LAR,WR,13,JAX,20,19,9000,26.39
8,Davante Adams,GB,WR,15,BAL,17,18,8900,25.57
9,Cooper Kupp,LAR,WR,10,SF,15,10,9500,25.42
10,Cooper Kupp,LAR,WR,12,GB,6,9,9600,25.41
11,Cooper Kupp,LAR,WR,8,HOU,26,6,9000,25.33
12,Cooper Kupp,LAR,WR,14,ARI,3,13,9200,25.2
13,Justin Jefferson,MIN,WR,14,PIT,22,23,8300,24.93
14,Justin Jefferson,MIN,WR,15,CHI,25,29,8000,24.25
15,Davante Adams,GB,WR,2,DET,28,26,8300,23.05
16,Davante Adams,GB,WR,17,MIN,30,32,9300,22.89
17,Davante Adams,GB,WR,6,CHI,8,24,9000,22.54
18,Davante Adams,GB,WR,4,PIT,14,26,7900,22.52
19,Davante Adams,GB,WR,1,NO,6,16,8300,22.39
20,Davante Adams,GB,WR,11,MIN,21,26,8400,21.6
21,Davante Adams,GB,WR,16,CLE,13,10,8700,21.57
22,Tyreek Hill,KC,WR,7,TEN,25,32,8600,21.56
23,Tyreek Hill,KC,WR,2,BAL,32,21,8400,21.52
24,Davante Adams,GB,WR,3,SF,16,5,8300,21.39
25,Davante Adams,GB,WR,14,CHI,17,23,8600,21.33
26,Davante Adams,GB,WR,10,SEA,19,11,7900,21.3
27,Tyreek Hill,KC,WR,3,LAC,7,1,8400,21.16
27,Cooper Kupp,LAR,WR,4,ARI,9,23,7800,21.16
29,Davante Adams,GB,WR,12,LAR,9,10,8600,21.15
30,Tyreek Hill,KC,WR,1,CLE,20,26,8200,21.14
31,Davante Adams,GB,WR,5,CIN,6,15,8200,21.02
32,Cooper Kupp,LAR,WR,7,DET,26,9,8400,20.92
33,Tyreek Hill,KC,WR,6,WAS,31,28,8500,20.9
34,Tyreek Hill,KC,WR,11,DAL,10,23,8200,20.86
35,Tyreek Hill,KC,WR,4,PHI,8,2,8000,20.83
36,Tyreek Hill,KC,WR,9,GB,7,7,7900,20.69
37,Tyreek Hill,KC,WR,8,NYG,22,17,8300,20.64
38,Tyreek Hill,KC,WR,13,DEN,5,13,8400,20.36
39,Tyreek Hill,KC,WR,10,LV,10,3,7700,20.19
40,Tyreek Hill,KC,WR,5,BUF,1,1,8900,20.08
41,Tyreek Hill,KC,WR,14,LV,25,4,8500,19.97
42,Stefon Diggs,BUF,WR,1,PIT,2,15,7600,19.87
43,Cooper Kupp,LAR,WR,6,NYG,27,13,7900,19.79
44,Tyreek Hill,KC,WR,16,PIT,20,18,8400,19.77
45,Justin Jefferson,MIN,WR,18,CHI,17,21,8100,19.72
46,Cooper Kupp,LAR,WR,5,SEA,30,22,7900,19.67
47,Stefon Diggs,BUF,WR,2,MIA,11,5,7700,19.56
48,Stefon Diggs,BUF,WR,8,MIA,31,30,8100,19.44
49,Stefon Diggs,BUF,WR,11,IND,19,29,7900,19.37
50,Cooper Kupp,LAR,WR,3,TB,24,28,6800,19.34
51,DeAndre Hopkins,ARI,WR,1,TEN,27,29,7800,19.32
52,Stefon Diggs,BUF,WR,9,JAX,26,24,7700,19.29
53,Calvin Ridley,ATL,WR,1,PHI,21,25,7900,19.26
54,DeAndre Hopkins,ARI,WR,2,MIN,18,24,8000,19.25
55,Stefon Diggs,BUF,WR,4,HOU,15,9,7600,19.22
56,Justin Jefferson,MIN,WR,5,DET,27,14,7700,19.16
57,Keenan Allen,LAC,WR,16,HOU,27,20,7700,19.13
58,Deebo Samuel,SF,WR,11,JAX,17,16,7800,19.05
59,Stefon Diggs,BUF,WR,14,TB,9,13,8100,19.04
60,Stefon Diggs,BUF,WR,6,TEN,24,32,7400,18.99
61,Stefon Diggs,BUF,WR,3,WAS,19,23,7600,18.96
62,Justin Jefferson,MIN,WR,13,DET,29,12,8200,18.85
63,Stefon Diggs,BUF,WR,5,KC,31,26,7500,18.72
64,Chris Godwin,TB,WR,15,NO,8,25,7600,18.7
65,Davante Adams,GB,WR,9,KC,27,16,8200,18.69
66,Ja'Marr Chase,CIN,WR,8,NYJ,28,4,7500,18.66
66,Justin Jefferson,MIN,WR,8,DAL,22,28,8200,18.66
68,Tyreek Hill,KC,WR,15,LAC,19,2,8300,18.63
68,Stefon Diggs,BUF,WR,17,ATL,26,28,7900,18.63
70,Justin Jefferson,MIN,WR,16,LAR,6,9,8100,18.62
71,A.J. Brown,TEN,WR,10,NO,8,30,7800,18.4
72,Justin Jefferson,MIN,WR,12,SF,7,7,8300,18.34
72,Stefon Diggs,BUF,WR,10,NYJ,32,8,7500,18.34
74,A.J. Brown,TEN,WR,11,HOU,30,21,7700,18.32
75,Tyler Lockett,SEA,WR,3,MIN,29,31,7400,18.29
76,CeeDee Lamb,DAL,WR,11,KC,24,20,7600,18.26
76,Antonio Brown,TB,WR,17,NYJ,32,9,6100,18.26
78,Tyreek Hill,KC,WR,17,CIN,18,16,8300,18.23
79,A.J. Brown,TEN,WR,1,ARI,15,11,7100,18.12
80,Calvin Ridley,ATL,WR,4,WAS,32,29,7000,18.11
81,Deebo Samuel,SF,WR,12,MIN,28,31,7900,18.06
82,Justin Jefferson,MIN,WR,4,CLE,6,6,7300,18.04
83,Tyreek Hill,KC,WR,18,DEN,3,8,8000,18.02
83,CeeDee Lamb,DAL,WR,3,PHI,4,1,6500,18.02
85,Mike Evans,TB,WR,10,WAS,31,31,6900,18.01
85,Justin Jefferson,MIN,WR,3,SEA,21,13,7200,18.01
87,DJ Moore,CAR,WR,5,PHI,17,16,7500,17.99
88,Calvin Ridley,ATL,WR,3,NYG,25,16,7000,17.96
89,A.J. Brown,TEN,WR,8,IND,13,26,6900,17.9
89,Diontae Johnson,PIT,WR,15,TEN,18,31,7500,17.9
91,Stefon Diggs,BUF,WR,18,NYJ,32,13,7800,17.88
92,Terry McLaurin,WAS,WR,6,KC,32,25,7100,17.86
92,Keenan Allen,LAC,WR,4,LV,10,12,6800,17.86
94,Justin Jefferson,MIN,WR,1,CIN,23,17,7700,17.85
95,Deebo Samuel,SF,WR,17,HOU,29,20,8700,17.8
95,Deebo Samuel,SF,WR,8,CHI,18,29,7400,17.8
95,DJ Moore,CAR,WR,7,NYG,29,22,7100,17.8
98,Keenan Allen,LAC,WR,2,DAL,23,27,7000,17.74
99,Stefon Diggs,BUF,WR,15,CAR,4,5,7700,17.72
100,DK Metcalf,SEA,WR,2,TEN,31,32,7600,17.69
100,DK Metcalf,SEA,WR,3,MIN,29,31,7300,17.69
102,Chris Godwin,TB,WR,11,NYG,20,17,6700,17.65
103,Keenan Allen,LAC,WR,11,PIT,8,19,6900,17.64
104,Justin Jefferson,MIN,WR,17,GB,13,15,8400,17.63
105,A.J. Brown,TEN,WR,9,LAR,11,8,7500,17.62
106,Ja'Marr Chase,CIN,WR,11,LV,22,6,7200,17.61
106,Calvin Ridley,ATL,WR,2,TB,28,31,7500,17.61
106,Keenan Allen,LAC,WR,13,CIN,8,8,7500,17.61
109,Ja'Marr Chase,CIN,WR,9,CLE,10,20,7600,17.57
110,DK Metcalf,SEA,WR,4,SF,20,15,7200,17.56
110,DJ Moore,CAR,WR,6,MIN,18,18,7300,17.56
112,Stefon Diggs,BUF,WR,12,NO,9,26,7900,17.52
113,Justin Jefferson,MIN,WR,6,CAR,3,6,8000,17.49
114,DK Metcalf,SEA,WR,1,IND,7,18,7500,17.47
114,Keenan Allen,LAC,WR,10,MIN,25,27,7000,17.47
116,Deebo Samuel,SF,WR,7,IND,21,26,7300,17.46
116,Keenan Allen,LAC,WR,15,KC,11,10,7500,17.46
118,Amari Cooper,DAL,WR,2,LAC,4,2,6800,17.45
119,Keenan Allen,LAC,WR,3,KC,26,18,6600,17.44
120,Chris Godwin,TB,WR,12,IND,16,28,7000,17.41
121,A.J. Brown,TEN,WR,2,SEA,12,15,6900,17.4
122,Diontae Johnson,PIT,WR,14,MIN,31,32,7100,17.31
123,Justin Jefferson,MIN,WR,2,ARI,3,8,7400,17.29
123,Stefon Diggs,BUF,WR,13,NE,2,5,8000,17.29
125,CeeDee Lamb,DAL,WR,4,CAR,2,7,6700,17.27
126,Mike Williams,LAC,WR,6,BAL,21,9,8100,17.25
127,Keenan Allen,LAC,WR,5,CLE,4,6,6500,17.24
128,Keenan Allen,LAC,WR,12,DEN,5,17,7400,17.23
129,Deebo Samuel,SF,WR,10,LAR,8,8,7400,17.22
130,A.J. Brown,TEN,WR,17,MIA,12,25,7200,17.21
131,Diontae Johnson,PIT,WR,9,CHI,23,31,6700,17.2
132,DJ Moore,CAR,WR,4,DAL,17,24,6600,17.18
133,Calvin Ridley,ATL,WR,7,MIA,31,30,6600,17.14
134,Justin Jefferson,MIN,WR,11,GB,5,5,8100,17.12
135,Chris Godwin,TB,WR,8,NO,3,22,6400,17.1
136,Mike Evans,TB,WR,11,NYG,20,17,7000,17.09
137,DJ Moore,CAR,WR,8,ATL,25,24,7200,17.07
137,Keenan Allen,LAC,WR,17,DEN,3,8,7500,17.07
139,Deebo Samuel,SF,WR,18,LAR,8,7,8500,17.06
140,Chris Godwin,TB,WR,14,BUF,1,1,7100,17.04
141,Diontae Johnson,PIT,WR,16,KC,17,12,7500,17.03
142,Amari Cooper,DAL,WR,3,PHI,4,1,6300,17.02
143,Antonio Brown,TB,WR,16,CAR,4,6,4900,17.01
144,Hunter Renfrow,LV,WR,15,CLE,12,10,15600,17
145,DeAndre Hopkins,ARI,WR,7,HOU,24,5,7700,16.97
145,A.J. Brown,TEN,WR,18,HOU,28,23,7000,16.97
147,Justin Jefferson,MIN,WR,9,BAL,25,10,7500,16.95
148,Adam Thielen,MIN,WR,3,SEA,21,13,6700,16.94
149,Tyler Lockett,SEA,WR,2,TEN,31,32,7200,16.91
150,Terry McLaurin,WAS,WR,4,ATL,25,22,6900,16.9
151,DeAndre Hopkins,ARI,WR,5,SF,19,17,7600,16.87
152,Mike Williams,LAC,WR,4,LV,10,12,7200,16.86
153,Deebo Samuel,SF,WR,5,ARI,9,25,7100,16.85
154,Chris Godwin,TB,WR,7,CHI,9,21,5900,16.84
155,Deebo Samuel,SF,WR,15,ATL,28,26,8200,16.83
156,Chris Godwin,TB,WR,13,ATL,26,23,6600,16.82
157,CeeDee Lamb,DAL,WR,2,LAC,4,2,6400,16.79
157,Chris Godwin,TB,WR,2,ATL,24,17,6600,16.79
159,Deebo Samuel,SF,WR,9,ARI,2,18,7800,16.78
159,Tyler Lockett,SEA,WR,4,SF,20,15,7100,16.78
161,DeAndre Hopkins,ARI,WR,3,JAX,27,21,8200,16.75
162,Mike Evans,TB,WR,15,NO,8,25,7200,16.73
163,Diontae Johnson,PIT,WR,8,CLE,11,23,6700,16.71
164,Cooper Kupp,LAR,WR,2,IND,21,28,6000,16.7
165,Ja'Marr Chase,CIN,WR,4,JAX,26,21,5900,16.69
165,Mike Williams,LAC,WR,8,NE,7,20,7700,16.69
165,Keenan Allen,LAC,WR,18,LV,20,2,7500,16.69
168,Chris Godwin,TB,WR,4,NE,4,5,6300,16.68
169,DK Metcalf,SEA,WR,5,LAR,20,16,7000,16.67
170,Diontae Johnson,PIT,WR,10,DET,30,17,6800,16.65
171,Michael Pittman Jr.,IND,WR,9,NYJ,29,6,6000,16.62
172,CeeDee Lamb,DAL,WR,9,DEN,3,11,7200,16.61
173,A.J. Brown,TEN,WR,3,IND,23,30,6500,16.58
174,Justin Jefferson,MIN,WR,10,LAC,13,2,7700,16.56
175,DJ Moore,CAR,WR,3,HOU,15,9,5900,16.54
176,DK Metcalf,SEA,WR,10,GB,6,6,6800,16.53
176,Michael Pittman Jr.,IND,WR,10,JAX,22,23,6300,16.53
176,Keenan Allen,LAC,WR,1,WAS,3,2,6900,16.53
179,Adam Thielen,MIN,WR,13,DET,29,12,7300,16.52
180,DeAndre Hopkins,ARI,WR,8,GB,8,12,7400,16.51
180,Diontae Johnson,PIT,WR,6,SEA,29,26,6700,16.51
182,Mike Evans,TB,WR,7,CHI,9,21,6500,16.5
183,Adam Thielen,MIN,WR,5,DET,27,14,6600,16.48
184,Diontae Johnson,PIT,WR,12,CIN,10,8,6600,16.46
185,DeAndre Hopkins,ARI,WR,4,LAR,13,13,7700,16.42
186,Mike Evans,TB,WR,12,IND,16,28,7200,16.39
187,Deebo Samuel,SF,WR,3,GB,18,11,6700,16.35
187,Amari Cooper,DAL,WR,10,ATL,27,20,6200,16.35
189,Mike Evans,TB,WR,13,ATL,26,23,6700,16.34
189,Ja'Marr Chase,CIN,WR,12,PIT,17,22,7300,16.34
189,Marquise Brown,BAL,WR,10,MIA,29,29,6700,16.34
189,Chris Godwin,TB,WR,3,LAR,8,6,6100,16.34
189,Stefon Diggs,BUF,WR,16,NE,2,4,7600,16.34
194,Deebo Samuel,SF,WR,16,TEN,14,31,8300,16.31
194,Ja'Marr Chase,CIN,WR,6,DET,25,10,6700,16.31
194,Diontae Johnson,PIT,WR,13,BAL,15,20,6800,16.31
197,DeAndre Hopkins,ARI,WR,6,CLE,10,14,7800,16.3
198,A.J. Brown,TEN,WR,7,KC,30,17,6300,16.29
199,Mike Evans,TB,WR,6,PHI,11,7,6900,16.27
199,Amari Cooper,DAL,WR,4,CAR,2,7,6000,16.27
201,Deebo Samuel,SF,WR,4,SEA,27,20,6500,16.26
202,Keenan Allen,LAC,WR,6,BAL,21,9,6400,16.25
203,CeeDee Lamb,DAL,WR,14,WAS,28,29,7200,16.24
203,Terry McLaurin,WAS,WR,5,NO,8,21,7400,16.24
205,Mike Evans,TB,WR,8,NO,3,22,7000,16.23
206,CeeDee Lamb,DAL,WR,17,ARI,5,27,7100,16.17
206,Chris Godwin,TB,WR,10,WAS,31,31,7100,16.17
206,Allen Robinson II,CHI,WR,2,CIN,20,29,6200,16.17
209,CeeDee Lamb,DAL,WR,15,NYG,20,23,7400,16.12
210,Mike Williams,LAC,WR,9,PHI,14,4,7100,16.11
211,A.J. Brown,TEN,WR,5,JAX,29,19,6500,16.1
211,CeeDee Lamb,DAL,WR,13,NO,13,26,6700,16.1
213,Robert Woods,LAR,WR,9,TEN,23,32,6400,16.08
214,Deebo Samuel,SF,WR,14,CIN,13,16,8000,16.07
214,Terry McLaurin,WAS,WR,2,NYG,18,10,6200,16.07
214,Keenan Allen,LAC,WR,9,PHI,14,4,6700,16.07
217,Terry McLaurin,WAS,WR,12,SEA,25,9,7200,16.03
217,Diontae Johnson,PIT,WR,17,CLE,14,12,7400,16.03
219,CeeDee Lamb,DAL,WR,10,ATL,27,20,7000,16.02
219,Brandin Cooks,HOU,WR,4,BUF,3,1,6400,16.02
221,Terry McLaurin,WAS,WR,8,DEN,4,9,7600,16.01
222,Chris Godwin,TB,WR,6,PHI,11,7,6200,16
222,Robert Woods,LAR,WR,1,CHI,13,7,5700,16
224,Amari Cooper,DAL,WR,9,DEN,3,11,5700,15.97
224,Robert Woods,LAR,WR,3,TB,24,28,5700,15.97
224,Tyler Lockett,SEA,WR,1,IND,7,18,6700,15.97
224,Diontae Johnson,PIT,WR,18,BAL,27,31,7600,15.97
228,DK Metcalf,SEA,WR,11,ARI,4,13,6800,15.95
229,Tee Higgins,CIN,WR,17,KC,15,12,6900,15.93
229,CeeDee Lamb,DAL,WR,16,WAS,28,30,7400,15.93
231,Terry McLaurin,WAS,WR,10,TB,12,21,7600,15.9
232,CeeDee Lamb,DAL,WR,5,NYG,20,10,6200,15.88
233,DK Metcalf,SEA,WR,15,LAR,12,13,6400,15.87
234,Diontae Johnson,PIT,WR,11,LAC,15,2,6500,15.83
235,Mike Evans,TB,WR,18,CAR,5,6,7100,15.81
235,Adam Thielen,MIN,WR,2,ARI,3,8,7100,15.81
237,Terry McLaurin,WAS,WR,1,LAC,17,8,6400,15.8
238,Terry McLaurin,WAS,WR,7,GB,8,8,6900,15.79
239,Mike Evans,TB,WR,5,MIA,23,12,6800,15.78
239,DJ Moore,CAR,WR,9,NE,6,21,6400,15.78
241,Adam Thielen,MIN,WR,4,CLE,6,6,6800,15.77
242,DK Metcalf,SEA,WR,8,JAX,27,18,6800,15.73
242,Chris Godwin,TB,WR,5,MIA,23,12,6300,15.73
242,Tyler Lockett,SEA,WR,10,GB,6,6,6500,15.73
245,Jaylen Waddle,MIA,WR,17,TEN,17,31,6700,15.69
246,Julio Jones,TEN,WR,1,ARI,15,11,6800,15.68
246,Terry McLaurin,WAS,WR,3,BUF,1,3,6900,15.68
248,Amon-Ra St. Brown,DET,WR,18,GB,10,12,6800,15.67
249,Tyler Lockett,SEA,WR,17,DET,28,10,6400,15.66
249,Terry McLaurin,WAS,WR,13,LV,27,6,7400,15.66
251,Adam Thielen,MIN,WR,9,BAL,25,10,6900,15.65
251,Robert Woods,LAR,WR,2,IND,21,28,5700,15.65
253,Mike Evans,TB,WR,14,BUF,1,1,6600,15.62
254,Allen Robinson II,CHI,WR,3,CLE,20,17,6200,15.61
255,Marquise Brown,BAL,WR,9,MIN,17,26,6000,15.57
256,Courtland Sutton,DEN,WR,3,NYJ,9,4,6000,15.52
256,Adam Thielen,MIN,WR,8,DAL,22,28,7000,15.52
258,Ja'Marr Chase,CIN,WR,13,LAC,19,2,7000,15.49
258,Brandin Cooks,HOU,WR,3,CAR,2,8,6200,15.49
260,Adam Thielen,MIN,WR,1,CIN,23,17,7000,15.48
260,Tyler Lockett,SEA,WR,5,LAR,20,16,6600,15.48
262,Diontae Johnson,PIT,WR,2,LV,14,12,6400,15.47
262,Keenan Allen,LAC,WR,8,NE,7,20,6500,15.47
264,Brandin Cooks,HOU,WR,9,MIA,31,31,6100,15.45
265,DK Metcalf,SEA,WR,6,PIT,16,31,7200,15.43
266,Deebo Samuel,SF,WR,2,PHI,2,1,6700,15.42
266,JuJu Smith-Schuster,PIT,WR,3,CIN,10,20,6000,15.42
268,Diontae Johnson,PIT,WR,5,DEN,2,13,6500,15.39
269,Robert Woods,LAR,WR,7,DET,26,9,6400,15.38
269,Diontae Johnson,PIT,WR,4,GB,16,10,6200,15.38
271,Michael Pittman Jr.,IND,WR,12,TB,8,12,5600,15.35
272,Ja'Marr Chase,CIN,WR,7,BAL,12,6,6200,15.3
272,Chris Godwin,TB,WR,1,DAL,24,31,6200,15.3
274,Cooper Kupp,LAR,WR,1,CHI,13,7,5500,15.29
275,DK Metcalf,SEA,WR,12,WAS,31,30,6500,15.28
275,CeeDee Lamb,DAL,WR,8,MIN,16,19,7800,15.28
275,Terry McLaurin,WAS,WR,14,DAL,21,30,7000,15.28
278,Tyler Lockett,SEA,WR,14,HOU,27,21,6700,15.27
279,Tyler Lockett,SEA,WR,16,CHI,21,29,6700,15.25
279,Amari Cooper,DAL,WR,1,TB,10,19,6000,15.25
281,Ja'Marr Chase,CIN,WR,17,KC,15,12,7600,15.24
281,Robert Woods,LAR,WR,8,HOU,26,6,6300,15.24
283,Courtland Sutton,DEN,WR,8,WAS,32,31,6400,15.23
284,Tee Higgins,CIN,WR,16,BAL,19,23,6200,15.21
285,CeeDee Lamb,DAL,WR,6,NE,4,8,6500,15.2
285,Adam Thielen,MIN,WR,12,SF,7,7,6700,15.2
285,Hunter Renfrow,LV,WR,17,IND,16,17,6500,15.2
288,CeeDee Lamb,DAL,WR,1,TB,10,19,5700,15.19
289,Ja'Marr Chase,CIN,WR,15,DEN,3,8,7100,15.17
289,Mike Williams,LAC,WR,3,KC,26,18,6400,15.17
291,Mike Evans,TB,WR,2,ATL,24,17,6100,15.15
291,Ja'Marr Chase,CIN,WR,14,SF,8,14,6900,15.15
293,Marquise Brown,BAL,WR,13,PIT,22,24,6500,15.11
294,Julio Jones,TEN,WR,3,IND,23,30,6500,15.1
295,Mike Williams,LAC,WR,5,CLE,4,6,7200,15.09
296,DK Metcalf,SEA,WR,18,ARI,6,28,6900,15.06
296,Antonio Brown,TB,WR,2,ATL,24,17,6000,15.06
298,Mike Evans,TB,WR,3,LAR,8,6,6300,15.05
298,Ja'Marr Chase,CIN,WR,16,BAL,19,23,7100,15.05
298,Mike Williams,LAC,WR,14,NYG,16,18,6000,15.05
298,Tyler Lockett,SEA,WR,11,ARI,4,13,6000,15.05
298,Robert Woods,LAR,WR,6,NYG,27,13,6100,15.05
298,Diontae Johnson,PIT,WR,1,BUF,14,6,6300,15.05
304,Marquise Brown,BAL,WR,3,DET,28,15,5600,15.04
304,Mike Evans,TB,WR,4,NE,4,5,6500,15.04
306,DK Metcalf,SEA,WR,14,HOU,27,21,6500,15.02
307,Sterling Shepard,NYG,WR,3,ATL,30,25,5900,14.99
308,DK Metcalf,SEA,WR,7,NO,4,21,6800,14.96
308,Amari Cooper,DAL,WR,5,NYG,20,10,6100,14.96
308,DJ Moore,CAR,WR,11,WAS,31,31,5900,14.96
311,Mike Evans,TB,WR,1,DAL,24,31,6500,14.95
312,Marvin Jones Jr.,JAX,WR,4,CIN,7,19,5400,14.89
312,DJ Moore,CAR,WR,14,ATL,30,25,6200,14.89
314,Hunter Renfrow,LV,WR,16,DEN,3,8,6800,14.84
315,Robert Woods,LAR,WR,4,ARI,9,23,5300,14.82
316,Adam Thielen,MIN,WR,10,LAC,13,2,6700,14.8
316,Allen Robinson II,CHI,WR,1,LAR,1,1,6100,14.8
316,Hunter Renfrow,LV,WR,13,WAS,30,29,5800,14.8
319,Brandin Cooks,HOU,WR,18,TEN,11,30,6300,14.79
320,Jaylen Waddle,MIA,WR,13,NYG,14,15,6400,14.77
320,Tyler Boyd,CIN,WR,4,JAX,26,21,5200,14.77
320,Jaylen Waddle,MIA,WR,11,NYJ,32,22,5600,14.77
323,Amari Cooper,DAL,WR,6,NE,4,8,6000,14.75
324,Hunter Renfrow,LV,WR,18,LAC,24,3,6600,14.74
325,Courtland Sutton,DEN,WR,4,BAL,24,17,5700,14.73
326,Julio Jones,TEN,WR,2,SEA,12,15,6300,14.71
327,Brandon Aiyuk,SF,WR,13,SEA,23,7,5600,14.69
328,Hunter Renfrow,LV,WR,14,KC,15,9,6100,14.68
329,Courtland Sutton,DEN,WR,7,CLE,19,29,6400,14.65
329,Jaylen Waddle,MIA,WR,12,CAR,4,4,5900,14.65
331,Michael Pittman Jr.,IND,WR,6,HOU,24,5,5500,14.64
332,DK Metcalf,SEA,WR,13,SF,7,9,6700,14.63
332,Tee Higgins,CIN,WR,2,CHI,27,30,5400,14.63
334,Jaylen Waddle,MIA,WR,9,HOU,29,22,5600,14.61
335,DJ Moore,CAR,WR,2,NO,1,4,5900,14.6
335,Brandin Cooks,HOU,WR,6,IND,26,30,5800,14.6
337,Amari Cooper,DAL,WR,15,NYG,20,23,6400,14.59
337,DJ Moore,CAR,WR,10,ARI,2,19,6300,14.59
339,DJ Moore,CAR,WR,1,NYJ,28,20,6100,14.58
339,Marquise Brown,BAL,WR,12,CLE,11,16,6900,14.58
341,Marquise Brown,BAL,WR,6,LAC,12,4,5900,14.56
341,Ja'Marr Chase,CIN,WR,5,GB,10,11,5800,14.56
341,Michael Pittman Jr.,IND,WR,17,LV,19,3,5800,14.56
344,Terry McLaurin,WAS,WR,11,CAR,3,3,7000,14.55
345,A.J. Brown,TEN,WR,6,BUF,1,1,6100,14.53
346,Amari Cooper,DAL,WR,17,ARI,5,27,6600,14.52
346,Michael Pittman Jr.,IND,WR,13,HOU,28,21,5700,14.52
346,Jarvis Landry,CLE,WR,2,HOU,15,26,6300,14.52
349,Tee Higgins,CIN,WR,11,LV,22,6,5400,14.51
349,Courtland Sutton,DEN,WR,6,LV,9,3,6200,14.51
351,Michael Pittman Jr.,IND,WR,18,JAX,25,25,5900,14.5
351,Brandin Cooks,HOU,WR,11,TEN,25,32,6000,14.5
353,Tyler Lockett,SEA,WR,13,SF,7,9,6500,14.49
353,DJ Moore,CAR,WR,12,MIA,29,30,6200,14.49
353,Tyler Lockett,SEA,WR,12,WAS,31,30,6300,14.49
353,DeVonta Smith,PHI,WR,6,TB,23,30,6000,14.49
357,Marvin Jones Jr.,JAX,WR,5,TEN,25,32,5700,14.47
358,Amon-Ra St. Brown,DET,WR,17,SEA,24,7,6000,14.43
359,Darnell Mooney,CHI,WR,13,ARI,3,11,5600,14.42
359,Brandin Cooks,HOU,WR,5,NE,3,4,6100,14.42
361,Antonio Brown,TB,WR,6,PHI,11,7,5900,14.41
361,Brandin Cooks,HOU,WR,17,SF,11,24,6000,14.41
361,Brandin Cooks,HOU,WR,7,ARI,2,27,6000,14.41
364,Jaylen Waddle,MIA,WR,18,NE,2,5,6300,14.4
365,Mike Williams,LAC,WR,10,MIN,25,27,6600,14.39
366,Marquise Brown,BAL,WR,7,CIN,4,10,5800,14.38
367,Michael Pittman Jr.,IND,WR,8,TEN,21,32,5300,14.37
368,Tyler Lockett,SEA,WR,18,ARI,6,28,6400,14.36
368,Brandin Cooks,HOU,WR,1,JAX,31,21,5300,14.36
368,Cole Beasley,BUF,WR,4,HOU,15,9,5400,14.36
371,Jaylen Waddle,MIA,WR,16,NO,8,24,6400,14.32
371,Jaylen Waddle,MIA,WR,10,BAL,24,10,5500,14.32
373,DK Metcalf,SEA,WR,17,DET,28,10,6500,14.31
374,Allen Robinson II,CHI,WR,4,DET,28,15,5800,14.3
375,Brandin Cooks,HOU,WR,8,LAR,10,7,5700,14.29
376,Courtland Sutton,DEN,WR,9,DAL,18,25,5900,14.28
377,Christian Kirk,ARI,WR,18,SEA,23,9,6000,14.25
377,Jakobi Meyers,NE,WR,4,TB,31,32,5200,14.25
379,Brandon Aiyuk,SF,WR,1,DET,32,30,5700,14.22
379,Tee Higgins,CIN,WR,15,DEN,3,8,6500,14.22
379,Ja'Marr Chase,CIN,WR,3,PIT,17,22,5400,14.22
379,Brandin Cooks,HOU,WR,2,CLE,26,20,5900,14.22
383,Chase Claypool,PIT,WR,3,CIN,10,20,5800,14.19
384,Russell Gage,ATL,WR,16,DET,30,15,5900,14.18
385,Adam Thielen,MIN,WR,11,GB,5,5,6600,14.16
385,Marquise Brown,BAL,WR,14,CLE,10,11,6300,14.16
387,Tyler Boyd,CIN,WR,5,GB,10,11,5300,14.15
388,Tyler Lockett,SEA,WR,6,PIT,16,31,6700,14.13
388,Cole Beasley,BUF,WR,9,JAX,26,24,5400,14.13
390,Darnell Mooney,CHI,WR,12,DET,28,14,5700,14.12
391,Tee Higgins,CIN,WR,1,MIN,25,28,4700,14.11
391,DeVonta Smith,PHI,WR,8,DET,29,25,5500,14.11
393,Tyler Boyd,CIN,WR,3,PIT,17,22,4700,14.09
394,Amari Cooper,DAL,WR,14,WAS,28,29,5900,14.08
395,Corey Davis,NYJ,WR,1,CAR,18,10,4900,14.06
395,Marvin Jones Jr.,JAX,WR,3,ARI,11,24,4900,14.06
397,Michael Pittman Jr.,IND,WR,11,BUF,1,1,6100,14.03
397,Hunter Renfrow,LV,WR,11,CIN,14,12,5800,14.03
399,Tee Higgins,CIN,WR,14,SF,8,14,6400,14.01
400,Tee Higgins,CIN,WR,6,DET,25,10,5300,14
400,Brandon Aiyuk,SF,WR,15,ATL,28,26,6300,14
400,Deebo Samuel,SF,WR,1,DET,32,30,5900,14
403,Jaylen Waddle,MIA,WR,5,TB,28,31,4800,13.98
404,DeAndre Hopkins,ARI,WR,14,LAR,7,12,6500,13.97
404,Michael Pittman Jr.,IND,WR,7,SF,17,18,5100,13.97
404,Brandin Cooks,HOU,WR,12,NYJ,32,24,5800,13.97
407,Odell Beckham Jr.,CLE,WR,4,MIN,29,30,5800,13.96
