Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
806,Daniel Helm,LV,TE,13,WAS,30,17,2500,3.28
806,Josh Oliver,BAL,TE,1,LV,26,17,2500,3.28
806,Marcedes Lewis,GB,TE,10,SEA,19,18,2500,3.28
806,Ian Thomas,CAR,TE,14,ATL,30,22,2500,3.28
811,Foster Moreau,LV,TE,3,MIA,13,20,3100,3.26
811,Blake Jarwin,DAL,TE,13,NO,13,10,2500,3.26
811,Harrison Bryant,CLE,TE,9,CIN,9,9,2500,3.26
811,Ryan Griffin,NYJ,TE,2,NE,6,3,2600,3.26
815,Pharaoh Brown,HOU,TE,7,ARI,2,1,2600,3.25
816,Taysom Hill,NO,TE,1,GB,9,5,5200,3.24
816,MyCole Pruitt,TEN,TE,15,PIT,24,9,2500,3.24
818,Ryan Griffin,NYJ,TE,3,DEN,3,4,2600,3.23
818,Brevin Jordan,HOU,TE,11,TEN,25,7,2500,3.23
818,Durham Smythe,MIA,TE,2,BUF,7,10,2500,3.23
821,Foster Moreau,LV,TE,5,CHI,18,8,2800,3.22
821,Harrison Bryant,CLE,TE,16,GB,10,19,2500,3.22
821,Nick Vannett,NO,TE,14,NYJ,32,27,3100,3.22
824,MyCole Pruitt,TEN,TE,7,KC,30,29,2500,3.2
824,Demetrius Harris,ARI,TE,6,CLE,10,16,2500,3.2
824,Ian Thomas,CAR,TE,3,HOU,15,27,2500,3.2
827,Harrison Bryant,CLE,TE,12,BAL,22,28,2500,3.19
828,Luke Farrell,JAX,TE,3,ARI,11,3,2500,3.16
828,Marcedes Lewis,GB,TE,14,CHI,17,7,2500,3.16
828,Luke Farrell,JAX,TE,18,IND,15,27,2500,3.16
831,Taysom Hill,NO,TE,4,NYG,17,14,4900,3.15
831,Ryan Izzo,NYG,TE,2,WAS,14,15,2500,3.15
833,Juwan Johnson,NO,TE,15,TB,13,23,2800,3.14
834,Ryan Izzo,SEA,TE,17,DET,28,23,300,3.13
834,Harrison Bryant,CLE,TE,18,CIN,18,28,2600,3.13
836,Nick Vannett,NO,TE,12,BUF,1,6,2500,3.12
837,Tre' McKitty,LAC,TE,17,DEN,3,3,2500,3.11
837,Jordan Akins,HOU,TE,14,SEA,23,28,2600,3.11
839,Tyler Kroft,NYJ,TE,17,TB,7,17,2700,3.1
839,Harrison Bryant,CLE,TE,7,DEN,2,2,2500,3.1
841,MyCole Pruitt,TEN,TE,6,BUF,1,10,2500,3.09
841,Chris Manhertz,JAX,TE,3,ARI,11,3,2700,3.09
841,Ryan Izzo,NYG,TE,1,DEN,22,15,2500,3.09
844,O.J. Howard,TB,TE,2,ATL,24,27,3000,3.07
844,Harrison Bryant,CLE,TE,8,PIT,15,11,2500,3.07
844,Ian Thomas,CAR,TE,12,MIA,29,20,2500,3.07
847,Marcedes Lewis,GB,TE,18,DET,31,23,2800,3.04
847,Ian Thomas,CAR,TE,18,TB,9,17,2700,3.04
847,Jordan Akins,HOU,TE,15,JAX,21,19,2700,3.04
850,MyCole Pruitt,TEN,TE,12,NE,2,3,2500,3.03
851,MyCole Pruitt,TEN,TE,4,NYJ,10,6,2500,3.02
851,MyCole Pruitt,TEN,TE,10,NO,8,4,2500,3.02
851,Brock Wright,DET,TE,17,SEA,24,28,2700,3.02
854,Kendall Blanton,LAR,TE,15,SEA,25,28,2500,3.01
855,Tommy Tremble,CAR,TE,17,NO,6,8,2500,3
856,Ian Thomas,CAR,TE,2,NO,1,8,2500,2.99
857,Gerald Everett,SEA,TE,4,SF,20,16,3200,2.98
857,Ryan Izzo,SEA,TE,13,SF,7,6,2500,2.98
857,Tommy Sweeney,BUF,TE,1,PIT,2,2,2500,2.98
860,O.J. Howard,TB,TE,13,ATL,26,14,2600,2.96
860,O.J. Howard,TB,TE,12,IND,16,27,2900,2.96
862,John Bates,WAS,TE,12,SEA,25,23,2800,2.95
863,Nick Vannett,NO,TE,13,DAL,19,24,2800,2.94
863,Ian Thomas,CAR,TE,1,NYJ,28,32,2500,2.94
865,Ian Thomas,CAR,TE,16,TB,9,20,2500,2.92
866,Harrison Bryant,CLE,TE,17,PIT,23,7,2600,2.91
866,Maxx Williams,ARI,TE,1,TEN,27,19,2700,2.91
868,Ian Thomas,CAR,TE,10,ARI,2,2,2500,2.9
869,Tommy Sweeney,BUF,TE,10,NYJ,32,25,2600,2.89
870,Ian Thomas,CAR,TE,15,BUF,1,6,2500,2.88
871,Jimmy Graham,CHI,TE,14,GB,6,13,3000,2.87
871,Durham Smythe,MIA,TE,6,JAX,28,27,2500,2.87
873,Jimmy Graham,CHI,TE,5,LV,11,23,2600,2.84
874,Josh Oliver,BAL,TE,2,KC,17,24,2500,2.82
875,Marcedes Lewis,GB,TE,12,LAR,9,24,2500,2.81
876,Tyler Kroft,NYJ,TE,15,MIA,19,16,2500,2.8
876,Adam Shaheen,MIA,TE,11,NYJ,32,23,2500,2.8
878,Blake Bell,KC,TE,16,PIT,20,8,2500,2.79
878,Darrell Daniels,ARI,TE,6,CLE,10,16,2500,2.79
878,Tommy Sweeney,BUF,TE,12,NO,9,5,2500,2.79
878,Geoff Swaim,TEN,TE,9,LAR,11,19,2900,2.79
882,Juwan Johnson,NO,TE,18,ATL,26,13,2800,2.78
882,Tommy Sweeney,BUF,TE,11,IND,19,27,2500,2.78
882,Chris Herndon,MIN,TE,5,DET,27,17,2700,2.78
885,Zach Gentry,PIT,TE,13,BAL,15,29,2900,2.77
886,Nick Vannett,NO,TE,18,ATL,26,13,2500,2.76
887,Adam Shaheen,MIA,TE,10,BAL,24,32,2500,2.75
888,Ian Thomas,CAR,TE,11,WAS,31,17,2500,2.74
888,Stephen Anderson,LAC,TE,18,LV,20,30,2700,2.74
890,Tommy Sweeney,BUF,TE,13,NE,2,1,2500,2.73
891,Chris Manhertz,JAX,TE,17,NE,2,1,2800,2.72
891,Ryan Griffin,NYJ,TE,9,IND,17,26,2500,2.72
893,Trevon Wesco,NYJ,TE,16,JAX,23,15,2500,2.71
893,Luke Farrell,JAX,TE,5,TEN,25,1,2500,2.71
895,Darren Fells,DET,TE,1,SF,5,1,2500,2.7
895,Tommy Sweeney,BUF,TE,15,CAR,4,12,2500,2.7
897,Chris Herndon,MIN,TE,2,ARI,3,4,2900,2.69
897,Geoff Swaim,TEN,TE,8,IND,13,23,2500,2.69
899,Jimmy Graham,CHI,TE,11,BAL,23,29,2500,2.67
899,Geoff Swaim,TEN,TE,7,KC,30,29,2500,2.67
901,Geoff Swaim,TEN,TE,5,JAX,29,28,2500,2.66
901,Geoff Swaim,TEN,TE,1,ARI,15,6,2500,2.66
903,Kenny Yeboah,NYJ,TE,17,TB,7,17,2500,2.65
903,Hunter Long,MIA,TE,1,NE,8,5,2500,2.65
905,Stephen Anderson,LAC,TE,10,MIN,25,5,2500,2.63
905,Durham Smythe,MIA,TE,4,IND,21,11,2500,2.63
907,Foster Moreau,LV,TE,4,LAC,8,21,2900,2.62
907,Kylen Granson,IND,TE,13,HOU,28,27,2500,2.62
907,Jimmy Graham,CHI,TE,6,GB,11,19,2500,2.62
910,Chris Herndon,MIN,TE,3,SEA,21,10,2600,2.61
910,Durham Smythe,MIA,TE,5,TB,28,27,2500,2.61
912,Taysom Hill,NO,TE,3,NE,4,3,4600,2.58
912,Marcedes Lewis,GB,TE,7,WAS,32,15,2500,2.58
914,Ryan Izzo,TEN,TE,18,HOU,28,25,2500,2.57
915,Josh Oliver,BAL,TE,9,MIN,17,6,2500,2.56
915,Luke Farrell,JAX,TE,8,SEA,24,18,2500,2.56
917,Juwan Johnson,NO,TE,17,CAR,4,10,2700,2.55
917,Jordan Akins,HOU,TE,17,SF,11,6,2500,2.55
919,O.J. Howard,TB,TE,14,BUF,1,5,2500,2.54
919,O.J. Howard,TB,TE,16,CAR,4,10,2500,2.54
919,Juwan Johnson,NO,TE,10,TEN,21,7,2500,2.54
922,Chris Manhertz,JAX,TE,15,HOU,29,26,2500,2.52
922,Chris Herndon,MIN,TE,15,CHI,25,9,2500,2.52
924,Taysom Hill,NO,TE,2,CAR,9,12,4700,2.51
924,Geoff Swaim,TEN,TE,2,SEA,12,6,2500,2.51
926,Durham Smythe,MIA,TE,3,LV,12,6,2500,2.5
927,Chris Manhertz,JAX,TE,16,NYJ,32,25,2500,2.49
928,Chris Herndon,MIN,TE,9,BAL,25,32,2900,2.48
928,Kylen Granson,IND,TE,15,NE,2,1,2500,2.48
928,Chris Herndon,MIN,TE,8,DAL,22,25,2900,2.48
928,Ross Dwelley,SF,TE,1,DET,32,18,2500,2.48
932,Maxx Williams,ARI,TE,2,MIN,18,9,2700,2.47
932,Luke Farrell,JAX,TE,10,IND,24,27,2500,2.47
934,Blake Jarwin,DAL,TE,18,PHI,7,31,2500,2.46
934,Drew Sample,CIN,TE,2,CHI,27,19,2700,2.46
936,Kylen Granson,IND,TE,1,SEA,19,12,2500,2.45
936,Luke Farrell,JAX,TE,9,BUF,1,8,2500,2.45
938,Josh Oliver,BAL,TE,3,DET,28,22,2500,2.44
938,Marcedes Lewis,GB,TE,6,CHI,8,7,2500,2.44
938,Colby Parkinson,SEA,TE,5,LAR,20,22,2500,2.44
938,Kahale Warring,JAX,TE,17,NE,2,1,2500,2.44
942,Jacob Hollister,JAX,TE,18,IND,15,27,2500,2.43
943,Charlie Woerner,SF,TE,5,ARI,9,3,2500,2.42
943,Marcedes Lewis,GB,TE,2,DET,28,20,2500,2.42
945,Luke Farrell,JAX,TE,16,NYJ,32,25,2500,2.4
945,Jacob Hollister,JAX,TE,6,MIA,30,19,2500,2.4
947,Chris Manhertz,JAX,TE,13,LAR,12,20,2500,2.39
947,Chris Herndon,MIN,TE,6,CAR,3,12,2600,2.39
947,Demetrius Harris,ARI,TE,2,MIN,18,9,2500,2.39
947,Josh Oliver,BAL,TE,10,MIA,29,20,2500,2.39
951,Zach Gentry,PIT,TE,18,BAL,27,26,2900,2.37
952,Chris Herndon,MIN,TE,4,CLE,6,19,2600,2.36
952,Jimmy Graham,CHI,TE,9,PIT,11,11,2500,2.36
952,Eric Saubert,DEN,TE,5,PIT,15,10,2500,2.36
955,Cameron Brate,TB,TE,3,LAR,8,19,2500,2.35
955,Zach Gentry,PIT,TE,14,MIN,31,11,2800,2.35
957,Foster Moreau,LV,TE,12,DAL,13,25,2900,2.34
957,Eric Saubert,DEN,TE,9,DAL,18,25,2500,2.34
959,O.J. Howard,TB,TE,15,NO,8,7,2500,2.32
959,MyCole Pruitt,TEN,TE,16,SF,9,6,2500,2.32
959,Geoff Swaim,TEN,TE,6,BUF,1,10,2500,2.32
962,MyCole Pruitt,TEN,TE,17,MIA,12,14,2500,2.29
962,Eric Saubert,DEN,TE,3,NYJ,9,13,2500,2.29
964,Zach Gentry,PIT,TE,9,CHI,23,1,2500,2.27
965,Foster Moreau,LV,TE,11,CIN,14,11,2600,2.26
965,Marcedes Lewis,GB,TE,5,CIN,6,6,2500,2.26
967,Stephen Anderson,LAC,TE,15,KC,11,23,2500,2.25
967,Jack Stoll,PHI,TE,12,NYG,23,17,2900,2.25
969,Temarrick Hemingway,WAS,TE,18,NYG,21,12,2500,2.24
969,Chris Herndon,MIN,TE,13,DET,29,15,2500,2.24
969,Daniel Helm,LV,TE,14,KC,15,24,2500,2.24
969,Jesse James,CHI,TE,12,DET,28,11,2500,2.24
973,MyCole Pruitt,TEN,TE,5,JAX,29,28,2500,2.23
974,Tre' McKitty,LAC,TE,18,LV,20,30,2500,2.2
974,Jack Stoll,PHI,TE,13,NYJ,32,25,3000,2.2
976,Josiah Deguara,GB,TE,5,CIN,6,6,2500,2.19
977,John Bates,WAS,TE,13,LV,27,31,2600,2.18
978,Eric Saubert,DEN,TE,6,LV,9,22,2500,2.17
979,Foster Moreau,LV,TE,1,BAL,4,10,2500,2.16
979,Jacob Hollister,JAX,TE,17,NE,2,1,2500,2.16
979,Chris Herndon,MIN,TE,11,GB,5,19,2500,2.16
979,Luke Farrell,JAX,TE,6,MIA,30,19,2500,2.16
983,Josiah Deguara,GB,TE,1,NO,6,20,2500,2.15
984,Ross Dwelley,SF,TE,2,PHI,2,16,2500,2.14
985,Josiah Deguara,GB,TE,3,SF,16,24,2500,2.13
985,Foster Moreau,LV,TE,6,DEN,2,2,2500,2.13
985,Kylen Granson,IND,TE,6,HOU,24,32,2500,2.13
985,Eric Saubert,DEN,TE,7,CLE,19,12,2500,2.13
989,Stephen Anderson,LAC,TE,11,PIT,8,12,2500,2.12
989,Demetrius Harris,ARI,TE,3,JAX,27,23,2500,2.12
989,Jack Stoll,PHI,TE,11,NO,7,5,2900,2.12
992,Josh Oliver,BAL,TE,6,LAC,12,30,2500,2.11
993,Noah Gray,KC,TE,17,CIN,18,25,2600,2.1
994,Darren Fells,DET,TE,4,CHI,19,10,2500,2.08
995,Kylen Granson,IND,TE,17,LV,19,30,2500,2.06
995,Charlie Woerner,SF,TE,9,ARI,2,1,2500,2.06
997,Jesse James,CHI,TE,11,BAL,23,29,2500,2.02
997,Marcedes Lewis,GB,TE,1,NO,6,20,2500,2.02
997,Ryan Griffin,NYJ,TE,1,CAR,18,23,2500,2.02
1000,Jesse James,CHI,TE,13,ARI,3,1,2500,2
1000,Chris Herndon,MIN,TE,12,SF,7,7,2500,2
1000,Lee Smith,ATL,TE,12,JAX,20,23,2500,2
1003,Demetrius Harris,ARI,TE,5,SF,19,9,2500,1.99
1003,Stephen Anderson,LAC,TE,3,KC,26,21,2500,1.99
1005,Tommy Sweeney,BUF,TE,2,MIA,11,21,2500,1.98
1006,Noah Gray,KC,TE,1,CLE,20,28,2500,1.97
1007,Kylen Granson,IND,TE,9,NYJ,29,23,2500,1.95
1008,Ross Dwelley,SF,TE,9,ARI,2,1,2500,1.94
1008,Eric Saubert,DEN,TE,13,KC,18,26,2500,1.94
1008,Tre' McKitty,LAC,TE,16,HOU,27,27,2500,1.94
1011,Drew Sample,CIN,TE,3,PIT,17,25,2500,1.93
1012,Chris Manhertz,JAX,TE,5,TEN,25,1,2700,1.92
1013,O.J. Howard,TB,TE,18,CAR,5,10,2800,1.91
1013,Luke Farrell,JAX,TE,4,CIN,7,7,2500,1.91
1015,Darren Fells,DET,TE,5,MIN,24,12,2500,1.9
1015,Stephen Anderson,LAC,TE,4,LV,10,9,2500,1.9
1015,Stephen Anderson,LAC,TE,5,CLE,4,11,2500,1.9
1015,Kenny Yeboah,NYJ,TE,18,BUF,1,5,2500,1.9
1019,Dominique Dafney,GB,TE,8,ARI,2,1,2500,1.89
1020,Drew Sample,CIN,TE,18,CLE,13,18,2500,1.88
1021,Ross Dwelley,SF,TE,3,GB,18,30,2500,1.87
1021,Colby Parkinson,SEA,TE,6,PIT,16,9,2500,1.87
1021,Darrell Daniels,ARI,TE,1,TEN,27,19,2500,1.87
1024,Marcedes Lewis,GB,TE,4,PIT,14,13,2500,1.86
1024,Eric Saubert,DEN,TE,14,DET,29,14,2500,1.86
1024,Kylen Granson,IND,TE,10,JAX,22,24,2500,1.86
1024,Ross Dwelley,SF,TE,10,LAR,8,22,2500,1.86
1028,Giovanni Ricci,CAR,TE,3,HOU,15,29,4000,1.85
1028,Ross Dwelley,SF,TE,4,SEA,27,15,2500,1.85
1028,Ross Travis,DET,TE,17,SEA,24,28,null,1.85
1031,Ross Dwelley,SF,TE,12,MIN,28,6,2500,1.84
1031,Darren Fells,DET,TE,2,GB,27,30,2600,1.84
1031,Noah Gray,KC,TE,2,BAL,32,29,2500,1.84
1034,Eric Saubert,DEN,TE,2,JAX,29,18,2500,1.83
1034,Chris Herndon,MIN,TE,10,LAC,13,26,2500,1.83
1036,Darren Fells,DET,TE,3,BAL,32,32,2500,1.82
1036,Luke Farrell,JAX,TE,17,NE,2,1,2500,1.82
1038,Kendall Blanton,LAR,TE,16,MIN,31,11,2600,1.81
1038,Kevin Rader,PIT,TE,16,KC,17,23,2500,1.81
1038,Colby Parkinson,SEA,TE,7,NO,4,4,2500,1.81
1041,Tyree Jackson,PHI,TE,18,DAL,13,20,2500,1.8
1042,Chris Manhertz,JAX,TE,8,SEA,24,18,2500,1.79
1042,Lee Smith,ATL,TE,4,WAS,32,14,2500,1.79
1044,Lee Smith,ATL,TE,17,BUF,1,4,2500,1.78
1044,Stephen Anderson,LAC,TE,13,CIN,8,18,2500,1.78
1046,Eric Saubert,DEN,TE,15,CIN,16,22,2500,1.76
1046,Chris Herndon,MIN,TE,14,PIT,22,9,2500,1.76
1046,Brycen Hopkins,LAR,TE,1,CHI,13,31,2500,1.76
1049,Darrell Daniels,ARI,TE,9,SF,13,10,2500,1.75
1049,Brycen Hopkins,LAR,TE,15,SEA,25,28,2500,1.75
1051,Jacob Hollister,JAX,TE,16,NYJ,32,25,2500,1.74
1051,Stephen Anderson,LAC,TE,8,NE,7,5,2500,1.74
1051,Sean McKeon,DAL,TE,12,LV,23,29,2500,1.74
1054,Ross Dwelley,SF,TE,13,SEA,23,22,2500,1.73
1054,Ross Dwelley,SF,TE,11,JAX,17,22,2500,1.73
1054,Foster Moreau,LV,TE,2,PIT,10,10,3000,1.73
1057,Chris Manhertz,JAX,TE,6,MIA,30,19,2500,1.7
1058,Jordan Matthews,SF,TE,8,CHI,18,2,2500,1.69
1058,Adam Shaheen,MIA,TE,2,BUF,7,10,2500,1.69
1058,Dan Arnold,JAX,TE,18,IND,15,27,2500,1.69
1058,Jacob Hollister,JAX,TE,5,TEN,25,1,2500,1.69
1062,Chris Manhertz,JAX,TE,12,ATL,27,12,2500,1.68
1062,Dominique Dafney,GB,TE,12,LAR,9,24,2500,1.68
1064,Ross Dwelley,SF,TE,15,ATL,28,18,2500,1.67
1064,Dominique Dafney,GB,TE,11,MIN,21,4,2500,1.67
1064,Stephen Anderson,LAC,TE,14,NYG,16,12,2500,1.67
1067,Josiah Deguara,GB,TE,4,PIT,14,13,2500,1.66
1067,O.J. Howard,TB,TE,17,NYJ,32,24,2500,1.66
1067,Chris Manhertz,JAX,TE,2,DEN,8,2,3000,1.66
1070,Ross Dwelley,SF,TE,14,CIN,13,16,2500,1.65
1070,Dominique Dafney,GB,TE,18,DET,31,23,2500,1.65
1070,Tommy Sweeney,BUF,TE,4,HOU,15,29,2500,1.65
1073,Dominique Dafney,GB,TE,16,CLE,13,23,2500,1.64
1073,Kahale Warring,BUF,TE,8,MIA,31,24,2500,1.64
1073,Devin Asiasi,NE,TE,10,CLE,9,13,2500,1.64
1076,Tommy Sweeney,BUF,TE,6,TEN,24,2,2500,1.63
1076,Stephen Anderson,LAC,TE,12,DEN,5,2,2500,1.63
1078,Daniel Helm,LV,TE,10,KC,26,29,2500,1.61
1078,Stephen Anderson,LAC,TE,6,BAL,21,29,2500,1.61
1080,Tommy Sweeney,BUF,TE,5,KC,31,24,2500,1.6
1080,Kaden Smith,NYG,TE,2,WAS,14,15,2500,1.6
1082,Josh Oliver,BAL,TE,11,CHI,26,6,2500,1.59
1083,Stephen Anderson,LAC,TE,9,PHI,14,24,2500,1.58
1084,Drew Sample,CIN,TE,4,JAX,26,13,2500,1.56
1084,Luke Farrell,JAX,TE,13,LAR,12,20,2500,1.56
1084,Noah Gray,KC,TE,7,TEN,25,3,2500,1.56
1084,Chris Manhertz,JAX,TE,18,IND,15,27,2600,1.56
1088,Eric Saubert,DEN,TE,16,LV,26,30,2500,1.55
1088,Giovanni Ricci,CAR,TE,5,PHI,17,27,4000,1.55
1088,Luke Farrell,JAX,TE,11,SF,11,9,2500,1.55
1091,Marcedes Lewis,GB,TE,3,SF,16,24,2500,1.54
1092,Kendall Blanton,LAR,TE,17,BAL,27,26,2600,1.52
1092,Chris Manhertz,JAX,TE,14,TEN,24,6,2500,1.52
1092,Jesse James,CHI,TE,8,SF,14,9,2500,1.52
1095,Dominique Dafney,GB,TE,14,CHI,17,7,2500,1.51
1095,Ross Dwelley,SF,TE,16,TEN,14,5,2500,1.51
1095,Colby Parkinson,SEA,TE,8,JAX,27,29,2500,1.51
1095,Tommy Sweeney,BUF,TE,3,WAS,19,14,2500,1.51
1099,Hunter Long,MIA,TE,15,NYJ,32,25,2500,1.5
1099,Kylen Granson,IND,TE,16,ARI,5,3,2500,1.5
1099,Tommy Tremble,CAR,TE,1,NYJ,28,32,2500,1.5
1099,Noah Gray,KC,TE,8,NYG,22,18,2500,1.5
1103,Dominique Dafney,GB,TE,9,KC,27,31,2500,1.49
1103,Jeremy Sprinkle,DAL,TE,16,WAS,28,13,2500,1.49
1103,Eric Saubert,DEN,TE,10,PHI,16,32,2500,1.49
1106,Adam Shaheen,MIA,TE,9,HOU,29,30,2500,1.48
1106,Chris Manhertz,JAX,TE,1,HOU,30,14,2700,1.48
1108,Tre' McKitty,LAC,TE,8,NE,7,5,2500,1.47
1108,Kaden Smith,NYG,TE,4,NO,5,8,2500,1.47
1108,Jesse James,CHI,TE,16,SEA,24,26,2500,1.47
1108,John Bates,WAS,TE,10,TB,12,21,2500,1.47
1112,Tre' McKitty,LAC,TE,15,KC,11,23,2500,1.46
1113,Daniel Helm,LV,TE,12,DAL,13,25,2500,1.45
1114,Daniel Helm,LV,TE,9,NYG,19,14,2500,1.44
1115,Dominique Dafney,GB,TE,17,MIN,30,11,2500,1.43
1116,Eric Saubert,DEN,TE,8,WAS,32,19,2500,1.42
1116,Noah Gray,KC,TE,6,WAS,31,14,2500,1.42
1116,Kylen Granson,IND,TE,18,JAX,25,15,2500,1.42
1119,Daniel Helm,LV,TE,11,CIN,14,11,2500,1.41
1119,Josh Oliver,BAL,TE,4,DEN,1,4,2500,1.41
1119,Eric Saubert,DEN,TE,4,BAL,24,31,2500,1.41
1122,Drew Sample,CIN,TE,15,DEN,3,2,2500,1.4
1122,Stephen Anderson,LAC,TE,2,DAL,23,32,2500,1.4
1124,Ricky Seals-Jones,WAS,TE,4,ATL,25,27,2500,1.38
1124,Josh Oliver,BAL,TE,5,IND,15,15,2500,1.38
1124,Jared Pinkney,DET,TE,18,GB,10,18,2500,1.38
1124,Lee Smith,ATL,TE,11,NE,3,4,2500,1.38
1124,Blake Bell,KC,TE,7,TEN,25,3,2500,1.38
1129,Jesper Horsted,CHI,TE,13,ARI,3,1,2500,1.37
1129,Eric Saubert,DEN,TE,12,LAC,21,30,2500,1.37
1131,Temarrick Hemingway,WAS,TE,12,SEA,25,23,2500,1.36
1131,Adam Shaheen,MIA,TE,16,NO,8,8,2500,1.36
1131,John Bates,WAS,TE,5,NO,8,7,2500,1.36
1131,Blake Bell,KC,TE,3,LAC,7,17,2500,1.36
1135,Kaden Smith,NYG,TE,3,ATL,30,31,2700,1.35
1135,Jesse James,CHI,TE,9,PIT,11,11,2500,1.35
1135,Luke Farrell,JAX,TE,14,TEN,24,6,2500,1.35
1138,Kaden Smith,NYG,TE,6,LAR,19,17,2500,1.34
1138,Kaden Smith,NYG,TE,5,DAL,22,30,2500,1.34
1138,Blake Bell,KC,TE,10,LV,10,28,2500,1.34
1141,Drew Sample,CIN,TE,17,KC,15,20,2500,1.33
1142,Demetrius Harris,ARI,TE,4,LAR,13,22,2500,1.31
1142,Kaden Smith,NYG,TE,7,CAR,6,17,2500,1.31
1144,Kylen Granson,IND,TE,12,TB,8,19,2500,1.3
1144,Charlie Woerner,SF,TE,10,LAR,8,22,2500,1.3
1144,Ricky Seals-Jones,WAS,TE,3,BUF,1,12,2500,1.3
1144,Trevon Wesco,NYJ,TE,10,BUF,1,8,2500,1.3
1148,Josiah Deguara,GB,TE,8,ARI,2,1,2500,1.29
1148,Josh Oliver,BAL,TE,7,CIN,4,7,2500,1.29
1148,Drew Sample,CIN,TE,16,BAL,19,28,2500,1.29
1148,Drew Sample,CIN,TE,11,LV,22,31,2500,1.29
1152,Brycen Hopkins,LAR,TE,16,MIN,31,11,2500,1.28
1152,Ross Dwelley,SF,TE,18,LAR,8,14,2500,1.28
1152,Darren Fells,DET,TE,6,CIN,7,5,2500,1.28
1152,Jack Stoll,PHI,TE,16,NYG,22,14,2500,1.28
1152,Noah Gray,KC,TE,18,DEN,3,2,2500,1.28
1157,Brycen Hopkins,LAR,TE,12,GB,6,15,2500,1.27
1157,Blake Bell,KC,TE,13,DEN,5,3,2500,1.27
1157,Blake Bell,KC,TE,11,DAL,10,21,2500,1.27
1157,Drew Sample,CIN,TE,6,DET,25,13,2500,1.27
1161,Kenny Yeboah,NYJ,TE,14,NO,14,9,2500,1.26
1161,Blake Bell,KC,TE,4,PHI,8,24,2500,1.26
1161,Sean McKeon,DAL,TE,11,KC,24,26,2500,1.26
1164,Kylen Granson,IND,TE,7,SF,17,6,2500,1.25
1164,Sean McKeon,DAL,TE,13,NO,13,10,2500,1.25
1166,Parker Hesse,ATL,TE,11,NE,3,4,2500,1.24
1166,Tommy Hudson,TEN,TE,4,NYJ,10,6,2500,1.24
1166,Adam Shaheen,MIA,TE,17,TEN,17,5,2500,1.24
1166,Luke Farrell,JAX,TE,1,HOU,30,14,2500,1.24
1166,Blake Bell,KC,TE,8,NYG,22,18,2500,1.24
1171,Garrett Griffin,NO,TE,14,NYJ,32,27,2500,1.23
1171,John Bates,WAS,TE,1,LAC,17,24,2500,1.23
1173,Zach Gentry,PIT,TE,17,CLE,14,22,3000,1.22
1173,Daniel Helm,LV,TE,16,DEN,3,2,2500,1.22
1173,Blake Bell,KC,TE,9,GB,7,16,2500,1.22
1173,John Bates,WAS,TE,2,NYG,18,25,2500,1.22
1177,Lee Smith,ATL,TE,8,CAR,6,16,2500,1.21
1178,Andrew Beck,DEN,TE,15,CIN,16,22,2500,1.2
1178,Lee Smith,ATL,TE,16,DET,30,16,2500,1.2
1178,Kylen Granson,IND,TE,11,BUF,1,8,2500,1.2
1181,Josh Oliver,BAL,TE,15,GB,6,11,2500,1.19
1181,Drew Sample,CIN,TE,12,PIT,17,11,2500,1.19
1181,Chris Manhertz,JAX,TE,10,IND,24,27,2500,1.19
1184,Colin Thompson,CAR,TE,14,ATL,30,22,2500,1.18
1184,Drew Sample,CIN,TE,13,LAC,19,30,2500,1.18
1184,Drew Sample,CIN,TE,8,NYJ,28,26,2500,1.18
1184,John Bates,WAS,TE,6,KC,32,28,2500,1.18
1184,John Bates,WAS,TE,7,GB,8,18,2500,1.18
1184,Zach Gentry,PIT,TE,12,CIN,10,16,2500,1.18
1184,Zach Gentry,PIT,TE,10,DET,30,11,2500,1.18
1184,Lee Smith,ATL,TE,7,MIA,31,19,2500,1.18
1192,Ryan Griffin,NYJ,TE,16,JAX,23,15,3000,1.17
1192,Dominique Dafney,GB,TE,2,DET,28,20,2500,1.17
1192,Noah Gray,KC,TE,3,LAC,7,17,2500,1.17
1192,Josh Oliver,BAL,TE,13,PIT,22,10,2500,1.17
1192,Kaden Smith,NYG,TE,9,LV,15,28,2500,1.17
1192,Adam Shaheen,MIA,TE,18,NE,2,1,2500,1.17
1198,Colin Thompson,CAR,TE,11,WAS,31,17,2500,1.16
1198,Andrew Beck,DEN,TE,10,PHI,16,32,2500,1.16
1198,Noah Gray,KC,TE,13,DEN,5,3,2500,1.16
1198,Daniel Helm,LV,TE,15,CLE,12,24,300,1.16
1198,Lee Smith,ATL,TE,9,NO,5,3,2500,1.16
1203,Noah Gray,KC,TE,9,GB,7,16,2500,1.15
1204,Andrew Beck,DEN,TE,8,WAS,32,19,2500,1.14
1204,Blake Bell,KC,TE,18,DEN,3,2,2800,1.14
1204,Charlie Woerner,SF,TE,7,IND,21,27,2500,1.14
1204,Sean McKeon,DAL,TE,18,PHI,7,31,2500,1.14
1204,Tommy Hudson,TEN,TE,12,NE,2,3,2500,1.14
1204,Luke Farrell,JAX,TE,2,DEN,8,2,2500,1.14
1210,Daniel Brown,NYJ,TE,17,TB,7,17,2500,1.13
1210,Jody Fortson,KC,TE,6,WAS,31,28,2500,1.13
