name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 O.J. HowardF • 10 - 17 vs. TEN,HOU,TE,8,TEN,3,2,66.7,24,0,24,8,12,0,0,0,0,0,0,4.4,4.4
 Evan EngramF • 27 - 17 @ KC,JAX,TE,10,KC,4,3,75,14,0,7,3.5,4.7,0,0,0,0,0,0,4.4,4.4
 Irv Smith Jr.F • 13 - 29 @ CHI,MIN,TE,18,CHI,3,3,100,14,0,8,4.7,4.7,0,0,0,0,0,0,4.4,4.4
 Foster MoreauF/OT • 16 - 22 @ DEN,LV,TE,11,DEN,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,4.3,4.3
 Jelani WoodsF • 17 - 24 vs. TEN,IND,TE,4,TEN,1,1,100,33,0,33,33,33,0,0,0,0,0,0,4.3,4.3
 Stephen SullivanF/OT • 37 - 34 @ ATL,CAR,TE,8,ATL,2,1,50,33,0,33,16.5,33,0,0,0,0,0,0,4.3,4.3
 Gerald EverettF • 22 - 16 @ SF,LAC,TE,10,SF,2,2,100,23,0,17,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Johnny MundtF • 28 - 24 vs. DET,MIN,TE,3,DET,2,2,100,23,0,12,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Mike GesickiF • 27 - 15 @ CIN,MIA,TE,4,CIN,4,2,50,23,0,21,5.8,11.5,0,0,0,0,0,0,4.3,4.3
 Cole TurnerF • 7 - 12 @ CHI,WAS,TE,6,CHI,2,2,100,23,0,18,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Cade OttonF • 20 - 18 @ PIT,TB,TE,6,PIT,3,2,66.7,23,0,17,7.7,11.5,0,0,0,0,0,0,4.3,4.3
 Noah GrayF • 20 - 24 vs. BUF,KC,TE,6,BUF,3,3,100,13,0,7,4.3,4.3,0,0,0,0,0,0,4.3,4.3
 Foster MoreauF • 27 - 20 vs. LAC,LV,TE,13,LAC,3,1,33.3,32,0,32,10.7,32,0,0,0,0,0,0,4.2,4.2
 Giovanni RicciF • 30 - 24 @ TB,CAR,TE,17,TB,1,1,100,32,0,32,32,32,0,0,0,0,0,0,4.2,4.2
 George KittleF • 33 - 17 vs. MIA,SF,TE,13,MIA,3,2,66.7,22,0,19,7.3,11,0,0,0,0,0,0,4.2,4.2
 Will DisslyF • 23 - 27 @ LAR,SEA,TE,13,LAR,2,2,100,22,0,19,11,11,0,0,0,0,0,0,4.2,4.2
 Adam TrautmanF • 20 - 10 @ PIT,NO,TE,10,PIT,3,2,66.7,22,0,18,7.3,11,0,0,0,0,0,0,4.2,4.2
 Tanner HudsonF • 19 - 16 vs. CAR,NYG,TE,2,CAR,3,2,66.7,22,0,15,7.3,11,0,0,0,0,0,0,4.2,4.2
 Jordan AkinsF • 6 - 13 @ JAX,HOU,TE,5,JAX,2,2,100,22,0,11,11,11,0,0,0,0,0,0,4.2,4.2
 Quintin MorrisF • 21 - 19 @ MIA,BUF,TE,3,MIA,2,2,100,22,0,15,11,11,0,0,0,0,0,0,4.2,4.2
 Ian ThomasF • 24 - 10 @ LAR,CAR,TE,6,LAR,2,2,100,22,0,16,11,11,0,0,0,0,0,0,4.2,4.2
 Peyton HendershotF • 26 - 17 @ PHI,DAL,TE,6,PHI,5,2,40,22,0,11,4.4,11,0,0,0,0,0,0,4.2,4.2
 Dallas GoedertF • 26 - 17 vs. DAL,PHI,TE,6,DAL,6,2,33.3,22,0,14,3.7,11,0,0,0,0,0,0,4.2,4.2
 Adam TrautmanF • 27 - 20 vs. LAR,NO,TE,11,LAR,3,3,100,12,0,7,4,4,0,0,0,0,0,0,4.2,4.2
 C.J. UzomahF • 27 - 22 @ MIN,NYJ,TE,13,MIN,1,1,100,31,0,31,31,31,0,0,0,0,0,0,4.1,4.1
 Chigoziem OkonkwoF • 17 - 27 @ GB,TEN,TE,11,GB,2,1,50,31,0,31,15.5,31,0,0,0,0,0,0,4.1,4.1
 Durham SmytheF • 33 - 17 @ SF,MIA,TE,13,SF,2,2,100,21,0,19,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Will DisslyF • 39 - 32 @ NO,SEA,TE,5,NO,3,2,66.7,21,0,15,7,10.5,0,0,0,0,0,0,4.1,4.1
 Brevin JordanF • 14 - 19 @ TEN,HOU,TE,16,TEN,2,2,100,21,0,15,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Ian ThomasF • 23 - 10 vs. DEN,CAR,TE,12,DEN,2,2,100,21,0,15,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Chris MyarickF • 17 - 23 @ JAX,NYG,TE,7,JAX,2,2,100,21,0,11,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Eric TomlinsonF • 9 - 16 vs. NYJ,DEN,TE,7,NYJ,2,2,100,21,0,13,10.5,10.5,0,0,0,0,0,0,4.1,4.1
 Josh OliverF • 24 - 20 @ NYG,BAL,TE,6,NYG,3,2,66.7,21,0,12,7,10.5,0,0,0,0,0,0,4.1,4.1
 Pharaoh BrownF • 15 - 38 vs. NE,CLE,TE,6,NE,3,2,66.7,21,0,11,7,10.5,0,0,0,0,0,0,4.1,4.1
 Tyler HigbeeF • 31 - 10 @ LAC,LAR,TE,17,LAC,4,3,75,11,0,7,2.8,3.7,0,0,0,0,0,0,4.1,4.1
 Kylen GransonF • 16 - 17 vs. WAS,IND,TE,8,WAS,3,3,100,11,0,15,3.7,3.7,0,0,0,0,0,0,4.1,4.1
 Mike GesickiF • 40 - 17 @ NYJ,MIA,TE,5,NYJ,2,1,50,30,0,30,15,30,0,0,0,0,0,0,4,4
 C.J. UzomahF • 3 - 19 vs. JAX,NYJ,TE,16,JAX,1,1,100,30,0,30,30,30,0,0,0,0,0,0,4,4
 Jack StollF • 22 - 48 @ NYG,PHI,TE,14,NYG,2,2,100,20,0,14,10,10,0,0,0,0,0,0,4,4
 Will DisslyF • 24 - 30 vs. CAR,SEA,TE,14,CAR,3,2,66.7,20,0,12,6.7,10,0,0,0,0,0,0,4,4
 Hunter HenryF • 20 - 7 @ MIA,NE,TE,1,MIA,3,2,66.7,20,0,11,6.7,10,0,0,0,0,0,0,4,4
 Austin HooperF • 14 - 19 vs. HOU,TEN,TE,16,HOU,3,2,66.7,20,0,15,6.7,10,0,0,0,0,0,0,4,4
 Brock WrightF • 18 - 31 @ NYG,DET,TE,11,NYG,2,2,100,20,0,16,10,10,0,0,0,0,0,0,4,4
 Lawrence CagerF • 18 - 31 vs. DET,NYG,TE,11,DET,3,2,66.7,20,0,13,6.7,10,0,0,0,0,0,0,4,4
 Johnny MundtF • 33 - 26 vs. NE,MIN,TE,12,NE,2,2,100,20,0,13,10,10,0,0,0,0,0,0,4,4
 Teagan QuitorianoF • 30 - 15 @ MIA,HOU,TE,12,MIA,2,2,100,20,0,13,10,10,0,0,0,0,0,0,4,4
 Tommy TrembleF • 16 - 24 vs. PIT,CAR,TE,15,PIT,3,2,66.7,20,0,17,6.7,10,0,0,0,0,0,0,4,4
 MyCole PruittF • 21 - 18 @ NO,ATL,TE,15,NO,3,2,66.7,20,0,14,6.7,10,0,0,0,0,0,0,4,4
 Foster MoreauF • 30 - 24 vs. NE,LV,TE,15,NE,2,2,100,20,0,12,10,10,0,0,0,0,0,0,4,4
 Harrison BryantF • 28 - 14 @ PIT,CLE,TE,18,PIT,2,2,100,20,0,14,10,10,0,0,0,0,0,0,4,4
 Jonnu SmithF • 17 - 22 @ NYJ,NE,TE,8,NYJ,4,3,75,10,0,7,2.5,3.3,0,0,0,0,0,0,4,4
 Evan EngramF • 3 - 31 @ HOU,JAX,TE,17,HOU,2,1,50,16,0,16,8,16,1,13,13,0,0,0,3.9,3.9
 Evan EngramF • 10 - 38 @ LAC,JAX,TE,3,LAC,3,1,33.3,9,0,9,3,9,1,0,0,0,0,0,3.9,3.9
 Harrison BryantF • 10 - 24 @ WAS,CLE,TE,17,WAS,3,2,66.7,19,0,12,6.3,9.5,0,0,0,0,0,0,3.9,3.9
 Kyle PittsF • 31 - 27 @ LAR,ATL,TE,2,LAR,3,2,66.7,19,0,13,6.3,9.5,0,0,0,0,0,0,3.9,3.9
 Josiah DeguaraF • 22 - 27 vs. NYG,GB,TE,5,NYG,2,2,100,19,0,12,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Kyle PittsF • 26 - 27 vs. NO,ATL,TE,1,NO,7,2,28.6,19,0,11,2.7,9.5,0,0,0,0,0,0,3.9,3.9
 Foster MoreauF • 13 - 10 @ PIT,LV,TE,16,PIT,3,2,66.7,19,0,10,6.3,9.5,0,0,0,0,0,0,3.9,3.9
 Robert TonyanF • 17 - 27 vs. TEN,GB,TE,11,TEN,4,2,50,19,0,10,4.8,9.5,0,0,0,0,0,0,3.9,3.9
 Austin HooperF • 24 - 22 vs. LV,TEN,TE,3,LV,2,2,100,19,0,11,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Brevin JordanF • 10 - 17 vs. TEN,HOU,TE,8,TEN,5,2,40,19,0,16,3.8,9.5,0,0,0,0,0,0,3.9,3.9
 Noah FantF • 27 - 13 vs. NYG,SEA,TE,8,NYG,2,2,100,19,0,16,9.5,9.5,0,0,0,0,0,0,3.9,3.9
 Kyle PittsF • 35 - 17 @ CIN,ATL,TE,7,CIN,5,3,60,9,0,7,1.8,3,0,0,0,0,0,0,3.9,3.9
 Kendall BlantonF • 12 - 20 @ ARI,LAR,TE,3,ARI,1,1,100,28,0,28,28,28,0,0,0,0,0,0,3.8,3.8
 Tyler KroftF • 13 - 21 @ SEA,SF,TE,15,SEA,1,1,100,28,0,28,28,28,0,0,0,0,0,0,3.8,3.8
 Colby ParkinsonF • 23 - 37 @ LAC,SEA,TE,7,LAC,1,1,100,28,0,28,28,28,0,0,0,0,0,0,3.8,3.8
 Shane ZylstraF • 34 - 23 vs. MIN,DET,TE,14,MIN,2,2,100,18,0,14,9,9,0,0,0,0,0,0,3.8,3.8
 Harrison BryantF • 24 - 26 @ CAR,CLE,TE,1,CAR,4,2,50,18,0,10,4.5,9,0,0,0,0,0,0,3.8,3.8
 Tommy TrembleF • 37 - 23 vs. DET,CAR,TE,16,DET,2,2,100,18,0,18,9,9,0,0,0,0,0,0,3.8,3.8
 Isaiah LikelyF • 13 - 3 @ CLE,BAL,TE,15,CLE,3,2,66.7,18,0,9,6,9,0,0,0,0,0,0,3.8,3.8
 Nick VannettF • 22 - 16 @ PHI,NYG,TE,18,PHI,4,2,50,18,0,12,4.5,9,0,0,0,0,0,0,3.8,3.8
 C.J. UzomahF • 17 - 22 vs. NE,NYJ,TE,8,NE,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
 Cade OttonF • 30 - 24 vs. CAR,TB,TE,17,CAR,6,2,33.3,17,0,12,2.8,8.5,0,0,0,0,0,0,3.7,3.7
 Mark AndrewsF • 14 - 16 @ PIT,BAL,TE,14,PIT,6,2,33.3,17,0,10,2.8,8.5,0,0,0,0,0,0,3.7,3.7
 David NjokuF • 31 - 23 @ BUF,CLE,TE,11,BUF,3,2,66.7,17,0,21,5.7,8.5,0,0,0,0,0,0,3.7,3.7
 Dawson KnoxF • 25 - 28 @ DET,BUF,TE,12,DET,2,2,100,17,0,15,8.5,8.5,0,0,0,0,0,0,3.7,3.7
 Will DisslyF/OT • 34 - 40 vs. LV,SEA,TE,12,LV,3,2,66.7,17,0,12,5.7,8.5,0,0,0,0,0,0,3.7,3.7
 Tommy TrembleF/OT • 37 - 34 @ ATL,CAR,TE,8,ATL,4,2,50,17,0,9,4.2,8.5,0,0,0,0,0,0,3.7,3.7
 C.J. UzomahF • 10 - 27 @ GB,NYJ,TE,6,GB,2,2,100,17,0,14,8.5,8.5,0,0,0,0,0,0,3.7,3.7
 O.J. HowardF • 3 - 31 vs. JAX,HOU,TE,17,JAX,2,1,50,26,0,26,13,26,0,0,0,0,0,0,3.6,3.6
 Noah GrayF • 20 - 17 @ IND,KC,TE,3,IND,2,1,50,26,0,26,13,26,0,0,0,0,0,0,3.6,3.6
 Dan ArnoldF • 29 - 21 @ PHI,JAX,TE,4,PHI,1,1,100,26,0,26,26,26,0,0,0,0,0,0,3.6,3.6
 Eric SaubertF/OT • 16 - 22 vs. LV,DEN,TE,11,LV,2,2,100,16,0,9,8,8,0,0,0,0,0,0,3.6,3.6
 Noah GrayF • 26 - 10 vs. LAR,KC,TE,12,LAR,2,2,100,16,0,9,8,8,0,0,0,0,0,0,3.6,3.6
 Logan ThomasF • 26 - 6 vs. DAL,WAS,TE,18,DAL,3,2,66.7,16,0,11,5.3,8,0,0,0,0,0,0,3.6,3.6
 Brock WrightF • 36 - 27 vs. WAS,DET,TE,2,WAS,1,1,100,25,0,25,25,25,0,0,0,0,0,0,3.5,3.5
 Kyle PittsF • 23 - 20 vs. CLE,ATL,TE,4,CLE,4,1,25,25,0,25,6.2,25,0,0,0,0,0,0,3.5,3.5
 Eric SaubertF • 32 - 23 @ LV,DEN,TE,4,LV,2,1,50,25,0,25,12.5,25,0,0,0,0,0,0,3.5,3.5
 Taysom HillF • 7 - 10 vs. CAR,NO,TE,18,CAR,1,1,100,1,0,1,1,1,5,24,4.8,0,0,0,3.5,3.5
 John BatesF • 36 - 27 @ DET,WAS,TE,2,DET,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
 Chris ManhertzF • 6 - 13 vs. HOU,JAX,TE,5,HOU,2,2,100,15,0,12,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Tyler ConklinF • 10 - 3 @ NE,NYJ,TE,11,NE,3,2,66.7,15,0,8,5,7.5,0,0,0,0,0,0,3.5,3.5
 Jake FergusonF • 3 - 40 @ MIN,DAL,TE,11,MIN,2,2,100,15,0,11,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Noah GrayF • 27 - 30 @ LAC,KC,TE,11,LAC,3,2,66.7,15,0,12,5,7.5,0,0,0,0,0,0,3.5,3.5
 Cameron BrateF/OT • 23 - 17 @ CLE,TB,TE,12,CLE,5,2,40,15,0,9,3,7.5,0,0,0,0,0,0,3.5,3.5
 Dalton SchultzF/OT • 40 - 34 @ JAX,DAL,TE,15,JAX,4,2,50,15,0,9,3.8,7.5,0,0,0,0,0,0,3.5,3.5
 Mark AndrewsF • 20 - 23 vs. BUF,BAL,TE,4,BUF,5,2,40,15,0,9,3,7.5,0,0,0,0,0,0,3.5,3.5
 Harrison BryantF • 23 - 20 @ BAL,CLE,TE,7,BAL,2,2,100,15,0,14,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Cade OttonF • 22 - 27 vs. BAL,TB,TE,8,BAL,5,2,40,15,0,10,3,7.5,0,0,0,0,0,0,3.5,3.5
 Peyton HendershotF • 49 - 29 vs. CHI,DAL,TE,8,CHI,2,2,100,15,0,11,7.5,7.5,0,0,0,0,0,0,3.5,3.5
 Tyler HigbeeF • 14 - 31 vs. SF,LAR,TE,8,SF,6,2,33.3,15,0,10,2.5,7.5,0,0,0,0,0,0,3.5,3.5
