Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Gary Brightwell,NYG,RB,18,PHI,4,17,5500,5.06
 Samaje Perine,CIN,RB,4,MIA,25,9,6100,5.03
 Jaylen Warren,PIT,RB,10,NO,16,16,5300,5.03
 Dontrell Hilliard,TEN,RB,11,GB,10,23,5700,5.03
 Elijah Mitchell,SF,RB,18,ARI,29,28,5000,5
 Jeff Wilson Jr.,MIA,RB,9,CHI,10,29,5700,5
 Damien Williams,ATL,RB,1,NO,3,2,5300,5
 Jerick McKinnon,KC,RB,9,TEN,18,4,5300,5
 Sony Michel,LAC,RB,7,SEA,29,26,5400,4.99
 Khalil Herbert,CHI,RB,2,GB,25,15,5700,4.97
 James Robinson,NYJ,RB,13,MIN,30,19,6300,4.95
 Kenneth Walker III,SEA,RB,2,SF,6,16,5500,4.95
 Mark Ingram II,NO,RB,8,LV,28,13,5000,4.95
 Kenneth Walker III,SEA,RB,5,NO,13,6,5300,4.94
 Deon Jackson,IND,RB,17,NYG,22,23,6200,4.94
 Raheem Blackshear,CAR,RB,8,ATL,31,9,4700,4.92
 Nyheim Hines,BUF,RB,10,MIN,20,6,5500,4.92
 Dontrell Hilliard,TEN,RB,10,DEN,1,13,5700,4.91
 Zack Moss,BUF,RB,4,BAL,32,18,5200,4.9
 Jerick McKinnon,KC,RB,1,ARI,9,6,5200,4.9
 Dare Ogunbowale,HOU,RB,16,TEN,26,3,5400,4.89
 Gus Edwards,BAL,RB,14,PIT,25,16,6200,4.84
 Rachaad White,TB,RB,2,NO,20,23,5700,4.8
 Joshua Kelley,LAC,RB,16,IND,16,27,6000,4.78
 Kenneth Gainwell,PHI,RB,6,DAL,5,5,5200,4.78
 Jerick McKinnon,KC,RB,7,SF,1,1,5100,4.78
 Caleb Huntley,ATL,RB,9,LAC,27,31,6000,4.77
 Brandon Bolden,LV,RB,4,DEN,4,3,4800,4.77
 Cam Akers,LAR,RB,11,NO,16,17,5400,4.76
 Sony Michel,LAC,RB,4,HOU,17,32,5100,4.76
 Samaje Perine,CIN,RB,8,CLE,21,30,5000,4.76
 Dontrell Hilliard,TEN,RB,1,NYG,19,25,5500,4.73
 Deon Jackson,IND,RB,5,DEN,4,6,5500,4.7
 Samaje Perine,CIN,RB,7,ATL,25,11,5200,4.7
 Dontrell Hilliard,TEN,RB,12,CIN,11,15,5100,4.7
 Deon Jackson,IND,RB,18,HOU,19,32,5600,4.69
 Rex Burkhead,HOU,RB,9,PHI,3,15,4900,4.69
 Caleb Huntley,ATL,RB,8,CAR,16,23,5200,4.68
 Jordan Mason,SF,RB,15,SEA,25,31,5200,4.64
 Latavius Murray,NO,RB,4,MIN,18,28,4600,4.64
 Kenyan Drake,BAL,RB,13,DEN,2,10,5700,4.64
 Kyren Williams,LAR,RB,15,GB,15,28,5500,4.64
 Elijah Mitchell,SF,RB,10,LAC,25,31,5000,4.63
 Jaret Patterson,WAS,RB,18,DAL,9,4,4500,4.63
 Caleb Huntley,ATL,RB,6,SF,1,1,5500,4.62
 Ameer Abdullah,LV,RB,2,ARI,32,31,4500,4.62
 Samaje Perine,CIN,RB,9,CAR,20,25,6000,4.61
 Joshua Kelley,LAC,RB,17,LAR,14,13,5000,4.6
 Dontrell Hilliard,TEN,RB,4,IND,13,13,5300,4.59
 Dontrell Hilliard,TEN,RB,8,HOU,23,32,5100,4.59
 Sony Michel,LAC,RB,5,CLE,16,25,5300,4.58
 Tyler Allgeier,ATL,RB,3,SEA,21,17,4800,4.56
 Kenneth Gainwell,PHI,RB,17,NO,10,14,5400,4.52
 J.D. McKissic,WAS,RB,8,IND,11,20,4800,4.51
 Jeff Wilson Jr.,SF,RB,8,LAR,5,4,5700,4.5
 Kenneth Gainwell,PHI,RB,14,NYG,16,23,5300,4.49
 Kenneth Gainwell,PHI,RB,18,NYG,21,23,5200,4.47
 Eno Benjamin,ARI,RB,2,LV,24,21,4900,4.46
 Julius Chestnut,TEN,RB,17,DAL,11,5,4700,4.45
 Samaje Perine,CIN,RB,6,NO,17,11,5600,4.45
 Travis Homer,SEA,RB,1,DEN,4,13,4700,4.45
 Chase Edmonds,DEN,RB,17,KC,24,12,4500,4.44
 Cam Akers,LAR,RB,10,ARI,28,25,5500,4.41
 Jeff Wilson Jr.,SF,RB,1,CHI,17,18,5500,4.41
 Dare Ogunbowale,HOU,RB,17,JAX,23,15,5300,4.4
 JaMycal Hasty,JAX,RB,13,DET,32,21,6500,4.4
 Samaje Perine,CIN,RB,11,PIT,27,12,5200,4.4
 Joshua Kelley,LAC,RB,14,MIA,21,13,4900,4.37
 Brandon Bolden,LV,RB,3,TEN,29,32,4800,4.37
 Jaylen Warren,PIT,RB,15,CAR,15,21,5100,4.37
 Zack Moss,BUF,RB,5,PIT,20,26,5100,4.36
 Tyler Allgeier,ATL,RB,4,CLE,19,12,4800,4.35
 Joshua Kelley,LAC,RB,6,DEN,3,8,4900,4.35
 Chase Edmonds,DEN,RB,11,LV,30,26,5100,4.34
 Malcolm Brown,LAR,RB,6,CAR,18,27,4500,4.31
 Gus Edwards,BAL,RB,7,CLE,24,30,5000,4.3
 Alexander Mattison,MIN,RB,1,GB,13,8,6000,4.27
 Dontrell Hilliard,TEN,RB,14,JAX,23,19,5000,4.27
 Isiah Pacheco,KC,RB,2,LAC,16,18,5300,4.26
 Darrel Williams,ARI,RB,3,LAR,19,2,4900,4.26
 Justin Jackson,DET,RB,13,JAX,20,16,5100,4.24
 Kenneth Gainwell,PHI,RB,16,DAL,8,5,5000,4.24
 Alexander Mattison,MIN,RB,14,DET,32,17,5500,4.23
 Chuba Hubbard,CAR,RB,12,DEN,3,9,5300,4.22
 Ronnie Rivers,LAR,RB,9,TB,13,6,5300,4.22
 Eno Benjamin,ARI,RB,5,PHI,3,15,5400,4.2
 Samaje Perine,CIN,RB,1,PIT,21,26,5300,4.17
 Kenneth Gainwell,PHI,RB,10,WAS,16,20,5300,4.16
 Sony Michel,LAC,RB,9,ATL,31,20,4900,4.14
 Brandon Bolden,LV,RB,7,HOU,18,32,4900,4.14
 Kenyan Drake,BAL,RB,18,CIN,10,8,5000,4.13
 Kenneth Gainwell,PHI,RB,11,IND,6,20,6000,4.13
 Jaylen Warren,PIT,RB,17,BAL,7,5,5700,4.13
 Dontrell Hilliard,TEN,RB,13,PHI,4,22,5000,4.13
 Caleb Huntley,ATL,RB,11,CHI,14,29,5400,4.12
 Samaje Perine,CIN,RB,5,BAL,30,10,5200,4.12
 Kenneth Gainwell,PHI,RB,13,TEN,19,3,6000,4.12
 DeeJay Dallas,SEA,RB,6,ARI,21,13,5300,4.12
 Brian Robinson Jr.,WAS,RB,5,TEN,28,16,5500,4.11
 Ke'Shawn Vaughn,TB,RB,18,ATL,27,19,5800,4.11
 Rex Burkhead,HOU,RB,10,NYG,13,14,4800,4.1
 James Cook,BUF,RB,13,NE,6,2,5300,4.09
 Kenneth Gainwell,PHI,RB,8,PIT,27,22,5300,4.07
 Kenneth Gainwell,PHI,RB,15,CHI,18,29,5000,4.07
 Justice Hill,BAL,RB,4,BUF,2,5,5400,4.05
 Eno Benjamin,ARI,RB,4,CAR,14,19,5600,4.05
 Brandon Bolden,LV,RB,5,KC,23,17,4800,4.05
 Jonathan Williams,WAS,RB,17,CLE,15,30,4600,4.04
 Phillip Lindsay,IND,RB,5,DEN,4,6,5400,4.03
 Rachaad White,TB,RB,1,DAL,11,4,5000,4.03
 Mike Boone,DEN,RB,14,KC,24,14,5300,4.03
 Eno Benjamin,ARI,RB,3,LAR,19,2,5000,4.02
 Jordan Mason,SF,RB,14,TB,9,4,5200,4
 Sony Michel,LAC,RB,3,JAX,6,10,4900,4
 Chuba Hubbard,CAR,RB,11,BAL,19,6,5600,3.99
 Zamir White,LV,RB,1,LAC,26,29,4900,3.98
 Samaje Perine,CIN,RB,3,NYJ,24,28,5000,3.94
 Alexander Mattison,MIN,RB,9,WAS,17,22,5400,3.92
 Jaylen Warren,PIT,RB,14,BAL,12,5,5000,3.92
 Justice Hill,BAL,RB,7,CLE,24,30,5100,3.9
 Boston Scott,PHI,RB,3,WAS,28,30,5800,3.89
 Rachaad White,TB,RB,3,GB,7,16,5100,3.88
 Kenyan Drake,BAL,RB,8,TB,12,6,5400,3.87
 Khalil Herbert,CHI,RB,1,SF,5,7,5300,3.87
 Jaylen Warren,PIT,RB,6,TB,8,3,5400,3.84
 Darrel Williams,ARI,RB,8,MIN,18,17,5300,3.83
 Travis Homer,SEA,RB,15,SF,1,1,5500,3.81
 Zack Moss,BUF,RB,1,LAR,10,9,4900,3.8
 Tony Jones Jr.,NO,RB,2,TB,1,4,4600,3.8
 Boston Scott,PHI,RB,1,DET,31,31,4900,3.8
 JaMycal Hasty,JAX,RB,14,TEN,22,3,5200,3.8
 Ty Johnson,NYJ,RB,18,MIA,28,16,5300,3.77
 Isiah Pacheco,KC,RB,5,LV,22,16,5600,3.73
 Keaontay Ingram,ARI,RB,6,SEA,32,28,4500,3.73
 Pierre Strong Jr.,NE,RB,15,LV,28,24,4500,3.73
 Craig Reynolds,DET,RB,5,NE,19,5,5500,3.72
 Chase Edmonds,DEN,RB,10,TEN,24,3,5100,3.7
 Marlon Mack,DEN,RB,12,CAR,20,28,4500,3.69
 Mike Boone,DEN,RB,13,BAL,16,5,4600,3.68
 James Cook,BUF,RB,10,MIN,20,6,5200,3.67
 Darrynton Evans,CHI,RB,13,GB,17,28,5100,3.64
 Craig Reynolds,DET,RB,7,DAL,7,6,4800,3.64
 Joshua Kelley,LAC,RB,15,TEN,27,3,6000,3.63
 Trestan Ebner,CHI,RB,4,NYG,12,27,4700,3.63
 Marlon Mack,DEN,RB,17,KC,24,12,6000,3.63
 Alexander Mattison,MIN,RB,11,DAL,7,7,5100,3.62
 Justin Jackson,DET,RB,12,BUF,8,13,5200,3.6
 Kyren Williams,LAR,RB,16,DEN,2,11,5500,3.59
 JaMycal Hasty,JAX,RB,8,DEN,2,11,4900,3.58
 James Cook,BUF,RB,11,CLE,26,30,5300,3.56
 JaMycal Hasty,JAX,RB,9,LV,28,24,4900,3.55
 JaMycal Hasty,JAX,RB,18,TEN,26,3,5300,3.54
 Spencer Brown,CAR,RB,9,CIN,12,9,4900,3.53
 Alexander Mattison,MIN,RB,10,BUF,3,10,5200,3.52
 Travis Homer,SEA,RB,16,KC,24,13,5100,3.52
 Ameer Abdullah,LV,RB,13,LAC,25,30,5200,3.52
 Jaylen Warren,PIT,RB,7,MIA,26,19,5200,3.51
 Ameer Abdullah,LV,RB,3,TEN,29,32,4700,3.51
 Boston Scott,PHI,RB,2,MIN,5,27,5800,3.5
 Justice Hill,BAL,RB,9,NO,16,11,5000,3.49
 Darrynton Evans,CHI,RB,15,PHI,2,15,4900,3.49
 Kenyan Drake,BAL,RB,14,PIT,25,16,5600,3.48
 Jordan Howard,NO,RB,10,PIT,31,19,5000,3.47
 Mike Davis,BAL,RB,2,MIA,2,8,5100,3.44
 Kyren Williams,LAR,RB,11,NO,16,17,4900,3.43
 Joshua Kelley,LAC,RB,1,LV,22,27,5000,3.42
 Jaylen Warren,PIT,RB,8,PHI,3,16,5800,3.42
 Damien Williams,ATL,RB,6,SF,1,1,5500,3.41
 Tevin Coleman,SF,RB,6,ATL,26,19,5700,3.41
 Deon Jackson,IND,RB,12,PIT,31,19,5100,3.41
 Mark Ingram II,NO,RB,13,TB,9,5,5000,3.4
 Jaylen Warren,PIT,RB,4,NYJ,23,23,4900,3.38
 Samaje Perine,CIN,RB,2,DAL,12,17,6000,3.38
 Alexander Mattison,MIN,RB,12,NE,4,2,5000,3.37
