Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Quintez Cephus SUS,DET,WR,3,BAL,32,26,5300,8.35
 Rashod Bateman,BAL,WR,7,CIN,4,10,5300,8.35
 DeVante Parker,MIA,WR,8,BUF,1,1,5700,8.34
 Sammy Watkins,BAL,WR,2,KC,17,11,5300,8.34
 Braxton Berrios,NYJ,WR,17,TB,7,13,5300,8.34
 Rondale Moore,ARI,WR,9,SF,13,9,5300,8.33
 Brandon Aiyuk,SF,WR,5,ARI,9,25,5300,8.31
 Michael Gallup,DAL,WR,10,ATL,27,20,5500,8.3
 Laviska Shenault Jr.,JAX,WR,15,HOU,29,22,5400,8.3
 K.J. Osborn,MIN,WR,3,SEA,21,13,5100,8.3
 Darnell Mooney,CHI,WR,9,PIT,11,24,5900,8.3
 Odell Beckham Jr.,CLE,WR,7,DEN,2,17,6100,8.28
 Cedrick Wilson Jr.,DAL,WR,12,LV,23,4,5600,8.28
 Emmanuel Sanders,BUF,WR,16,NE,2,4,5600,8.27
 Emmanuel Sanders,BUF,WR,14,TB,9,13,5800,8.26
 Brandon Aiyuk,SF,WR,7,IND,21,26,5700,8.26
 Darius Slayton,NYG,WR,7,CAR,6,12,5500,8.25
 Mecole Hardman,KC,WR,2,BAL,32,21,5200,8.25
 Sterling Shepard,NYG,WR,15,DAL,15,28,5600,8.25
 Brandon Aiyuk,SF,WR,2,PHI,2,1,5900,8.24
 Jamison Crowder,NYJ,WR,13,PHI,11,3,5500,8.24
 Nelson Agholor,NE,WR,5,HOU,26,7,5500,8.23
 Van Jefferson,LAR,WR,5,SEA,30,22,5800,8.23
 A.J. Green,ARI,WR,13,CHI,16,26,5600,8.22
 Kalif Raymond,DET,WR,8,PHI,19,5,5700,8.22
 Cyril Grayson Jr.,TB,WR,18,CAR,5,6,5600,8.21
 Nelson Agholor,NE,WR,1,MIA,12,23,5600,8.2
 Emmanuel Sanders,BUF,WR,1,PIT,2,15,5300,8.2
 Amon-Ra St. Brown,DET,WR,14,DEN,5,8,5800,8.2
 KJ Hamler,DEN,WR,2,JAX,29,16,5500,8.17
 Sammy Watkins,BAL,WR,1,LV,26,22,5300,8.17
 Amon-Ra St. Brown,DET,WR,7,LAR,10,13,5400,8.16
 Terrace Marshall Jr.,CAR,WR,1,NYJ,28,20,4900,8.15
 Chosen Anderson,CAR,WR,17,NO,6,21,5700,8.15
 Emmanuel Sanders,BUF,WR,13,NE,2,5,5800,8.13
 Jamison Crowder,NYJ,WR,10,BUF,1,1,5800,8.13
 Ja'Marr Chase,CIN,WR,18,CLE,13,10,8000,8.12
 Marquez Callaway,NO,WR,18,ATL,26,27,5900,8.11
 William Fuller V,MIA,WR,3,LV,12,19,5500,8.1
 Mecole Hardman,KC,WR,11,DAL,10,23,5500,8.1
 Laviska Shenault Jr.,JAX,WR,9,BUF,1,1,5500,8.09
 Christian Kirk,ARI,WR,6,CLE,10,14,5900,8.08
 A.J. Green,ARI,WR,6,CLE,10,14,5400,8.07
 Brandon Aiyuk,SF,WR,9,ARI,2,18,5500,8.06
 Marquez Callaway,NO,WR,4,NYG,17,11,5600,8.06
 Tim Patrick,DEN,WR,10,PHI,16,5,6000,8.05
 Zay Jones,LV,WR,18,LAC,24,3,5400,8.04
 Jamison Crowder,NYJ,WR,15,MIA,19,27,5700,8.03
 Rondale Moore,ARI,WR,4,LAR,13,13,5300,8.02
 Nelson Agholor,NE,WR,6,DAL,20,27,5400,8.01
 Van Jefferson,LAR,WR,8,HOU,26,6,5700,8.01
 Jalen Reagor,PHI,WR,3,DAL,23,29,5400,8.01
 K.J. Osborn,MIN,WR,5,DET,27,14,5200,8.01
 A.J. Green,ARI,WR,4,LAR,13,13,5600,8
 Amon-Ra St. Brown,DET,WR,6,CIN,7,16,5200,8
 Chosen Anderson,CAR,WR,11,WAS,31,31,5600,7.99
 Tyler Boyd,CIN,WR,15,DEN,3,8,5700,7.99
 Elijah Moore,NYJ,WR,10,BUF,1,1,5700,7.98
 Braxton Berrios,NYJ,WR,16,JAX,23,24,5300,7.98
 Rondale Moore,ARI,WR,2,MIN,18,24,4900,7.97
 Tre'Quan Smith,NO,WR,12,BUF,1,1,5900,7.96
 Jerry Jeudy,DEN,WR,18,KC,20,25,5900,7.96
 Tim Patrick,DEN,WR,9,DAL,18,25,5600,7.94
 Kendrick Bourne,NE,WR,13,BUF,1,1,5800,7.94
 Laquon Treadwell,JAX,WR,16,NYJ,32,10,5300,7.94
 Marquez Valdes-Scantling,GB,WR,12,LAR,9,10,5600,7.93
 Randall Cobb,GB,WR,5,CIN,6,15,5500,7.92
 Kendrick Bourne,NE,WR,16,BUF,1,1,5600,7.91
 Rashod Bateman,BAL,WR,15,GB,6,16,5800,7.91
 Kenny Golladay,NYG,WR,16,PHI,11,3,5500,7.9
 Elijah Moore,NYJ,WR,11,MIA,28,27,5900,7.89
 Marquez Callaway,NO,WR,17,CAR,4,6,5700,7.89
 Josh Reynolds,DET,WR,16,ATL,29,28,5400,7.89
 Nick Westbrook-Ikhine,TEN,WR,12,NE,2,5,5700,7.87
 Mecole Hardman,KC,WR,8,NYG,22,17,5300,7.87
 Hunter Renfrow,LV,WR,3,MIA,13,10,5100,7.87
 Darius Slayton,NYG,WR,8,KC,29,23,5700,7.86
 Sammy Watkins,BAL,WR,4,DEN,1,8,5500,7.85
 James Washington,PIT,WR,3,CIN,10,20,4900,7.84
 Curtis Samuel,WAS,WR,5,NO,8,21,5200,7.84
 Tre'Quan Smith,NO,WR,14,NYJ,32,15,5600,7.84
 Marquez Callaway,NO,WR,9,ATL,24,13,5400,7.82
 Chosen Anderson,CAR,WR,15,BUF,1,1,5800,7.82
 Randall Cobb,GB,WR,1,NO,6,16,5400,7.8
 Bryan Edwards,LV,WR,4,LAC,8,2,5300,7.79
 Rondale Moore,ARI,WR,1,TEN,27,29,4900,7.79
 Marquez Callaway,NO,WR,11,PHI,13,4,5800,7.79
 Marquez Valdes-Scantling,GB,WR,1,NO,6,16,5200,7.78
 A.J. Green,ARI,WR,1,TEN,27,29,5400,7.78
 Kendrick Bourne,NE,WR,12,TEN,19,32,5800,7.77
 Tim Patrick,DEN,WR,12,LAC,21,2,5700,7.77
 A.J. Green,ARI,WR,3,JAX,27,21,5500,7.77
 Donovan Peoples-Jones,CLE,WR,16,GB,10,14,5800,7.76
 Gabe Davis,BUF,WR,17,ATL,26,28,5300,7.74
 Chosen Anderson,CAR,WR,12,MIA,29,30,5400,7.74
 Van Jefferson,LAR,WR,3,TB,24,28,4900,7.73
 Rondale Moore,ARI,WR,6,CLE,10,14,5700,7.73
 Mecole Hardman,KC,WR,5,BUF,1,1,5300,7.72
 Jamison Crowder,NYJ,WR,4,TEN,23,31,5500,7.72
 Marquez Callaway,NO,WR,10,TEN,21,32,5600,7.71
 Tyler Boyd,CIN,WR,13,LAC,19,2,5700,7.71
 Bryan Edwards,LV,WR,11,CIN,14,12,5500,7.7
 Nelson Agholor,NE,WR,11,ATL,28,25,5200,7.69
 Curtis Samuel,WAS,WR,4,ATL,25,22,5300,7.69
 A.J. Green,ARI,WR,14,LAR,7,12,5600,7.69
 Mecole Hardman,KC,WR,9,GB,7,7,5400,7.69
 Rondale Moore,ARI,WR,15,DET,30,13,5500,7.69
 T.Y. Hilton,IND,WR,13,HOU,28,21,5700,7.68
 Nick Westbrook-Ikhine,TEN,WR,14,JAX,26,26,5700,7.68
 Laviska Shenault Jr.,JAX,WR,10,IND,24,29,5500,7.68
 Tim Patrick,DEN,WR,13,KC,18,16,5700,7.67
 Henry Ruggs III,LV,WR,1,BAL,4,4,5500,7.66
 Marquez Valdes-Scantling,GB,WR,3,SF,16,5,5400,7.65
 Josh Reynolds,DET,WR,15,ARI,5,21,5100,7.65
 Laviska Shenault Jr.,JAX,WR,13,LAR,12,17,5400,7.65
 Nelson Agholor,NE,WR,9,CAR,4,5,5400,7.64
 Quintez Cephus SUS,DET,WR,5,MIN,24,22,5100,7.64
 Jalen Reagor,PHI,WR,4,KC,30,27,5500,7.64
 K.J. Osborn,MIN,WR,4,CLE,6,6,5300,7.63
 Sammy Watkins,BAL,WR,11,CHI,26,30,5300,7.63
 Randall Cobb,GB,WR,11,MIN,21,26,5400,7.62
 Russell Gage,ATL,WR,2,TB,28,31,5200,7.62
 Van Jefferson,LAR,WR,2,IND,21,28,4900,7.61
 Deonte Harty,NO,WR,11,PHI,13,4,5400,7.61
 Tyler Johnson,TB,WR,16,CAR,4,6,5000,7.61
 Marquez Valdes-Scantling,GB,WR,11,MIN,21,26,5200,7.58
 Van Jefferson,LAR,WR,6,NYG,27,13,5400,7.58
 Odell Beckham Jr.,LAR,WR,10,SF,15,10,5500,7.57
 Cedrick Wilson Jr.,DAL,WR,18,PHI,7,2,5600,7.57
 Bryan Edwards,LV,WR,1,BAL,4,4,4900,7.56
 Tim Patrick,DEN,WR,14,DET,29,20,5700,7.56
 Chosen Anderson,CAR,WR,16,TB,9,11,5700,7.56
 Jalen Reagor,PHI,WR,1,ATL,29,32,5400,7.55
 Josh Reynolds,DET,WR,14,DEN,5,8,5300,7.55
 Donovan Peoples-Jones,CLE,WR,10,NE,5,10,5600,7.53
 Tre'Quan Smith,NO,WR,11,PHI,13,4,5700,7.53
 Kenny Golladay,NYG,WR,14,LAC,20,2,5500,7.53
 Russell Gage,ATL,WR,12,JAX,20,19,5700,7.53
 Allen Robinson II,CHI,WR,9,PIT,11,24,5500,7.52
 T.Y. Hilton,IND,WR,12,TB,8,12,5500,7.51
 Nelson Agholor,NE,WR,7,NYJ,19,3,5500,7.5
 Marvin Jones Jr.,JAX,WR,17,NE,2,5,5700,7.49
 Tyler Johnson,TB,WR,10,WAS,31,31,5100,7.47
 Tim Patrick,DEN,WR,15,CIN,16,17,5500,7.46
 Zach Pascal,IND,WR,10,JAX,22,23,5600,7.45
 Tre'Quan Smith,NO,WR,13,DAL,19,27,5900,7.44
 Rashod Bateman,BAL,WR,18,PIT,22,18,5700,7.44
 Bryan Edwards,LV,WR,2,PIT,10,18,4900,7.43
 K.J. Osborn,MIN,WR,8,DAL,22,28,5500,7.43
 Kendrick Bourne,NE,WR,11,ATL,28,25,6000,7.42
 Albert Wilson,MIA,WR,15,NYJ,32,10,5000,7.42
 A.J. Green,ARI,WR,2,MIN,18,24,5300,7.39
 Courtland Sutton,DEN,WR,18,KC,20,25,5700,7.38
 Bryan Edwards,LV,WR,3,MIA,13,10,5100,7.37
 Nelson Agholor,NE,WR,10,CLE,9,18,5300,7.36
 Anthony Schwartz,CLE,WR,2,HOU,15,26,4800,7.35
 Marquez Callaway,NO,WR,16,MIA,18,25,5600,7.34
 Courtland Sutton,DEN,WR,15,CIN,16,17,5600,7.34
 Chester Rogers,TEN,WR,4,NYJ,10,4,5100,7.33
 Jalen Reagor,PHI,WR,6,TB,23,30,5400,7.33
 Josh Reynolds,DET,WR,18,GB,10,12,5100,7.32
 Laviska Shenault Jr.,JAX,WR,11,SF,11,10,5400,7.32
 Nelson Agholor,NE,WR,12,TEN,19,32,5500,7.31
 Kendrick Bourne,NE,WR,17,JAX,20,18,5500,7.31
 Laviska Shenault Jr.,JAX,WR,14,TEN,24,31,5300,7.31
 Amon-Ra St. Brown,DET,WR,13,MIN,31,32,5400,7.31
 Van Jefferson,LAR,WR,7,DET,26,9,5500,7.3
 Tim Patrick,DEN,WR,8,WAS,32,31,5800,7.3
 Elijah Moore,NYJ,WR,2,NE,6,6,5000,7.3
 Terrace Marshall Jr.,CAR,WR,4,DAL,17,24,5000,7.3
 Russell Gage,ATL,WR,7,MIA,31,30,5200,7.3
 Laquon Treadwell,JAX,WR,18,IND,15,19,5300,7.3
 Allen Robinson II,CHI,WR,18,MIN,30,32,5500,7.29
 Allen Robinson II,CHI,WR,14,GB,6,17,5500,7.29
 K.J. Osborn,MIN,WR,17,GB,13,15,6300,7.29
 Nelson Agholor,NE,WR,8,LAC,17,2,5400,7.28
 Rashod Bateman,BAL,WR,16,CIN,16,16,5600,7.28
 Jamal Agnew,JAX,WR,10,IND,24,29,5300,7.28
 Russell Gage,ATL,WR,9,NO,5,28,5800,7.27
 Jalen Guyton,LAC,WR,14,NYG,16,18,5200,7.26
 Julio Jones,TEN,WR,18,HOU,28,23,5700,7.25
 Deonte Harty,NO,WR,2,CAR,9,22,5400,7.25
 Jamal Agnew,JAX,WR,11,SF,11,10,5300,7.25
 Allen Robinson II,CHI,WR,17,NYG,21,19,5500,7.25
 Russell Gage,ATL,WR,11,NE,3,7,5600,7.24
 Antoine Wesley,ARI,WR,18,SEA,23,9,5400,7.21
 Darius Slayton,NYG,WR,12,PHI,13,3,5500,7.2
 Allen Lazard,GB,WR,15,BAL,17,18,5300,7.19
 Quintez Cephus SUS,DET,WR,4,CHI,19,24,5200,7.19
 Kalif Raymond,DET,WR,5,MIN,24,22,5300,7.18
 Zach Pascal,IND,WR,7,SF,17,18,5200,7.17
 Parris Campbell,IND,WR,1,SEA,19,24,5000,7.17
 Kenny Golladay,NYG,WR,18,WAS,29,29,5300,7.17
 Tim Patrick,DEN,WR,16,LV,26,5,5600,7.16
 Rondale Moore,ARI,WR,8,GB,8,12,5400,7.16
 Nick Westbrook-Ikhine,TEN,WR,4,NYJ,10,4,5300,7.16
 Henry Ruggs III,LV,WR,2,PIT,10,18,5500,7.15
 Amon-Ra St. Brown,DET,WR,8,PHI,19,5,5100,7.15
 Darius Slayton,NYG,WR,13,MIA,24,30,5300,7.14
 Julio Jones,TEN,WR,16,SF,9,21,5700,7.13
 Zach Pascal,IND,WR,6,HOU,24,5,5300,7.12
 Deonte Harty,NO,WR,17,CAR,4,6,5100,7.11
 Rashod Bateman,BAL,WR,17,LAR,9,11,5700,7.11
 Mecole Hardman,KC,WR,10,LV,10,3,5400,7.1
 Kadarius Toney,NYG,WR,16,PHI,11,3,5300,7.09
 Darius Slayton,NYG,WR,2,WAS,14,25,5200,7.08
 Zach Pascal,IND,WR,1,SEA,19,24,4900,7.07
 Amon-Ra St. Brown,DET,WR,12,CHI,21,27,5500,7.07
 Donovan Peoples-Jones,CLE,WR,18,CIN,18,17,5500,7.06
 Rondale Moore,ARI,WR,10,CAR,4,4,5400,7.06
 Marcus Johnson,TEN,WR,11,HOU,30,21,5600,7.05
 Bryan Edwards,LV,WR,10,KC,26,16,5300,7.03
 Laquon Treadwell,JAX,WR,15,HOU,29,22,5100,7.03
 Elijah Moore,NYJ,WR,3,DEN,3,12,5100,7.03
 Nelson Agholor,NE,WR,15,IND,11,15,5500,7.02
 Courtland Sutton,DEN,WR,16,LV,26,5,5400,7.02
 Zach Pascal,IND,WR,5,BAL,15,8,5400,7.01
 Rondale Moore,ARI,WR,5,SF,19,17,5200,7
 Zach Pascal,IND,WR,9,NYJ,29,6,5600,6.99
 Jamal Agnew,JAX,WR,9,BUF,1,1,5200,6.99
 Marquez Callaway,NO,WR,5,WAS,32,23,5400,6.98
 Kalif Raymond,DET,WR,10,PIT,11,24,5500,6.98
 Amon-Ra St. Brown,DET,WR,11,CLE,16,25,5500,6.97
 Rondale Moore,ARI,WR,11,SEA,20,9,5200,6.97
 Tre'Quan Smith,NO,WR,15,TB,13,14,5400,6.96
 Darius Slayton,NYG,WR,9,LV,15,3,5800,6.95
 Marquez Callaway,NO,WR,3,NE,4,7,5400,6.95
 Kendrick Bourne,NE,WR,18,MIA,14,15,5600,6.94
 K.J. Osborn,MIN,WR,9,BAL,25,10,5500,6.94
 Zay Jones,LV,WR,17,IND,16,17,5100,6.94
 Quez Watkins,PHI,WR,7,LV,13,4,5300,6.91
 T.Y. Hilton,IND,WR,11,BUF,1,1,5700,6.9
 Kalif Raymond,DET,WR,6,CIN,7,16,5100,6.89
 Hunter Renfrow,LV,WR,2,PIT,10,18,5000,6.88
 Deonte Harty,NO,WR,10,TEN,21,32,5400,6.87
 Bryan Edwards,LV,WR,7,PHI,16,7,5200,6.86
 Kalif Raymond,DET,WR,7,LAR,10,13,5500,6.86
 Adam Humphries,WAS,WR,6,KC,32,25,5000,6.86
 Marquez Callaway,NO,WR,12,BUF,1,1,5700,6.84
 Quez Watkins,PHI,WR,8,DET,29,25,5300,6.83
 Darius Slayton,NYG,WR,1,DEN,22,13,5000,6.81
 Elijah Moore,NYJ,WR,8,CIN,5,11,5200,6.81
 Marquez Callaway,NO,WR,14,NYJ,32,15,5500,6.8
 Nelson Agholor,NE,WR,13,BUF,1,1,5500,6.75
 Allen Lazard,GB,WR,18,DET,31,20,5500,6.75
 Deonte Harty,NO,WR,12,BUF,1,1,5200,6.74
 Allen Lazard,GB,WR,4,PIT,14,26,5300,6.73
 Kalif Raymond,DET,WR,11,CLE,16,25,5300,6.73
 Adam Humphries,WAS,WR,1,LAC,17,8,4900,6.73
 Marquise Goodwin,CHI,WR,12,DET,28,14,5400,6.72
 Donovan Peoples-Jones,CLE,WR,17,PIT,23,23,5600,6.72
 Braxton Berrios,NYJ,WR,3,DEN,3,12,4900,6.71
 Randall Cobb,GB,WR,6,CHI,8,24,5300,6.7
 Keelan Cole,NYJ,WR,12,HOU,30,22,4900,6.7
 Kalif Raymond,DET,WR,4,CHI,19,24,5300,6.68
 Hunter Renfrow,LV,WR,1,BAL,4,4,5000,6.68
 Marquez Valdes-Scantling,GB,WR,10,SEA,19,11,5300,6.67
 Amon-Ra St. Brown,DET,WR,10,PIT,11,24,5400,6.67
 Kendrick Bourne,NE,WR,15,IND,11,15,6000,6.65
 Chosen Anderson,CAR,WR,9,NE,6,21,5500,6.65
 Rondale Moore,ARI,WR,13,CHI,16,26,5500,6.65
 Nico Collins,HOU,WR,16,LAC,25,2,5200,6.64
 Allen Lazard,GB,WR,14,CHI,17,23,5100,6.63
 Elijah Moore,NYJ,WR,9,IND,17,25,5200,6.63
 Chosen Anderson,CAR,WR,14,ATL,30,25,5500,6.63
 Gabe Davis,BUF,WR,2,MIA,11,5,4900,6.62
 Chester Rogers,TEN,WR,12,NE,2,5,5300,6.62
 James Washington,PIT,WR,10,DET,30,17,5100,6.61
 T.Y. Hilton,IND,WR,15,NE,2,5,5600,6.6
 Chosen Anderson,CAR,WR,18,TB,9,11,5500,6.6
 Deonte Harty,NO,WR,13,DAL,19,27,5200,6.59
 Donovan Peoples-Jones,CLE,WR,7,DEN,2,17,5400,6.57
 Amon-Ra St. Brown,DET,WR,1,SF,5,14,5000,6.57
 Elijah Moore,NYJ,WR,5,ATL,28,24,4900,6.56
 Rashard Higgins,CLE,WR,6,ARI,5,23,5300,6.55
 Randall Cobb,GB,WR,12,LAR,9,10,5300,6.55
 Chris Conley,HOU,WR,1,JAX,31,21,5100,6.54
 Kendrick Bourne,NE,WR,10,CLE,9,18,5500,6.53
 Laquon Treadwell,JAX,WR,17,NE,2,5,5200,6.53
 Deonte Harty,NO,WR,18,ATL,26,27,5200,6.52
 Allen Lazard,GB,WR,5,CIN,6,15,5100,6.51
 Olamide Zaccheaus,ATL,WR,4,WAS,32,29,4800,6.49
 Deonte Harty,NO,WR,5,WAS,32,23,4900,6.49
 K.J. Osborn,MIN,WR,6,CAR,3,6,5000,6.48
 Donovan Peoples-Jones,CLE,WR,14,BAL,18,22,5200,6.46
 Kalif Raymond,DET,WR,13,MIN,31,32,5200,6.46
 Terrace Marshall Jr.,CAR,WR,5,PHI,17,16,4900,6.44
 Nick Westbrook-Ikhine,TEN,WR,15,PIT,24,24,5300,6.44
 Gabe Davis,BUF,WR,1,PIT,2,15,4900,6.42
 Terrace Marshall Jr.,CAR,WR,3,HOU,15,9,5000,6.42
 Deonte Harty,NO,WR,9,ATL,24,13,5200,6.42
 Keelan Cole,NYJ,WR,16,JAX,23,24,5000,6.42
 Keelan Cole,NYJ,WR,14,NO,14,28,4700,6.41
 Rashod Bateman,BAL,WR,14,CLE,10,11,5400,6.41
 Quez Watkins,PHI,WR,6,TB,23,30,5000,6.4
 James Washington,PIT,WR,4,GB,16,10,5100,6.39
 Marquez Callaway,NO,WR,15,TB,13,14,5300,6.39
 Jalen Reagor,PHI,WR,5,CAR,5,8,5300,6.39
 Kalif Raymond,DET,WR,12,CHI,21,27,5100,6.38
 Christian Kirk,ARI,WR,1,TEN,27,29,5200,6.38
 Keelan Cole,NYJ,WR,17,TB,7,13,5100,6.37
 Van Jefferson,LAR,WR,4,ARI,9,23,5000,6.35
 Joshua Palmer,LAC,WR,14,NYG,16,18,4700,6.34
 Braxton Berrios,NYJ,WR,4,TEN,23,31,4700,6.33
 Laviska Shenault Jr.,JAX,WR,17,NE,2,5,5300,6.33
 Cedrick Wilson Jr.,DAL,WR,9,DEN,3,11,5300,6.32
 Kendrick Bourne,NE,WR,6,DAL,20,27,5200,6.31
 Allen Lazard,GB,WR,10,SEA,19,11,5500,6.3
 Allen Lazard,GB,WR,7,WAS,32,31,5500,6.3
 Cedrick Wilson Jr.,DAL,WR,11,KC,24,20,4900,6.29
 Tim Patrick,DEN,WR,18,KC,20,25,5500,6.28
 Rondale Moore,ARI,WR,14,LAR,7,12,5300,6.28
 Tre'Quan Smith,NO,WR,16,MIA,18,25,5300,6.27
 Marquez Valdes-Scantling,GB,WR,18,DET,31,20,5700,6.25
 Mecole Hardman,KC,WR,16,PIT,20,18,5200,6.24
 Kendrick Bourne,NE,WR,1,MIA,12,23,4900,6.24
 Bryan Edwards,LV,WR,6,DEN,2,15,5400,6.23
 DeSean Jackson,LV,WR,13,WAS,30,29,5200,6.22
 Quez Watkins,PHI,WR,18,DAL,13,26,5200,6.22
 Corey Davis,NYJ,WR,13,PHI,11,3,5900,6.22
 Mecole Hardman,KC,WR,13,DEN,5,13,5500,6.22
 Darius Slayton,NYG,WR,11,TB,13,18,5400,6.21
 Dez Fitzpatrick,TEN,WR,12,NE,2,5,5000,6.21
 Bryan Edwards,LV,WR,12,DAL,13,19,5300,6.2
 Amon-Ra St. Brown,DET,WR,5,MIN,24,22,4800,6.19
 Bryan Edwards,LV,WR,5,CHI,18,29,5400,6.17
 Kendrick Bourne,NE,WR,9,CAR,4,5,5600,6.17
 DeSean Jackson,LAR,WR,1,CHI,13,7,5300,6.16
 Quez Watkins,PHI,WR,10,DEN,3,12,5300,6.16
 Terrace Marshall Jr.,CAR,WR,2,NO,1,4,5000,6.16
 Dyami Brown,WAS,WR,2,NYG,18,10,4800,6.16
 Tajae Sharpe,ATL,WR,9,NO,5,28,5500,6.14
 Tre'Quan Smith,NO,WR,9,ATL,24,13,5700,6.13
 Quez Watkins,PHI,WR,5,CAR,5,8,4900,6.13
 Equanimeous St. Brown,GB,WR,8,ARI,2,20,4600,6.13
 Quez Watkins,PHI,WR,13,NYJ,32,22,5300,6.13
 Tajae Sharpe,ATL,WR,10,DAL,20,26,5200,6.13
 Donovan Peoples-Jones,CLE,WR,9,CIN,9,15,5100,6.12
 Kendrick Bourne,NE,WR,8,LAC,17,2,5600,6.12
 Brandon Aiyuk,SF,WR,8,CHI,18,29,5700,6.12
 Nico Collins,HOU,WR,1,JAX,31,21,4900,6.12
 Deonte Harty,NO,WR,1,GB,9,5,5300,6.11
 Donovan Peoples-Jones,CLE,WR,2,HOU,15,26,5000,6.1
 Zay Jones,LV,WR,16,DEN,3,8,5000,6.1
 Tyler Johnson,TB,WR,7,CHI,9,21,4800,6.08
 Darius Slayton,NYG,WR,15,DAL,15,28,5000,6.06
 Byron Pringle,KC,WR,16,PIT,20,18,5200,6.06
 Amon-Ra St. Brown,DET,WR,2,GB,27,13,5000,6.06
 Jalen Reagor,PHI,WR,7,LV,13,4,5200,6.05
 KJ Hamler,DEN,WR,3,NYJ,9,4,5200,6.04
 Nico Collins,HOU,WR,8,LAR,10,7,5100,6.04
 Dyami Brown,WAS,WR,1,LAC,17,8,4700,6.03
 Nelson Agholor,NE,WR,18,MIA,14,15,4800,6.03
 Zach Pascal,IND,WR,12,TB,8,12,5300,6.03
 Jalen Reagor,PHI,WR,8,DET,29,25,5500,6.03
 Quez Watkins,PHI,WR,17,WAS,31,30,5300,6.02
 Byron Pringle,KC,WR,18,DEN,3,8,5400,6.02
 Nico Collins,HOU,WR,17,SF,11,24,5200,6.02
 Quez Watkins,PHI,WR,3,DAL,23,29,5000,6.01
 Tre'Quan Smith,NO,WR,8,TB,9,16,5500,6.01
 K.J. Osborn,MIN,WR,16,LAR,6,9,6000,6.01
 Nico Collins,HOU,WR,15,JAX,21,19,5300,6
 Kendrick Bourne,NE,WR,5,HOU,26,7,5200,6
 Tyler Boyd,CIN,WR,18,CLE,13,10,6100,6
 Laviska Shenault Jr.,JAX,WR,18,IND,15,19,5200,6
 Deonte Harty,NO,WR,4,NYG,17,11,5100,5.99
 Nico Collins,HOU,WR,9,MIA,31,31,5400,5.99
 Quez Watkins,PHI,WR,11,NO,7,28,5300,5.99
 Byron Pringle,KC,WR,17,CIN,18,16,5600,5.98
 T.Y. Hilton,IND,WR,17,LV,19,3,5600,5.98
 Olamide Zaccheaus,ATL,WR,12,JAX,20,19,5400,5.98
 Chester Rogers,TEN,WR,5,JAX,29,19,5100,5.98
 Keelan Cole,NYJ,WR,15,MIA,19,27,5000,5.97
 Chris Conley,HOU,WR,3,CAR,2,8,5000,5.97
 Marquise Goodwin,CHI,WR,11,BAL,23,14,5100,5.95
 Josh Reynolds,TEN,WR,5,JAX,29,19,5000,5.95
 Sammy Watkins,BAL,WR,10,MIA,29,29,5500,5.93
 Adam Humphries,WAS,WR,2,NYG,18,10,4900,5.93
 K.J. Osborn,MIN,WR,10,LAC,13,2,5300,5.91
 DeAndre Carter,WAS,WR,13,LV,27,6,5400,5.91
 Josh Reynolds,DET,WR,13,MIN,31,32,5100,5.9
 KJ Hamler,DEN,WR,1,NYG,11,9,5100,5.9
 Laquon Treadwell,JAX,WR,14,TEN,24,31,5100,5.89
 Donovan Peoples-Jones,CLE,WR,12,BAL,22,20,5300,5.88
 Mecole Hardman,KC,WR,15,LAC,19,2,5300,5.88
 Zach Pascal,IND,WR,11,BUF,1,1,5400,5.88
 Byron Pringle,KC,WR,14,LV,25,4,5300,5.87
 Kendrick Bourne,NE,WR,7,NYJ,19,3,5300,5.86
 Jauan Jennings,SF,WR,13,SEA,23,7,5300,5.86
 DeAndre Carter,WAS,WR,14,DAL,21,30,5200,5.84
 Nico Collins,HOU,WR,18,TEN,11,30,5100,5.83
 Olamide Zaccheaus,ATL,WR,3,NYG,25,16,4600,5.81
 T.Y. Hilton,IND,WR,16,ARI,5,26,5400,5.81
 Chosen Anderson,CAR,WR,10,ARI,2,19,5200,5.81
 Jalen Guyton,LAC,WR,2,DAL,23,27,4800,5.8
 Marquez Callaway,NO,WR,13,DAL,19,27,5700,5.79
 Cedrick Wilson Jr.,DAL,WR,2,LAC,4,2,4900,5.78
 DeSean Jackson,LAR,WR,4,ARI,9,23,5400,5.77
 Rashard Higgins,CLE,WR,11,DET,29,17,5000,5.77
 Anthony Miller,HOU,WR,4,BUF,3,1,5200,5.77
 Adam Humphries,WAS,WR,3,BUF,1,3,4900,5.77
 Bryan Edwards,LV,WR,14,KC,15,9,5000,5.76
 Quez Watkins,PHI,WR,1,ATL,29,32,4600,5.75
 Curtis Samuel,WAS,WR,13,LV,27,6,5000,5.75
 Tajae Sharpe,ATL,WR,11,NE,3,7,5000,5.75
 Quez Watkins,PHI,WR,9,LAC,16,2,5400,5.75
 Bryan Edwards,LV,WR,13,WAS,30,29,5100,5.74
 Kalif Raymond,DET,WR,14,DEN,5,8,5000,5.74
 Scotty Miller,TB,WR,16,CAR,4,6,4900,5.73
 Allen Lazard,GB,WR,6,CHI,8,24,5100,5.73
 Gabe Davis,BUF,WR,3,WAS,19,23,4900,5.72
 Terrace Marshall Jr.,CAR,WR,6,MIN,18,18,4900,5.72
 Nico Collins,HOU,WR,13,IND,21,25,5200,5.71
 DeSean Jackson,LV,WR,14,KC,15,9,5100,5.7
