name,team,pos,wk,opp,TGTS,REC,PCT,YDS,TD,LNG,Y/T,Y/R,ATT,YDS,AVG,TD,FUM,LST,FPTS/G,FPTS
 JuJu Smith-SchusterF • 24 - 10 vs. SEA,KC,WR,16,SEA,4,3,75,27,0,13,6.8,9,0,0,0,0,0,0,5.7,5.7
 Garrett WilsonF • 40 - 17 vs. MIA,NYJ,WR,5,MIA,4,3,75,27,0,13,6.8,9,0,0,0,0,0,0,5.7,5.7
 David BellF • 23 - 10 @ CIN,CLE,WR,14,CIN,3,3,100,27,0,13,9,9,0,0,0,0,0,0,5.7,5.7
 Braxton BerriosF • 20 - 24 @ PIT,NYJ,WR,4,PIT,1,1,100,6,0,6,6,6,0,0,0,0,0,0,5.7,5.68
 Jalen ReagorF • 27 - 22 vs. NYJ,MIN,WR,13,NYJ,1,1,100,38,0,38,38,38,1,8,8,0,0,0,5.6,5.6
 Mike StrachanF/OT • 20 - 20 @ HOU,IND,WR,1,HOU,2,2,100,36,0,20,18,18,0,0,0,0,0,0,5.6,5.6
 Sammy WatkinsF • 23 - 21 @ WAS,GB,WR,7,WAS,4,2,50,36,0,28,9,18,0,0,0,0,0,0,5.6,5.6
 DeAndre CarterF • 10 - 38 vs. JAX,LAC,WR,3,JAX,4,3,75,31,0,17,7.8,10.3,1,-5,-5,0,0,0,5.6,5.6
 Chosen AndersonF • 16 - 26 vs. ARI,CAR,WR,4,ARI,5,3,60,26,0,13,5.2,8.7,0,0,0,0,0,0,5.6,5.6
 Hunter RenfrowF • 27 - 20 @ JAX,LV,WR,9,JAX,4,3,75,26,0,14,6.5,8.7,0,0,0,0,0,0,5.6,5.6
 Robert WoodsF • 19 - 10 vs. IND,TEN,WR,7,IND,4,3,75,26,0,13,6.5,8.7,0,0,0,0,0,0,5.6,5.6
 Christian KirkF • 3 - 19 @ NYJ,JAX,WR,16,NYJ,6,3,50,22,0,12,3.7,7.3,1,4,4,0,0,0,5.6,5.6
 Laquon TreadwellF • 24 - 10 @ KC,SEA,WR,16,KC,7,3,42.9,26,0,17,3.7,8.7,0,0,0,0,0,0,5.6,5.6
 Alec PierceF • 3 - 20 vs. LAC,IND,WR,16,LAC,4,3,75,26,0,15,6.5,8.7,0,0,0,0,0,0,5.6,5.6
 Shi SmithF • 13 - 3 @ BAL,CAR,WR,11,BAL,5,4,80,26,0,10,5.2,6.5,0,0,0,0,2,1,5.6,5.6
 Diontae JohnsonF • 13 - 16 @ BAL,PIT,WR,17,BAL,7,2,28.6,35,0,21,5,17.5,0,0,0,0,0,0,5.5,5.5
 David BellF • 23 - 20 @ ATL,CLE,WR,4,ATL,3,2,66.7,35,0,20,11.7,17.5,0,0,0,0,0,0,5.5,5.5
 JuJu Smith-SchusterF • 13 - 31 @ LV,KC,WR,18,LV,2,2,100,35,0,28,17.5,17.5,0,0,0,0,0,0,5.5,5.5
 Denzel MimsF • 10 - 3 @ NE,NYJ,WR,11,NE,6,2,33.3,35,0,34,5.8,17.5,0,0,0,0,0,0,5.5,5.5
 Gabe DavisF • 27 - 17 vs. GB,BUF,WR,8,GB,7,2,28.6,35,0,29,5,17.5,0,0,0,0,0,0,5.5,5.5
 Greg DortchF • 20 - 19 @ ATL,ARI,WR,17,ATL,10,4,40,15,0,11,1.5,3.8,0,0,0,0,0,0,5.5,5.5
 Tom KennedyF • 30 - 31 @ CHI,DET,WR,10,CHI,2,1,50,44,0,44,22,44,0,0,0,0,0,0,5.4,5.4
 Olamide ZaccheausF • 25 - 15 @ CAR,ATL,WR,10,CAR,4,2,50,34,0,28,8.5,17,0,0,0,0,0,0,5.4,5.4
 Jauan JenningsF • 33 - 17 vs. MIA,SF,WR,13,MIA,4,2,50,34,0,19,8.5,17,0,0,0,0,1,0,5.4,5.4
 DK MetcalfF • 19 - 9 vs. ARI,SEA,WR,6,ARI,7,2,28.6,34,0,17,4.9,17,0,0,0,0,0,0,5.4,5.4
 Samori ToureF • 15 - 9 @ DET,GB,WR,9,DET,4,2,50,34,0,32,8.5,17,0,0,0,0,1,0,5.4,5.4
 Byron PringleF • 13 - 35 vs. BUF,CHI,WR,16,BUF,2,2,100,34,0,20,17,17,0,0,0,0,0,0,5.4,5.4
 DeSean JacksonF • 14 - 16 @ PIT,BAL,WR,14,PIT,2,2,100,34,0,25,17,17,0,0,0,0,0,0,5.4,5.4
 David BellF • 39 - 17 @ MIA,CLE,WR,10,MIA,5,3,60,24,0,13,4.8,8,0,0,0,0,0,0,5.4,5.4
 Treylon BurksF • 17 - 10 vs. DEN,TEN,WR,10,DEN,6,3,50,24,0,15,4,8,0,0,0,0,0,0,5.4,5.4
 Zay JonesF • 3 - 31 @ HOU,JAX,WR,17,HOU,5,3,60,24,0,11,4.8,8,0,0,0,0,0,0,5.4,5.4
 Allen Robinson IIF • 16 - 13 @ TB,LAR,WR,9,TB,5,3,60,24,0,15,4.8,8,0,0,0,0,0,0,5.4,5.4
 Marquez CallawayF • 13 - 27 vs. BAL,NO,WR,9,BAL,5,3,60,24,0,12,4.8,8,0,0,0,0,0,0,5.4,5.4
 DJ MooreF • 13 - 3 @ BAL,CAR,WR,11,BAL,5,3,60,24,0,12,4.8,8,0,0,0,0,0,0,5.4,5.4
 James Proche IIF • 22 - 27 @ TB,BAL,WR,8,TB,4,3,75,24,0,12,6,8,0,0,0,0,0,0,5.4,5.4
 Joshua PalmerF • 28 - 30 @ CLE,LAC,WR,5,CLE,6,3,50,24,0,9,4,8,0,0,0,0,0,0,5.4,5.4
 Terrace Marshall Jr.F • 25 - 15 vs. ATL,CAR,WR,10,ATL,2,1,50,43,0,43,21.5,43,0,0,0,0,0,0,5.3,5.3
 Tyreek HillF • 21 - 19 vs. BUF,MIA,WR,3,BUF,4,2,50,33,0,22,8.2,16.5,0,0,0,0,0,0,5.3,5.3
 JuJu Smith-SchusterF • 27 - 17 vs. JAX,KC,WR,10,JAX,4,2,50,33,0,25,8.2,16.5,0,0,0,0,0,0,5.3,5.3
 Ben SkowronekF • 24 - 9 @ SF,LAR,WR,4,SF,3,2,66.7,33,0,17,11,16.5,0,0,0,0,0,0,5.3,5.3
 Gabe DavisF • 20 - 17 @ NYJ,BUF,WR,9,NYJ,5,2,40,33,0,18,6.6,16.5,0,0,0,0,0,0,5.3,5.3
 Trent SherfieldF • 30 - 15 vs. HOU,MIA,WR,12,HOU,5,2,40,33,0,24,6.6,16.5,0,0,0,0,0,0,5.3,5.3
 Zay JonesF • 24 - 0 vs. IND,JAX,WR,2,IND,4,3,75,23,0,10,5.8,7.7,0,0,0,0,0,0,5.3,5.3
 Courtland SuttonF • 9 - 16 vs. NYJ,DEN,WR,7,NYJ,9,3,33.3,23,0,11,2.6,7.7,0,0,0,0,0,0,5.3,5.3
 Jaylen WaddleF • 40 - 17 @ NYJ,MIA,WR,5,NYJ,4,3,75,23,0,11,5.8,7.7,0,0,0,0,0,0,5.3,5.3
 Ray-Ray McCloud IIIF/OT • 34 - 37 @ LV,SF,WR,17,LV,2,1,50,42,0,42,21,42,0,0,0,0,0,0,5.2,5.2
 Trent TaylorF • 42 - 21 vs. CAR,CIN,WR,9,CAR,2,2,100,14,0,9,7,7,3,18,6,0,1,0,5.2,5.2
 Van JeffersonF • 24 - 12 @ GB,LAR,WR,15,GB,2,2,100,32,0,17,16,16,0,0,0,0,0,0,5.2,5.2
 Cody HollisterF • 19 - 10 vs. IND,TEN,WR,7,IND,2,2,100,32,0,27,16,16,0,0,0,0,0,0,5.2,5.2
 Jakobi MeyersF • 10 - 24 vs. BUF,NE,WR,13,BUF,5,3,60,22,0,9,4.4,7.3,0,0,0,0,0,0,5.2,5.2
 Amari RodgersF • 31 - 32 @ IND,HOU,WR,18,IND,4,3,75,22,0,14,5.5,7.3,0,0,0,0,1,0,5.2,5.2
 Michael Pittman Jr.F • 26 - 3 @ NE,IND,WR,9,NE,6,3,50,22,0,10,3.7,7.3,0,0,0,0,0,0,5.2,5.2
 Chosen AndersonF • 19 - 16 @ NYG,CAR,WR,2,NYG,5,3,60,32,0,19,6.4,10.7,0,0,0,0,1,1,5.2,5.2
 Kendrick BourneF • 20 - 7 @ MIA,NE,WR,1,MIA,1,1,100,41,0,41,41,41,0,0,0,0,0,0,5.1,5.1
 Marquise GoodwinF • 23 - 27 vs. ATL,SEA,WR,3,ATL,5,2,40,31,0,23,6.2,15.5,0,0,0,0,0,0,5.1,5.1
 Skyy MooreF • 31 - 41 @ TB,KC,WR,4,TB,4,2,50,31,0,16,7.8,15.5,0,0,0,0,0,0,5.1,5.1
 Tyquan ThorntonF • 10 - 24 vs. BUF,NE,WR,13,BUF,3,2,66.7,31,0,19,10.3,15.5,0,0,0,0,0,0,5.1,5.1
 Terrace Marshall Jr.F • 21 - 3 vs. TB,CAR,WR,7,TB,3,2,66.7,31,0,20,10.3,15.5,0,0,0,0,0,0,5.1,5.1
 Josh ReynoldsF • 37 - 23 @ CAR,DET,WR,16,CAR,4,2,50,31,0,26,7.8,15.5,0,0,0,0,0,0,5.1,5.1
 Mike EvansF/OT • 23 - 17 @ CLE,TB,WR,12,CLE,9,2,22.2,31,0,28,3.4,15.5,0,0,0,0,0,0,5.1,5.1
 Jaylen WaddleF • 23 - 17 @ LAC,MIA,WR,14,LAC,4,2,50,31,0,19,7.8,15.5,0,0,0,0,0,0,5.1,5.1
 Nelson AgholorF • 26 - 37 vs. BAL,NE,WR,3,BAL,3,2,66.7,41,0,28,13.7,20.5,0,0,0,0,1,1,5.1,5.1
 Chris MooreF • 3 - 31 vs. JAX,HOU,WR,17,JAX,5,3,60,21,0,12,4.2,7,0,0,0,0,0,0,5.1,5.1
 Hunter RenfrowF • 24 - 19 @ LAC,LV,WR,1,LAC,6,3,50,21,0,9,3.5,7,0,0,0,0,1,0,5.1,5.1
 Tyler BoydF • 18 - 22 @ NE,CIN,WR,16,NE,4,3,75,21,0,10,5.2,7,0,0,0,0,0,0,5.1,5.1
 Sammy WatkinsF • 17 - 9 vs. ATL,BAL,WR,16,ATL,1,1,100,40,0,40,40,40,0,0,0,0,0,0,5,5
 Trent SherfieldF • 23 - 21 @ NE,MIA,WR,17,NE,6,2,33.3,30,0,23,5,15,0,0,0,0,0,0,5,5
 Ben SkowronekF • 23 - 27 vs. SEA,LAR,WR,13,SEA,3,2,66.7,30,0,22,10,15,0,0,0,0,0,0,5,5
 Keelan ColeF • 24 - 0 @ NO,LV,WR,8,NO,5,2,40,30,0,18,6,15,0,0,0,0,0,0,5,5
 Ashton DulinF/OT • 39 - 36 @ MIN,IND,WR,15,MIN,2,2,100,25,0,13,12.5,12.5,1,5,5,0,0,0,5,5
 Romeo DoubsF • 41 - 17 vs. MIN,GB,WR,17,MIN,4,3,75,20,0,11,5,6.7,0,0,0,0,0,0,5,5
 Richie JamesF/OT • 20 - 20 vs. WAS,NYG,WR,13,WAS,3,3,100,20,0,14,6.7,6.7,0,0,0,0,0,0,5,5
 A.J. GreenF • 17 - 20 vs. PHI,ARI,WR,5,PHI,5,3,60,20,0,9,4,6.7,0,0,0,0,0,0,5,5
 Quez WatkinsF • 20 - 25 @ CHI,PHI,WR,15,CHI,6,4,66.7,6,0,3,1,1.5,2,4,2,0,0,0,5,5
 Racey McMathF • 13 - 27 vs. DAL,TEN,WR,17,DAL,2,1,50,39,0,39,19.5,39,0,0,0,0,0,0,4.9,4.9
 Anthony SchwartzF • 24 - 26 @ CAR,CLE,WR,1,CAR,2,1,50,19,0,19,9.5,19,2,20,10,0,0,0,4.9,4.9
 George PickensF • 13 - 16 @ BAL,PIT,WR,17,BAL,4,2,50,29,0,15,7.2,14.5,0,0,0,0,0,0,4.9,4.9
 River CracraftF • 33 - 17 @ SF,MIA,WR,13,SF,3,2,66.7,29,0,18,9.7,14.5,0,0,0,0,0,0,4.9,4.9
 Marvin Jones Jr.F • 20 - 16 vs. TEN,JAX,WR,18,TEN,6,2,33.3,29,0,21,4.8,14.5,0,0,0,0,0,0,4.9,4.9
 Chase ClaypoolF • 13 - 29 vs. MIN,CHI,WR,18,MIN,6,2,33.3,29,0,20,4.8,14.5,0,0,0,0,0,0,4.9,4.9
 Damiere ByrdF • 27 - 24 vs. CHI,ATL,WR,11,CHI,2,2,100,29,0,19,14.5,14.5,0,0,0,0,0,0,4.9,4.9
 Kenny GolladayF • 18 - 31 vs. DET,NYG,WR,11,DET,2,2,100,29,0,15,14.5,14.5,0,0,0,0,0,0,4.9,4.9
 CeeDee LambF • 3 - 19 vs. TB,DAL,WR,1,TB,11,2,18.2,29,0,16,2.6,14.5,0,0,0,0,0,0,4.9,4.9
 Devin DuvernayF • 13 - 3 @ CLE,BAL,WR,15,CLE,3,2,66.7,29,0,19,9.7,14.5,0,0,0,0,1,0,4.9,4.9
 Drake LondonF • 19 - 13 @ WAS,ATL,WR,12,WAS,4,2,50,29,0,22,7.2,14.5,0,0,0,0,0,0,4.9,4.9
 Hunter RenfrowF/OT • 34 - 37 vs. SF,LV,WR,17,SF,4,3,75,19,0,12,4.8,6.3,0,0,0,0,0,0,4.9,4.9
 Josh ReynoldsF • 40 - 14 vs. JAX,DET,WR,13,JAX,4,3,75,19,0,8,4.8,6.3,0,0,0,0,0,0,4.9,4.9
 Chris ConleyF • 17 - 14 @ LAC,TEN,WR,15,LAC,3,3,100,19,0,7,6.3,6.3,0,0,0,0,0,0,4.9,4.9
 Van JeffersonF • 51 - 14 vs. DEN,LAR,WR,16,DEN,5,3,60,19,0,11,3.8,6.3,0,0,0,0,0,0,4.9,4.9
 Quez WatkinsF • 17 - 20 @ ARI,PHI,WR,5,ARI,4,3,75,19,0,7,4.8,6.3,0,0,0,0,0,0,4.9,4.9
 Isaiah HodginsF • 18 - 31 vs. DET,NYG,WR,11,DET,3,3,100,29,0,20,9.7,9.7,0,0,0,0,1,1,4.9,4.9
 Velus Jones Jr.F • 49 - 29 @ DAL,CHI,WR,8,DAL,3,1,33.3,5,0,5,1.7,5,2,33,16.5,0,0,0,4.8,4.8
 Marquez Valdes-ScantlingF • 27 - 24 vs. DEN,KC,WR,17,DEN,7,2,28.6,28,0,22,4,14,0,0,0,0,0,0,4.8,4.8
 Tyrie ClevelandF • 16 - 9 vs. HOU,DEN,WR,2,HOU,3,2,66.7,28,0,16,9.3,14,0,0,0,0,0,0,4.8,4.8
 Julio JonesF • 16 - 13 vs. LAR,TB,WR,9,LAR,5,2,40,28,0,19,5.6,14,0,0,0,0,0,0,4.8,4.8
 Nick Westbrook-IkhineF • 17 - 27 @ GB,TEN,WR,11,GB,2,2,100,28,0,19,14,14,0,0,0,0,0,0,4.8,4.8
 Cedrick Wilson Jr.F • 20 - 7 vs. NE,MIA,WR,1,NE,2,2,100,20,0,12,10,10,1,8,8,0,0,0,4.8,4.8
 Zach PascalF • 8 - 24 @ WAS,PHI,WR,3,WAS,3,3,100,18,0,13,6,6,1,0,0,0,0,0,4.8,4.8
 Garrett WilsonF • 23 - 6 @ SEA,NYJ,WR,17,SEA,11,3,27.3,18,0,8,1.6,6,0,0,0,0,0,0,4.8,4.8
 K.J. OsbornF • 16 - 24 @ MIA,MIN,WR,6,MIA,5,3,60,18,0,8,3.6,6,0,0,0,0,0,0,4.8,4.8
 Sammy WatkinsF • 23 - 7 @ MIN,GB,WR,1,MIN,3,3,100,18,0,9,6,6,0,0,0,0,0,0,4.8,4.8
 Nelson AgholorF • 20 - 7 @ MIA,NE,WR,1,MIA,5,3,60,28,0,17,5.6,9.3,0,0,0,0,1,1,4.8,4.8
 Amari RodgersF • 14 - 19 @ TEN,HOU,WR,16,TEN,2,1,50,37,0,37,18.5,37,0,0,0,0,0,0,4.7,4.7
 Corey DavisF • 12 - 27 vs. CIN,NYJ,WR,3,CIN,5,2,40,27,0,22,5.4,13.5,0,0,0,0,0,0,4.7,4.7
 Jarvis LandryF • 25 - 28 vs. MIN,NO,WR,4,MIN,2,2,100,7,0,6,3.5,3.5,0,0,0,0,0,0,4.7,4.7
 Romeo DoubsF • 27 - 10 vs. CHI,GB,WR,2,CHI,3,2,66.7,27,0,20,9,13.5,0,0,0,0,0,0,4.7,4.7
 Adam ThielenF • 27 - 22 vs. NYJ,MIN,WR,13,NYJ,6,2,33.3,27,0,25,4.5,13.5,0,0,0,0,0,0,4.7,4.7
 Tee HigginsF/OT • 20 - 23 vs. PIT,CIN,WR,1,PIT,2,2,100,27,0,18,13.5,13.5,0,0,0,0,0,0,4.7,4.7
 Trenton IrwinF • 32 - 13 @ CLE,CIN,WR,8,CLE,3,2,66.7,27,0,18,9,13.5,0,0,0,0,0,0,4.7,4.7
 David BellF • 32 - 13 vs. CIN,CLE,WR,8,CIN,2,2,100,27,0,14,13.5,13.5,0,0,0,0,0,0,4.7,4.7
 Rashod BatemanF • 20 - 23 vs. BUF,BAL,WR,4,BUF,6,3,50,17,0,13,2.8,5.7,0,0,0,0,0,0,4.7,4.7
 DeVonta SmithF • 29 - 21 vs. JAX,PHI,WR,4,JAX,4,3,75,17,0,7,4.2,5.7,0,0,0,0,0,0,4.7,4.7
 DeAndre CarterF/OT • 19 - 16 vs. DEN,LAC,WR,6,DEN,5,3,60,17,0,7,3.4,5.7,0,0,0,0,0,0,4.7,4.7
 Kalif RaymondF • 15 - 9 vs. GB,DET,WR,9,GB,3,3,100,17,0,9,5.7,5.7,0,0,0,0,0,0,4.7,4.7
 Amari CooperF • 24 - 26 @ CAR,CLE,WR,1,CAR,6,3,50,17,0,9,2.8,5.7,0,0,0,0,0,0,4.7,4.7
 K.J. OsbornF • 27 - 24 vs. NYG,MIN,WR,16,NYG,4,3,75,17,0,8,4.2,5.7,0,0,0,0,0,0,4.7,4.7
 Laviska Shenault Jr.F • 13 - 3 @ BAL,CAR,WR,11,BAL,4,4,100,7,0,5,1.8,1.8,0,0,0,0,0,0,4.7,4.7
 Stefon DiggsQ1 6:12 • 7 - 3 @ CIN,BUF,WR,17,CIN,2,2,100,26,0,17,13,13,0,0,0,0,0,0,4.6,4.6
 Marquise GoodwinF • 19 - 9 vs. ARI,SEA,WR,6,ARI,2,2,100,26,0,22,13,13,0,0,0,0,0,0,4.6,4.6
 Nico CollinsF/OT • 20 - 20 vs. IND,HOU,WR,1,IND,3,2,66.7,26,0,18,8.7,13,0,0,0,0,0,0,4.6,4.6
 Amari RodgersF/OT • 24 - 30 vs. KC,HOU,WR,15,KC,4,2,50,26,0,15,6.5,13,0,0,0,0,0,0,4.6,4.6
 Stefon DiggsF • 13 - 35 @ CHI,BUF,WR,16,CHI,2,2,100,26,0,15,13,13,0,0,0,0,0,0,4.6,4.6
 Cedrick Wilson Jr.F • 30 - 15 vs. HOU,MIA,WR,12,HOU,3,2,66.7,26,0,20,8.7,13,0,0,0,0,0,0,4.6,4.6
 Justin WatsonF • 26 - 10 vs. LAR,KC,WR,12,LAR,2,2,100,26,0,14,13,13,0,0,0,0,0,0,4.6,4.6
 Scotty MillerF • 21 - 16 vs. SEA,TB,WR,10,SEA,2,2,100,25,0,22,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 K.J. OsbornF • 24 - 7 @ PHI,MIN,WR,2,PHI,2,2,100,25,0,15,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 Marcus JohnsonF • 24 - 20 vs. BAL,NYG,WR,6,BAL,4,2,50,25,0,18,6.2,12.5,0,0,0,0,0,0,4.5,4.5
 Quez WatkinsF • 17 - 29 @ HOU,PHI,WR,9,HOU,2,2,100,25,0,23,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 Adam ThielenF • 3 - 40 vs. DAL,MIN,WR,11,DAL,3,2,66.7,25,0,15,8.3,12.5,0,0,0,0,0,0,4.5,4.5
 Trent SherfieldF • 27 - 31 @ DET,MIA,WR,8,DET,2,2,100,25,0,14,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 Daylen BaldwinF • 13 - 3 vs. BAL,CLE,WR,15,BAL,2,2,100,25,0,15,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 Chris MooreF • 14 - 19 @ TEN,HOU,WR,16,TEN,4,2,50,25,0,13,6.2,12.5,0,0,0,0,0,0,4.5,4.5
 Trent SherfieldF • 20 - 26 vs. GB,MIA,WR,16,GB,2,2,100,25,0,15,12.5,12.5,0,0,0,0,0,0,4.5,4.5
 Alec PierceF • 38 - 10 @ NYG,IND,WR,17,NYG,5,3,60,15,0,10,3,5,0,0,0,0,0,0,4.5,4.5
 Marvin Jones Jr.F • 3 - 19 @ NYJ,JAX,WR,16,NYJ,4,3,75,15,0,7,3.8,5,0,0,0,0,0,0,4.5,4.5
 Brandon PowellF • 51 - 14 vs. DEN,LAR,WR,16,DEN,3,3,100,12,0,8,4,4,2,3,1.5,0,0,0,4.5,4.5
 Trent TaylorF • 23 - 10 vs. CLE,CIN,WR,14,CLE,4,1,25,34,0,34,8.5,34,0,0,0,0,0,0,4.4,4.4
 Russell GageF • 31 - 41 vs. KC,TB,WR,4,KC,4,2,50,24,0,14,6,12,0,0,0,0,0,0,4.4,4.4
 Dezmon PatmonF • 24 - 0 @ JAX,IND,WR,2,JAX,6,2,33.3,24,0,17,4,12,0,0,0,0,0,0,4.4,4.4
 Demarcus RobinsonF • 27 - 16 @ CIN,BAL,WR,18,CIN,9,2,22.2,24,0,13,2.7,12,0,0,0,0,0,0,4.4,4.4
 Dareke YoungF/OT • 19 - 16 vs. LAR,SEA,WR,18,LAR,2,2,100,24,0,12,12,12,0,0,0,0,0,0,4.4,4.4
 Deebo SamuelF • 38 - 13 vs. ARI,SF,WR,18,ARI,3,2,66.7,20,0,11,6.7,10,1,4,4,0,0,0,4.4,4.4
 DJ MooreF • 42 - 21 @ CIN,CAR,WR,9,CIN,6,2,33.3,24,0,14,4,12,0,0,0,0,0,0,4.4,4.4
 Christian WatsonF • 15 - 9 @ DET,GB,WR,9,DET,2,2,100,24,0,18,12,12,0,0,0,0,0,0,4.4,4.4
 Equanimeous St. BrownF • 27 - 24 @ ATL,CHI,WR,11,ATL,2,2,100,24,0,14,12,12,0,0,0,0,0,0,4.4,4.4
 Isaiah McKenzieF • 32 - 29 vs. MIA,BUF,WR,15,MIA,5,2,40,24,0,19,4.8,12,0,0,0,0,0,0,4.4,4.4
 Jauan JenningsF • 23 - 44 vs. KC,SF,WR,7,KC,4,2,50,24,0,13,6,12,0,0,0,0,0,0,4.4,4.4
 Equanimeous St. BrownF • 29 - 22 @ MIN,CHI,WR,5,MIN,2,2,100,24,0,18,12,12,0,0,0,0,0,0,4.4,4.4
 Allen LazardF • 40 - 33 @ PHI,GB,WR,12,PHI,3,2,66.7,24,0,17,8,12,0,0,0,0,0,0,4.4,4.4
 DeVante ParkerF • 13 - 27 @ ARI,NE,WR,14,ARI,2,2,100,24,0,14,12,12,0,0,0,0,0,0,4.4,4.4
 Justin JeffersonF • 28 - 24 vs. DET,MIN,WR,3,DET,6,3,50,14,0,6,2.3,4.7,0,0,0,0,0,0,4.4,4.4
 Phillip DorsettF • 3 - 31 vs. JAX,HOU,WR,17,JAX,6,3,50,14,0,7,2.3,4.7,0,0,0,0,0,0,4.4,4.4
 DJ CharkF • 16 - 20 @ GB,DET,WR,18,GB,4,3,75,14,0,9,3.5,4.7,0,0,0,0,0,0,4.4,4.4
 K.J. OsbornF • 23 - 7 vs. GB,MIN,WR,1,GB,4,3,75,14,0,7,3.5,4.7,0,0,0,0,0,0,4.4,4.4
 Marvin Jones Jr.F • 27 - 17 @ KC,JAX,WR,10,KC,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,4.3,4.3
 Ray-Ray McCloud IIIF • 22 - 16 vs. LAC,SF,WR,10,LAC,1,1,100,33,0,33,33,33,0,0,0,0,0,0,4.3,4.3
 Mike ThomasF • 19 - 17 @ BAL,CIN,WR,5,BAL,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,4.3,4.3
 Darnell MooneyF • 23 - 20 vs. HOU,CHI,WR,3,HOU,6,2,33.3,23,0,18,3.8,11.5,0,0,0,0,0,0,4.3,4.3
 Allen Robinson IIF • 12 - 20 @ ARI,LAR,WR,3,ARI,5,2,40,23,0,15,4.6,11.5,0,0,0,0,0,0,4.3,4.3
 Khalil ShakirF • 20 - 23 @ BAL,BUF,WR,4,BAL,2,2,100,23,0,14,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Terrace Marshall Jr.F • 7 - 10 @ NO,CAR,WR,18,NO,3,2,66.7,23,0,21,7.7,11.5,0,0,0,0,0,0,4.3,4.3
 Tyreek HillF • 11 - 6 vs. NYJ,MIA,WR,18,NYJ,5,2,40,23,0,15,4.6,11.5,0,0,0,0,0,0,4.3,4.3
 Cedrick Wilson Jr.F • 32 - 35 @ CHI,MIA,WR,9,CHI,2,2,100,23,0,14,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Nick Westbrook-IkhineF • 14 - 19 vs. HOU,TEN,WR,16,HOU,3,2,66.7,23,0,14,7.7,11.5,0,0,0,0,0,0,4.3,4.3
 Tutu AtwellF • 26 - 10 @ KC,LAR,WR,12,KC,2,2,100,23,0,15,11.5,11.5,0,0,0,0,0,0,4.3,4.3
 Drake LondonF • 17 - 20 vs. LAC,ATL,WR,9,LAC,7,3,42.9,23,0,12,3.3,7.7,0,0,0,0,1,1,4.3,4.3
 Chosen AndersonF • 15 - 37 vs. SF,CAR,WR,5,SF,5,1,20,32,0,32,6.4,32,0,0,0,0,0,0,4.2,4.2
 Brandin CooksF • 23 - 20 @ CHI,HOU,WR,3,CHI,7,2,28.6,22,0,17,3.1,11,0,0,0,0,0,0,4.2,4.2
 Shi SmithF • 22 - 14 vs. NO,CAR,WR,3,NO,2,2,100,22,0,24,11,11,0,0,0,0,0,0,4.2,4.2
 Jarvis LandryF • 22 - 14 @ CAR,NO,WR,3,CAR,5,2,40,22,0,13,4.4,11,0,0,0,0,0,0,4.2,4.2
 Phillip DorsettF • 24 - 16 @ NYG,HOU,WR,10,NYG,4,2,50,22,0,18,5.5,11,0,0,0,0,0,0,4.2,4.2
 Diontae JohnsonF • 20 - 24 vs. NYJ,PIT,WR,4,NYJ,4,2,50,11,0,6,2.8,5.5,2,11,5.5,0,0,0,4.2,4.2
 Jauan JenningsF • 24 - 9 vs. LAR,SF,WR,4,LAR,4,2,50,22,0,12,5.5,11,0,0,0,0,0,0,4.2,4.2
 Jalen ReagorF • 13 - 29 @ CHI,MIN,WR,18,CHI,2,2,100,17,0,10,8.5,8.5,1,5,5,0,0,0,4.2,4.2
 DeVonta SmithF • 17 - 29 @ HOU,PHI,WR,9,HOU,2,2,100,22,0,22,11,11,0,0,0,0,0,0,4.2,4.2
 James Proche IIF • 13 - 27 @ NO,BAL,WR,9,NO,2,2,100,22,0,12,11,11,0,0,0,0,0,0,4.2,4.2
 Kenny GolladayF • 20 - 21 @ TEN,NYG,WR,1,TEN,2,2,100,22,0,15,11,11,0,0,0,0,0,0,4.2,4.2
 Marquise GoodwinF • 17 - 16 vs. DEN,SEA,WR,1,DEN,2,2,100,22,0,16,11,11,0,0,0,0,0,0,4.2,4.2
 Parris CampbellF/OT • 9 - 12 @ DEN,IND,WR,5,DEN,3,2,66.7,22,0,12,7.3,11,0,0,0,0,0,0,4.2,4.2
 Cole BeasleyF • 12 - 14 vs. GB,TB,WR,3,GB,4,3,75,12,0,5,3,4,0,0,0,0,0,0,4.2,4.2
 Kendrick BourneF • 26 - 3 vs. IND,NE,WR,9,IND,4,3,75,11,0,10,2.8,3.7,1,1,1,0,1,0,4.2,4.2
 Zay JonesF • 6 - 13 vs. HOU,JAX,WR,5,HOU,8,3,37.5,12,0,7,1.5,4,0,0,0,0,0,0,4.2,4.2
 Allen Robinson IIF • 10 - 22 vs. DAL,LAR,WR,5,DAL,5,3,60,12,0,6,2.4,4,0,0,0,0,0,0,4.2,4.2
