Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 DJ Chark,DET,WR,14,MIN,30,30,5700,7.87
 Jahan Dotson,WAS,WR,1,JAX,23,23,4900,7.87
 Chase Claypool,CHI,WR,10,DET,32,29,5800,7.87
 Michael Gallup,DAL,WR,5,LAR,14,30,6000,7.86
 DeVante Parker,NE,WR,5,DET,32,26,5700,7.84
 Jakobi Meyers,NE,WR,1,MIA,14,10,5500,7.84
 Chosen Anderson,CAR,WR,4,ARI,29,16,5700,7.83
 George Pickens,PIT,WR,18,CLE,13,8,5900,7.82
 Josh Reynolds,DET,WR,7,DAL,7,16,6400,7.82
 Marvin Jones Jr.,JAX,WR,2,IND,13,6,5400,7.79
 Corey Davis,NYJ,WR,6,GB,7,9,5800,7.78
 Corey Davis,NYJ,WR,7,DEN,3,1,5600,7.76
 Van Jefferson,LAR,WR,12,KC,27,29,5600,7.76
 Van Jefferson,LAR,WR,14,LV,29,18,6400,7.76
 Nico Collins,HOU,WR,12,MIA,23,18,6000,7.75
 Nico Collins,HOU,WR,11,WAS,15,24,5900,7.75
 Joshua Palmer,LAC,WR,6,DEN,3,2,5500,7.74
 Allen Robinson II,LAR,WR,9,TB,13,14,7000,7.74
 Michael Gallup,DAL,WR,17,TEN,26,32,5700,7.73
 Kalif Raymond,DET,WR,9,GB,6,9,5400,7.73
 Tyler Boyd,CIN,WR,3,NYJ,24,19,5900,7.72
 Donovan Peoples-Jones,CLE,WR,8,CIN,6,7,5800,7.71
 Julio Jones,TB,WR,4,KC,21,18,5700,7.7
 Russell Gage,TB,WR,5,ATL,26,25,6200,7.7
 Corey Davis,NYJ,WR,1,BAL,25,30,5400,7.69
 Breshad Perriman,TB,WR,3,GB,7,10,5300,7.69
 Drake London,ATL,WR,13,PIT,27,32,5900,7.69
 Demarcus Robinson,BAL,WR,12,JAX,19,26,6200,7.68
 Marquez Valdes-Scantling,KC,WR,12,LAR,12,20,5800,7.67
 Alec Pierce,IND,WR,9,NE,15,10,5500,7.67
 George Pickens,PIT,WR,16,LV,25,12,6100,7.67
 Chase Claypool,PIT,WR,8,PHI,3,11,6000,7.67
 Robert Woods,TEN,WR,15,LAC,23,14,5600,7.66
 Michael Gallup,DAL,WR,16,PHI,3,7,5700,7.65
 DJ Chark,DET,WR,16,CAR,15,21,5700,7.64
 Joshua Palmer,LAC,WR,17,LAR,14,17,6500,7.64
 Devin Duvernay,BAL,WR,13,DEN,2,2,5500,7.62
 Tyler Boyd,CIN,WR,18,BAL,--,--,6200,7.62
 Chosen Anderson,CAR,WR,5,SF,1,6,5500,7.6
 Jahan Dotson,WAS,WR,4,DAL,10,12,5700,7.58
 Randall Cobb,GB,WR,1,MIN,30,32,5100,7.58
 Tyler Boyd,CIN,WR,17,BUF,2,23,6500,7.58
 Allen Robinson II,LAR,WR,8,SF,6,22,5600,7.58
 Devin Duvernay,BAL,WR,12,JAX,19,26,5600,7.57
 Nelson Agholor,NE,WR,3,BAL,31,32,5900,7.57
 Mecole Hardman,KC,WR,3,IND,17,11,5800,7.57
 DJ Chark,DET,WR,3,MIN,15,16,5500,7.56
 Van Jefferson,LAR,WR,11,NO,16,18,5600,7.56
 Richie James,NYG,WR,16,MIN,31,30,5200,7.54
 Noah Brown,DAL,WR,7,DET,32,24,5400,7.52
 Chase Claypool,CHI,WR,17,DET,32,31,5700,7.51
 Corey Davis,NYJ,WR,13,MIN,30,28,5500,7.5
 Nico Collins,HOU,WR,3,CHI,13,18,5400,7.5
 Isaiah McKenzie,BUF,WR,13,NE,6,6,5700,7.49
 Donovan Peoples-Jones,CLE,WR,7,BAL,22,28,5600,7.48
 George Pickens,PIT,WR,1,CIN,18,15,5200,7.48
 Van Jefferson,LAR,WR,18,SEA,24,4,6000,7.47
 Nico Collins,HOU,WR,5,JAX,10,19,5400,7.45
 K.J. Osborn,MIN,WR,16,NYG,19,11,6100,7.45
 Marvin Jones Jr.,JAX,WR,3,LAC,16,15,5300,7.45
 Corey Davis,NYJ,WR,12,CHI,14,11,5500,7.44
 Nico Collins,HOU,WR,7,LV,28,21,5600,7.44
 Marquez Valdes-Scantling,KC,WR,14,DEN,2,1,5800,7.43
 Marquez Valdes-Scantling,KC,WR,15,HOU,17,4,5600,7.43
 Marquez Valdes-Scantling,KC,WR,16,SEA,27,3,5700,7.43
 Jarvis Landry,NO,WR,3,CAR,14,2,5900,7.43
 Jarvis Landry,NO,WR,11,LAR,9,16,5400,7.41
 Demarcus Robinson,BAL,WR,16,ATL,29,27,6000,7.41
 Isaiah McKenzie,BUF,WR,2,TEN,23,19,5500,7.4
 Romeo Doubs,GB,WR,17,MIN,31,30,5900,7.39
 Adam Thielen,MIN,WR,18,CHI,25,20,6100,7.39
 Parris Campbell,IND,WR,8,WAS,17,26,5600,7.39
 Drake London,ATL,WR,16,BAL,9,23,6400,7.39
 Courtland Sutton,DEN,WR,16,LAR,14,19,6500,7.38
 George Pickens,PIT,WR,5,BUF,2,4,5500,7.38
 Devin Duvernay,BAL,WR,7,CLE,24,23,5900,7.37
 Richie James,NYG,WR,13,WAS,9,21,5600,7.37
 DeVante Parker,NE,WR,7,CHI,9,4,5900,7.35
 Alec Pierce,IND,WR,10,LV,29,20,5500,7.35
 Parris Campbell,IND,WR,16,LAC,24,8,5800,7.35
 Russell Gage,TB,WR,6,PIT,30,32,5600,7.35
 Michael Gallup,DAL,WR,4,WAS,31,31,6000,7.33
 Mack Hollins,LV,WR,11,DEN,1,1,5400,7.33
 Russell Gage,TB,WR,17,CAR,17,24,5900,7.33
 Mack Hollins,LV,WR,9,JAX,14,19,5700,7.32
 Corey Davis,NYJ,WR,2,CLE,11,16,5900,7.32
 Donovan Peoples-Jones,CLE,WR,2,NYJ,14,27,5800,7.31
 Darnell Mooney,CHI,WR,8,DAL,4,15,6100,7.31
 Mack Hollins,LV,WR,7,HOU,18,9,5500,7.29
 Marquez Valdes-Scantling,KC,WR,4,TB,3,16,5600,7.29
 Terrace Marshall Jr.,CAR,WR,10,ATL,31,31,5700,7.28
 K.J. Osborn,MIN,WR,18,CHI,25,20,6000,7.27
 Corey Davis,NYJ,WR,14,BUF,6,22,5700,7.26
 Tutu Atwell,LAR,WR,16,DEN,2,1,5400,7.26
 Randall Cobb,GB,WR,12,PHI,2,7,5300,7.26
 Richie James,NYG,WR,5,GB,5,10,5700,7.26
 Julio Jones,TB,WR,12,CLE,24,21,5400,7.25
 Randall Cobb,GB,WR,13,CHI,18,14,5400,7.25
 Wan'Dale Robinson O,NYG,WR,11,DET,32,25,5700,7.24
 Zay Jones,JAX,WR,2,IND,13,6,5500,7.24
 K.J. Osborn,MIN,WR,1,GB,13,20,5200,7.23
 Chris Moore,HOU,WR,16,TEN,26,32,6100,7.21
 Chosen Anderson,CAR,WR,1,CLE,8,7,5300,7.2
 Kendrick Bourne,NE,WR,17,MIA,28,13,5600,7.16
 Nico Collins,HOU,WR,4,LAC,26,23,5300,7.15
 Chris Olave,NO,WR,2,TB,1,4,5300,7.14
 Isaiah McKenzie,BUF,WR,14,NYJ,4,3,5600,7.13
 Mecole Hardman,KC,WR,2,LAC,16,20,5500,7.12
 Zay Jones,JAX,WR,10,KC,27,25,5500,7.12
 Van Jefferson,LAR,WR,15,GB,15,8,6500,7.11
 DeVante Parker,NE,WR,3,BAL,31,32,5200,7.1
 Noah Brown,DAL,WR,5,LAR,14,30,5400,7.1
 Marquez Valdes-Scantling,KC,WR,18,LV,30,15,5400,7.09
 Joshua Palmer,LAC,WR,1,LV,22,5,4900,7.09
 K.J. Osborn,MIN,WR,3,DET,29,26,5500,7.09
 Devin Duvernay,BAL,WR,2,MIA,2,10,5900,7.09
 Chase Claypool,PIT,WR,6,TB,8,13,5500,7.08
 Richie James,NYG,WR,3,DAL,11,20,5500,7.08
 Van Jefferson,LAR,WR,17,LAC,18,6,6100,7.07
 K.J. Osborn,MIN,WR,2,PHI,28,25,5500,7.07
 DeVante Parker,NE,WR,14,ARI,30,14,5200,7.07
 Isaiah McKenzie,BUF,WR,1,LAR,10,17,5100,7.07
 Joshua Palmer,LAC,WR,15,TEN,27,32,6500,7.07
 Nick Westbrook-Ikhine,TEN,WR,15,LAC,23,14,5400,7.06
 DJ Chark,DET,WR,13,JAX,20,25,5300,7.06
 Isaiah McKenzie,BUF,WR,12,DET,32,28,5200,7.06
 Corey Davis,NYJ,WR,18,MIA,28,13,5600,7.06
 Isaiah McKenzie,BUF,WR,15,MIA,21,14,5600,7.06
 Jarvis Landry,NO,WR,12,SF,1,19,5800,7.06
 Alec Pierce,IND,WR,8,WAS,17,26,5800,7.05
 Isaiah McKenzie,BUF,WR,8,GB,8,7,5500,7.05
 Hunter Renfrow,LV,WR,9,JAX,14,19,5400,7.04
 Van Jefferson,LAR,WR,16,DEN,2,1,6600,7.03
 Alec Pierce,IND,WR,12,PIT,31,32,5500,7.02
 Isaiah McKenzie,BUF,WR,10,MIN,20,27,5200,7.01
 DeVante Parker,NE,WR,2,PIT,23,28,5500,7.01
 Kadarius Toney,KC,WR,18,LV,30,15,6000,7
 Devin Duvernay,BAL,WR,3,NE,5,12,5700,7
 K.J. Osborn,MIN,WR,4,NO,8,9,5500,6.99
 Robert Woods,TEN,WR,18,JAX,20,19,5700,6.99
 Richie James,NYG,WR,15,WAS,8,18,5200,6.97
 Robert Woods,TEN,WR,10,DEN,1,1,5600,6.97
 Curtis Samuel,WAS,WR,13,NYG,13,3,6000,6.96
 Donovan Peoples-Jones,CLE,WR,6,NE,14,16,5500,6.96
 Curtis Samuel,WAS,WR,18,DAL,9,29,5700,6.96
 Demarcus Robinson,BAL,WR,13,DEN,2,2,5700,6.96
 Nelson Agholor,NE,WR,5,DET,32,26,5500,6.95
 Rashid Shaheed,NO,WR,17,PHI,5,12,5600,6.95
 Noah Brown,DAL,WR,3,NYG,10,2,5800,6.95
 Rondale Moore,ARI,WR,8,MIN,18,17,5500,6.93
 Curtis Samuel,WAS,WR,16,SF,1,19,5700,6.92
 DeAndre Carter,LAC,WR,2,KC,14,10,5600,6.92
 Darius Slayton,NYG,WR,8,SEA,29,5,5700,6.92
 Marquez Valdes-Scantling,KC,WR,17,DEN,4,1,5500,6.91
 Josh Reynolds,DET,WR,17,CHI,21,21,5400,6.91
 Allen Robinson II,LAR,WR,10,ARI,28,14,5700,6.9
 Nico Collins,HOU,WR,2,DEN,8,1,5100,6.89
 Julio Jones,TB,WR,9,LAR,7,16,5300,6.88
 A.J. Green,ARI,WR,2,LV,24,13,5400,6.88
 Nelson Agholor,NE,WR,4,GB,6,10,5600,6.88
 Tyquan Thornton,NE,WR,9,IND,9,2,5600,6.86
 Nico Collins,HOU,WR,10,NYG,13,4,5500,6.86
 Jarvis Landry,NO,WR,13,TB,9,14,5900,6.86
 Mack Hollins,LV,WR,8,NO,22,28,5600,6.85
 Isaiah McKenzie,BUF,WR,18,NE,--,--,5300,6.85
 Donovan Peoples-Jones,CLE,WR,5,LAC,25,24,5400,6.85
 Joshua Palmer,LAC,WR,16,IND,16,5,6500,6.85
 Kenny Golladay,NYG,WR,1,TEN,12,31,5600,6.84
 Terrace Marshall Jr.,CAR,WR,12,DEN,3,2,5700,6.83
 Elijah Moore,NYJ,WR,6,GB,7,9,5200,6.83
 Ben Skowronek,LAR,WR,15,GB,15,8,5300,6.83
 Tutu Atwell,LAR,WR,15,GB,15,8,5100,6.82
 Ashton Dulin,IND,WR,2,JAX,31,31,5200,6.8
 Kalif Raymond,DET,WR,4,SEA,22,8,4900,6.8
 Joshua Palmer,LAC,WR,11,KC,29,28,6600,6.8
 Corey Davis,NYJ,WR,4,PIT,21,22,5600,6.77
 Darius Slayton,NYG,WR,6,BAL,23,30,5600,6.77
 Tre'Quan Smith,NO,WR,8,LV,28,24,5300,6.77
 Phillip Dorsett,HOU,WR,9,PHI,3,7,5100,6.77
 Alec Pierce,IND,WR,1,HOU,29,26,4900,6.75
 Isaiah McKenzie,BUF,WR,16,CHI,17,22,5500,6.75
 Rondale Moore,ARI,WR,5,PHI,3,15,5200,6.75
 Marquez Callaway,NO,WR,6,CIN,9,6,5600,6.74
 Treylon Burks,TEN,WR,2,BUF,3,17,5900,6.73
 Marvin Jones Jr.,JAX,WR,8,DEN,2,1,5400,6.73
 Isaiah McKenzie,BUF,WR,17,CIN,10,18,5500,6.72
 Allen Robinson II,LAR,WR,6,CAR,18,14,5400,6.72
 Kendall Hinton,DEN,WR,14,KC,24,29,5100,6.71
 Tyler Boyd,CIN,WR,13,KC,23,27,6300,6.71
 Joshua Palmer,LAC,WR,3,JAX,6,24,5600,6.7
 Chase Claypool,CHI,WR,13,GB,17,11,5500,6.7
 Elijah Moore,NYJ,WR,8,NE,14,10,5000,6.7
 Chris Moore,HOU,WR,18,IND,18,7,5500,6.69
 Jarvis Landry,NO,WR,10,PIT,31,32,5500,6.69
 Isaiah McKenzie,BUF,WR,11,CLE,26,23,5300,6.68
 Chris Moore,HOU,WR,14,DAL,5,16,5300,6.67
 Zay Jones,JAX,WR,3,LAC,16,15,5400,6.67
 Nick Westbrook-Ikhine,TEN,WR,14,JAX,23,26,5500,6.65
 Mack Hollins,LV,WR,16,PIT,21,29,5700,6.64
 Wan'Dale Robinson O,NYG,WR,7,JAX,15,19,5500,6.63
 Russell Gage,TB,WR,18,ATL,27,25,5700,6.62
 Donovan Peoples-Jones,CLE,WR,1,CAR,7,8,5400,6.61
 A.J. Green,ARI,WR,3,LAR,19,31,5300,6.61
 Donovan Peoples-Jones,CLE,WR,3,PIT,18,26,5600,6.61
 DeAndre Carter,LAC,WR,5,CLE,16,20,5100,6.61
 Chris Moore,HOU,WR,13,CLE,24,24,5200,6.6
 Tutu Atwell,LAR,WR,17,LAC,18,6,5300,6.59
 Nick Westbrook-Ikhine,TEN,WR,1,NYG,19,13,5100,6.58
 Sterling Shepard,NYG,WR,1,TEN,12,31,5500,6.58
 Ben Skowronek,LAR,WR,11,NO,16,18,5300,6.58
 Sammy Watkins,GB,WR,8,BUF,1,8,5100,6.56
 Treylon Burks,TEN,WR,16,HOU,20,4,6200,6.55
 Robert Woods,TEN,WR,12,CIN,11,9,5700,6.55
 Marvin Jones Jr.,JAX,WR,12,BAL,15,24,5400,6.53
 Corey Davis,NYJ,WR,16,JAX,26,25,5700,6.52
 Zay Jones,JAX,WR,1,WAS,27,28,5100,6.52
 Treylon Burks,TEN,WR,11,GB,10,11,5000,6.51
 Terrace Marshall Jr.,CAR,WR,11,BAL,19,27,5800,6.51
 Alec Pierce,IND,WR,11,PHI,3,8,5400,6.5
 Chris Moore,HOU,WR,9,PHI,3,7,4900,6.49
 Phillip Dorsett,HOU,WR,14,DAL,5,16,4900,6.48
 Kalif Raymond,DET,WR,10,CHI,14,12,5300,6.48
 Rashid Shaheed,NO,WR,16,CLE,18,17,5600,6.47
 DeVante Parker,NE,WR,8,NYJ,10,12,5800,6.47
 Parris Campbell,IND,WR,1,HOU,29,26,5200,6.46
 Parris Campbell,IND,WR,9,NE,15,10,5400,6.45
 Marvin Jones Jr.,JAX,WR,7,NYG,10,2,5500,6.45
 Noah Brown,DAL,WR,2,CIN,7,2,5200,6.45
 Tre'Quan Smith,NO,WR,6,CIN,9,6,5300,6.44
 Marvin Jones Jr.,JAX,WR,10,KC,27,25,5400,6.44
 Jahan Dotson,WAS,WR,12,ATL,29,31,5800,6.43
 Demarcus Robinson,BAL,WR,15,CLE,20,25,6000,6.43
 Devin Duvernay,BAL,WR,8,TB,12,12,5700,6.42
 Marvin Jones Jr.,JAX,WR,5,HOU,23,13,5200,6.41
 Marquez Callaway,NO,WR,5,SEA,31,14,5100,6.4
 Kadarius Toney,KC,WR,10,JAX,15,24,5500,6.4
 Romeo Doubs,GB,WR,3,TB,3,5,5300,6.4
 Romeo Doubs,GB,WR,1,MIN,30,32,5000,6.4
 Julio Jones,TB,WR,10,SEA,23,3,5000,6.38
 Devin Duvernay,BAL,WR,4,BUF,2,6,5700,6.38
 Richie James,NYG,WR,18,PHI,4,9,5900,6.37
 Curtis Samuel,WAS,WR,1,JAX,23,23,5100,6.36
 George Pickens,PIT,WR,4,NYJ,23,24,5100,6.36
 Skyy Moore,KC,WR,1,ARI,9,29,4600,6.35
 Isaiah McKenzie,BUF,WR,3,MIA,20,20,5500,6.35
 Parris Campbell,IND,WR,18,HOU,19,3,5800,6.35
 Isaiah Hodgins,NYG,WR,16,MIN,31,30,5800,6.35
 Marvin Jones Jr.,JAX,WR,9,LV,28,18,5300,6.35
 Demarcus Robinson,BAL,WR,9,NO,16,24,5900,6.34
 Scotty Miller,TB,WR,3,GB,7,10,5000,6.34
 K.J. Osborn,MIN,WR,17,GB,12,7,5900,6.34
 Demarcus Robinson,BAL,WR,14,PIT,25,31,5900,6.34
 Justin Watson,KC,WR,11,LAC,24,12,4800,6.33
 Kendrick Bourne,NE,WR,3,BAL,31,32,5100,6.33
 Ben Skowronek,LAR,WR,12,KC,27,29,5100,6.32
 Terrace Marshall Jr.,CAR,WR,14,SEA,26,6,5500,6.31
 Jahan Dotson,WAS,WR,16,SF,1,19,5300,6.31
 Russell Gage,TB,WR,7,CAR,16,22,5400,6.31
 Kendall Hinton,DEN,WR,12,CAR,20,17,5400,6.3
 Terrace Marshall Jr.,CAR,WR,16,DET,32,31,5600,6.3
 Elijah Moore,NYJ,WR,16,JAX,26,25,5600,6.3
 Demarcus Robinson,BAL,WR,18,CIN,10,18,5600,6.29
 Isaiah Hodgins,NYG,WR,15,WAS,8,18,5700,6.28
 Parris Campbell,IND,WR,10,LV,29,20,5400,6.27
 DeAndre Carter,LAC,WR,7,SEA,29,7,5200,6.26
 Tyquan Thornton,NE,WR,7,CHI,9,4,5500,6.25
 Mecole Hardman,KC,WR,9,TEN,18,29,6100,6.25
 Robert Woods,TEN,WR,13,PHI,4,8,5600,6.25
 DeAndre Carter,LAC,WR,4,HOU,17,14,5200,6.24
 Mack Hollins,LV,WR,5,KC,23,23,5700,6.23
 Richie James,NYG,WR,14,PHI,3,5,5400,6.22
 Donovan Peoples-Jones,CLE,WR,4,ATL,27,28,5400,6.21
 Wan'Dale Robinson O,NYG,WR,1,TEN,12,31,4700,6.2
 Jarvis Landry,NO,WR,15,ATL,29,27,5500,6.2
 Kenny Golladay,NYG,WR,2,CAR,18,3,5400,6.19
 Chosen Anderson,CAR,WR,6,LAR,12,28,5300,6.18
 Parris Campbell,IND,WR,17,NYG,22,11,5800,6.18
 Alec Pierce,IND,WR,15,MIN,31,31,5700,6.17
 K.J. Osborn,MIN,WR,5,CHI,9,4,5200,6.17
 George Pickens,PIT,WR,2,NE,10,25,5000,6.16
 Treylon Burks,TEN,WR,1,NYG,19,13,5900,6.15
 Phillip Dorsett,HOU,WR,15,KC,25,29,5300,6.15
 DeVante Parker,NE,WR,6,CLE,20,20,5500,6.13
 DeAndre Carter,LAC,WR,12,ARI,30,13,5900,6.13
 Alec Pierce,IND,WR,13,DAL,5,14,5400,6.13
 Jahan Dotson,WAS,WR,15,NYG,20,9,5600,6.12
 Marquez Callaway,NO,WR,8,LV,28,24,5000,6.12
 Quez Watkins,PHI,WR,15,CHI,18,16,5200,6.11
 K.J. Osborn,MIN,WR,8,ARI,24,9,5300,6.11
 Kendrick Bourne,NE,WR,15,LV,28,17,5000,6.1
 Chase Claypool,CHI,WR,18,MIN,32,31,5600,6.1
 Hunter Renfrow,LV,WR,18,KC,23,22,5300,6.1
 Kalif Raymond,DET,WR,12,BUF,8,23,5500,6.09
 Mack Hollins,LV,WR,17,SF,1,26,5600,6.07
 Noah Brown,DAL,WR,11,MIN,23,29,5100,6.06
 Olamide Zaccheaus,ATL,WR,5,TB,11,11,5300,6.04
 Jauan Jennings,SF,WR,15,SEA,25,5,5900,6.04
 Terrace Marshall Jr.,CAR,WR,15,PIT,21,28,5300,6.02
 Richie James,NYG,WR,2,CAR,18,3,5500,6.02
 Russell Gage,TB,WR,16,ARI,30,9,5700,6.02
 Alec Pierce,IND,WR,5,DEN,4,1,5400,6.01
 Robert Woods,TEN,WR,11,GB,10,11,5600,6.01
 Mack Hollins,LV,WR,15,NE,6,7,5700,6
 Romeo Doubs,GB,WR,2,CHI,3,19,5200,5.99
 Kalif Raymond,DET,WR,8,MIA,20,25,5600,5.99
 Mack Hollins,LV,WR,3,TEN,29,29,5300,5.97
 Jauan Jennings,SF,WR,17,LV,25,14,5500,5.96
 Chase Claypool,CHI,WR,11,ATL,31,31,5600,5.95
 Skyy Moore,KC,WR,13,CIN,11,7,5300,5.95
 Alec Pierce,IND,WR,17,NYG,22,11,5700,5.94
 Noah Brown,DAL,WR,6,PHI,4,18,5400,5.94
 Terrace Marshall Jr.,CAR,WR,17,TB,13,20,5600,5.93
 Demarcus Robinson,BAL,WR,17,PIT,20,28,5800,5.93
 Tyquan Thornton,NE,WR,8,NYJ,10,12,5700,5.92
 Rondale Moore,ARI,WR,4,CAR,14,17,5000,5.91
 Garrett Wilson,NYJ,WR,2,CLE,11,16,5400,5.9
 Mack Hollins,LV,WR,18,KC,23,22,5800,5.9
 Devin Duvernay,BAL,WR,14,PIT,25,31,5600,5.9
 Noah Brown,DAL,WR,1,TB,6,11,4800,5.9
 Tutu Atwell,LAR,WR,18,SEA,24,4,5300,5.89
 Marquise Goodwin,SEA,WR,8,NYG,12,3,5600,5.88
 Mecole Hardman,KC,WR,7,SF,1,4,5700,5.88
 Nelson Agholor,NE,WR,14,ARI,30,14,5500,5.87
 Darius Slayton,NYG,WR,18,PHI,4,9,6000,5.86
 Marvin Jones Jr.,JAX,WR,18,TEN,26,32,5500,5.86
 Elijah Moore,NYJ,WR,17,SEA,29,4,5300,5.85
 Ben Skowronek,LAR,WR,6,CAR,18,14,5500,5.85
 Joshua Palmer,LAC,WR,18,DEN,5,1,5900,5.83
 Chase Claypool,PIT,WR,5,BUF,2,4,5600,5.83
 Isaiah McKenzie,BUF,WR,9,NYJ,8,8,5500,5.83
 Nick Westbrook-Ikhine,TEN,WR,7,IND,14,3,5400,5.81
 Mecole Hardman,KC,WR,4,TB,3,16,5500,5.81
 Mecole Hardman,KC,WR,6,BUF,2,4,5600,5.8
 Byron Pringle,CHI,WR,1,SF,5,18,5300,5.78
 Alec Pierce,IND,WR,4,TEN,28,30,5100,5.77
 Devin Duvernay,BAL,WR,15,CLE,20,25,5400,5.77
 K.J. Osborn,MIN,WR,6,MIA,27,25,5300,5.76
 Romeo Doubs,GB,WR,18,DET,31,30,5600,5.76
 Ben Skowronek,LAR,WR,13,SEA,28,5,5100,5.76
 Marquez Callaway,NO,WR,7,ARI,16,4,5200,5.75
 KJ Hamler,DEN,WR,1,SEA,24,6,4900,5.74
 Olamide Zaccheaus,ATL,WR,17,ARI,30,8,5400,5.74
 Olamide Zaccheaus,ATL,WR,7,CIN,11,8,5500,5.73
 K.J. Osborn,MIN,WR,9,WAS,17,26,5300,5.73
 Hunter Renfrow,LV,WR,16,PIT,21,29,5400,5.73
 Marvin Jones Jr.,JAX,WR,14,TEN,22,32,5400,5.72
 Amari Rodgers,HOU,WR,15,KC,25,29,5100,5.72
 Olamide Zaccheaus,ATL,WR,8,CAR,16,21,5300,5.71
 A.J. Green,ARI,WR,6,SEA,32,11,5300,5.71
 Kendrick Bourne,NE,WR,4,GB,6,10,5200,5.71
 Kyle Philips,TEN,WR,2,BUF,3,17,5500,5.71
 Nick Westbrook-Ikhine,TEN,WR,13,PHI,4,8,5400,5.7
 Isaiah Hodgins,NYG,WR,18,PHI,4,9,6100,5.7
 Christian Watson,GB,WR,2,CHI,3,19,5400,5.69
 Parris Campbell,IND,WR,7,TEN,30,32,5400,5.69
 Kendall Hinton,DEN,WR,11,LV,30,17,5200,5.68
 Chris Moore,HOU,WR,12,MIA,23,18,5500,5.68
 Noah Brown,DAL,WR,10,GB,6,7,5200,5.68
 Olamide Zaccheaus,ATL,WR,6,SF,1,8,5300,5.67
 Nelson Agholor,NE,WR,2,PIT,23,28,5100,5.67
 Josh Reynolds,DET,WR,14,MIN,30,30,5500,5.67
 Chris Moore,HOU,WR,8,TEN,25,30,5200,5.66
 Jahan Dotson,WAS,WR,11,HOU,21,4,5900,5.66
 Ben Skowronek,LAR,WR,4,SF,1,6,5200,5.66
 Braxton Berrios,NYJ,WR,1,BAL,25,30,4700,5.66
 Randall Cobb,GB,WR,16,MIA,29,14,5300,5.66
 Ben Skowronek,LAR,WR,14,LV,29,18,5400,5.66
 Devin Duvernay,BAL,WR,1,NYJ,32,16,5000,5.65
 Treylon Burks,TEN,WR,17,DAL,11,29,6200,5.65
 Equanimeous St. Brown,CHI,WR,15,PHI,2,8,5200,5.64
 Mecole Hardman,KC,WR,5,LV,22,21,5400,5.64
 A.J. Green,ARI,WR,12,LAC,25,10,5300,5.63
 Jahan Dotson,WAS,WR,10,PHI,2,8,5500,5.63
 David Sills V,NYG,WR,5,GB,5,10,5200,5.63
 Olamide Zaccheaus,ATL,WR,4,CLE,19,27,5300,5.62
 K.J. Osborn,MIN,WR,11,DAL,7,22,5300,5.62
 Michael Bandy,LAC,WR,10,SF,4,22,5100,5.62
 Quez Watkins,PHI,WR,17,NO,10,9,5000,5.6
 Hunter Renfrow,LV,WR,17,SF,1,26,5400,5.6
 DeVante Parker,NE,WR,11,NYJ,5,7,5200,5.59
 Kendrick Bourne,NE,WR,9,IND,9,2,5000,5.59
 Josh Reynolds,DET,WR,16,CAR,15,21,5500,5.59
 Marvin Jones Jr.,JAX,WR,15,DAL,5,20,5300,5.59
 Randall Cobb,GB,WR,15,LAR,13,21,5000,5.59
 Jahan Dotson,WAS,WR,13,NYG,13,3,5600,5.58
 Josh Reynolds,DET,WR,12,BUF,8,23,5600,5.57
 Olamide Zaccheaus,ATL,WR,13,PIT,27,32,5500,5.56
 Kendrick Bourne,NE,WR,14,ARI,30,14,4900,5.56
 Julio Jones,TB,WR,13,NO,13,22,5400,5.56
 DJ Chark,DET,WR,11,NYG,12,3,5000,5.56
 Alec Pierce,IND,WR,18,HOU,19,3,5500,5.54
 Ben Skowronek,LAR,WR,2,ATL,30,30,5100,5.54
 Scotty Miller,TB,WR,10,SEA,23,3,5100,5.54
 Quintez Cephus SUS,DET,WR,4,SEA,22,8,4600,5.53
 Randall Cobb,GB,WR,3,TB,3,5,5000,5.53
 Laviska Shenault Jr.,CAR,WR,15,PIT,21,28,5200,5.52
 DeVante Parker,NE,WR,18,BUF,2,23,5500,5.52
 Nelson Agholor,NE,WR,1,MIA,14,10,4900,5.49
 Elijah Moore,NYJ,WR,18,MIA,28,13,5200,5.49
 Olamide Zaccheaus,ATL,WR,11,CHI,14,13,5200,5.48
 Demarcus Robinson,BAL,WR,11,CAR,20,21,5800,5.48
 Quez Watkins,PHI,WR,13,TEN,19,31,5600,5.47
 Alec Pierce,IND,WR,16,LAC,24,8,5700,5.47
 Robert Woods,TEN,WR,16,HOU,20,4,5400,5.47
 Darius Slayton,NYG,WR,7,JAX,15,19,5300,5.46
 Noah Brown,DAL,WR,12,NYG,13,4,5200,5.44
 K.J. Osborn,MIN,WR,14,DET,32,28,5300,5.44
 DeVante Parker,NE,WR,12,MIN,26,27,5400,5.43
 Quez Watkins,PHI,WR,12,GB,13,12,5500,5.43
 Jauan Jennings,SF,WR,13,MIA,22,13,5800,5.43
 Nick Westbrook-Ikhine,TEN,WR,3,LV,26,17,5300,5.42
 Justin Watson,KC,WR,13,CIN,11,7,4900,5.41
 Chase Claypool,CHI,WR,9,MIA,24,23,5900,5.41
 Noah Brown,DAL,WR,17,TEN,26,32,5600,5.41
 DeVante Parker,NE,WR,13,BUF,8,25,5300,5.41
 Sammy Watkins,GB,WR,2,CHI,3,19,5300,5.41
 Khalil Shakir,BUF,WR,5,PIT,20,27,5000,5.41
 Russell Gage,TB,WR,15,CIN,9,6,5300,5.41
