Name,Team,Pos,Week,Opponent,Opponent Rank,Opponent Position Rank,Salary,Projection
 Kenneth Gainwell,PHI,RB,8,DET,29,31,5900,10.6
 D'Ernest Johnson,CLE,RB,7,DEN,2,8,5700,10.58
 Miles Sanders,PHI,RB,5,CAR,5,4,5900,10.57
 Saquon Barkley,NYG,RB,17,CHI,22,21,6600,10.57
 Kareem Hunt,CLE,RB,5,LAC,7,15,7000,10.5
 Melvin Gordon III,DEN,RB,6,LV,9,24,6000,10.46
 Cordarrelle Patterson,ATL,RB,18,NO,4,2,6200,10.43
 D'Onta Foreman,TEN,RB,15,PIT,24,26,5800,10.41
 Javonte Williams O,DEN,RB,8,WAS,32,17,5900,10.41
 Michael Carter,NYJ,RB,8,CIN,5,11,5700,10.38
 Melvin Gordon III,DEN,RB,1,NYG,11,19,5600,10.36
 Mike Davis,ATL,RB,5,NYJ,10,31,5900,10.35
 Javonte Williams O,DEN,RB,17,LAC,25,31,6100,10.34
 D'Onta Foreman,TEN,RB,11,HOU,30,27,6200,10.33
 Myles Gaskin,MIA,RB,8,BUF,1,3,5700,10.33
 Chuba Hubbard,CAR,RB,14,ATL,30,25,6500,10.32
 Chase Edmonds,ARI,RB,17,DAL,10,5,6500,10.32
 Damien Harris,NE,RB,12,TEN,19,5,6000,10.31
 AJ Dillon,GB,RB,15,BAL,17,7,7500,10.3
 Alex Collins,SEA,RB,5,LAR,20,19,5400,10.28
 Devonta Freeman,BAL,RB,16,CIN,16,15,5600,10.27
 AJ Dillon,GB,RB,12,LAR,9,13,6900,10.26
 Alex Collins,SEA,RB,8,JAX,27,25,7000,10.24
 Devonta Freeman,BAL,RB,18,PIT,22,26,5600,10.23
 Javonte Williams O,DEN,RB,12,LAC,21,29,5700,10.22
 Zack Moss,BUF,RB,4,HOU,15,24,6000,10.21
 Kareem Hunt,CLE,RB,3,CHI,14,6,5600,10.21
 Devontae Booker,NYG,RB,6,LAR,19,15,5900,10.2
 AJ Dillon,GB,RB,16,CLE,13,12,6200,10.17
 Aaron Jones,GB,RB,12,LAR,9,13,7000,10.14
 Devin Singletary,BUF,RB,1,PIT,2,6,5300,10.13
 Leonard Fournette,TB,RB,2,ATL,24,25,5900,10.12
 Rhamondre Stevenson,NE,RB,12,TEN,19,5,5900,10.11
 Darrell Henderson Jr.,LAR,RB,15,SEA,25,30,7000,10.11
 Kenyan Drake,LV,RB,3,MIA,13,24,5700,10.11
 Melvin Gordon III,DEN,RB,8,WAS,32,17,6000,10.07
 Chase Edmonds,ARI,RB,6,CLE,10,7,5900,10.07
 Antonio Gibson,WAS,RB,10,TB,12,6,6200,10.04
 Cordarrelle Patterson,ATL,RB,4,WAS,32,8,6000,10.03
 Kareem Hunt,CLE,RB,12,BAL,22,16,7000,10.02
 Javonte Williams O,DEN,RB,10,PHI,16,27,5800,9.98
 Damien Harris,NE,RB,18,MIA,14,8,7400,9.97
 Elijah Mitchell,SF,RB,12,MIN,28,23,6800,9.96
 Samaje Perine,CIN,RB,18,CLE,13,16,6500,9.95
 Kareem Hunt,CLE,RB,1,KC,16,23,6000,9.94
 Javonte Williams O,DEN,RB,6,LV,9,24,5600,9.91
 Zack Moss,BUF,RB,10,NYJ,32,32,6000,9.9
 Tony Pollard,DAL,RB,16,WAS,28,13,6000,9.9
 Devin Singletary,BUF,RB,15,CAR,4,9,5400,9.89
 Sony Michel,LAR,RB,15,SEA,25,30,7000,9.88
 Devonta Freeman,BAL,RB,12,CLE,11,20,6000,9.87
 Tony Jones Jr.,NO,RB,12,BUF,1,12,4800,9.86
 Elijah Mitchell,SF,RB,9,ARI,2,6,7100,9.85
 Melvin Gordon III,DEN,RB,17,LAC,25,31,6100,9.83
 Javonte Williams O,DEN,RB,18,KC,20,13,6000,9.83
 Rashaad Penny,SEA,RB,15,LAR,12,16,6400,9.79
 Alex Collins,SEA,RB,11,ARI,4,7,5600,9.75
 Devin Singletary,BUF,RB,3,WAS,19,7,5900,9.74
 Jeremy McNichols,TEN,RB,9,LAR,11,15,6000,9.72
 Chase Edmonds,ARI,RB,15,DET,30,31,6500,9.72
 Devonta Freeman,BAL,RB,13,PIT,22,23,6100,9.7
 Melvin Gordon III,DEN,RB,14,DET,29,30,6700,9.67
 Nyheim Hines,IND,RB,4,MIA,22,31,5300,9.66
 Tony Pollard,DAL,RB,13,NO,13,1,5900,9.64
 James White,NE,RB,3,NO,6,10,5400,9.64
 Joe Mixon,CIN,RB,5,GB,10,13,7100,9.62
 Jamaal Williams,DET,RB,6,CIN,7,13,5700,9.62
 Michael Carter,NYJ,RB,18,BUF,1,20,5800,9.6
 Tony Pollard,DAL,RB,12,LV,23,27,5900,9.6
 James Conner,ARI,RB,8,GB,8,14,6100,9.57
 Javonte Williams O,DEN,RB,4,BAL,24,27,5900,9.52
 Rex Burkhead,HOU,RB,17,SF,11,11,5600,9.52
 Melvin Gordon III,DEN,RB,18,KC,20,13,6000,9.51
 Rhamondre Stevenson,NE,RB,10,CLE,9,10,5400,9.49
 AJ Dillon,GB,RB,17,MIN,30,23,6300,9.49
 D'Onta Foreman,TEN,RB,14,JAX,26,22,5900,9.47
 Melvin Gordon III,DEN,RB,9,DAL,18,5,6400,9.43
 Devin Singletary,BUF,RB,4,HOU,15,24,5700,9.43
 Darrel Williams,KC,RB,11,DAL,10,5,6300,9.43
 Damien Harris,NE,RB,4,TB,31,9,5700,9.42
 Miles Sanders,PHI,RB,6,TB,23,8,5600,9.41
 Latavius Murray,BAL,RB,5,IND,15,8,5700,9.38
 Alex Collins,SEA,RB,10,GB,6,14,5700,9.36
 Ke'Shawn Vaughn,TB,RB,18,CAR,5,11,5900,9.34
 Rex Burkhead,HOU,RB,18,TEN,11,1,5600,9.34
 Michael Carter,NYJ,RB,7,NE,7,11,5600,9.33
 Melvin Gordon III,DEN,RB,5,PIT,15,6,5900,9.3
 Tony Pollard,DAL,RB,6,NE,4,12,6000,9.29
 Zack Moss,BUF,RB,5,KC,31,28,6300,9.27
 David Johnson,HOU,RB,8,LAR,10,18,5100,9.27
 Javonte Williams O,DEN,RB,9,DAL,18,5,5800,9.24
 Dare Ogunbowale,JAX,RB,17,NE,2,18,5500,9.24
 Javonte Williams O,DEN,RB,5,PIT,15,6,5800,9.22
 Darrel Williams,KC,RB,16,PIT,20,26,5700,9.22
 Rex Burkhead,HOU,RB,13,IND,21,10,5300,9.2
 Carlos Hyde,JAX,RB,9,BUF,1,1,5600,9.19
 Javonte Williams O,DEN,RB,7,CLE,19,3,5700,9.17
 Craig Reynolds,DET,RB,15,ARI,5,6,5300,9.13
 Rex Burkhead,HOU,RB,16,LAC,25,30,5400,9.1
 Devonta Freeman,BAL,RB,10,MIA,29,18,5900,9.08
 D'Onta Foreman,TEN,RB,17,MIA,12,4,5800,9
 Damien Harris,NE,RB,6,DAL,20,5,6200,9
 Jamaal Williams,DET,RB,4,CHI,19,18,5600,8.97
 Rhamondre Stevenson,NE,RB,11,ATL,28,28,6500,8.96
 Jamaal Williams,DET,RB,5,MIN,24,22,6000,8.96
 Devonta Freeman,BAL,RB,17,LAR,9,15,5700,8.94
 Alex Collins,SEA,RB,12,WAS,31,19,5800,8.9
 James Conner,ARI,RB,5,SF,19,20,6300,8.9
 Elijah Mitchell,SF,RB,5,ARI,9,11,5500,8.89
 Javonte Williams O,DEN,RB,2,JAX,29,30,5500,8.88
 Tony Pollard,DAL,RB,5,NYG,20,18,5600,8.88
 Ronald Jones,TB,RB,1,DAL,24,24,5900,8.86
 Ty Johnson,NYJ,RB,12,HOU,30,26,5200,8.86
 Myles Gaskin,MIA,RB,7,ATL,23,21,5600,8.85
 Dontrell Hilliard,TEN,RB,12,NE,2,9,5500,8.84
 Mike Davis,ATL,RB,11,NE,3,14,5300,8.83
 Khalil Herbert,CHI,RB,6,GB,11,16,5500,8.82
 Jamaal Williams,DET,RB,2,GB,27,22,5400,8.82
 Tony Pollard,DAL,RB,10,ATL,27,25,6500,8.78
 Leonard Fournette,TB,RB,1,DAL,24,24,6400,8.76
 Devin Singletary,BUF,RB,2,MIA,11,16,5600,8.76
 Rhamondre Stevenson,NE,RB,18,MIA,14,8,6500,8.74
 Alex Collins,SEA,RB,7,NO,4,10,6500,8.73
 Zack Moss,BUF,RB,11,IND,19,3,5800,8.72
 Devonta Freeman,BAL,RB,11,CHI,26,18,5700,8.72
 Nyheim Hines,IND,RB,3,TEN,31,19,5200,8.7
 Jamaal Williams,DET,RB,3,BAL,32,20,5600,8.69
 Rashaad Penny,SEA,RB,16,CHI,21,20,6100,8.68
 Michael Carter,NYJ,RB,5,ATL,28,20,5600,8.67
 Damien Harris,NE,RB,13,BUF,1,8,6000,8.66
 Tony Pollard,DAL,RB,17,ARI,5,6,6200,8.64
 Devonta Freeman,BAL,RB,7,CIN,4,10,5700,8.63
 Darrell Henderson Jr.,LAR,RB,16,MIN,31,23,6900,8.63
 Tony Pollard,DAL,RB,4,CAR,2,1,5600,8.62
 David Johnson,HOU,RB,15,JAX,21,22,5500,8.6
 Rhamondre Stevenson,NE,RB,13,BUF,1,8,5900,8.59
 Devin Singletary,BUF,RB,5,KC,31,28,5700,8.58
 AJ Dillon,GB,RB,10,SEA,19,29,5300,8.57
 Javonte Williams O,DEN,RB,1,NYG,11,19,5600,8.57
 Rhamondre Stevenson,NE,RB,17,JAX,20,20,5700,8.54
 Melvin Gordon III,DEN,RB,7,CLE,19,3,5900,8.54
 Ty Johnson,NYJ,RB,14,NO,14,1,4900,8.54
 J.D. McKissic,WAS,RB,10,TB,12,6,5400,8.53
 Devin Singletary,BUF,RB,8,MIA,31,27,5500,8.52
 AJ Dillon,GB,RB,18,DET,31,31,7300,8.51
 Boston Scott,PHI,RB,9,LAC,16,30,6300,8.51
 Tony Pollard,DAL,RB,3,PHI,4,11,5400,8.47
 Dare Ogunbowale,JAX,RB,18,IND,15,6,5600,8.46
 Javonte Williams O,DEN,RB,3,NYJ,9,25,5800,8.44
 Nyheim Hines,IND,RB,6,HOU,24,18,5100,8.44
 Clyde Edwards-Helaire,KC,RB,11,DAL,10,5,6300,8.43
 Kenyan Drake,LV,RB,4,LAC,8,26,5800,8.42
 Jermar Jefferson,DET,RB,14,DEN,5,16,5100,8.39
 James Conner,ARI,RB,9,SF,13,11,6100,8.38
 Jamaal Williams,DET,RB,18,GB,10,7,6000,8.37
 James White,NE,RB,2,NYJ,13,20,4800,8.37
 Boston Scott,PHI,RB,17,WAS,31,16,6000,8.32
 Matt Breida,BUF,RB,12,NO,9,2,5300,8.29
 Tony Pollard,DAL,RB,8,MIN,16,20,5600,8.28
 Tony Pollard,DAL,RB,9,DEN,3,12,5800,8.27
 Tony Pollard,DAL,RB,11,KC,24,12,5600,8.27
 Miles Sanders,PHI,RB,11,NO,7,2,6000,8.26
 Devin Singletary,BUF,RB,10,NYJ,32,32,6000,8.26
 Khalil Herbert,CHI,RB,9,PIT,11,6,6200,8.25
 Jeremy McNichols,TEN,RB,10,NO,8,5,6400,8.24
 David Johnson,HOU,RB,12,NYJ,32,32,5400,8.24
 Nyheim Hines,IND,RB,2,LAR,5,23,5100,8.23
 Latavius Murray,BAL,RB,6,LAC,12,27,5800,8.22
 Brandon Bolden,NE,RB,10,CLE,9,10,5100,8.22
 James Conner,ARI,RB,6,CLE,10,7,6100,8.21
 Chuba Hubbard,CAR,RB,15,BUF,1,16,6000,8.21
 Devin Singletary,BUF,RB,9,JAX,26,21,5300,8.17
 J.D. McKissic,WAS,RB,7,GB,8,17,5700,8.17
 Jaret Patterson,WAS,RB,17,PHI,8,19,5400,8.14
 Darrel Williams,KC,RB,14,LV,25,26,6500,8.14
 Tevin Coleman,NYJ,RB,13,PHI,11,21,5800,8.11
 Michael Carter,NYJ,RB,4,TEN,23,19,5300,8.09
 Rex Burkhead,HOU,RB,12,NYJ,32,32,5700,8.07
 Alexander Mattison,MIN,RB,6,CAR,3,2,7700,8.07
 Dontrell Hilliard,TEN,RB,18,HOU,28,30,5600,8.05
 Mike Davis,ATL,RB,16,DET,30,31,5500,8.04
 J.D. McKissic,WAS,RB,12,SEA,25,31,5300,8.04
 Dontrell Hilliard,TEN,RB,14,JAX,26,22,7000,8
 Mike Davis,ATL,RB,10,DAL,20,8,5400,8
 Godwin Igwebuike,DET,RB,14,DEN,5,16,4800,7.99
 Jordan Howard,PHI,RB,17,WAS,31,16,6000,7.98
 Mike Davis,ATL,RB,9,NO,5,4,5600,7.98
 D'Onta Foreman,TEN,RB,12,NE,2,9,5700,7.94
 Nyheim Hines,IND,RB,5,BAL,15,18,5300,7.93
 Devin Singletary,BUF,RB,13,NE,2,15,5800,7.91
 Darrel Williams,KC,RB,15,LAC,19,30,6100,7.91
 Cordarrelle Patterson,ATL,RB,3,NYG,25,26,5900,7.89
 Devin Singletary,BUF,RB,6,TEN,24,17,5700,7.86
 Duke Johnson,MIA,RB,18,NE,2,17,5600,7.83
 Jamaal Williams,DET,RB,16,ATL,29,24,6700,7.83
 AJ Dillon,GB,RB,9,KC,27,17,5200,7.8
 Darrel Williams,KC,RB,13,DEN,5,17,6300,7.8
 James Conner,ARI,RB,1,TEN,27,26,5500,7.78
 AJ Dillon,GB,RB,7,WAS,32,24,5400,7.76
 James Conner,ARI,RB,2,MIN,18,26,5500,7.75
 Boston Scott,PHI,RB,13,NYJ,32,32,6600,7.74
 Tony Pollard,DAL,RB,15,NYG,20,25,5800,7.73
 Jamaal Williams,DET,RB,1,SF,5,7,4900,7.73
 J.D. McKissic,WAS,RB,11,CAR,3,4,5200,7.73
 Devin Singletary,BUF,RB,12,NO,9,2,5800,7.72
 J.D. McKissic,WAS,RB,8,DEN,4,13,5400,7.72
 Khalil Herbert,CHI,RB,7,TB,20,2,6000,7.7
 Kenyan Drake,LV,RB,5,CHI,18,12,5700,7.7
 Adrian Peterson,TEN,RB,11,HOU,30,27,5700,7.69
 Ronald Jones,TB,RB,2,ATL,24,25,5300,7.68
 Rex Burkhead,HOU,RB,14,SEA,23,31,5300,7.68
 Alex Collins,SEA,RB,14,HOU,27,29,5600,7.65
 James Conner,ARI,RB,3,JAX,27,29,5300,7.65
 Devin Singletary,BUF,RB,14,TB,9,5,5500,7.63
 Mike Davis,ATL,RB,8,CAR,6,1,5500,7.63
 Josh Jacobs,LV,RB,4,LAC,8,26,7200,7.62
 Devin Singletary,BUF,RB,11,IND,19,3,5800,7.61
 J.D. McKissic,WAS,RB,6,KC,32,21,5200,7.61
 Nyheim Hines,IND,RB,1,SEA,19,15,5400,7.61
 Duke Johnson,MIA,RB,16,NO,8,3,5800,7.6
 Kenyan Drake,LV,RB,11,CIN,14,23,5900,7.58
 Kenyan Drake,LV,RB,10,KC,26,17,5700,7.58
 Nyheim Hines,IND,RB,10,JAX,22,16,5600,7.56
 Chuba Hubbard,CAR,RB,18,TB,9,3,5700,7.55
 Devonta Freeman,BAL,RB,9,MIN,17,14,5500,7.51
 Mark Ingram II,NO,RB,16,MIA,18,5,5400,7.51
 Brandon Bolden,NE,RB,15,IND,11,7,5300,7.51
 Devontae Booker,NYG,RB,18,WAS,29,18,5400,7.5
 Tevin Coleman,NYJ,RB,12,HOU,30,26,5600,7.45
 Myles Gaskin,MIA,RB,5,TB,28,7,5300,7.43
 Mark Ingram II,HOU,RB,3,CAR,2,1,5900,7.42
 Kenyan Drake,LV,RB,12,DAL,13,7,5600,7.42
 Alexander Mattison,MIN,RB,14,PIT,22,25,8200,7.37
 Duke Johnson,MIA,RB,17,TEN,17,3,5800,7.34
 Mike Davis,ATL,RB,18,NO,4,2,5600,7.32
 Kenneth Gainwell,PHI,RB,6,TB,23,8,5500,7.3
 Adrian Peterson,TEN,RB,10,NO,8,5,5900,7.23
 Mark Ingram II,HOU,RB,2,CLE,26,6,5600,7.19
 Myles Gaskin,MIA,RB,16,NO,8,3,5900,7.19
 Trey Sermon,SF,RB,5,ARI,9,11,5800,7.18
 D'Ernest Johnson,CLE,RB,11,DET,29,31,8000,7.15
 J.D. McKissic,WAS,RB,3,BUF,1,3,5300,7.15
 Matt Breida,BUF,RB,13,NE,2,15,5300,7.14
 Jordan Howard,PHI,RB,10,DEN,3,11,5900,7.13
 Jeff Wilson Jr.,SF,RB,12,MIN,28,23,5800,7.13
 J.D. McKissic,WAS,RB,4,ATL,25,14,5200,7.13
 Dontrell Hilliard,TEN,RB,16,SF,9,16,5300,7.12
 Craig Reynolds,DET,RB,16,ATL,29,24,6000,7.1
 Kenneth Gainwell,PHI,RB,5,CAR,5,4,5700,7.09
 Kenyan Drake,LV,RB,13,WAS,30,11,5400,7.05
 J.D. McKissic,WAS,RB,1,LAC,17,14,5100,7.02
 AJ Dillon,GB,RB,8,ARI,2,2,5100,6.98
 James White,NE,RB,1,MIA,12,12,4800,6.98
 Nyheim Hines,IND,RB,9,NYJ,29,32,5200,6.97
 Tony Pollard,DAL,RB,2,LAC,4,9,4800,6.95
 Boston Scott,PHI,RB,10,DEN,3,11,5600,6.92
 Michael Carter,NYJ,RB,3,DEN,3,2,4900,6.92
 Brandon Bolden,NE,RB,16,BUF,1,17,4900,6.9
 Ameer Abdullah,CAR,RB,16,TB,9,3,5100,6.9
 Chuba Hubbard,CAR,RB,16,TB,9,3,5500,6.88
 Devontae Booker,NYG,RB,17,CHI,22,21,5300,6.85
 Ty Johnson,NYJ,RB,13,PHI,11,21,5300,6.85
 Mark Ingram II,HOU,RB,7,ARI,2,5,5400,6.84
 Kyle Juszczyk,SF,FB,4,SEA,27,32,4500,6.84
 Kenneth Gainwell,PHI,RB,4,KC,30,30,5500,6.82
 Mike Davis,ATL,RB,15,SF,9,20,5600,6.79
 Damien Williams,CHI,RB,2,CIN,20,19,5300,6.77
 Ameer Abdullah,CAR,RB,14,ATL,30,25,5200,6.73
 Boston Scott,PHI,RB,8,DET,29,31,5800,6.7
 Mike Davis,ATL,RB,14,CAR,4,3,5700,6.7
 Kenyan Drake,LV,RB,9,NYG,19,24,6200,6.69
 Adrian Peterson,TEN,RB,9,LAR,11,15,4500,6.68
 Sony Michel,LAR,RB,1,CHI,13,10,5200,6.68
 Jamaal Williams,DET,RB,12,CHI,21,20,5200,6.66
 Kenneth Gainwell,PHI,RB,3,DAL,23,7,5200,6.66
 Nyheim Hines,IND,RB,16,ARI,5,8,5200,6.66
 Ty Johnson,NYJ,RB,3,DEN,3,2,5100,6.65
 Dontrell Hilliard,TEN,RB,15,PIT,24,26,5200,6.63
 Sony Michel,LAR,RB,7,DET,26,32,5300,6.61
 Dontrell Hilliard,TEN,RB,17,MIA,12,4,5300,6.6
 Latavius Murray,BAL,RB,2,KC,17,32,5300,6.58
 Samaje Perine,CIN,RB,8,NYJ,28,32,5700,6.58
 Kenneth Gainwell,PHI,RB,9,LAC,16,30,5200,6.58
 Kenyan Drake,LV,RB,7,PHI,16,26,5500,6.56
 Mark Ingram II,HOU,RB,5,NE,3,16,5400,6.55
 Mark Ingram II,NO,RB,9,ATL,24,23,5200,6.55
 J.D. McKissic,WAS,RB,5,NO,8,8,5300,6.55
 Matt Breida,BUF,RB,15,CAR,4,9,5300,6.54
 Kenyan Drake,LV,RB,1,BAL,4,11,5500,6.54
 Samaje Perine,CIN,RB,5,GB,10,13,5600,6.49
 Jamaal Williams,DET,RB,7,LAR,10,15,5300,6.49
 Latavius Murray,BAL,RB,3,DET,28,32,5500,6.47
 Le'Veon Bell,TB,RB,18,CAR,5,11,5200,6.46
 D'Ernest Johnson,CLE,RB,8,PIT,15,7,6700,6.45
 Jerick McKinnon,KC,RB,6,WAS,31,22,4600,6.45
 Justin Jackson,LAC,RB,17,DEN,3,9,6500,6.44
 James Conner,ARI,RB,4,LAR,13,11,5500,6.41
 Ameer Abdullah,CAR,RB,18,TB,9,3,5100,6.41
 DeeJay Dallas,SEA,RB,12,WAS,31,19,5400,6.4
 David Johnson,HOU,RB,11,TEN,25,8,5500,6.39
 Mark Ingram II,HOU,RB,6,IND,26,8,5300,6.38
 David Johnson,HOU,RB,3,CAR,2,1,5300,6.37
 J.D. McKissic,WAS,RB,2,NYG,18,24,4900,6.37
 Latavius Murray,BAL,RB,11,CHI,26,18,5700,6.35
 Nyheim Hines,IND,RB,12,TB,8,3,5200,6.35
 Mike Davis,ATL,RB,12,JAX,20,18,5900,6.34
 Brandon Bolden,NE,RB,17,JAX,20,20,4800,6.34
 Chuba Hubbard,CAR,RB,6,MIN,18,20,6900,6.33
 Mark Ingram II,HOU,RB,4,BUF,3,7,5300,6.31
 Nyheim Hines,IND,RB,13,HOU,28,27,5300,6.26
 Rashaad Penny,SEA,RB,14,HOU,27,29,5300,6.24
 Derrick Gore,KC,RB,9,GB,7,16,5400,6.24
 Corey Clement,DAL,RB,18,PHI,7,19,5000,6.23
 AJ Dillon,GB,RB,2,DET,28,30,5200,6.22
 Mike Davis,ATL,RB,17,BUF,1,22,5400,6.22
 Ty Johnson,NYJ,RB,9,IND,17,3,5500,6.21
 Phillip Lindsay,HOU,RB,1,JAX,31,30,5200,6.19
 Tony Jones Jr.,NO,RB,2,CAR,9,5,4900,6.19
 AJ Dillon,GB,RB,6,CHI,8,11,5400,6.19
 Chuba Hubbard,CAR,RB,17,NO,6,2,5400,6.18
 Damien Williams,CHI,RB,7,TB,20,2,6100,6.17
 JaMycal Hasty,SF,RB,14,CIN,13,19,4700,6.15
 Sony Michel,LAR,RB,4,ARI,9,13,5800,6.14
 Darrel Williams,KC,RB,5,BUF,1,3,5200,6.11
 Salvon Ahmed,MIA,RB,9,HOU,29,28,5200,6.11
 David Johnson,HOU,RB,9,MIA,31,22,5300,6.11
 Carlos Hyde,JAX,RB,2,DEN,8,1,5400,6.1
 Patrick Taylor,GB,RB,18,DET,31,31,5600,6.1
 Devontae Booker,NYG,RB,16,PHI,11,22,5600,6.1
 Tevin Coleman,NYJ,RB,16,JAX,23,21,5700,6.08
 Tevin Coleman,NYJ,RB,1,CAR,18,22,5400,6.07
 Nyheim Hines,IND,RB,15,NE,2,12,5200,6.07
 Sony Michel,LAR,RB,6,NYG,27,23,5400,6.06
 Austin Walter,NYJ,RB,14,NO,14,1,4800,6.06
 Brandon Bolden,NE,RB,11,ATL,28,28,5300,6.03
 Jordan Howard,PHI,RB,16,NYG,22,25,5700,6.02
 Latavius Murray,BAL,RB,12,CLE,11,20,5700,6.02
 Royce Freeman,HOU,RB,16,LAC,25,30,4900,6.02
 Nyheim Hines,IND,RB,11,BUF,1,1,5200,6.02
 Justin Jackson,LAC,RB,18,LV,20,27,5500,6
 Sony Michel,LAR,RB,12,GB,6,11,5100,5.99
 Zack Moss,BUF,RB,3,WAS,19,7,5400,5.98
 Giovani Bernard,TB,RB,1,DAL,24,24,4900,5.98
 Ronald Jones,TB,RB,5,MIA,23,29,5500,5.97
 Alexander Mattison,MIN,RB,8,DAL,22,9,6000,5.97
 Ty Johnson,NYJ,RB,11,MIA,28,15,5200,5.96
 Ronald Jones,TB,RB,3,LAR,8,15,5000,5.95
 Jamaal Williams,DET,RB,17,SEA,24,28,6000,5.95
 AJ Dillon,GB,RB,5,CIN,6,10,5500,5.94
 Latavius Murray,BAL,RB,18,PIT,22,26,5100,5.93
 Nyheim Hines,IND,RB,8,TEN,21,10,5600,5.93
 Alexander Mattison,MIN,RB,4,CLE,6,4,6800,5.9
 David Johnson,HOU,RB,1,JAX,31,30,5700,5.9
 Brandon Bolden,NE,RB,5,HOU,26,24,4900,5.9
 D'Ernest Johnson,CLE,RB,9,CIN,9,19,5500,5.89
 Jamaal Williams,DET,RB,11,CLE,16,16,5300,5.89
 Ty Johnson,NYJ,RB,8,CIN,5,11,5300,5.89
 Ameer Abdullah,CAR,RB,15,BUF,1,16,4900,5.89
 Ty Johnson,NYJ,RB,10,BUF,1,1,5300,5.88
 Latavius Murray,BAL,RB,16,CIN,16,15,5300,5.87
 Latavius Murray,BAL,RB,13,PIT,22,23,5900,5.86
 Alex Collins,SEA,RB,6,PIT,16,4,5800,5.86
 David Montgomery,CHI,RB,9,PIT,11,6,6500,5.86
 Chuba Hubbard,CAR,RB,9,NE,6,13,6800,5.86
 Jeremy McNichols,TEN,RB,15,PIT,24,26,5300,5.86
 Brandon Bolden,NE,RB,8,LAC,17,30,5500,5.83
 Demetric Felton Jr.,CLE,RB,7,DEN,2,8,5300,5.82
 Alexander Mattison,MIN,RB,18,CHI,17,19,7500,5.79
 Nyheim Hines,IND,RB,17,LV,19,26,5100,5.77
 Latavius Murray,BAL,RB,4,DEN,1,2,5300,5.76
 Nyheim Hines,IND,RB,7,SF,17,16,5300,5.76
 D'Ernest Johnson,CLE,RB,15,LV,28,29,5700,5.72
 Kenneth Gainwell,PHI,RB,7,LV,13,22,5200,5.72
 Ameer Abdullah,CAR,RB,17,NO,6,2,5000,5.72
 Nyheim Hines,IND,RB,18,JAX,25,22,5100,5.71
 Le'Veon Bell,BAL,RB,10,MIA,29,18,5500,5.69
 Tony Pollard,DAL,RB,1,TB,10,2,5100,5.67
 Tony Jones Jr.,NO,RB,1,GB,9,27,4500,5.66
 Myles Gaskin,MIA,RB,18,NE,2,17,5400,5.66
 Latavius Murray,BAL,RB,17,LAR,9,15,5100,5.65
 AJ Dillon,GB,RB,1,NO,6,1,5000,5.63
 Phillip Lindsay,HOU,RB,8,LAR,10,18,4700,5.63
 David Johnson,HOU,RB,5,NE,3,16,5000,5.63
 Brandon Bolden,NE,RB,6,DAL,20,5,5200,5.63
 Khalil Herbert,CHI,RB,5,LV,11,26,5200,5.62
 Boston Scott,PHI,RB,12,NYG,23,25,5200,5.61
 Darrell Henderson Jr.,LAR,RB,13,JAX,20,22,7500,5.6
 AJ Dillon,GB,RB,4,PIT,14,3,5500,5.57
 Peyton Barber,LV,RB,3,MIA,13,24,5600,5.56
 Myles Gaskin,MIA,RB,17,TEN,17,3,5900,5.55
 Ronald Jones,TB,RB,4,NE,4,12,5100,5.5
 Tevin Coleman,NYJ,RB,2,NE,6,14,5000,5.48
 Rashaad Penny,SEA,RB,8,JAX,27,25,6000,5.48
 Justin Jackson,LAC,RB,1,WAS,3,4,4800,5.47
 Ty Johnson,NYJ,RB,1,CAR,18,22,4700,5.46
 Sony Michel,LAR,RB,9,TEN,23,10,5100,5.45
 Royce Freeman,CAR,RB,4,DAL,17,6,5400,5.45
 Larry Rountree III,LAC,RB,2,DAL,23,4,4900,5.44
 Jeff Wilson Jr.,SF,RB,17,HOU,29,29,6700,5.44
 Damien Williams,CHI,RB,1,LAR,1,3,5000,5.44
 Wayne Gallman,ATL,RB,11,NE,3,14,5100,5.42
 Jordan Howard,PHI,RB,15,WAS,27,12,5600,5.39
 David Johnson,HOU,RB,6,IND,26,8,5200,5.39
 Sony Michel,LAR,RB,5,SEA,30,30,5300,5.34
 Kenneth Gainwell,PHI,RB,13,NYJ,32,32,4900,5.31
 Brandon Bolden,NE,RB,12,TEN,19,5,4900,5.29
 Brandon Bolden,NE,RB,9,CAR,4,2,5100,5.27
 Eno Benjamin,ARI,RB,10,CAR,4,7,5200,5.26
 Giovani Bernard,TB,RB,2,ATL,24,25,4600,5.23
 Alexander Mattison,MIN,RB,1,CIN,23,25,4800,5.22
 David Johnson,HOU,RB,4,BUF,3,7,5000,5.22
 Le'Veon Bell,BAL,RB,7,CIN,4,10,5200,5.21
 Samaje Perine,CIN,RB,14,SF,8,21,6000,5.21
 Derrick Gore,KC,RB,17,CIN,18,8,5500,5.2
 Sony Michel,LAR,RB,10,SF,15,21,5100,5.16
 Kenneth Gainwell,PHI,RB,2,SF,30,31,5000,5.16
 Mike Davis,ATL,RB,13,TB,10,3,5600,5.16
 Jeremy McNichols,TEN,RB,14,JAX,26,22,5300,5.15
 Ronald Jones,TB,RB,13,ATL,26,25,5300,5.14
 AJ Dillon,GB,RB,3,SF,16,26,5000,5.14
