Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
437,Jared Cook,LAC,TE,13,CIN,4,3,75,29,0,23,7.2,9.7,0,0,0,0,0,0,5.9,5.9
442,Tyler Kroft,NYJ,TE,9,IND,3,2,66.7,38,0,26,12.7,19,0,0,0,0,0,0,5.8,5.8
442,Will Dissly,SEA,TE,14,HOU,3,2,66.7,38,0,25,12.7,19,0,0,0,0,0,0,5.8,5.8
442,Mo Alie-Cox,IND,TE,17,LV,5,3,60,28,0,17,5.6,9.3,0,0,0,0,1,0,5.8,5.8
442,Jared Cook,LAC,TE,11,PIT,5,3,60,28,0,13,5.6,9.3,0,0,0,0,0,0,5.8,5.8
442,Jared Cook,LAC,TE,2,DAL,5,3,60,28,0,12,5.6,9.3,0,0,0,0,0,0,5.8,5.8
442,Tyler Conklin,MIN,TE,4,CLE,6,4,66.7,18,0,14,3,4.5,0,0,0,0,0,0,5.8,5.8
448,Geoff Swaim,TEN,TE,3,IND,4,3,75,27,0,26,6.8,9,0,0,0,0,0,0,5.7,5.7
448,Zach Ertz,ARI,TE,9,SF,5,3,60,27,0,17,5.4,9,0,0,0,0,0,0,5.7,5.7
448,Travis Kelce,KC,TE,13,DEN,8,3,37.5,27,0,14,3.4,9,0,0,0,0,0,0,5.7,5.7
448,Travis Kelce,KC,TE,14,LV,4,3,75,27,0,19,6.8,9,0,0,0,0,0,0,5.7,5.7
448,Austin Hooper,CLE,TE,1,KC,3,3,100,27,0,14,9,9,0,0,0,0,0,0,5.7,5.7
448,Kyle Rudolph,NYG,TE,18,WAS,6,4,66.7,17,0,9,2.8,4.2,0,0,0,0,0,0,5.7,5.7
448,George Kittle,SF,TE,2,PHI,4,4,100,17,0,8,4.2,4.2,0,0,0,0,1,0,5.7,5.7
448,Travis Kelce,KC,TE,8,NYG,6,4,66.7,27,0,14,4.5,6.8,0,0,0,0,1,1,5.7,5.7
456,Juwan Johnson,NO,TE,10,TEN,3,2,66.7,36,0,26,12,18,0,0,0,0,0,0,5.6,5.6
456,Kenny Yeboah,NYJ,TE,17,TB,2,2,100,36,0,24,18,18,0,0,0,0,0,0,5.6,5.6
456,Austin Hooper,CLE,TE,16,GB,5,3,60,26,0,11,5.2,8.7,0,0,0,0,0,0,5.6,5.6
456,Cameron Brate,TB,TE,6,PHI,4,3,75,26,0,12,6.5,8.7,0,0,0,0,0,0,5.6,5.6
456,Tyler Kroft,NYJ,TE,1,CAR,5,3,60,26,0,10,5.2,8.7,0,0,0,0,0,0,5.6,5.6
456,Adam Trautman,NO,TE,7,SEA,3,3,100,36,0,15,12,12,0,0,0,0,1,1,5.6,5.6
462,Darren Fells,DET,TE,3,BAL,3,2,66.7,35,0,24,11.7,17.5,0,0,0,0,0,0,5.5,5.5
462,Kyle Pitts,ATL,TE,3,NYG,3,2,66.7,35,0,25,11.7,17.5,0,0,0,0,0,0,5.5,5.5
462,Tommy Tremble,CAR,TE,11,WAS,2,2,100,35,0,19,17.5,17.5,0,0,0,0,0,0,5.5,5.5
462,Tyler Kroft,NYJ,TE,15,MIA,2,2,100,35,0,24,17.5,17.5,0,0,0,0,0,0,5.5,5.5
462,C.J. Uzomah,CIN,TE,1,MIN,2,2,100,35,0,32,17.5,17.5,0,0,0,0,0,0,5.5,5.5
462,John Bates,WAS,TE,10,TB,3,3,100,25,0,18,8.3,8.3,0,0,0,0,0,0,5.5,5.5
462,Cole Kmet,CHI,TE,17,NYG,5,3,60,25,0,11,5,8.3,0,0,0,0,0,0,5.5,5.5
462,Tyler Higbee,LAR,TE,8,HOU,3,3,100,25,0,11,8.3,8.3,0,0,0,0,0,0,5.5,5.5
470,Stephen Anderson,LAC,TE,16,HOU,2,2,100,34,0,27,17,17,0,0,0,0,0,0,5.4,5.4
470,Marcedes Lewis,GB,TE,5,CIN,2,2,100,34,0,20,17,17,0,0,0,0,0,0,5.4,5.4
470,Zach Ertz,PHI,TE,1,ATL,2,2,100,34,0,28,17,17,0,0,0,0,0,0,5.4,5.4
470,Cole Kmet,CHI,TE,8,SF,6,3,50,24,0,16,4,8,0,0,0,0,0,0,5.4,5.4
470,Evan Engram,NYG,TE,6,LAR,5,3,60,24,0,11,4.8,8,0,0,0,0,0,0,5.4,5.4
475,Darren Waller,LV,TE,12,DAL,5,2,40,33,0,21,6.6,16.5,0,0,0,0,0,0,5.3,5.3
475,Harrison Bryant,CLE,TE,8,PIT,2,2,100,33,0,21,16.5,16.5,0,0,0,0,0,0,5.3,5.3
475,Cameron Brate,TB,TE,12,IND,4,3,75,23,0,10,5.8,7.7,0,0,0,0,0,0,5.3,5.3
475,John Bates,WAS,TE,11,CAR,3,3,100,23,0,10,7.7,7.7,0,0,0,0,0,0,5.3,5.3
475,Anthony Firkser,TEN,TE,4,NYJ,5,3,60,23,0,10,4.6,7.7,0,0,0,0,0,0,5.3,5.3
475,Eric Saubert,DEN,TE,6,LV,5,3,60,23,0,11,4.6,7.7,0,0,0,0,0,0,5.3,5.3
475,Gerald Everett,SEA,TE,7,NO,3,3,100,11,0,10,3.7,3.7,1,12,12,0,0,0,5.3,5.3
475,Pharaoh Brown,HOU,TE,13,IND,5,4,80,23,0,12,4.6,5.8,0,0,0,0,1,1,5.3,5.3
483,Taysom Hill,NO,TE,10,TEN,2,1,50,15,0,15,7.5,15,3,23,7.7,0,0,0,5.2,5.24
484,Durham Smythe,MIA,TE,18,NE,2,2,100,32,0,17,16,16,0,0,0,0,0,0,5.2,5.2
484,Jonnu Smith,NE,TE,5,HOU,2,2,100,27,0,23,13.5,13.5,1,5,5,0,0,0,5.2,5.2
484,Tre' McKitty,LAC,TE,17,DEN,3,3,100,22,0,8,7.3,7.3,0,0,0,0,0,0,5.2,5.2
484,Mike Gesicki,MIA,TE,16,NO,4,3,75,22,0,12,5.5,7.3,0,0,0,0,0,0,5.2,5.2
484,Ryan Griffin,NYJ,TE,1,CAR,6,3,50,22,0,8,3.7,7.3,0,0,0,0,0,0,5.2,5.2
489,Ian Thomas,CAR,TE,6,MIN,2,1,50,41,0,41,20.5,41,0,0,0,0,0,0,5.1,5.1
489,Albert Okwuegbunam,DEN,TE,13,KC,4,3,75,21,0,10,5.2,7,0,0,0,0,0,0,5.1,5.1
489,Jack Doyle,IND,TE,1,SEA,4,3,75,21,0,9,5.2,7,0,0,0,0,0,0,5.1,5.1
492,Charlie Woerner,SF,TE,7,IND,2,2,100,30,0,27,15,15,0,0,0,0,0,0,5,5
492,Ryan Griffin,NYJ,TE,12,HOU,4,3,75,20,0,10,5,6.7,0,0,0,0,0,0,5,5
492,Noah Fant,DEN,TE,5,PIT,4,3,75,20,0,9,5,6.7,0,0,0,0,0,0,5,5
492,C.J. Uzomah,CIN,TE,13,LAC,6,3,50,20,0,10,3.3,6.7,0,0,0,0,0,0,5,5
492,Brock Wright,DET,TE,14,DEN,5,3,60,20,0,11,4,6.7,0,0,0,0,0,0,5,5
492,Jesse James,CHI,TE,7,TB,3,3,100,20,0,8,6.7,6.7,0,0,0,0,0,0,5,5
492,Blake Jarwin,DAL,TE,1,TB,4,3,75,20,0,7,5,6.7,0,0,0,0,0,0,5,5
492,Mark Andrews,BAL,TE,1,LV,5,3,60,20,0,10,4,6.7,0,0,0,0,0,0,5,5
500,Will Dissly,SEA,TE,3,MIN,1,1,100,39,0,39,39,39,0,0,0,0,0,0,4.9,4.9
500,Daniel Brown,NYJ,TE,17,TB,2,2,100,29,0,24,14.5,14.5,0,0,0,0,0,0,4.9,4.9
500,Will Dissly,SEA,TE,5,LAR,4,2,50,29,0,21,7.2,14.5,0,0,0,0,0,0,4.9,4.9
500,Rob Gronkowski,TB,TE,15,NO,11,2,18.2,29,0,19,2.6,14.5,0,0,0,0,0,0,4.9,4.9
500,Dan Arnold,JAX,TE,4,CIN,2,2,100,29,0,17,14.5,14.5,0,0,0,0,0,0,4.9,4.9
500,Cameron Brate,TB,TE,4,NE,6,2,33.3,29,0,18,4.8,14.5,0,0,0,0,0,0,4.9,4.9
500,Kendall Blanton,LAR,TE,14,ARI,3,2,66.7,29,0,23,9.7,14.5,0,0,0,0,0,0,4.9,4.9
500,Josh Oliver,BAL,TE,7,CIN,5,2,40,29,0,19,5.8,14.5,0,0,0,0,0,0,4.9,4.9
500,Maxx Williams,ARI,TE,3,JAX,3,3,100,19,0,7,6.3,6.3,0,0,0,0,0,0,4.9,4.9
500,Anthony Firkser,TEN,TE,1,ARI,4,3,75,19,0,11,4.8,6.3,0,0,0,0,0,0,4.9,4.9
510,Dallas Goedert,PHI,TE,10,DEN,2,2,100,28,0,24,14,14,0,0,0,0,0,0,4.8,4.8
510,Austin Hooper,CLE,TE,17,PIT,5,2,40,28,0,21,5.6,14,0,0,0,0,0,0,4.8,4.8
510,Dallas Goedert,PHI,TE,16,NYG,4,2,50,28,0,16,7,14,0,0,0,0,0,0,4.8,4.8
510,Dallas Goedert,PHI,TE,5,CAR,3,2,66.7,28,0,20,9.3,14,0,0,0,0,0,0,4.8,4.8
510,Ryan Griffin,NYJ,TE,14,NO,3,2,66.7,28,0,22,9.3,14,0,0,0,0,0,0,4.8,4.8
510,Tommy Tremble,CAR,TE,8,ATL,4,3,75,18,0,13,4.5,6,0,0,0,0,0,0,4.8,4.8
510,C.J. Uzomah,CIN,TE,15,DEN,4,3,75,18,0,8,4.5,6,0,0,0,0,0,0,4.8,4.8
510,Adam Trautman,NO,TE,1,GB,6,3,50,18,0,8,3,6,0,0,0,0,0,0,4.8,4.8
518,Jared Cook,LAC,TE,3,KC,3,2,66.7,27,0,21,9,13.5,0,0,0,0,0,0,4.7,4.7
518,Mo Alie-Cox,IND,TE,18,JAX,3,2,66.7,27,0,18,9,13.5,0,0,0,0,0,0,4.7,4.7
518,Cameron Brate,TB,TE,11,NYG,6,2,33.3,27,0,15,4.5,13.5,0,0,0,0,0,0,4.7,4.7
518,Durham Smythe,MIA,TE,9,HOU,2,2,100,27,0,21,13.5,13.5,0,0,0,0,0,0,4.7,4.7
518,Dan Arnold,JAX,TE,6,MIA,5,2,40,27,0,19,5.4,13.5,0,0,0,0,0,0,4.7,4.7
518,Mike Gesicki,MIA,TE,12,CAR,3,3,100,17,0,7,5.7,5.7,0,0,0,0,0,0,4.7,4.7
518,Cole Kmet,CHI,TE,14,GB,5,3,60,17,0,6,3.4,5.7,0,0,0,0,0,0,4.7,4.7
525,Kyle Pitts,ATL,TE,12,JAX,6,2,33.3,26,0,19,4.3,13,0,0,0,0,0,0,4.6,4.6
525,Harrison Bryant,CLE,TE,9,CIN,2,2,100,26,0,21,13,13,0,0,0,0,0,0,4.6,4.6
525,Mitchell Wilcox,CIN,TE,18,CLE,5,3,60,16,0,8,3.2,5.3,0,0,0,0,0,0,4.6,4.6
525,Josiah Deguara,GB,TE,15,BAL,5,3,60,16,0,9,3.2,5.3,0,0,0,0,0,0,4.6,4.6
529,George Kittle,SF,TE,17,HOU,2,1,50,29,0,29,14.5,29,1,6,6,0,0,0,4.5,4.5
529,Tyler Conklin,MIN,TE,12,SF,3,2,66.7,25,0,17,8.3,12.5,0,0,0,0,1,0,4.5,4.5
529,Jared Cook,LAC,TE,8,NE,5,2,40,25,0,13,5,12.5,0,0,0,0,0,0,4.5,4.5
529,Tyler Conklin,MIN,TE,5,DET,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,4.5,4.5
529,Ross Dwelley,SF,TE,5,ARI,2,2,100,25,0,13,12.5,12.5,0,0,0,0,0,0,4.5,4.5
529,Hunter Henry,NE,TE,11,ATL,3,2,66.7,25,0,15,8.3,12.5,0,0,0,0,0,0,4.5,4.5
529,Jimmy Graham,CHI,TE,11,BAL,3,2,66.7,25,0,23,8.3,12.5,0,0,0,0,0,0,4.5,4.5
529,Kyle Rudolph,NYG,TE,2,WAS,2,2,100,25,0,13,12.5,12.5,0,0,0,0,0,0,4.5,4.5
529,Ian Thomas,CAR,TE,4,DAL,3,3,100,15,0,9,5,5,0,0,0,0,0,0,4.5,4.5
538,MyCole Pruitt,TEN,TE,4,NYJ,1,1,100,14,0,14,14,14,0,0,0,0,0,0,4.4,4.4
538,Stephen Anderson,LAC,TE,4,LV,1,1,100,34,0,34,34,34,0,0,0,0,0,0,4.4,4.4
538,Foster Moreau,LV,TE,13,WAS,3,1,33.3,34,0,34,11.3,34,0,0,0,0,0,0,4.4,4.4
538,Jordan Akins,HOU,TE,15,JAX,3,2,66.7,24,0,18,8,12,0,0,0,0,0,0,4.4,4.4
538,Kyle Rudolph,NYG,TE,4,NO,3,2,66.7,24,0,20,8,12,0,0,0,0,0,0,4.4,4.4
538,Kaden Smith,NYG,TE,2,WAS,2,2,100,24,0,21,12,12,0,0,0,0,0,0,4.4,4.4
538,Dallas Goedert,PHI,TE,2,SF,2,2,100,24,0,14,12,12,0,0,0,0,0,0,4.4,4.4
538,Jacob Hollister,JAX,TE,18,IND,3,3,100,14,0,7,4.7,4.7,0,0,0,0,0,0,4.4,4.4
546,Hunter Henry,NE,TE,8,LAC,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,4.3,4.3
546,Hayden Hurst,ATL,TE,18,NO,1,1,100,33,0,33,33,33,0,0,0,0,0,0,4.3,4.3
546,Dan Arnold,CAR,TE,3,HOU,4,2,50,23,0,12,5.8,11.5,0,0,0,0,0,0,4.3,4.3
546,Durham Smythe,MIA,TE,5,TB,3,2,66.7,23,0,21,7.7,11.5,0,0,0,0,0,0,4.3,4.3
546,Antony Auclair,HOU,TE,9,MIA,2,2,100,23,0,15,11.5,11.5,0,0,0,0,0,0,4.3,4.3
546,Tommy Tremble,CAR,TE,14,ATL,2,2,100,23,0,14,11.5,11.5,0,0,0,0,0,0,4.3,4.3
546,Foster Moreau,LV,TE,14,KC,6,3,50,13,0,7,2.2,4.3,0,0,0,0,0,0,4.3,4.3
553,Will Dissly,SEA,TE,10,GB,2,2,100,22,0,28,11,11,0,0,0,0,0,0,4.2,4.2
553,Kylen Granson,IND,TE,12,TB,2,2,100,22,0,15,11,11,0,0,0,0,0,0,4.2,4.2
553,Tommy Tremble,CAR,TE,16,TB,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
553,MyCole Pruitt,TEN,TE,8,IND,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
553,Mike Gesicki,MIA,TE,18,NE,3,2,66.7,22,0,13,7.3,11,0,0,0,0,0,0,4.2,4.2
553,Darren Waller,LV,TE,18,LAC,9,2,22.2,22,0,18,2.4,11,0,0,0,0,0,0,4.2,4.2
553,T.J. Hockenson,DET,TE,5,MIN,3,2,66.7,22,0,14,7.3,11,0,0,0,0,0,0,4.2,4.2
553,Pharaoh Brown,HOU,TE,5,NE,4,2,50,22,0,15,5.5,11,0,0,0,0,0,0,4.2,4.2
553,Cole Kmet,CHI,TE,5,LV,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,4.2,4.2
553,Cameron Brate,TB,TE,15,NO,4,2,50,22,0,16,5.5,11,0,0,0,0,0,0,4.2,4.2
553,Noah Fant,DEN,TE,12,LAC,4,3,75,12,0,7,3,4,0,0,0,0,0,0,4.2,4.2
564,George Kittle,SF,TE,16,TEN,3,2,66.7,21,0,16,7,10.5,0,0,0,0,0,0,4.1,4.1
564,David Njoku,CLE,TE,11,DET,4,2,50,20,0,21,5,10,1,1,1,0,0,0,4.1,4.1
564,Jeremy Sprinkle,DAL,TE,15,NYG,2,2,100,21,0,11,10.5,10.5,0,0,0,0,0,0,4.1,4.1
564,Pharaoh Brown,HOU,TE,7,ARI,3,3,100,11,0,5,3.7,3.7,0,0,0,0,0,0,4.1,4.1
568,Jacob Hollister,JAX,TE,16,NYJ,2,2,100,20,0,11,10,10,0,0,0,0,0,0,4,4
568,Josiah Deguara,GB,TE,8,ARI,2,2,100,20,0,12,10,10,0,0,0,0,0,0,4,4
568,Tyler Conklin,MIN,TE,14,PIT,2,2,100,20,0,19,10,10,0,0,0,0,0,0,4,4
568,Geoff Swaim,TEN,TE,16,SF,3,3,100,10,0,6,3.3,3.3,0,0,0,0,0,0,4,4
572,Jared Cook,LAC,TE,5,CLE,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,3.9,3.9
572,John Bates,WAS,TE,15,PHI,1,1,100,29,0,29,29,29,0,0,0,0,0,0,3.9,3.9
572,Will Dissly,SEA,TE,12,WAS,2,2,100,19,0,13,9.5,9.5,0,0,0,0,0,0,3.9,3.9
572,O.J. Howard,TB,TE,5,MIA,3,2,66.7,19,0,10,6.3,9.5,0,0,0,0,0,0,3.9,3.9
572,Kylen Granson,IND,TE,5,BAL,2,2,100,19,0,15,9.5,9.5,0,0,0,0,0,0,3.9,3.9
572,Ricky Seals-Jones,WAS,TE,4,ATL,4,2,50,19,0,16,4.8,9.5,0,0,0,0,0,0,3.9,3.9
572,C.J. Uzomah,CIN,TE,12,PIT,3,3,100,9,0,7,3,3,0,0,0,0,0,0,3.9,3.9
579,Kyle Rudolph,NYG,TE,11,TB,1,1,100,28,0,28,28,28,0,0,0,0,0,0,3.8,3.8
579,Mo Alie-Cox,IND,TE,9,NYJ,1,1,100,28,0,28,28,28,0,0,0,0,0,0,3.8,3.8
579,Jimmy Graham,CHI,TE,9,PIT,3,1,33.3,28,0,28,9.3,28,0,0,0,0,0,0,3.8,3.8
579,Kyle Rudolph,NYG,TE,6,LAR,2,1,50,8,0,8,4,8,0,0,0,0,0,0,3.8,3.8
579,Harrison Bryant,CLE,TE,10,NE,2,2,100,18,0,13,9,9,0,0,0,0,0,0,3.8,3.8
579,Stephen Anderson,LAC,TE,12,DEN,2,2,100,18,0,13,9,9,0,0,0,0,0,0,3.8,3.8
579,Kyle Rudolph,NYG,TE,13,MIA,4,2,50,18,0,11,4.5,9,0,0,0,0,0,0,3.8,3.8
579,Shane Zylstra,DET,TE,14,DEN,6,2,33.3,18,0,14,3,9,0,0,0,0,0,0,3.8,3.8
579,David Njoku,CLE,TE,7,DEN,2,2,100,18,0,12,9,9,0,0,0,0,0,0,3.8,3.8
579,David Njoku,CLE,TE,2,HOU,3,2,66.7,18,0,11,6,9,0,0,0,0,0,0,3.8,3.8
579,Dalton Schultz,DAL,TE,2,LAC,2,2,100,18,0,11,9,9,0,0,0,0,0,0,3.8,3.8
590,Kylen Granson,IND,TE,9,NYJ,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
590,Juwan Johnson,NO,TE,13,DAL,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
590,Jody Fortson,KC,TE,6,WAS,1,1,100,27,0,27,27,27,0,0,0,0,0,0,3.7,3.7
590,Jordan Akins,HOU,TE,5,NE,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,3.7,3.7
590,David Njoku,CLE,TE,4,MIN,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,3.7,3.7
590,Marcedes Lewis,GB,TE,6,CHI,2,2,100,17,0,9,8.5,8.5,0,0,0,0,0,0,3.7,3.7
596,Dominique Dafney,GB,TE,18,DET,1,1,100,26,0,26,26,26,0,0,0,0,0,0,3.6,3.6
596,Hunter Henry,NE,TE,12,TEN,5,2,40,16,0,9,3.2,8,0,0,0,0,0,0,3.6,3.6
596,O.J. Howard,TB,TE,8,NO,3,2,66.7,16,0,12,5.3,8,0,0,0,0,0,0,3.6,3.6
596,Jimmy Graham,CHI,TE,18,MIN,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
596,C.J. Uzomah,CIN,TE,5,GB,2,2,100,16,0,9,8,8,0,0,0,0,0,0,3.6,3.6
596,Trevon Wesco,NYJ,TE,9,IND,2,2,100,16,0,10,8,8,0,0,0,0,0,0,3.6,3.6
596,Hayden Hurst,ATL,TE,9,NO,3,2,66.7,16,0,16,5.3,8,0,0,0,0,0,0,3.6,3.6
596,Josiah Deguara,GB,TE,9,KC,2,2,100,16,0,11,8,8,0,0,0,0,0,0,3.6,3.6
604,Jonnu Smith,NE,TE,17,JAX,1,1,100,20,0,20,20,20,1,5,5,0,0,0,3.5,3.5
604,Sean McKeon,DAL,TE,10,ATL,2,2,100,15,0,12,7.5,7.5,0,0,0,0,0,0,3.5,3.5
604,Jacob Hollister,JAX,TE,3,ARI,6,2,33.3,15,0,9,2.5,7.5,0,0,0,0,0,0,3.5,3.5
604,Noah Fant,DEN,TE,3,NYJ,3,2,66.7,15,0,9,5,7.5,0,0,0,0,0,0,3.5,3.5
604,Cameron Brate,TB,TE,8,NO,4,2,50,15,0,9,3.8,7.5,0,0,0,0,0,0,3.5,3.5
604,Adam Shaheen,MIA,TE,5,TB,2,2,100,15,0,10,7.5,7.5,0,0,0,0,0,0,3.5,3.5
604,Tyler Conklin,MIN,TE,2,ARI,4,2,50,15,0,9,3.8,7.5,0,0,0,0,0,0,3.5,3.5
611,Jack Doyle,IND,TE,4,MIA,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
611,Pat Freiermuth,PIT,TE,1,BUF,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
611,James O'Shaughnessy,JAX,TE,2,DEN,1,1,100,24,0,24,24,24,0,0,0,0,0,0,3.4,3.4
611,Mo Alie-Cox,IND,TE,3,TEN,2,2,100,14,0,11,7,7,0,0,0,0,0,0,3.4,3.4
611,Blake Jarwin,DAL,TE,3,PHI,2,2,100,14,0,8,7,7,0,0,0,0,0,0,3.4,3.4
611,Colby Parkinson,SEA,TE,18,ARI,3,2,66.7,14,0,12,4.7,7,0,0,0,0,0,0,3.4,3.4
611,Austin Hooper,CLE,TE,9,CIN,2,2,100,14,0,11,7,7,0,0,0,0,0,0,3.4,3.4
611,Dawson Knox,BUF,TE,13,NE,6,2,33.3,14,0,7,2.3,7,0,0,0,0,0,0,3.4,3.4
611,Brock Wright,DET,TE,16,ATL,3,3,100,4,0,5,1.3,1.3,0,0,0,0,0,0,3.4,3.4
620,Durham Smythe,MIA,TE,10,BAL,1,1,100,23,0,23,23,23,0,0,0,0,0,0,3.3,3.3
620,Rob Gronkowski,TB,TE,16,CAR,2,1,50,23,0,23,11.5,23,0,0,0,0,0,0,3.3,3.3
620,Juwan Johnson,NO,TE,2,CAR,3,1,33.3,23,0,23,7.7,23,0,0,0,0,0,0,3.3,3.3
620,Eric Ebron,PIT,TE,10,DET,2,2,100,13,0,9,6.5,6.5,0,0,0,0,0,0,3.3,3.3
620,Josiah Deguara,GB,TE,12,LAR,4,2,50,13,0,12,3.2,6.5,0,0,0,0,0,0,3.3,3.3
620,Kyle Pitts,ATL,TE,8,CAR,6,2,33.3,13,0,11,2.2,6.5,0,0,0,0,0,0,3.3,3.3
620,Jonnu Smith,NE,TE,8,LAC,2,2,100,13,0,11,6.5,6.5,0,0,0,0,0,0,3.3,3.3
620,Josh Oliver,BAL,TE,5,IND,2,2,100,13,0,7,6.5,6.5,0,0,0,0,0,0,3.3,3.3
620,James O'Shaughnessy,JAX,TE,13,LAR,6,2,33.3,13,0,7,2.2,6.5,0,0,0,0,0,0,3.3,3.3
620,Donald Parham Jr.,LAC,TE,14,NYG,2,2,100,13,0,15,6.5,6.5,0,0,0,0,0,0,3.3,3.3
620,Jordan Akins,HOU,TE,7,ARI,2,2,100,13,0,8,6.5,6.5,0,0,0,0,0,0,3.3,3.3
620,Derek Carrier,LV,TE,2,PIT,2,2,100,13,0,9,6.5,6.5,0,0,0,0,0,0,3.3,3.3
632,Tyler Davis,GB,TE,15,BAL,1,1,100,22,0,22,22,22,0,0,0,0,0,0,3.2,3.2
632,Noah Gray,KC,TE,16,PIT,2,2,100,12,0,7,6,6,0,0,0,0,0,0,3.2,3.2
632,Tyler Kroft,NYJ,TE,3,DEN,2,2,100,12,0,8,6,6,0,0,0,0,0,0,3.2,3.2
632,Ricky Seals-Jones,WAS,TE,8,DEN,4,2,50,12,0,14,3,6,0,0,0,0,0,0,3.2,3.2
632,Cameron Brate,TB,TE,18,CAR,3,2,66.7,12,0,7,4,6,0,0,0,0,0,0,3.2,3.2
632,Evan Engram,NYG,TE,11,TB,5,2,40,12,0,9,2.4,6,0,0,0,0,0,0,3.2,3.2
632,Tommy Tremble,CAR,TE,7,NYG,2,2,100,12,0,9,6,6,0,0,0,0,0,0,3.2,3.2
639,Ryan Griffin,NYJ,TE,10,BUF,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,3.1,3.1
639,Luke Farrell,JAX,TE,6,MIA,1,1,100,21,0,21,21,21,0,0,0,0,0,0,3.1,3.1
639,O.J. Howard,TB,TE,2,ATL,1,1,100,21,0,21,21,21,0,0,0,0,0,0,3.1,3.1
639,Josiah Deguara,GB,TE,17,MIN,3,2,66.7,11,0,7,3.7,5.5,0,0,0,0,0,0,3.1,3.1
639,Dalton Schultz,DAL,TE,8,MIN,7,2,28.6,11,0,7,1.6,5.5,0,0,0,0,0,0,3.1,3.1
639,Richard Rodgers,PHI,TE,18,DAL,2,2,100,11,0,9,5.5,5.5,0,0,0,0,0,0,3.1,3.1
639,David Njoku,CLE,TE,18,CIN,2,2,100,11,0,6,5.5,5.5,0,0,0,0,0,0,3.1,3.1
639,Tommy Tremble,CAR,TE,18,TB,5,2,40,7,0,6,1.4,3.5,1,4,4,0,0,0,3.1,3.1
639,Cameron Brate,TB,TE,14,BUF,4,2,50,11,0,6,2.8,5.5,0,0,0,0,0,0,3.1,3.1
639,Evan Engram,NYG,TE,3,ATL,6,2,33.3,21,0,13,3.5,10.5,0,0,0,0,1,1,3.1,3.1
649,Gerald Everett,SEA,TE,18,ARI,3,1,33.3,20,0,20,6.7,20,0,0,0,0,0,0,3,3
649,Nick Vannett,NO,TE,11,PHI,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
649,Blake Bell,KC,TE,2,BAL,1,1,100,20,0,20,20,20,0,0,0,0,0,0,3,3
649,Marcedes Lewis,GB,TE,10,SEA,2,2,100,10,0,7,5,5,0,0,0,0,0,0,3,3
649,Pharaoh Brown,HOU,TE,16,LAC,3,2,66.7,10,0,6,3.3,5,0,0,0,0,0,0,3,3
649,T.J. Hockenson,DET,TE,3,BAL,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
649,Eric Ebron,PIT,TE,5,DEN,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
649,Pharaoh Brown,HOU,TE,11,TEN,4,2,50,10,0,8,2.5,5,0,0,0,0,0,0,3,3
649,Tommy Sweeney,BUF,TE,9,JAX,2,2,100,10,0,7,5,5,0,0,0,0,1,0,3,3
649,Zach Gentry,PIT,TE,13,BAL,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
649,Robert Tonyan,GB,TE,6,CHI,3,2,66.7,10,0,6,3.3,5,0,0,0,0,0,0,3,3
649,Donald Parham Jr.,LAC,TE,6,BAL,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
649,Ryan Griffin,NYJ,TE,2,NE,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
649,Geoff Swaim,TEN,TE,2,SEA,2,2,100,10,0,5,5,5,0,0,0,0,0,0,3,3
663,Donald Parham Jr.,LAC,TE,3,KC,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
663,Adam Shaheen,MIA,TE,11,NYJ,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
663,Trevon Wesco,NYJ,TE,15,MIA,1,1,100,19,0,19,19,19,0,0,0,0,0,0,2.9,2.9
663,John Bates,WAS,TE,14,DAL,2,1,50,19,0,19,9.5,19,0,0,0,0,0,0,2.9,2.9
