Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1172,Emmanuel Sanders,BUF,WR,11,IND,5,3,60,26,0,10,5.2,8.7,0,0,0,0,0,0,5.6,5.6
1182,Jalen Guyton,LAC,WR,5,CLE,3,2,66.7,35,0,21,11.7,17.5,0,0,0,0,0,0,5.5,5.5
1182,Sammy Watkins,BAL,WR,5,IND,3,2,66.7,35,0,28,11.7,17.5,0,0,0,0,0,0,5.5,5.5
1182,Tyler Lockett,SEA,WR,6,PIT,7,2,28.6,35,0,21,5,17.5,0,0,0,0,0,0,5.5,5.5
1182,Adam Humphries,WAS,WR,8,DEN,3,2,66.7,35,0,23,11.7,17.5,0,0,0,0,0,0,5.5,5.5
1182,Greg Ward,PHI,WR,17,WAS,2,2,100,35,0,27,17.5,17.5,0,0,0,0,0,0,5.5,5.5
1182,Keelan Cole,NYJ,WR,17,TB,5,2,40,35,0,21,7,17.5,0,0,0,0,0,0,5.5,5.5
1182,Nico Collins,HOU,WR,17,SF,5,2,40,35,0,20,7,17.5,0,0,0,0,0,0,5.5,5.5
1182,Marvin Jones Jr.,JAX,WR,10,IND,6,2,33.3,35,0,23,5.8,17.5,0,0,0,0,0,0,5.5,5.5
1182,JuJu Smith-Schuster,PIT,WR,3,CIN,4,3,75,25,0,16,6.2,8.3,0,0,0,0,0,0,5.5,5.5
1182,Nico Collins,HOU,WR,9,MIA,3,3,100,25,0,11,8.3,8.3,0,0,0,0,0,0,5.5,5.5
1182,Keelan Cole,NYJ,WR,8,CIN,5,3,60,25,0,11,5,8.3,0,0,0,0,0,0,5.5,5.5
1193,Marquez Callaway,NO,WR,14,NYJ,4,2,50,34,0,26,8.5,17,0,0,0,0,0,0,5.4,5.4
1193,Jalen Reagor,PHI,WR,5,CAR,5,3,60,24,0,15,4.8,8,0,0,0,0,0,0,5.4,5.4
1193,Cedrick Wilson Jr.,DAL,WR,1,TB,3,3,100,24,0,13,8,8,0,0,0,0,0,0,5.4,5.4
1193,Mike Evans,TB,WR,1,DAL,6,3,50,24,0,10,4,8,0,0,0,0,0,0,5.4,5.4
1193,Marvin Jones Jr.,JAX,WR,4,CIN,3,3,100,24,0,10,8,8,0,0,0,0,0,0,5.4,5.4
1193,Rashard Higgins,CLE,WR,15,LV,5,3,60,24,0,13,4.8,8,0,0,0,0,0,0,5.4,5.4
1193,Amari Cooper,DAL,WR,2,LAC,5,3,60,24,0,12,4.8,8,0,0,0,0,0,0,5.4,5.4
1193,Chris Moore,HOU,WR,6,IND,5,4,80,14,0,11,2.8,3.5,0,0,0,0,0,0,5.4,5.4
1201,Zay Jones,LV,WR,7,PHI,1,1,100,43,0,43,43,43,0,0,0,0,0,0,5.3,5.3
1201,Denzel Mims,NYJ,WR,5,ATL,3,2,66.7,33,0,27,11,16.5,0,0,0,0,0,0,5.3,5.3
1201,Jaylen Waddle,MIA,WR,5,TB,6,2,33.3,31,0,21,5.2,15.5,1,2,2,0,0,0,5.3,5.3
1201,Kendrick Bourne,NE,WR,16,BUF,4,2,50,33,0,20,8.2,16.5,0,0,0,0,0,0,5.3,5.3
1201,Kalif Raymond,DET,WR,13,MIN,2,2,100,33,0,24,16.5,16.5,0,0,0,0,0,0,5.3,5.3
1201,Allen Lazard,GB,WR,4,PIT,3,2,66.7,33,0,28,11,16.5,0,0,0,0,0,0,5.3,5.3
1201,Van Jefferson,LAR,WR,15,SEA,2,2,100,23,0,18,11.5,11.5,1,10,10,0,0,0,5.3,5.3
1201,Brandin Cooks,HOU,WR,5,NE,5,3,60,23,0,14,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1201,Quez Watkins,PHI,WR,1,ATL,3,3,100,23,0,11,7.7,7.7,0,0,0,0,0,0,5.3,5.3
1201,Danny Amendola,HOU,WR,12,NYJ,5,3,60,23,0,11,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1201,Adam Humphries,WAS,WR,15,PHI,6,3,50,23,0,10,3.8,7.7,0,0,0,0,0,0,5.3,5.3
1201,Josh Reynolds,TEN,WR,7,KC,3,3,100,23,0,11,7.7,7.7,0,0,0,0,0,0,5.3,5.3
1201,Demarcus Robinson,KC,WR,10,LV,4,3,75,23,0,13,5.8,7.7,0,0,0,0,0,0,5.3,5.3
1201,Olamide Zaccheaus,ATL,WR,11,NE,5,3,60,23,0,9,4.6,7.7,0,0,0,0,0,0,5.3,5.3
1215,Allen Lazard,GB,WR,3,SF,1,1,100,42,0,42,42,42,0,0,0,0,0,0,5.2,5.2
1215,Brandon Aiyuk,SF,WR,5,ARI,4,2,50,32,0,26,8,16,0,0,0,0,0,0,5.2,5.2
1215,Olamide Zaccheaus,ATL,WR,16,DET,4,2,50,32,0,17,8,16,0,0,0,0,0,0,5.2,5.2
1215,Marquise Goodwin,CHI,WR,8,SF,3,2,66.7,32,0,22,10.7,16,0,0,0,0,0,0,5.2,5.2
1215,Elijah Moore,NYJ,WR,3,DEN,6,3,50,22,0,14,3.7,7.3,0,0,0,0,0,0,5.2,5.2
1215,Kenny Golladay,NYG,WR,18,WAS,5,3,60,22,0,9,4.4,7.3,0,0,0,0,0,0,5.2,5.2
1215,Kenny Golladay,NYG,WR,16,PHI,8,3,37.5,22,0,11,2.8,7.3,0,0,0,0,0,0,5.2,5.2
1215,Terry McLaurin,WAS,WR,13,LV,5,3,60,22,0,13,4.4,7.3,0,0,0,0,0,0,5.2,5.2
1215,Emmanuel Sanders,BUF,WR,13,NE,6,3,50,22,0,19,3.7,7.3,0,0,0,0,0,0,5.2,5.2
1215,Byron Pringle,KC,WR,15,LAC,4,3,75,22,0,10,5.5,7.3,0,0,0,0,0,0,5.2,5.2
1215,Randall Cobb,GB,WR,7,WAS,4,3,75,22,0,15,5.5,7.3,0,0,0,0,0,0,5.2,5.2
1215,Joshua Palmer,LAC,WR,10,MIN,4,3,75,22,0,13,5.5,7.3,0,0,0,0,0,0,5.2,5.2
1227,Marquez Valdes-Scantling,GB,WR,10,SEA,2,1,50,41,0,41,20.5,41,0,0,0,0,0,0,5.1,5.1
1227,Zach Pascal,IND,WR,3,TEN,7,2,28.6,31,0,27,4.4,15.5,0,0,0,0,0,0,5.1,5.1
1227,Van Jefferson,LAR,WR,18,SF,3,2,66.7,31,0,24,10.3,15.5,0,0,0,0,0,0,5.1,5.1
1227,Odell Beckham Jr.,CLE,WR,4,MIN,7,2,28.6,27,0,24,3.9,13.5,1,4,4,0,0,0,5.1,5.1
1227,DeVonta Smith,PHI,WR,6,TB,4,2,50,31,0,25,7.8,15.5,0,0,0,0,0,0,5.1,5.1
1227,Jalen Reagor,PHI,WR,12,NYG,7,2,28.6,31,0,21,4.4,15.5,0,0,0,0,0,0,5.1,5.1
1227,Trinity Benson,DET,WR,17,SEA,4,2,50,31,0,23,7.8,15.5,0,0,0,0,0,0,5.1,5.1
1227,DeAndre Hopkins,ARI,WR,3,JAX,6,3,50,21,0,8,3.5,7,0,0,0,0,0,0,5.1,5.1
1227,Marvin Jones Jr.,JAX,WR,9,BUF,5,3,60,21,0,12,4.2,7,0,0,0,0,0,0,5.1,5.1
1227,Zay Jones,LV,WR,13,WAS,5,3,60,21,0,13,4.2,7,0,0,0,0,0,0,5.1,5.1
1227,Allen Robinson II,CHI,WR,8,SF,4,3,75,21,0,10,5.2,7,0,0,0,0,0,0,5.1,5.1
1227,K.J. Osborn,MIN,WR,15,CHI,3,3,100,21,0,9,7,7,0,0,0,0,0,0,5.1,5.1
1227,Nelson Agholor,NE,WR,2,NYJ,3,3,100,21,0,10,7,7,0,0,0,0,0,0,5.1,5.1
1227,Laviska Shenault Jr.,JAX,WR,10,IND,8,3,37.5,15,0,6,1.9,5,2,6,3,0,0,0,5.1,5.1
1227,Randall Cobb,GB,WR,10,SEA,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,5.1,5.1
1242,Mack Hollins,MIA,WR,16,NO,2,1,50,40,0,40,20,40,0,0,0,0,0,0,5,5
1242,Kendall Hinton,DEN,WR,9,DAL,1,1,100,40,0,40,40,40,0,0,0,0,0,0,5,5
1242,Denzel Mims,NYJ,WR,1,CAR,1,1,100,40,0,40,40,40,0,0,0,0,0,0,5,5
1242,Keelan Cole,NYJ,WR,3,DEN,2,2,100,30,0,23,15,15,0,0,0,0,0,0,5,5
1242,Jerry Jeudy,DEN,WR,18,KC,5,2,40,30,0,28,6,15,0,0,0,0,0,0,5,5
1242,Chosen Anderson,CAR,WR,5,PHI,7,2,28.6,30,0,25,4.3,15,0,0,0,0,0,0,5,5
1242,Randall Cobb,GB,WR,5,CIN,3,2,66.7,30,0,15,10,15,0,0,0,0,0,0,5,5
1242,Denzel Mims,NYJ,WR,8,CIN,3,2,66.7,30,0,17,10,15,0,0,0,0,0,0,5,5
1242,N'Keal Harry,NE,WR,8,LAC,2,2,100,30,0,15,15,15,0,0,0,0,0,0,5,5
1242,Mecole Hardman,KC,WR,10,LV,3,2,66.7,27,0,27,9,13.5,1,3,3,0,0,0,5,5
1242,Adam Humphries,WAS,WR,11,CAR,2,2,100,30,0,18,15,15,0,0,0,0,0,0,5,5
1242,James Washington,PIT,WR,3,CIN,5,3,60,20,0,8,4,6.7,0,0,0,0,0,0,5,5
1242,Mecole Hardman,KC,WR,9,GB,6,3,50,20,0,9,3.3,6.7,0,0,0,0,1,0,5,5
1242,Nelson Agholor,NE,WR,12,TEN,3,3,100,20,0,10,6.7,6.7,0,0,0,0,0,0,5,5
1242,Marquez Valdes-Scantling,GB,WR,14,CHI,5,3,60,20,0,8,4,6.7,0,0,0,0,0,0,5,5
1242,Jamison Crowder,NYJ,WR,10,BUF,5,3,60,20,0,9,4,6.7,0,0,0,0,0,0,5,5
1242,Jamal Agnew,JAX,WR,11,SF,3,3,100,18,0,8,6,6,1,2,2,0,0,0,5,5
1259,Jalen Reagor,PHI,WR,18,DAL,3,2,66.7,19,0,12,6.3,9.5,3,10,3.3,0,0,0,4.9,4.9
1259,Courtland Sutton,DEN,WR,10,PHI,3,2,66.7,29,0,26,9.7,14.5,0,0,0,0,0,0,4.9,4.9
1259,Demarcus Robinson,KC,WR,18,DEN,6,3,50,19,0,11,3.2,6.3,0,0,0,0,0,0,4.9,4.9
1259,Trinity Benson,DET,WR,1,SF,6,3,50,19,0,11,3.2,6.3,0,0,0,0,0,0,4.9,4.9
1259,Mecole Hardman,KC,WR,1,CLE,3,3,100,19,0,8,6.3,6.3,0,0,0,0,0,0,4.9,4.9
1259,Damiere Byrd,CHI,WR,1,LAR,3,3,100,19,0,10,6.3,6.3,0,0,0,0,0,0,4.9,4.9
1259,Van Jefferson,LAR,WR,6,NYG,4,3,75,19,0,18,4.8,6.3,0,0,0,0,0,0,4.9,4.9
1259,Antoine Wesley,ARI,WR,15,DET,8,3,37.5,19,0,7,2.4,6.3,0,0,0,0,0,0,4.9,4.9
1259,Jamison Crowder,NYJ,WR,14,NO,6,3,50,19,0,11,3.2,6.3,0,0,0,0,0,0,4.9,4.9
1259,Braxton Berrios,NYJ,WR,10,BUF,3,3,100,19,0,7,6.3,6.3,0,0,0,0,0,0,4.9,4.9
1269,C.J. Board,NYG,WR,3,ATL,2,1,50,38,0,38,19,38,0,0,0,0,0,0,4.8,4.8
1269,Jamal Agnew,JAX,WR,4,CIN,1,1,100,27,0,27,27,27,1,11,11,0,1,0,4.8,4.8
1269,Kevin White,NO,WR,8,TB,1,1,100,38,0,38,38,38,0,0,0,0,0,0,4.8,4.8
1269,Cedrick Wilson Jr.,DAL,WR,9,DEN,5,2,40,28,0,24,5.6,14,0,0,0,0,1,0,4.8,4.8
1269,Kenny Golladay,NYG,WR,9,LV,3,2,66.7,28,0,14,9.3,14,0,0,0,0,0,0,4.8,4.8
1269,Nico Collins,HOU,WR,12,NYJ,5,2,40,28,0,20,5.6,14,0,0,0,0,0,0,4.8,4.8
1269,John Ross,NYG,WR,12,PHI,2,2,100,28,0,19,14,14,0,0,0,0,0,0,4.8,4.8
1269,Allen Lazard,GB,WR,15,BAL,4,2,50,23,0,17,5.8,11.5,1,5,5,0,0,0,4.8,4.8
1269,Nico Collins,HOU,WR,7,ARI,5,2,40,28,0,22,5.6,14,0,0,0,0,0,0,4.8,4.8
1269,Dede Westbrook,MIN,WR,5,DET,4,3,75,18,0,6,4.5,6,0,0,0,0,0,0,4.8,4.8
1269,Freddie Swain,SEA,WR,13,SF,3,3,100,18,0,7,6,6,0,0,0,0,0,0,4.8,4.8
1269,Amon-Ra St. Brown,DET,WR,2,GB,5,3,60,18,0,7,3.6,6,0,0,0,0,0,0,4.8,4.8
1269,Marquise Brown,BAL,WR,17,LAR,8,3,37.5,28,0,13,3.5,9.3,0,0,0,0,1,1,4.8,4.8
1282,KhaDarel Hodge,DET,WR,5,MIN,5,1,20,17,0,17,3.4,17,0,0,0,0,0,0,4.7,4.7
1282,Dee Eskridge,SEA,WR,17,DET,3,1,33.3,7,0,7,2.3,7,1,30,30,0,0,0,4.7,4.7
1282,Byron Pringle,KC,WR,11,DAL,2,1,50,37,0,37,18.5,37,0,0,0,0,0,0,4.7,4.7
1282,Allen Robinson II,CHI,WR,3,CLE,6,2,33.3,27,0,18,4.5,13.5,0,0,0,0,0,0,4.7,4.7
1282,Chris Conley,HOU,WR,1,JAX,2,2,100,27,0,17,13.5,13.5,0,0,0,0,0,0,4.7,4.7
1282,Mike Evans,TB,WR,6,PHI,4,2,50,27,0,22,6.8,13.5,0,0,0,0,0,0,4.7,4.7
1282,Mike Williams,LAC,WR,6,BAL,5,2,40,27,0,26,5.4,13.5,0,0,0,0,0,0,4.7,4.7
1282,Rashard Higgins,CLE,WR,8,PIT,4,2,50,27,0,16,6.8,13.5,0,0,0,0,0,0,4.7,4.7
1282,John Ross,NYG,WR,7,CAR,2,2,100,27,0,15,13.5,13.5,0,0,0,0,0,0,4.7,4.7
1282,Sterling Shepard,NYG,WR,14,LAC,4,2,50,27,0,24,6.8,13.5,0,0,0,0,0,0,4.7,4.7
1282,Rashard Higgins,CLE,WR,2,HOU,2,2,100,27,0,14,13.5,13.5,0,0,0,0,0,0,4.7,4.7
1282,Gabe Davis,BUF,WR,11,IND,4,2,50,27,0,20,6.8,13.5,0,0,0,0,0,0,4.7,4.7
1282,Kalif Raymond,DET,WR,16,ATL,5,3,60,12,0,6,2.4,4,1,5,5,0,0,0,4.7,4.7
1282,Marquez Valdes-Scantling,GB,WR,1,NO,8,3,37.5,17,0,10,2.1,5.7,0,0,0,0,0,0,4.7,4.7
1282,Keith Kirkwood,CAR,WR,7,NYG,5,3,60,17,0,7,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1282,Danny Amendola,HOU,WR,7,ARI,5,3,60,17,0,10,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1282,Chase Claypool,PIT,WR,17,CLE,9,3,33.3,17,0,8,1.9,5.7,0,0,0,0,0,0,4.7,4.7
1282,Tavon Austin,JAX,WR,14,TEN,5,3,60,17,0,7,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1282,Tyler Johnson,TB,WR,14,BUF,3,3,100,17,0,8,5.7,5.7,0,0,0,0,0,0,4.7,4.7
1282,Terrace Marshall Jr.,CAR,WR,2,NO,3,3,100,17,0,11,5.7,5.7,0,0,0,0,0,0,4.7,4.7
1282,Tyler Johnson,TB,WR,10,WAS,5,3,60,17,0,8,3.4,5.7,0,0,0,0,0,0,4.7,4.7
1303,Brandon Aiyuk,SF,WR,15,ATL,2,1,50,36,0,36,18,36,0,0,0,0,0,0,4.6,4.6
1303,Braxton Berrios,NYJ,WR,3,DEN,3,2,66.7,26,0,22,8.7,13,0,0,0,0,0,0,4.6,4.6
1303,K.J. Osborn,MIN,WR,3,SEA,2,2,100,26,0,15,13,13,0,0,0,0,0,0,4.6,4.6
1303,Ja'Marr Chase,CIN,WR,18,CLE,4,2,50,26,0,24,6.5,13,0,0,0,0,0,0,4.6,4.6
1303,Mike Strachan,IND,WR,1,SEA,2,2,100,26,0,16,13,13,0,0,0,0,0,0,4.6,4.6
1303,Devin Duvernay,BAL,WR,6,LAC,3,2,66.7,15,0,8,5,7.5,1,11,11,0,0,0,4.6,4.6
1303,Quez Watkins,PHI,WR,12,NYG,5,2,40,23,0,19,4.6,11.5,1,3,3,0,0,0,4.6,4.6
1303,Tim Patrick,DEN,WR,12,LAC,3,2,66.7,26,0,19,8.7,13,0,0,0,0,0,0,4.6,4.6
1303,Lil'Jordan Humphrey,NO,WR,17,CAR,2,2,100,26,0,18,13,13,0,0,0,0,0,0,4.6,4.6
1303,Kendrick Bourne,NE,WR,2,NYJ,3,2,66.7,10,0,7,3.3,5,1,16,16,0,0,0,4.6,4.6
1303,T.Y. Hilton,IND,WR,11,BUF,2,2,100,26,0,18,13,13,0,0,0,0,0,0,4.6,4.6
1303,Cody White,PIT,WR,16,KC,3,3,100,16,0,6,5.3,5.3,0,0,0,0,0,0,4.6,4.6
1303,Kalif Raymond,DET,WR,12,CHI,4,3,75,16,0,17,4,5.3,0,0,0,0,0,0,4.6,4.6
1303,Mike Evans,TB,WR,12,IND,6,3,50,16,0,9,2.7,5.3,0,0,0,0,0,0,4.6,4.6
1303,Joshua Palmer,LAC,WR,17,DEN,5,3,60,16,0,8,3.2,5.3,0,0,0,0,0,0,4.6,4.6
1303,Rondale Moore,ARI,WR,14,LAR,4,3,75,5,0,7,1.2,1.7,2,11,5.5,0,0,0,4.6,4.6
1319,Chester Rogers,TEN,WR,5,JAX,1,1,100,26,0,26,26,26,1,9,9,0,0,0,4.5,4.5
1319,Ben Skowronek,LAR,WR,13,JAX,2,1,50,35,0,35,17.5,35,0,0,0,0,0,0,4.5,4.5
1319,Jeff Smith,NYJ,WR,2,NE,2,1,50,35,0,35,17.5,35,0,0,0,0,0,0,4.5,4.5
1319,Keelan Cole,NYJ,WR,16,JAX,2,2,100,25,0,19,12.5,12.5,0,0,0,0,0,0,4.5,4.5
1319,A.J. Green,ARI,WR,1,TEN,6,2,33.3,25,0,21,4.2,12.5,0,0,0,0,0,0,4.5,4.5
1319,Gabe Davis,BUF,WR,6,TEN,2,2,100,25,0,20,12.5,12.5,0,0,0,0,0,0,4.5,4.5
1319,Jakeem Grant Sr.,CHI,WR,12,DET,4,2,50,25,0,13,6.2,12.5,1,0,0,0,0,0,4.5,4.5
1319,Jerry Jeudy,DEN,WR,12,LAC,3,2,66.7,25,0,13,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1319,Joshua Palmer,LAC,WR,12,DEN,2,2,100,25,0,18,12.5,12.5,0,0,0,0,0,0,4.5,4.5
1319,Jauan Jennings,SF,WR,17,HOU,2,2,100,25,0,13,12.5,12.5,0,0,0,0,0,0,4.5,4.5
1319,Cedrick Wilson Jr.,DAL,WR,2,LAC,2,2,100,20,0,16,10,10,1,5,5,0,0,0,4.5,4.5
1319,Christian Kirk,ARI,WR,11,SEA,5,2,40,25,0,14,5,12.5,0,0,0,0,0,0,4.5,4.5
1319,Mecole Hardman,KC,WR,11,DAL,3,2,66.7,25,0,13,8.3,12.5,0,0,0,0,0,0,4.5,4.5
1319,Albert Wilson,MIA,WR,11,NYJ,4,3,75,18,0,9,4.5,6,1,-3,-3,0,0,0,4.5,4.5
1319,Rondale Moore,ARI,WR,8,GB,5,3,60,24,0,9,4.8,8,2,1,0.5,0,1,1,4.5,4.5
1334,Seth Williams,DEN,WR,17,LAC,1,1,100,34,0,34,34,34,0,0,0,0,0,0,4.4,4.4
1334,Greg Dortch,ARI,WR,17,DAL,1,1,100,10,0,10,10,10,1,24,24,0,0,0,4.4,4.4
1334,Rashard Higgins,CLE,WR,3,CHI,2,2,100,24,0,17,12,12,0,0,0,0,0,0,4.4,4.4
1334,Marquez Callaway,NO,WR,12,BUF,4,2,50,24,0,17,6,12,0,0,0,0,0,0,4.4,4.4
1334,Keelan Cole,NYJ,WR,12,HOU,2,2,100,24,0,13,12,12,0,0,0,0,0,0,4.4,4.4
1334,DeAndre Carter,WAS,WR,15,PHI,3,2,66.7,12,0,7,4,6,1,12,12,0,0,0,4.4,4.4
1334,Bryan Edwards,LV,WR,14,KC,3,2,66.7,24,0,18,8,12,0,0,0,0,0,0,4.4,4.4
1334,K.J. Osborn,MIN,WR,5,DET,4,3,75,14,0,8,3.5,4.7,0,0,0,0,0,0,4.4,4.4
1334,Chosen Anderson,CAR,WR,7,NYG,9,3,33.3,14,0,5,1.6,4.7,0,0,0,0,0,0,4.4,4.4
1334,Zach Pascal,IND,WR,7,SF,6,3,50,14,0,13,2.3,4.7,0,0,0,0,0,0,4.4,4.4
1334,Tim Patrick,DEN,WR,10,PHI,6,3,50,14,0,7,2.3,4.7,0,0,0,0,0,0,4.4,4.4
1334,CeeDee Lamb,DAL,WR,11,KC,4,3,75,14,0,8,3.5,4.7,0,0,0,0,0,0,4.4,4.4
1346,Kendall Hinton,DEN,WR,17,LAC,5,2,40,23,0,15,4.6,11.5,0,0,0,0,0,0,4.3,4.34
1347,A.J. Green,ARI,WR,16,IND,3,1,33.3,33,0,33,11,33,0,0,0,0,0,0,4.3,4.3
1347,Randall Cobb,GB,WR,1,NO,1,1,100,32,0,32,32,32,1,1,1,0,0,0,4.3,4.3
1347,Marquise Goodwin,CHI,WR,16,SEA,2,2,100,23,0,15,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1347,Ashton Dulin,IND,WR,9,NYJ,2,2,100,23,0,17,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1347,CeeDee Lamb,DAL,WR,9,DEN,9,2,22.2,23,0,18,2.6,11.5,0,0,0,0,0,0,4.3,4.3
1347,Amon-Ra St. Brown,DET,WR,1,SF,4,2,50,23,0,20,5.8,11.5,0,0,0,0,0,0,4.3,4.3
1347,Byron Pringle,KC,WR,4,PHI,2,2,100,23,0,19,11.5,11.5,0,0,0,0,1,0,4.3,4.3
1347,Jalen Guyton,LAC,WR,12,DEN,3,2,66.7,23,0,15,7.7,11.5,0,0,0,0,0,0,4.3,4.3
1347,Darius Slayton,NYG,WR,15,DAL,3,2,66.7,23,0,14,7.7,11.5,0,0,0,0,0,0,4.3,4.3
1347,Tee Higgins,CIN,WR,15,DEN,3,2,66.7,23,0,17,7.7,11.5,0,0,0,0,0,0,4.3,4.3
1347,Odell Beckham Jr.,CLE,WR,7,DEN,6,2,33.3,23,0,17,3.8,11.5,0,0,0,0,0,0,4.3,4.3
1347,Devin Duvernay,BAL,WR,17,LAR,3,2,66.7,19,0,14,6.3,9.5,1,4,4,0,0,0,4.3,4.3
1347,Deonte Harty,NO,WR,17,CAR,2,2,100,23,0,14,11.5,11.5,0,0,0,0,0,0,4.3,4.3
1347,Tyler Lockett,SEA,WR,10,GB,8,2,25,23,0,16,2.9,11.5,0,0,0,0,0,0,4.3,4.3
1347,Michael Pittman Jr.,IND,WR,11,BUF,5,2,40,23,0,18,4.6,11.5,0,0,0,0,0,0,4.3,4.3
1347,Devin Duvernay,BAL,WR,15,GB,3,3,100,13,0,7,4.3,4.3,0,0,0,0,0,0,4.3,4.3
1363,Nico Collins,HOU,WR,2,CLE,1,1,100,32,0,32,32,32,0,0,0,0,0,0,4.2,4.2
1363,Rashod Bateman,BAL,WR,18,PIT,4,2,50,22,0,19,5.5,11,0,0,0,0,0,0,4.2,4.2
1363,Equanimeous St. Brown,GB,WR,18,DET,5,2,40,22,0,18,4.4,11,0,0,0,0,0,0,4.2,4.2
1363,Bryan Edwards,LV,WR,5,CHI,6,2,33.3,22,0,12,3.7,11,0,0,0,0,0,0,4.2,4.2
1363,Joshua Palmer,LAC,WR,9,PHI,2,2,100,22,0,15,11,11,0,0,0,0,0,0,4.2,4.2
1363,T.Y. Hilton,IND,WR,13,HOU,2,2,100,22,0,14,11,11,0,0,0,0,0,0,4.2,4.2
1363,Tyreek Hill,KC,WR,13,DEN,5,2,40,22,0,13,4.4,11,0,0,0,0,0,0,4.2,4.2
1363,Parris Campbell,IND,WR,4,MIA,3,2,66.7,22,0,12,7.3,11,0,0,0,0,0,0,4.2,4.2
1363,Cody Hollister,TEN,WR,12,NE,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,4.2,4.2
1363,DeVonta Smith,PHI,WR,12,NYG,4,2,50,22,0,14,5.5,11,0,0,0,0,0,0,4.2,4.2
1363,Tajae Sharpe,ATL,WR,12,JAX,3,2,66.7,22,0,13,7.3,11,0,0,0,0,0,0,4.2,4.2
1363,Olamide Zaccheaus,ATL,WR,2,TB,4,2,50,22,0,12,5.5,11,0,0,0,0,0,0,4.2,4.2
1363,Chester Rogers,TEN,WR,2,SEA,5,2,40,22,0,12,4.4,11,0,0,0,0,0,0,4.2,4.2
1363,Jalen Guyton,LAC,WR,2,DAL,2,2,100,13,0,9,6.5,6.5,1,9,9,0,0,0,4.2,4.2
1363,Olamide Zaccheaus,ATL,WR,10,DAL,7,2,28.6,22,0,13,3.1,11,0,0,0,0,0,0,4.2,4.2
1378,Damiere Byrd,CHI,WR,16,SEA,3,1,33.3,11,0,11,3.7,11,0,0,0,0,0,0,4.1,4.1
1378,DeAndre Carter,WAS,WR,7,GB,1,1,100,4,0,4,4,4,1,27,27,0,1,0,4.1,4.1
1378,Pharoh Cooper,NYG,WR,13,MIA,3,2,66.7,21,0,15,7,10.5,0,0,0,0,0,0,4.1,4.1
1378,Devin Duvernay,BAL,WR,13,PIT,3,2,66.7,21,0,18,7,10.5,0,0,0,0,0,0,4.1,4.1
1378,Demarcus Robinson,KC,WR,13,DEN,2,2,100,21,0,12,10.5,10.5,0,0,0,0,0,0,4.1,4.1
1378,DeSean Jackson,LAR,WR,1,CHI,2,2,100,21,0,18,10.5,10.5,0,0,0,0,0,0,4.1,4.1
1378,Collin Johnson,NYG,WR,6,LAR,5,2,40,21,0,11,4.2,10.5,0,0,0,0,0,0,4.1,4.1
1378,Laviska Shenault Jr.,JAX,WR,8,SEA,4,2,50,13,0,7,3.2,6.5,1,8,8,0,0,0,4.1,4.1
1378,Justin Jefferson,MIN,WR,8,DAL,4,2,50,21,0,18,5.2,10.5,0,0,0,0,0,0,4.1,4.1
1378,Tim Patrick,DEN,WR,14,DET,5,2,40,21,0,13,4.2,10.5,0,0,0,0,0,0,4.1,4.1
1378,Joshua Palmer,LAC,WR,2,DAL,2,2,100,21,0,16,10.5,10.5,0,0,0,0,0,0,4.1,4.1
1378,Nelson Agholor,NE,WR,10,CLE,4,2,50,21,0,11,5.2,10.5,0,0,0,0,0,0,4.1,4.1
1378,Tajae Sharpe,ATL,WR,11,NE,4,2,50,21,0,17,5.2,10.5,0,0,0,0,0,0,4.1,4.1
1378,Jarvis Landry,CLE,WR,9,CIN,5,3,60,11,0,7,2.2,3.7,1,0,0,0,1,0,4.1,4.1
1378,Jaelon Darden,TB,WR,8,NO,3,3,100,11,0,8,3.7,3.7,0,0,0,0,0,0,4.1,4.1
1393,Olamide Zaccheaus,ATL,WR,5,NYJ,4,2,50,20,0,15,5,10,0,0,0,0,0,0,4,4
1393,Odell Beckham Jr.,CLE,WR,5,LAC,3,2,66.7,20,0,13,6.7,10,0,0,0,0,0,0,4,4
1393,Emmanuel Sanders,BUF,WR,16,NE,4,2,50,20,0,11,5,10,0,0,0,0,0,0,4,4
1393,Shi Smith,CAR,WR,6,MIN,2,2,100,20,0,16,10,10,0,0,0,0,0,0,4,4
1393,Kalif Raymond,DET,WR,15,ARI,3,2,66.7,20,0,15,6.7,10,0,0,0,0,0,0,4,4
1393,Anthony Schwartz,CLE,WR,7,DEN,3,2,66.7,22,0,16,7.3,11,1,-2,-2,0,0,0,4,4
