Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
785,Jerick McKinnon,KC,RB,9,GB,0,0,0,0,3,3,26,0,0,0,5.6,5.6
789,Derrick Gore,KC,RB,17,CIN,3,37,12.3,0,1,1,8,0,0,0,5.5,5.5
789,Rex Burkhead,HOU,RB,13,IND,8,30,3.8,0,2,1,15,0,0,0,5.5,5.5
789,Myles Gaskin,MIA,RB,10,BAL,14,31,2.2,0,2,1,14,0,0,0,5.5,5.5
789,Jeremy McNichols,TEN,RB,5,JAX,1,9,9,0,2,2,26,0,0,0,5.5,5.5
789,Latavius Murray,BAL,RB,13,PIT,2,1,0.5,0,2,2,34,0,0,0,5.5,5.5
789,Jaret Patterson,WAS,RB,18,NYG,6,21,3.5,0,2,2,14,0,0,0,5.5,5.5
789,Jalen Richard,LV,RB,7,PHI,4,8,2,0,4,3,17,0,0,0,5.5,5.5
789,Travis Homer,SEA,RB,10,GB,1,2,2,0,4,3,23,0,0,0,5.5,5.5
789,D'Ernest Johnson,CLE,RB,15,LV,1,-2,-2,0,4,4,17,0,0,0,5.5,5.5
798,Myles Gaskin,MIA,RB,15,NYJ,10,54,5.4,0,0,0,0,0,0,0,5.4,5.4
798,Alex Collins,SEA,RB,7,NO,16,35,2.2,0,1,1,9,0,0,0,5.4,5.4
798,Qadree Ollison,ATL,RB,11,NE,9,34,3.8,0,3,2,0,0,0,0,5.4,5.4
798,Ty'Son Williams,BAL,RB,7,CIN,2,10,5,0,2,2,24,0,0,0,5.4,5.4
798,Antonio Gibson,WAS,RB,6,KC,10,44,4.4,0,3,2,0,0,1,1,5.4,5.4
798,Chase Edmonds,ARI,RB,5,SF,6,15,2.5,0,4,3,19,0,1,1,5.4,5.4
804,Chase Edmonds,ARI,RB,15,DET,6,53,8.8,0,1,0,0,0,0,0,5.3,5.3
804,Aaron Jones,GB,RB,9,KC,12,53,4.4,0,2,0,0,0,0,0,5.3,5.3
804,James Conner,ARI,RB,1,TEN,16,53,3.3,0,0,0,0,0,0,0,5.3,5.3
804,Ronald Jones,TB,RB,7,CHI,10,63,6.3,0,0,0,0,0,1,1,5.3,5.3
804,Tony Pollard,DAL,RB,9,DEN,4,11,2.8,0,2,1,32,0,0,0,5.3,5.3
804,Latavius Murray,BAL,RB,11,CHI,10,32,3.2,0,2,2,1,0,0,0,5.3,5.3
804,Ameer Abdullah,CAR,RB,14,ATL,4,16,4,0,4,2,17,0,0,0,5.3,5.3
804,JaMycal Hasty,SF,RB,8,CHI,3,4,1.3,0,2,2,29,0,0,0,5.3,5.3
804,Zack Moss,BUF,RB,13,NE,8,21,2.6,0,3,2,12,0,0,0,5.3,5.3
804,Tevin Coleman,NYJ,RB,10,BUF,4,29,7.2,0,3,2,4,0,0,0,5.3,5.3
804,Alexander Mattison,MIN,RB,17,GB,0,0,0,0,5,4,13,0,0,0,5.3,5.3
804,Justin Jackson,LAC,RB,4,LV,3,-4,-1.3,0,4,4,17,0,0,0,5.3,5.3
816,Justin Jackson,LAC,RB,14,NYG,9,35,3.9,0,1,1,7,0,0,0,5.2,5.2
816,Trayveon Williams,CIN,RB,18,CLE,9,38,4.2,0,2,1,4,0,0,0,5.2,5.2
816,Jakob Johnson,NE,FB,7,NYJ,0,0,0,0,2,2,32,0,0,0,5.2,5.2
816,Brandon Bolden,NE,RB,3,NO,3,-1,-0.3,0,4,3,23,0,0,0,5.2,5.2
820,Jason Huntley,PHI,RB,18,DAL,13,51,3.9,0,1,0,0,0,0,0,5.1,5.1
820,Chuba Hubbard,CAR,RB,15,BUF,8,40,5,0,1,1,1,0,0,0,5.1,5.1
820,Javonte Williams,DEN,RB,1,NYG,14,45,3.2,0,1,1,-4,0,0,0,5.1,5.1
820,Alvin Kamara,NO,RB,15,TB,11,18,1.6,0,6,2,13,0,0,0,5.1,5.1
820,Tevin Coleman,NYJ,RB,4,TEN,4,14,3.5,0,2,2,17,0,0,0,5.1,5.1
820,Kenyan Drake,LV,RB,10,KC,4,16,4,0,3,2,15,0,0,0,5.1,5.1
820,Sony Michel,LAR,RB,10,SF,4,20,5,0,2,2,11,0,0,0,5.1,5.1
820,Mike Davis,ATL,RB,11,NE,3,1,0.3,0,4,3,20,0,0,0,5.1,5.1
820,Samaje Perine,CIN,RB,11,LV,2,3,1.5,0,3,3,18,0,0,0,5.1,5.1
820,Antonio Gibson,WAS,RB,14,DAL,10,36,3.6,0,2,2,5,0,1,1,5.1,5.1
820,Jaylen Samuels,HOU,RB,17,SF,3,7,2.3,0,3,3,14,0,0,0,5.1,5.1
831,Ty Johnson,NYJ,RB,2,NE,12,50,4.2,0,0,0,0,0,0,0,5,5
831,Tevin Coleman,NYJ,RB,15,MIA,8,50,6.2,0,0,0,0,0,0,0,5,5
831,D'Onta Foreman,TEN,RB,11,HOU,7,25,3.6,0,1,1,15,0,0,0,5,5
831,Mark Ingram II,HOU,RB,2,CLE,14,41,2.9,0,2,1,-1,0,0,0,5,5
831,Rhamondre Stevenson,NE,RB,15,IND,10,36,3.6,0,1,1,4,0,1,0,5,5
831,Alexander Mattison,MIN,RB,10,LAC,4,16,4,0,1,1,24,0,0,0,5,5
831,Kenyan Drake,LV,RB,12,DAL,7,25,3.6,0,2,2,5,0,0,0,5,5
831,Latavius Murray,BAL,RB,5,IND,6,17,2.8,0,3,2,13,0,0,0,5,5
839,Austin Walter,NYJ,RB,17,TB,14,49,3.5,0,0,0,0,0,0,0,4.9,4.9
839,James Robinson,JAX,RB,8,SEA,4,22,5.5,0,2,1,17,0,0,0,4.9,4.9
839,Cordarrelle Patterson,ATL,RB,10,DAL,4,25,6.2,0,2,1,14,0,0,0,4.9,4.9
839,Michael Carter,NYJ,RB,3,DEN,9,24,2.7,0,3,2,5,0,0,0,4.9,4.9
839,Nyheim Hines,IND,RB,10,JAX,2,12,6,0,4,2,17,0,0,0,4.9,4.9
839,Nyheim Hines,IND,RB,12,TB,1,3,3,0,4,3,26,0,1,1,4.9,4.9
845,Jaret Patterson,WAS,RB,14,DAL,4,29,7.2,0,1,1,9,0,0,0,4.8,4.8
845,Joshua Kelley,LAC,RB,14,NYG,10,33,3.3,0,1,1,5,0,0,0,4.8,4.8
845,Salvon Ahmed,MIA,RB,1,NE,3,4,1.3,0,3,2,24,0,0,0,4.8,4.8
848,Salvon Ahmed,MIA,RB,6,JAX,7,22,3.1,0,2,1,15,0,0,0,4.7,4.7
848,Devonta Freeman,BAL,RB,18,PIT,5,21,4.2,0,2,2,6,0,0,0,4.7,4.7
848,Jalen Richard,LV,RB,18,LAC,2,24,12,0,2,2,3,0,0,0,4.7,4.7
848,Darrell Henderson Jr.,LAR,RB,15,SEA,6,23,3.8,0,2,2,4,0,0,0,4.7,4.7
848,Elijhaa Penny,NYG,RB,9,LV,5,35,7,0,2,2,-8,0,0,0,4.7,4.7
853,Rhamondre Stevenson,NE,RB,12,TEN,9,46,5.1,0,1,0,0,0,0,0,4.6,4.6
853,Jaret Patterson,WAS,RB,8,DEN,11,46,4.2,0,1,0,0,0,0,0,4.6,4.6
853,Sony Michel,LAR,RB,2,IND,10,46,4.6,0,0,0,0,0,0,0,4.6,4.6
853,Ronald Jones,TB,RB,5,MIA,5,21,4.2,0,1,1,15,0,0,0,4.6,4.6
853,Rhamondre Stevenson,NE,RB,18,MIA,4,34,8.5,0,2,1,2,0,0,0,4.6,4.6
853,Ronald Jones,TB,RB,2,ATL,6,27,4.5,0,3,1,9,0,0,0,4.6,4.6
853,Chuba Hubbard,CAR,RB,9,NE,3,3,1,0,2,1,33,0,0,0,4.6,4.6
853,Devontae Booker,NYG,RB,18,WAS,8,14,1.8,0,2,2,12,0,0,0,4.6,4.6
853,Najee Harris,PIT,RB,15,TEN,12,18,1.5,0,5,2,8,0,0,0,4.6,4.6
853,Damien Harris,NE,RB,4,TB,4,-4,-1,0,2,2,30,0,0,0,4.6,4.6
853,Chris Evans,CIN,RB,3,PIT,0,0,0,0,2,2,26,0,0,0,4.6,4.6
853,AJ Dillon,GB,RB,3,SF,6,18,3,0,2,2,8,0,0,0,4.6,4.6
853,JaMycal Hasty,SF,RB,7,IND,3,1,0.3,0,6,3,15,0,0,0,4.6,4.6
853,Demetric Felton Jr.,CLE,RB,15,LV,0,0,0,0,4,3,16,0,0,0,4.6,4.6
867,Jonathan Williams,WAS,RB,18,NYG,7,45,6.4,0,0,0,0,0,0,0,4.5,4.5
867,Mike Davis,ATL,RB,16,DET,7,28,4,0,1,1,7,0,0,0,4.5,4.5
867,Brandon Bolden,NE,RB,17,JAX,1,4,4,0,3,2,21,0,0,0,4.5,4.5
867,Wendell Smallwood,WAS,RB,13,LV,1,13,13,0,2,2,12,0,0,0,4.5,4.5
867,JaMycal Hasty,SF,RB,18,LAR,1,4,4,0,3,2,21,0,0,0,4.5,4.5
872,Alex Collins,SEA,RB,8,JAX,10,44,4.4,0,0,0,0,0,0,0,4.4,4.4
872,Carlos Hyde,JAX,RB,3,ARI,8,44,5.5,0,0,0,0,0,0,0,4.4,4.4
872,Ryquell Armstead,JAX,RB,17,NE,6,28,4.7,0,2,1,6,0,0,0,4.4,4.4
872,Ameer Abdullah,CAR,RB,12,MIA,2,4,2,0,6,2,20,0,0,0,4.4,4.4
872,Brandon Bolden,NE,RB,16,BUF,2,4,2,0,5,2,20,0,0,0,4.4,4.4
872,Zack Moss,BUF,RB,9,JAX,3,6,2,0,4,2,18,0,0,0,4.4,4.4
878,Cordarrelle Patterson,ATL,RB,15,SF,11,18,1.6,0,2,2,5,0,0,0,4.3,4.3
878,Dalvin Cook,MIN,RB,17,GB,9,13,1.4,0,3,3,0,0,0,0,4.3,4.3
878,Cam Akers,LAR,RB,18,SF,5,3,0.6,0,3,3,10,0,0,0,4.3,4.3
878,JaMycal Hasty,SF,RB,9,ARI,1,2,2,0,4,3,11,0,0,0,4.3,4.3
878,C.J. Ham,MIN,FB,10,LAC,0,0,0,0,3,3,13,0,0,0,4.3,4.3
883,Phillip Lindsay,MIA,RB,12,CAR,12,42,3.5,0,0,0,0,0,0,0,4.2,4.2
883,Ty Johnson,NYJ,RB,12,HOU,6,42,7,0,1,0,0,0,0,0,4.2,4.2
883,Sony Michel,LAR,RB,6,NYG,9,42,4.7,0,0,0,0,0,0,0,4.2,4.2
883,Javonte Williams,DEN,RB,17,LAC,14,30,2.1,0,1,1,2,0,0,0,4.2,4.2
883,Jerick McKinnon,KC,RB,10,LV,3,26,8.7,0,3,1,6,0,0,0,4.2,4.2
883,Wendell Smallwood,WAS,RB,17,PHI,4,12,3,0,3,2,10,0,0,0,4.2,4.2
883,Aaron Jones,GB,RB,1,NO,5,9,1.8,0,2,2,13,0,0,0,4.2,4.2
883,Tony Jones Jr.,NO,RB,3,NE,2,12,6,0,2,2,10,0,0,0,4.2,4.2
891,Mark Ingram II,HOU,RB,5,NE,16,41,2.6,0,0,0,0,0,0,0,4.1,4.1
891,Malcolm Brown,MIA,RB,6,JAX,5,24,4.8,0,1,1,7,0,0,0,4.1,4.1
891,Rhamondre Stevenson,NE,RB,8,LAC,8,26,3.2,0,2,1,5,0,0,0,4.1,4.1
891,Chris Carson,SEA,RB,4,SF,13,30,2.3,0,1,1,1,0,0,0,4.1,4.1
891,Salvon Ahmed,MIA,RB,5,TB,2,5,2.5,0,3,2,16,0,0,0,4.1,4.1
891,Ty'Son Williams,BAL,RB,5,IND,4,6,1.5,0,2,2,15,0,0,0,4.1,4.1
891,Justin Jackson,LAC,RB,13,CIN,6,15,2.5,0,2,2,6,0,0,0,4.1,4.1
891,Kyle Juszczyk,SF,FB,13,SEA,0,0,0,0,3,2,21,0,0,0,4.1,4.1
899,Rex Burkhead,HOU,RB,11,TEN,18,40,2.2,0,0,0,0,0,0,0,4,4
899,Phillip Lindsay,MIA,RB,18,NE,11,40,3.6,0,0,0,0,0,0,0,4,4
899,Boston Scott,PHI,RB,9,LAC,10,40,4,0,0,0,0,0,0,0,4,4
899,Alec Ingold,LV,FB,7,PHI,1,1,1,0,1,1,29,0,0,0,4,4
899,Ezekiel Elliott,DAL,RB,17,ARI,9,16,1.8,0,2,1,14,0,0,0,4,4
899,Joshua Kelley,LAC,RB,12,DEN,1,5,5,0,3,2,15,0,0,0,4,4
899,Peyton Barber,LV,RB,14,KC,1,7,7,0,3,2,13,0,0,0,4,4
899,Scottie Phillips,HOU,RB,8,LAR,5,11,2.2,0,3,2,9,0,0,0,4,4
899,JaMycal Hasty,SF,RB,14,CIN,0,0,0,0,3,3,10,0,0,0,4,4
899,Myles Gaskin,MIA,RB,18,NE,1,-1,-1,0,3,3,11,0,0,0,4,4
909,Zack Moss,BUF,RB,17,ATL,5,39,7.8,0,0,0,0,0,0,0,3.9,3.9
909,Duke Johnson,MIA,RB,16,NO,13,39,3,0,0,0,0,0,0,0,3.9,3.9
909,Ronald Jones,TB,RB,6,PHI,5,20,4,0,1,1,9,0,0,0,3.9,3.9
909,Kenyan Drake,LV,RB,11,CIN,5,23,4.6,0,2,1,6,0,1,0,3.9,3.9
909,D'Ernest Johnson,CLE,RB,14,BAL,4,22,5.5,0,1,1,7,0,0,0,3.9,3.9
909,Tony Jones Jr.,NO,RB,14,NYJ,6,10,1.7,0,1,1,19,0,0,0,3.9,3.9
909,Devin Singletary,BUF,RB,8,MIA,7,28,4,0,1,1,1,0,0,0,3.9,3.9
909,Justin Jackson,LAC,RB,2,DAL,4,21,5.2,0,1,1,8,0,0,0,3.9,3.9
909,Samaje Perine,CIN,RB,1,MIN,5,22,4.4,0,1,1,7,0,0,0,3.9,3.9
909,Nyheim Hines,IND,RB,18,JAX,0,0,0,0,3,2,19,0,1,0,3.9,3.9
909,Ameer Abdullah,MIN,RB,1,CIN,1,4,4,0,2,2,15,0,0,0,3.9,3.9
909,D'Andre Swift,DET,RB,12,CHI,3,0,0,0,3,3,9,0,1,0,3.9,3.9
909,Ameer Abdullah,CAR,RB,16,TB,2,1,0.5,0,6,3,8,0,0,0,3.9,3.9
922,Chris Evans,CIN,RB,12,PIT,5,23,4.6,0,1,1,5,0,0,0,3.8,3.8
922,Salvon Ahmed,MIA,RB,8,BUF,7,22,3.1,0,2,1,6,0,0,0,3.8,3.8
922,Saquon Barkley,NYG,RB,16,PHI,15,32,2.1,0,1,1,-4,0,0,0,3.8,3.8
922,Alexander Mattison,MIN,RB,2,ARI,3,11,3.7,0,1,1,17,0,0,0,3.8,3.8
922,Boston Scott,PHI,RB,11,NO,6,16,2.7,0,2,2,2,0,0,0,3.8,3.8
922,Darrynton Evans,TEN,RB,7,KC,2,7,3.5,0,2,2,11,0,0,0,3.8,3.8
922,Kareem Hunt,CLE,RB,14,BAL,2,5,2.5,0,2,2,13,0,0,0,3.8,3.8
922,Mark Ingram II,NO,RB,15,TB,9,10,1.1,0,2,2,8,0,0,0,3.8,3.8
922,Jalen Richard,LV,RB,9,NYG,0,0,0,0,3,2,18,0,0,0,3.8,3.8
922,Mike Davis,ATL,RB,18,NO,6,30,5,0,3,3,-2,0,2,2,3.8,3.8
932,Kalen Ballage,PIT,RB,12,CIN,3,21,7,0,2,1,6,0,0,0,3.7,3.7
932,Devontae Booker,NYG,RB,12,PHI,3,10,3.3,0,1,1,17,0,0,0,3.7,3.7
932,Miles Sanders,PHI,RB,7,LV,6,30,5,0,1,1,-3,0,0,0,3.7,3.7
932,Ronald Jones,TB,RB,17,NYJ,10,26,2.6,0,1,1,1,0,0,0,3.7,3.7
932,Tony Pollard,DAL,RB,8,MIN,7,26,3.7,0,1,1,1,0,0,0,3.7,3.7
932,Khalil Herbert,CHI,RB,13,ARI,4,16,4,0,1,1,11,0,0,0,3.7,3.7
932,Travis Homer,SEA,RB,18,ARI,1,4,4,0,3,1,23,0,0,0,3.7,3.7
932,David Johnson,HOU,RB,15,JAX,6,24,4,0,1,1,3,0,0,0,3.7,3.7
932,C.J. Ham,MIN,FB,9,BAL,0,0,0,0,1,1,27,0,0,0,3.7,3.7
932,Saquon Barkley,NYG,RB,1,DEN,10,26,2.6,0,3,1,1,0,0,0,3.7,3.7
932,Malcolm Brown,MIA,RB,4,IND,8,23,2.9,0,1,1,4,0,0,0,3.7,3.7
932,Jerick McKinnon,KC,RB,7,TEN,0,0,0,0,4,2,17,0,0,0,3.7,3.7
932,Kyle Juszczyk,SF,FB,2,PHI,1,2,2,0,3,2,15,0,0,0,3.7,3.7
945,Alex Collins,SEA,RB,11,ARI,10,36,3.6,0,0,0,0,0,0,0,3.6,3.6
945,Phillip Lindsay,MIA,RB,16,NO,13,36,2.8,0,0,0,0,0,0,0,3.6,3.6
945,Devin Singletary,BUF,RB,13,NE,10,36,3.6,0,0,0,0,0,0,0,3.6,3.6
945,Salvon Ahmed,MIA,RB,12,CAR,5,17,3.4,0,1,1,9,0,0,0,3.6,3.6
945,Darrel Williams,KC,RB,11,DAL,5,15,3,0,3,1,11,0,0,0,3.6,3.6
945,Jonathan Ward,ARI,RB,17,DAL,2,3,1.5,0,1,1,23,0,0,0,3.6,3.6
945,Benny Snell Jr.,PIT,RB,16,KC,5,20,4,0,1,1,6,0,0,0,3.6,3.6
945,Mark Ingram II,NO,RB,13,DAL,10,28,2.8,0,2,1,-2,0,0,0,3.6,3.6
945,Clyde Edwards-Helaire,KC,RB,2,BAL,13,46,3.5,0,0,0,0,0,1,1,3.6,3.6
945,AJ Dillon,GB,RB,2,DET,5,18,3.6,0,1,1,8,0,0,0,3.6,3.6
945,Ty Johnson,NYJ,RB,1,CAR,4,15,3.8,0,3,1,11,0,0,0,3.6,3.6
945,AJ Dillon,GB,RB,1,NO,4,19,4.8,0,2,1,7,0,0,0,3.6,3.6
945,Devin Singletary,BUF,RB,3,WAS,11,26,2.4,0,2,1,0,0,0,0,3.6,3.6
945,Keith Smith,ATL,FB,12,JAX,0,0,0,0,2,2,16,0,0,0,3.6,3.6
945,Brandon Bolden,NE,RB,11,ATL,1,1,1,0,2,2,15,0,0,0,3.6,3.6
945,Samaje Perine,CIN,RB,8,NYJ,0,0,0,0,2,2,16,0,0,0,3.6,3.6
945,Reggie Bonnafon,CAR,RB,16,TB,1,4,4,0,2,2,12,0,0,0,3.6,3.6
945,Giovani Bernard,TB,RB,2,ATL,0,0,0,0,2,2,16,0,0,0,3.6,3.6
963,Christian McCaffrey,CAR,RB,12,MIA,10,35,3.5,0,1,0,0,0,0,0,3.5,3.5
963,Sony Michel,LAR,RB,12,GB,3,14,4.7,0,1,1,11,0,0,0,3.5,3.5
963,Zack Moss,BUF,RB,16,NE,3,12,4,0,1,1,13,0,0,0,3.5,3.5
963,Royce Freeman,CAR,RB,3,HOU,5,17,3.4,0,1,1,8,0,0,0,3.5,3.5
963,Corey Clement,DAL,RB,10,ATL,6,20,3.3,0,1,1,5,0,0,0,3.5,3.5
963,Trey Ragas,LV,RB,14,KC,1,9,9,0,2,2,6,0,0,0,3.5,3.5
963,Chris Evans,CIN,RB,5,GB,0,0,0,0,2,2,15,0,0,0,3.5,3.5
963,Jerick McKinnon,KC,RB,5,BUF,1,2,2,0,2,2,13,0,0,0,3.5,3.5
963,Ty Johnson,NYJ,RB,13,PHI,1,1,1,0,4,2,14,0,0,0,3.5,3.5
963,James Robinson,JAX,RB,13,LAR,8,24,3,0,4,1,11,0,1,1,3.5,3.5
963,Patrick Ricard,BAL,FB,1,LV,0,0,0,0,3,2,15,0,0,0,3.5,3.5
974,Royce Freeman,HOU,RB,16,LAC,12,34,2.8,0,0,0,0,0,0,0,3.4,3.4
974,Kenneth Gainwell,PHI,RB,5,CAR,2,16,8,0,3,1,8,0,0,0,3.4,3.4
974,Clyde Edwards-Helaire,KC,RB,5,BUF,7,13,1.9,0,2,1,11,0,0,0,3.4,3.4
974,Latavius Murray,BAL,RB,16,CIN,5,12,2.4,0,1,1,12,0,0,0,3.4,3.4
974,Devonta Freeman,BAL,RB,15,GB,6,22,3.7,0,1,1,2,0,0,0,3.4,3.4
974,Myles Gaskin,MIA,RB,6,JAX,5,9,1.8,0,6,2,5,0,1,0,3.4,3.4
974,Demetric Felton Jr.,CLE,RB,6,ARI,0,0,0,0,2,2,14,0,0,0,3.4,3.4
974,Dontrell Hilliard,TEN,RB,16,SF,5,20,4,0,2,2,-6,0,0,0,3.4,3.4
974,Zack Moss,BUF,RB,18,NYJ,5,8,1.6,0,2,2,6,0,0,0,3.4,3.4
974,Travis Homer,SEA,RB,2,TEN,0,0,0,0,2,2,14,0,0,0,3.4,3.4
974,Kyle Juszczyk,SF,FB,9,ARI,0,0,0,0,2,2,14,0,0,0,3.4,3.4
985,Jaret Patterson,WAS,RB,16,DAL,9,33,3.7,0,0,0,0,0,0,0,3.3,3.3
985,Kene Nwangwu,MIN,RB,15,CHI,3,33,11,0,0,0,0,0,0,0,3.3,3.3
985,Jalen Richard,LV,RB,17,IND,1,4,4,0,1,1,19,0,0,0,3.3,3.3
985,Devin Singletary,BUF,RB,5,KC,6,25,4.2,0,2,1,-2,0,0,0,3.3,3.3
985,Marlon Mack,IND,RB,4,MIA,10,22,2.2,0,2,1,1,0,0,0,3.3,3.3
985,Ty Johnson,NYJ,RB,3,DEN,3,17,5.7,0,5,1,6,0,0,0,3.3,3.3
985,C.J. Ham,MIN,FB,16,LAR,0,0,0,0,2,2,13,0,0,0,3.3,3.3
985,Kene Nwangwu,MIN,RB,16,LAR,5,8,1.6,0,2,2,5,0,0,0,3.3,3.3
985,Salvon Ahmed,MIA,RB,4,IND,3,1,0.3,0,2,2,12,0,0,0,3.3,3.3
985,Ty Johnson,NYJ,RB,4,TEN,3,1,0.3,0,2,2,12,0,1,0,3.3,3.3
985,Demetric Felton Jr.,CLE,RB,3,CHI,0,0,0,0,3,2,13,0,0,0,3.3,3.3
985,C.J. Ham,MIN,FB,8,DAL,1,0,0,0,3,3,3,0,0,0,3.3,3.3
997,Peyton Barber,LV,RB,2,PIT,13,32,2.5,0,0,0,0,0,0,0,3.2,3.2
997,Nyheim Hines,IND,RB,6,HOU,4,13,3.2,0,2,1,9,0,0,0,3.2,3.2
997,Nyheim Hines,IND,RB,2,LAR,1,5,5,0,2,1,17,0,0,0,3.2,3.2
997,Demetric Felton Jr.,CLE,RB,9,CIN,0,0,0,0,1,1,22,0,0,0,3.2,3.2
997,Samaje Perine,CIN,RB,4,JAX,3,7,2.3,0,1,1,15,0,0,0,3.2,3.2
997,Peyton Barber,LV,RB,17,IND,6,3,0.5,0,2,2,9,0,1,0,3.2,3.2
997,Giovani Bernard,TB,RB,1,DAL,0,0,0,0,3,2,12,0,0,0,3.2,3.2
997,Demetric Felton Jr.,CLE,RB,4,MIN,0,0,0,0,2,2,12,0,0,0,3.2,3.2
1005,Nyheim Hines,IND,RB,11,BUF,4,31,7.8,0,0,0,0,0,0,0,3.1,3.1
1005,Latavius Murray,BAL,RB,17,LAR,11,31,2.8,0,0,0,0,0,0,0,3.1,3.1
1005,Jeremy McNichols,TEN,RB,16,SF,7,31,4.4,0,1,0,0,0,0,0,3.1,3.1
1005,Larry Rountree III,LAC,RB,4,LV,11,31,2.8,0,0,0,0,0,0,0,3.1,3.1
1005,Joshua Kelley,LAC,RB,16,HOU,5,7,1.4,0,1,1,14,0,0,0,3.1,3.1
1005,Godwin Igwebuike,DET,RB,13,MIN,2,8,4,0,2,1,13,0,0,0,3.1,3.1
1005,Royce Freeman,HOU,RB,13,IND,3,10,3.3,0,1,1,11,0,0,0,3.1,3.1
1005,Alexander Mattison,MIN,RB,18,CHI,5,18,3.6,0,1,1,3,0,0,0,3.1,3.1
1005,Jonathan Williams,WAS,RB,17,PHI,2,4,2,0,3,2,7,0,0,0,3.1,3.1
1005,Austin Walter,NYJ,RB,13,PHI,1,2,2,0,2,2,9,0,0,0,3.1,3.1
1005,Gabe Nabers,LAC,FB,3,KC,0,0,0,0,2,2,11,0,0,0,3.1,3.1
1005,Damien Harris,NE,RB,3,NO,6,14,2.3,0,2,2,-3,0,0,0,3.1,3.1
1017,C.J. Ham,MIN,FB,6,CAR,1,30,30,0,0,0,0,0,0,0,3,3
1017,Derrick Gore,KC,RB,18,DEN,7,30,4.3,0,1,0,0,0,0,0,3,3
1017,Nick Bawden,NYJ,FB,11,MIA,0,0,0,0,1,1,20,0,0,0,3,3
1017,Eno Benjamin,ARI,RB,11,SEA,6,15,2.5,0,1,1,5,0,0,0,3,3
1017,Devontae Booker,NYG,RB,11,TB,3,15,5,0,1,1,5,0,0,0,3,3
1017,Michael Carter,NYJ,RB,15,MIA,8,18,2.2,0,2,1,2,0,0,0,3,3
1017,Michael Carter,NYJ,RB,1,CAR,4,6,1.5,0,2,1,14,0,0,0,3,3
1017,Mark Ingram II,HOU,RB,3,CAR,6,21,3.5,0,1,1,-1,0,0,0,3,3
1017,Adrian Peterson,TEN,RB,10,NO,8,21,2.6,0,1,1,-1,0,0,0,3,3
1026,Devonta Freeman,BAL,RB,2,KC,2,29,14.5,0,0,0,0,0,0,0,2.9,2.9
1026,D'Onta Foreman,TEN,RB,9,LAR,5,29,5.8,0,0,0,0,0,0,0,2.9,2.9
1026,Wayne Gallman,ATL,RB,4,WAS,6,29,4.8,0,1,0,0,0,0,0,2.9,2.9
1026,Keith Smith,ATL,FB,11,NE,3,8,2.7,0,1,1,11,0,0,0,2.9,2.9
1026,Royce Freeman,CAR,RB,7,NYG,3,18,6,0,2,1,1,0,0,0,2.9,2.9
1026,Ronald Jones,TB,RB,8,NO,3,13,4.3,0,1,1,6,0,0,0,2.9,2.9
1026,Dare Ogunbowale,JAX,RB,5,TEN,0,0,0,0,1,1,19,0,0,0,2.9,2.9
1026,C.J. Ham,MIN,FB,13,DET,0,0,0,0,1,1,19,0,0,0,2.9,2.9
1026,Derrick Gore,KC,RB,9,GB,3,13,4.3,0,1,1,6,0,0,0,2.9,2.9
1026,Kyle Juszczyk,SF,FB,17,HOU,0,0,0,0,2,2,9,0,0,0,2.9,2.9
1026,C.J. Ham,MIN,FB,1,CIN,0,0,0,0,2,2,9,0,0,0,2.9,2.9
1037,La'Mical Perine,NYJ,RB,14,NO,7,28,4,0,0,0,0,0,0,0,2.8,2.8
1037,Phillip Lindsay,HOU,RB,9,MIA,8,28,3.5,0,0,0,0,0,0,0,2.8,2.8
1037,Latavius Murray,BAL,RB,3,DET,7,28,4,0,0,0,0,0,0,0,2.8,2.8
1037,Jeff Wilson Jr.,SF,RB,10,LAR,10,28,2.8,0,0,0,0,0,0,0,2.8,2.8
1037,Tevin Coleman,NYJ,RB,11,MIA,5,16,3.2,0,1,1,2,0,0,0,2.8,2.8
1037,Dare Ogunbowale,JAX,RB,8,SEA,2,9,4.5,0,1,1,9,0,0,0,2.8,2.8
1037,Travis Homer,SEA,RB,5,LAR,1,5,5,0,1,1,13,0,0,0,2.8,2.8
1037,Nyheim Hines,IND,RB,16,ARI,3,11,3.7,0,1,1,7,0,0,0,2.8,2.8
1037,Mike Davis,ATL,RB,9,NO,9,13,1.4,0,2,1,5,0,1,0,2.8,2.8
1046,Tony Jones Jr.,NO,RB,12,BUF,16,27,1.7,0,0,0,0,0,0,0,2.7,2.7
1046,Ke'Shawn Vaughn,TB,RB,7,CHI,5,27,5.4,0,0,0,0,0,0,0,2.7,2.7
1046,Alexander Mattison,MIN,RB,14,PIT,6,27,4.5,0,1,0,0,0,0,0,2.7,2.7
1046,Travis Homer,SEA,RB,17,DET,6,27,4.5,0,0,0,0,0,0,0,2.7,2.7
1046,Kenneth Gainwell,PHI,RB,8,DET,13,27,2.1,0,0,0,0,0,0,0,2.7,2.7
1046,Larry Rountree III,LAC,RB,1,WAS,8,27,3.4,0,0,0,0,0,0,0,2.7,2.7
