Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1049,Chuba Hubbard,CAR,RB,3,NO,3,25,8.3,0,0,0,0,0,0,0,2.5,2.5
1049,Avery Williams,ATL,RB,10,CAR,4,25,6.2,0,0,0,0,0,0,0,2.5,2.5
1049,Kenneth Gainwell,PHI,RB,6,DAL,5,25,5,0,0,0,0,0,0,0,2.5,2.5
1049,Jaylen Warren,PIT,RB,2,NE,4,15,3.8,0,1,1,0,0,0,0,2.5,2.5
1049,Avery Williams,ATL,RB,1,NO,2,7,3.5,0,1,1,8,0,0,0,2.5,2.5
1049,Rex Burkhead,HOU,RB,9,PHI,1,9,9,0,2,1,6,0,0,0,2.5,2.5
1049,Matt Breida,NYG,RB,12,DAL,2,6,3,0,1,1,9,0,0,0,2.5,2.5
1049,JaMycal Hasty,JAX,RB,15,DAL,1,13,13,0,1,1,2,0,0,0,2.5,2.5
1049,James Cook,BUF,RB,14,NYJ,4,6,1.5,0,1,1,9,0,0,0,2.5,2.5
1049,Matt Breida,NYG,RB,8,SEA,2,5,2.5,0,2,1,10,0,0,0,2.5,2.5
1049,Michael Carter,NYJ,RB,18,MIA,3,4,1.3,0,3,2,1,0,0,0,2.5,2.5
1049,Michael Carter,NYJ,RB,17,SEA,1,2,2,0,3,2,3,0,0,0,2.5,2.5
1062,Matt Breida,NYG,RB,1,TEN,5,24,4.8,0,0,0,0,0,0,0,2.4,2.4
1062,Boston Scott,PHI,RB,12,GB,3,24,8,0,0,0,0,0,0,0,2.4,2.4
1062,D'Onta Foreman,CAR,RB,11,BAL,11,24,2.2,0,1,0,0,0,0,0,2.4,2.4
1062,Zamir White,LV,RB,4,DEN,2,24,12,0,0,0,0,0,0,0,2.4,2.4
1062,Dwayne Washington,NO,RB,9,BAL,3,7,2.3,0,1,1,7,0,0,0,2.4,2.4
1062,Ronnie Rivers,LAR,RB,6,CAR,1,0,0,0,1,1,14,0,0,0,2.4,2.4
1062,Jerick McKinnon,KC,RB,11,LAC,6,24,4,0,1,1,0,0,1,1,2.4,2.4
1069,Khalil Herbert,CHI,RB,9,MIA,7,23,3.3,0,0,0,0,0,0,0,2.3,2.3
1069,Mike Boone,DEN,RB,7,NYJ,4,23,5.8,0,0,0,0,0,0,0,2.3,2.3
1069,Zonovan Knight,NYJ,RB,15,DET,13,23,1.8,0,0,0,0,0,0,0,2.3,2.3
1069,Trestan Ebner,CHI,RB,3,HOU,7,23,3.3,0,1,0,0,0,0,0,2.3,2.3
1069,Zonovan Knight,NYJ,RB,16,JAX,6,-2,-0.3,0,1,1,15,0,0,0,2.3,2.3
1069,Caleb Huntley,ATL,RB,12,WAS,1,12,12,0,1,1,1,0,0,0,2.3,2.3
1069,Sony Michel,LAC,RB,7,SEA,2,5,2.5,0,3,1,8,0,0,0,2.3,2.3
1069,Jonathan Taylor,IND,RB,15,MIN,0,0,0,0,1,1,13,0,0,0,2.3,2.3
1069,Justin Jackson,DET,RB,18,GB,1,2,2,0,1,1,11,0,0,0,2.3,2.3
1069,Ke'Shawn Vaughn,TB,RB,10,SEA,2,2,1,0,1,1,11,0,0,0,2.3,2.3
1069,Dare Ogunbowale,HOU,RB,10,NYG,0,0,0,0,1,1,13,0,0,0,2.3,2.3
1069,Mark Ingram II,NO,RB,1,ATL,4,22,5.5,0,1,1,1,0,1,1,2.3,2.3
1069,Khalil Herbert,CHI,RB,16,BUF,6,7,1.2,0,3,2,-4,0,0,0,2.3,2.3
1069,Keaontay Ingram,ARI,RB,18,SF,3,5,1.7,0,3,2,-2,0,0,0,2.3,2.3
1069,Joshua Kelley,LAC,RB,3,JAX,1,-3,-3,0,2,2,6,0,0,0,2.3,2.3
1069,Nyheim Hines,IND,RB,4,TEN,1,0,0,0,2,2,3,0,0,0,2.3,2.3
1085,Marlon Mack,DEN,RB,16,LAR,4,22,5.5,0,1,0,0,0,0,0,2.2,2.2
1085,Jonathan Williams,WAS,RB,12,ATL,4,22,5.5,0,0,0,0,0,0,0,2.2,2.2
1085,Caleb Huntley,ATL,RB,7,CIN,6,22,3.7,0,0,0,0,0,0,0,2.2,2.2
1085,Brian Robinson Jr.,WAS,RB,5,TEN,9,22,2.4,0,0,0,0,0,0,0,2.2,2.2
1085,Zonovan Knight,NYJ,RB,18,MIA,12,22,1.8,0,0,0,0,0,1,0,2.2,2.2
1085,James Cook,BUF,RB,10,MIN,5,22,4.4,0,0,0,0,0,0,0,2.2,2.2
1085,Cam Akers,LAR,RB,10,ARI,6,22,3.7,0,1,0,0,0,0,0,2.2,2.2
1085,Reggie Gilliam,BUF,FB,16,CHI,0,0,0,0,1,1,12,0,0,0,2.2,2.2
1085,Marlon Mack,DEN,RB,12,CAR,2,7,3.5,0,1,1,5,0,0,0,2.2,2.2
1085,Matt Breida,NYG,RB,15,WAS,2,6,3,0,1,1,6,0,0,0,2.2,2.2
1085,Damien Harris,NE,RB,5,DET,4,11,2.8,0,1,1,1,0,0,0,2.2,2.2
1085,Patrick Ricard,BAL,FB,3,NE,0,0,0,0,1,1,12,0,0,0,2.2,2.2
1085,Kenneth Gainwell,PHI,RB,10,WAS,1,7,7,0,2,1,5,0,0,0,2.2,2.2
1085,Kyle Juszczyk,SF,FB,12,NO,0,0,0,0,2,2,2,0,0,0,2.2,2.2
1085,Kenyan Drake,BAL,RB,14,PIT,1,1,1,0,2,2,1,0,1,0,2.2,2.2
1100,David Montgomery,CHI,RB,18,MIN,7,21,3,0,0,0,0,0,0,0,2.1,2.1
1100,Boston Scott,PHI,RB,8,PIT,7,21,3,0,0,0,0,0,0,0,2.1,2.1
1100,Darrynton Evans,CHI,RB,13,GB,3,21,7,0,0,0,0,0,0,0,2.1,2.1
1100,Avery Williams,ATL,RB,4,CLE,1,21,21,0,0,0,0,0,0,0,2.1,2.1
1100,JaMycal Hasty,JAX,RB,9,LV,3,6,2,0,1,1,5,0,0,0,2.1,2.1
1100,Nyheim Hines,BUF,RB,16,CHI,1,2,2,0,2,1,9,0,1,0,2.1,2.1
1100,Kenneth Gainwell,PHI,RB,8,PIT,1,3,3,0,1,1,8,0,0,0,2.1,2.1
1100,Dare Ogunbowale,HOU,RB,14,DAL,1,-3,-3,0,2,2,4,0,0,0,2.1,2.1
1108,Kenneth Gainwell,PHI,RB,5,ARI,3,20,6.7,0,0,0,0,0,0,0,2,2
1108,Ty Chandler,MIN,RB,18,CHI,6,20,3.3,0,0,0,0,0,0,0,2,2
1108,Jerick McKinnon,KC,RB,3,IND,7,20,2.9,0,1,0,0,0,0,0,2,2
1108,Brian Robinson Jr.,WAS,RB,8,IND,8,20,2.5,0,0,0,0,0,0,0,2,2
1108,Matt Breida,NYG,RB,10,HOU,6,20,3.3,0,0,0,0,0,0,0,2,2
1108,J.D. McKissic,WAS,RB,6,CHI,2,20,10,0,3,0,0,0,0,0,2,2
1108,Samaje Perine,CIN,RB,2,DAL,1,2,2,0,1,1,8,0,0,0,2,2
1108,Alec Ingold,MIA,FB,1,NE,1,2,2,0,2,1,8,0,0,0,2,2
1108,Damien Harris,NE,RB,7,CHI,3,8,2.7,0,2,1,2,0,0,0,2,2
1108,DeeJay Dallas,SEA,RB,5,NO,1,4,4,0,1,1,6,0,0,0,2,2
1108,Ameer Abdullah,LV,RB,18,KC,0,0,0,0,2,1,10,0,0,0,2,2
1108,Keith Smith,ATL,FB,6,SF,1,2,2,0,1,1,8,0,0,0,2,2
1120,Keaontay Ingram,ARI,RB,11,SF,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
1120,Kevin Harris,NE,RB,15,LV,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
1120,Tony Pollard,DAL,RB,18,WAS,7,19,2.7,0,1,0,0,0,0,0,1.9,1.9
1120,Malik Davis,DAL,RB,18,WAS,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
1120,D'Onta Foreman,CAR,RB,6,LAR,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
1120,Trey Sermon,PHI,RB,4,JAX,2,19,9.5,0,0,0,0,0,0,0,1.9,1.9
1120,Darrel Williams,ARI,RB,4,CAR,4,19,4.8,0,1,0,0,0,0,0,1.9,1.9
1120,Michael Burton,KC,FB,9,TEN,1,0,0,0,1,1,9,0,0,0,1.9,1.9
1120,Isiah Pacheco,KC,RB,9,TEN,5,5,1,0,1,1,4,0,0,0,1.9,1.9
1120,Jaylen Warren,PIT,RB,11,CIN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1120,Ty Johnson,NYJ,RB,7,DEN,1,3,3,0,1,1,6,0,0,0,1.9,1.9
1120,Alec Ingold,MIA,FB,15,BUF,1,2,2,0,2,1,7,0,0,0,1.9,1.9
1120,C.J. Ham,MIN,FB,14,DET,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1120,Nyheim Hines,BUF,RB,10,MIN,0,0,0,0,1,1,9,0,0,0,1.9,1.9
1120,Chase Edmonds,DEN,RB,10,TEN,2,9,4.5,0,2,1,0,0,0,0,1.9,1.9
1120,Marlon Mack,DEN,RB,13,BAL,2,3,1.5,0,1,1,6,0,0,0,1.9,1.9
1136,Dwayne Washington,NO,RB,2,TB,4,18,4.5,0,0,0,0,0,0,0,1.8,1.8
1136,James Cook,BUF,RB,17,CIN,2,18,9,0,0,0,0,0,0,0,1.8,1.8
1136,Jordan Wilkins,IND,RB,10,LV,3,18,6,0,0,0,0,0,0,0,1.8,1.8
1136,Zack Moss,IND,RB,13,DAL,3,18,6,0,0,0,0,0,0,0,1.8,1.8
1136,Matt Breida,NYG,RB,4,CHI,3,18,6,0,0,0,0,0,0,0,1.8,1.8
1136,Michael Burton,KC,FB,2,LAC,1,6,6,0,1,1,2,0,0,0,1.8,1.8
1136,Ameer Abdullah,LV,RB,9,JAX,0,0,0,0,3,1,8,0,0,0,1.8,1.8
1136,Dontrell Hilliard,TEN,RB,9,KC,3,12,4,0,1,1,-4,0,0,0,1.8,1.8
1136,Corey Clement,ARI,RB,12,LAC,0,0,0,0,1,1,8,0,0,0,1.8,1.8
1136,Alexander Mattison,MIN,RB,11,DAL,2,0,0,0,1,1,8,0,0,0,1.8,1.8
1136,Nyheim Hines,IND,RB,5,DEN,1,3,3,0,2,1,5,0,0,0,1.8,1.8
1136,Trayveon Williams,CIN,RB,14,CLE,1,2,2,0,1,1,6,0,0,0,1.8,1.8
1136,Salvon Ahmed,MIA,RB,17,NE,0,0,0,0,1,1,8,0,0,0,1.8,1.8
1136,Dontrell Hilliard,TEN,RB,10,DEN,1,2,2,0,2,1,6,0,0,0,1.8,1.8
1136,Avery Williams,ATL,RB,6,SF,2,6,3,0,1,1,2,0,0,0,1.8,1.8
1136,Tony Pollard,DAL,RB,4,WAS,8,6,0.8,0,3,1,2,0,0,0,1.8,1.8
1152,Zack Moss,BUF,RB,2,TEN,3,17,5.7,0,1,0,0,0,0,0,1.7,1.7
1152,Ty Johnson,NYJ,RB,9,BUF,2,17,8.5,0,0,0,0,0,0,0,1.7,1.7
1152,Alexander Mattison,MIN,RB,16,NYG,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
1152,Chase Edmonds,MIA,RB,7,PIT,7,17,2.4,0,2,0,0,0,0,0,1.7,1.7
1152,Darrell Henderson Jr.,LAR,RB,3,ARI,4,17,4.2,0,1,0,0,0,0,0,1.7,1.7
1152,James Robinson,NYJ,RB,8,NE,5,17,3.4,0,1,0,0,0,0,0,1.7,1.7
1152,D'Ernest Johnson,CLE,RB,8,CIN,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
1152,Caleb Huntley,ATL,RB,13,PIT,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
1152,Patrick Ricard,BAL,FB,1,NYJ,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1152,Hassan Haskins,TEN,RB,9,KC,1,5,5,0,1,1,2,0,0,0,1.7,1.7
1152,Mike Davis,BAL,RB,9,NO,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1152,David Johnson,NO,RB,11,LAR,1,-4,-4,0,1,1,11,0,0,0,1.7,1.7
1152,Nyheim Hines,BUF,RB,14,NYJ,1,3,3,0,1,1,4,0,0,0,1.7,1.7
1152,Troy Hairston,HOU,FB,17,JAX,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1152,Godwin Igwebuike,SEA,RB,17,NYJ,3,4,1.3,0,1,1,3,0,0,0,1.7,1.7
1152,Reggie Gilliam,BUF,FB,17,CIN,0,0,0,0,1,1,7,0,0,0,1.7,1.7
1152,Chuba Hubbard,CAR,RB,6,LAR,2,6,3,0,1,1,1,0,0,0,1.7,1.7
1152,Derek Watt,PIT,FB,13,ATL,1,4,4,0,1,1,3,0,0,0,1.7,1.7
1152,Royce Freeman,HOU,RB,18,IND,7,15,2.1,0,1,1,2,0,1,1,1.7,1.7
1171,Justice Hill,BAL,RB,2,MIA,3,16,5.3,0,0,0,0,0,0,0,1.6,1.6
1171,Damien Harris,NE,RB,12,MIN,5,16,3.2,0,0,0,0,0,0,0,1.6,1.6
1171,Gus Edwards,BAL,RB,18,CIN,4,16,4,0,0,0,0,0,0,0,1.6,1.6
1171,Boston Scott,PHI,RB,6,DAL,6,16,2.7,0,0,0,0,0,0,0,1.6,1.6
1171,Avery Williams,ATL,RB,2,LAR,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1171,C.J. Ham,MIN,FB,1,GB,0,0,0,0,1,1,6,0,0,0,1.6,1.6
1171,Patrick Ricard,BAL,FB,9,NO,1,2,2,0,1,1,4,0,0,0,1.6,1.6
1171,Caleb Huntley,ATL,RB,11,CHI,1,4,4,0,1,1,2,0,0,0,1.6,1.6
1171,Kene Nwangwu,MIN,RB,11,DAL,4,1,0.2,0,1,1,5,0,0,0,1.6,1.6
1171,Justice Hill,BAL,RB,7,CLE,5,26,5.2,0,0,0,0,0,1,1,1.6,1.6
1171,Adam Prentice,NO,FB,17,PHI,1,2,2,0,1,1,4,0,0,0,1.6,1.6
1182,Rashaad Penny,SEA,RB,2,SF,6,15,2.5,0,0,0,0,0,0,0,1.5,1.5
1182,Ke'Shawn Vaughn,TB,RB,12,CLE,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
1182,AJ Dillon,GB,RB,7,WAS,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
1182,Patrick Taylor,GB,RB,15,LAR,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
1182,Rachaad White,TB,RB,18,ATL,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
1182,J.K. Dobbins,BAL,RB,6,NYG,7,15,2.1,0,0,0,0,0,0,0,1.5,1.5
1182,Joshua Kelley,LAC,RB,4,HOU,4,15,3.8,0,2,0,0,0,0,0,1.5,1.5
1182,Troy Hairston,HOU,FB,1,IND,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,C.J. Ham,MIN,FB,16,NYG,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Rex Burkhead,HOU,RB,12,MIA,0,0,0,0,2,1,5,0,0,0,1.5,1.5
1182,Isaiah Spiller,LAC,RB,12,ARI,2,3,1.5,0,1,1,2,0,0,0,1.5,1.5
1182,Derek Watt,PIT,FB,12,IND,1,4,4,0,1,1,1,0,0,0,1.5,1.5
1182,Dare Ogunbowale,HOU,RB,11,WAS,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Hassan Haskins,TEN,RB,7,IND,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Demetric Felton Jr.,CLE,RB,15,BAL,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Jakob Johnson,LV,FB,5,KC,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Ty'Son Williams,ARI,RB,18,SF,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Larry Rountree III,LAC,RB,18,DEN,3,4,1.3,0,1,1,1,0,0,0,1.5,1.5
1182,Jason Cabinda,DET,FB,17,CHI,0,0,0,0,1,1,5,0,0,0,1.5,1.5
1182,Jeff Wilson Jr.,SF,RB,6,ATL,7,25,3.6,0,1,0,0,0,1,1,1.5,1.5
1202,Gary Brightwell,NYG,RB,2,CAR,1,14,14,0,0,0,0,0,0,0,1.4,1.4
1202,Jordan Mason,SF,RB,11,ARI,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
1202,Dare Ogunbowale,HOU,RB,15,KC,8,14,1.8,0,0,0,0,0,0,0,1.4,1.4
1202,Justin Jackson,DET,RB,5,NE,3,14,4.7,0,1,0,0,0,0,0,1.4,1.4
1202,Chase Edmonds,MIA,RB,8,DET,4,14,3.5,0,0,0,0,0,0,0,1.4,1.4
1202,Chuba Hubbard,CAR,RB,10,ATL,5,14,2.8,0,0,0,0,0,0,0,1.4,1.4
1202,Ty Johnson,NYJ,RB,2,CLE,0,0,0,0,3,1,4,0,0,0,1.4,1.4
1202,Justice Hill,BAL,RB,16,ATL,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1202,Brandon Bolden,LV,RB,11,DEN,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1202,Leonard Fournette,TB,RB,18,ATL,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1202,Chris Evans,CIN,RB,3,NYJ,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1202,Mike Boone,DEN,RB,6,LAC,1,1,1,0,4,1,3,0,0,0,1.4,1.4
1202,Matt Breida,NYG,RB,13,WAS,0,0,0,0,1,1,4,0,0,0,1.4,1.4
1215,JaMycal Hasty,JAX,RB,14,TEN,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
1215,Dwayne Washington,NO,RB,8,LV,4,13,3.2,0,0,0,0,0,0,0,1.3,1.3
1215,Julius Chestnut,TEN,RB,13,PHI,5,13,2.6,0,0,0,0,0,0,0,1.3,1.3
1215,Cam Akers,LAR,RB,4,SF,8,13,1.6,0,1,0,0,0,0,0,1.3,1.3
1215,Devine Ozigbo,DEN,RB,12,CAR,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1215,Adam Prentice,NO,FB,15,ATL,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1215,Jakob Johnson,LV,FB,18,KC,0,0,0,0,1,1,3,0,0,0,1.3,1.3
1215,JaMycal Hasty,JAX,RB,10,KC,1,4,4,0,2,1,-1,0,0,0,1.3,1.3
1223,Sony Michel,LAC,RB,1,LV,7,12,1.7,0,0,0,0,0,0,0,1.2,1.2
1223,Sony Michel,LAC,RB,9,ATL,1,12,12,0,1,0,0,0,0,0,1.2,1.2
1223,Avery Williams,ATL,RB,18,TB,4,12,3,0,0,0,0,0,0,0,1.2,1.2
1223,Joe Mixon,CIN,RB,17,BUF,2,12,6,0,0,0,0,0,0,0,1.2,1.2
1223,Kareem Hunt,CLE,RB,6,NE,4,12,3,0,1,0,0,0,0,0,1.2,1.2
1223,Gus Edwards,BAL,RB,13,DEN,6,12,2,0,0,0,0,0,0,0,1.2,1.2
1223,Adam Prentice,NO,FB,2,TB,0,0,0,0,1,1,2,0,1,0,1.2,1.2
1223,Mike Boone,DEN,RB,1,SEA,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1223,Avery Williams,ATL,RB,9,LAC,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1223,Rex Burkhead,HOU,RB,14,DAL,2,-3,-1.5,0,1,1,5,0,0,0,1.2,1.2
1223,Tony Jones Jr.,SEA,RB,14,CAR,1,2,2,0,2,1,0,0,0,0,1.2,1.2
1223,Jonathan Ward,TEN,RB,18,JAX,1,-1,-1,0,2,1,3,0,0,0,1.2,1.2
1223,Mark Ingram II,NO,RB,8,LV,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1223,Rex Burkhead,HOU,RB,8,TEN,0,0,0,0,1,1,2,0,0,0,1.2,1.2
1237,Mike Davis,BAL,RB,1,NYJ,2,11,5.5,0,0,0,0,0,1,0,1.1,1.1
1237,Alexander Mattison,MIN,RB,12,NE,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1237,Snoop Conner,JAX,RB,12,BAL,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1237,Khalil Herbert,CHI,RB,5,MIN,4,11,2.8,0,0,0,0,0,0,0,1.1,1.1
1237,Raheem Mostert,MIA,RB,3,BUF,8,11,1.4,0,2,0,0,0,0,0,1.1,1.1
1237,David Montgomery,CHI,RB,3,HOU,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1237,Salvon Ahmed,MIA,RB,10,CLE,3,11,3.7,0,0,0,0,0,0,0,1.1,1.1
1237,Jakob Johnson,LV,FB,1,LAC,0,0,0,0,1,1,1,0,0,0,1.1,1.1
1237,Alexander Mattison,MIN,RB,9,WAS,2,1,0.5,0,1,1,0,0,0,0,1.1,1.1
1237,Derek Watt,PIT,FB,5,BUF,0,0,0,0,1,1,1,0,0,0,1.1,1.1
1237,Jakob Johnson,LV,FB,14,LAR,0,0,0,0,1,1,1,0,0,0,1.1,1.1
1237,Rex Burkhead,HOU,RB,18,IND,0,0,0,0,2,1,1,0,0,0,1.1,1.1
1237,Zander Horvath,LAC,FB,10,SF,0,0,0,0,1,1,1,0,0,0,1.1,1.1
1237,Raheem Blackshear,CAR,RB,12,DEN,0,0,0,0,2,1,11,0,1,1,1.1,1.1
1251,Mark Ingram II,NO,RB,12,SF,4,10,2.5,0,1,0,0,0,0,0,1,1
1251,James Robinson,NYJ,RB,11,NE,7,10,1.4,0,0,0,0,0,0,0,1,1
1251,Ezekiel Elliott,DAL,RB,18,WAS,8,10,1.2,0,2,0,0,0,0,0,1,1
1251,Deon Jackson,IND,RB,17,NYG,3,10,3.3,0,0,0,0,0,0,0,1,1
1251,Patrick Taylor,GB,RB,17,MIN,5,10,2,0,0,0,0,0,0,0,1,1
1251,Malcolm Brown,LAR,RB,8,SF,5,10,2,0,0,0,0,0,0,0,1,1
1251,James Robinson,NYJ,RB,13,MIN,4,10,2.5,0,0,0,0,0,0,0,1,1
1251,Troy Hairston,HOU,FB,16,TEN,0,0,0,0,1,1,0,0,0,0,1,1
1251,Alec Ingold,MIA,FB,12,HOU,0,0,0,0,1,1,0,0,0,0,1,1
1251,Jakob Johnson,LV,FB,11,DEN,0,0,0,0,1,1,0,0,0,0,1,1
1251,Kenneth Gainwell,PHI,RB,14,NYG,0,0,0,0,1,1,0,0,0,0,1,1
1251,Avery Williams,ATL,RB,17,ARI,1,-2,-2,0,1,1,2,0,0,0,1,1
1251,Dare Ogunbowale,HOU,RB,8,TEN,0,0,0,0,1,1,0,0,0,0,1,1
1251,Zander Horvath,LAC,FB,6,DEN,0,0,0,0,1,1,0,0,0,0,1,1
1251,Patrick Ricard,BAL,FB,13,DEN,0,0,0,0,1,1,0,0,0,0,1,1
1251,Jerick McKinnon,KC,RB,4,TB,2,-1,-0.5,0,1,1,1,0,0,0,1,1
1267,D'Onta Foreman,CAR,RB,2,NYG,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1267,Matt Breida,NYG,RB,16,MIN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1267,Darrell Henderson Jr.,LAR,RB,11,NO,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1267,Clyde Edwards-Helaire,KC,RB,11,LAC,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1267,Darrynton Evans,CHI,RB,15,PHI,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
1267,D'Onta Foreman,CAR,RB,15,PIT,10,9,0.9,0,0,0,0,0,1,0,0.9,0.9
1267,Darrel Williams,ARI,RB,5,PHI,3,9,3,0,0,0,0,0,0,0,0.9,0.9
1267,Zamir White,LV,RB,14,LAR,3,9,3,0,0,0,0,0,0,0,0.9,0.9
1267,Isiah Pacheco,KC,RB,3,IND,3,9,3,0,0,0,0,0,1,0,0.9,0.9
1267,Avery Williams,ATL,RB,3,SEA,1,9,9,0,0,0,0,0,0,0,0.9,0.9
1267,Jerome Ford,CLE,RB,17,WAS,5,9,1.8,0,0,0,0,0,0,0,0.9,0.9
1267,Gary Brightwell,NYG,RB,17,IND,5,9,1.8,0,0,0,0,0,0,0,0.9,0.9
1267,Kyle Juszczyk,SF,FB,17,LV,1,9,9,0,0,0,0,0,0,0,0.9,0.9
1267,Kyren Williams,LAR,RB,13,SEA,3,9,3,0,1,0,0,0,0,0,0.9,0.9
1267,Demetric Felton Jr.,CLE,RB,2,NYJ,1,-4,-4,0,1,1,3,0,0,0,0.9,0.9
1267,Raheem Blackshear,CAR,RB,17,TB,0,0,0,0,1,1,-1,0,0,0,0.9,0.9
1267,Kareem Hunt,CLE,RB,17,WAS,2,0,0,0,1,1,-1,0,0,0,0.9,0.9
1267,Brandon Bolden,LV,RB,4,DEN,0,0,0,0,1,1,-1,0,0,0,0.9,0.9
1285,Kenyan Drake,BAL,RB,2,MIA,6,8,1.3,0,0,0,0,0,0,0,0.8,0.8
1285,Trestan Ebner,CHI,RB,11,ATL,6,8,1.3,0,1,0,0,0,0,0,0.8,0.8
1285,Trestan Ebner,CHI,RB,7,NE,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1285,Reggie Bonnafon,WAS,RB,18,DAL,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1285,James Cook,BUF,RB,6,KC,2,8,4,0,0,0,0,0,0,0,0.8,0.8
1285,Melvin Gordon III,DEN,RB,6,LAC,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
1285,D'Ernest Johnson,CLE,RB,10,MIA,0,0,0,0,1,1,-2,0,0,0,0.8,0.8
1292,Jaylen Warren,PIT,RB,1,CIN,3,7,2.3,0,1,0,0,0,0,0,0.7,0.7
1292,Kylin Hill,GB,RB,9,DET,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1292,Ty Johnson,NYJ,RB,16,JAX,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1292,Zack Moss,IND,RB,11,PHI,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1292,Trayveon Williams,CIN,RB,11,PIT,2,7,3.5,0,1,0,0,0,0,0,0.7,0.7
1292,Kyren Williams,LAR,RB,15,GB,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
1292,Zack Moss,BUF,RB,5,PIT,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1292,Salvon Ahmed,MIA,RB,18,NYJ,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1292,Darrel Williams,ARI,RB,3,LAR,1,7,7,0,1,0,0,0,0,0,0.7,0.7
1292,Travis Homer,SEA,RB,3,ATL,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1292,Jordan Mason,SF,RB,3,DEN,1,7,7,0,0,0,0,0,0,0,0.7,0.7
1292,Craig Reynolds,DET,RB,8,MIA,2,7,3.5,0,1,0,0,0,0,0,0.7,0.7
1292,Keaontay Ingram,ARI,RB,6,SEA,3,7,2.3,0,0,0,0,0,0,0,0.7,0.7
1292,Mike Davis,BAL,RB,11,CAR,0,0,0,0,1,1,-3,0,0,0,0.7,0.7
1306,Isiah Pacheco,KC,RB,2,LAC,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1306,Ke'Shawn Vaughn,TB,RB,16,ARI,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,Chase Edmonds,DEN,RB,11,LV,2,6,3,0,0,0,0,0,0,0,0.6,0.6
1306,JaMycal Hasty,JAX,RB,7,NYG,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,Ronald Jones,KC,RB,15,HOU,1,6,6,0,0,0,0,0,0,0,0.6,0.6
1306,JaMycal Hasty,JAX,RB,5,HOU,1,6,6,0,0,0,0,0,0,0,0.6,0.6
