Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
954,Ryan Griffin,CHI,TE,5,MIN,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
954,Mike Gesicki,MIA,TE,1,NE,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
954,Tommy Tremble,CAR,TE,1,CLE,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
954,Johnny Mundt,MIN,TE,9,WAS,1,1,100,1,0,1,1,1,0,0,0,0,0,0,1.1,1.1
962,Chris Manhertz,JAX,TE,4,PHI,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
962,Mason Schreck,HOU,TE,4,LAC,1,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
964,Marcedes Lewis,GB,TE,10,DAL,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
964,Geoff Swaim,TEN,TE,16,HOU,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
964,Chris Manhertz,JAX,TE,8,DEN,1,1,100,-1,0,-1,-1,-1,0,0,0,0,0,0,0.9,0.9
967,Grant Calcaterra,PHI,TE,12,GB,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
967,Peyton Hendershot,DAL,TE,11,MIN,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
967,Durham Smythe,MIA,TE,15,BUF,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0,0.8,0.8
970,Tyler Davis,GB,TE,5,NYG,2,1,50,-3,0,-3,-1.5,-3,0,0,0,0,0,0,0.7,0.7
971,Zach Gentry,PIT,TE,12,IND,1,1,100,-4,0,-4,-4,-4,0,0,0,0,0,0,0.6,0.6
971,Drew Sample,CIN,TE,2,DAL,1,1,100,-4,0,-4,-4,-4,0,0,0,0,0,0,0.6,0.6
971,Jody Fortson,KC,TE,10,JAX,1,1,100,6,0,6,6,6,0,0,0,0,1,1,0.6,0.6
971,Mo Alie-Cox,IND,TE,13,DAL,1,1,100,6,0,6,6,6,0,0,0,0,1,1,0.6,0.6
975,Mark Andrews,BAL,TE,7,CLE,2,0,0,0,0,0,0,0,1,4,4,0,0,0,0.4,0.4
976,Armani Rogers,WAS,TE,18,DAL,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0.2,0.2
977,Taysom Hill,NO,TE,10,PIT,0,0,0,0,0,0,0,0,3,1,0.3,0,0,0,0.1,0.1
977,Andrew Beck,DEN,TE,15,ARI,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.1,0.1
979,Stephen Anderson,ARI,TE,7,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trey McBride,ARI,TE,7,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Vannett,NO,TE,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,J.P. Holtz,NO,TE,7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,7,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,James Mitchell,DET,TE,7,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,7,GB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,7,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,MyCole Pruitt,ATL,TE,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,7,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josh Oliver,BAL,TE,7,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Hudson,NYG,TE,7,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Giovanni Ricci,CAR,TE,7,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,7,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mo Alie-Cox,IND,TE,7,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Geoff Swaim,TEN,TE,7,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,7,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chigoziem Okonkwo,TEN,TE,7,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,7,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,7,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,7,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,7,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brevin Jordan,HOU,TE,7,LV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Richard Rodgers,LAC,TE,7,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,7,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Durham Smythe,MIA,TE,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,7,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Shane Zylstra,DET,TE,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jonnu Smith,NE,TE,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,12,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mitchell Wilcox,CIN,TE,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Geoff Swaim,TEN,TE,12,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,12,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jeremy Ruckert,NYJ,TE,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,12,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mike Gesicki,MIA,TE,12,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,12,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cade Otton,TB,TE,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Richard Rodgers,LAC,TE,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stone Smartt,LAC,TE,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Colby Parkinson,SEA,TE,12,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Higbee,LAR,TE,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Roger Carter Jr.,LAR,TE,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Juwan Johnson,NO,TE,12,SF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,12,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyree Jackson,PHI,TE,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jack Stoll,PHI,TE,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Connor Heyward,PIT,TE,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,18,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,18,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,18,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,18,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cameron Brate,TB,TE,18,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,18,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,18,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pat Freiermuth,PIT,TE,18,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ian Thomas,CAR,TE,18,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Giovanni Ricci,CAR,TE,18,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,18,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josh Oliver,BAL,TE,18,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mitchell Wilcox,CIN,TE,18,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,18,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,18,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Johnny Mundt,MIN,TE,18,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,18,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brevin Jordan,HOU,TE,18,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,18,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,18,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Matt Sokol,NE,TE,18,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jared Pinkney,LAR,TE,18,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brycen Hopkins,LAR,TE,18,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Mabry,SEA,TE,18,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Maxx Williams,ARI,TE,18,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,18,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,18,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,18,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jack Stoll,PHI,TE,18,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,18,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,18,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Peyton Hendershot,DAL,TE,18,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,18,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,18,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,18,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Andrew Beck,DEN,TE,18,LAC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Albert Okwuegbunam,DEN,TE,18,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,18,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stone Smartt,LAC,TE,18,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brock Wright,DET,TE,18,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Shane Zylstra,DET,TE,18,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,18,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,18,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,18,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,6,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Armani Rogers,WAS,TE,6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Hudson,NYG,TE,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,6,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mitchell Wilcox,CIN,TE,6,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,J.P. Holtz,NO,TE,6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mo Alie-Cox,IND,TE,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Manhertz,JAX,TE,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dan Arnold,JAX,TE,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Feleipe Franks,ATL,TE,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,6,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Hunter Long,MIA,TE,6,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Conner,MIA,TE,6,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jacob Hollister,MIN,TE,6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ko Kieft,TB,TE,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Giovanni Ricci,CAR,TE,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Tremble,CAR,TE,6,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kendall Blanton,LAR,TE,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brycen Hopkins,LAR,TE,6,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trey McBride,ARI,TE,6,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,6,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jody Fortson,KC,TE,6,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,6,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Saubert,DEN,TE,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Marcedes Lewis,GB,TE,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josiah Deguara,GB,TE,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Davis,GB,TE,11,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Parker Hesse,ATL,TE,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ryan Griffin,CHI,TE,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Trevon Wesco,CHI,TE,11,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nikola Kalinic,IND,TE,11,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyree Jackson,PHI,TE,11,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Grant Calcaterra,PHI,TE,11,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Teagan Quitoriano,HOU,TE,11,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Cole Turner,WAS,TE,11,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,John Bates,WAS,TE,11,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,James Mitchell,DET,TE,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Shane Zylstra,DET,TE,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tanner Hudson,NYG,TE,11,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,11,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Sullivan,CAR,TE,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Tremble,CAR,TE,11,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,11,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,11,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brycen Hopkins,LAR,TE,11,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,C.J. Uzomah,NYJ,TE,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jeremy Ruckert,NYJ,TE,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Eric Tomlinson,DEN,TE,11,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jesper Horsted,LV,TE,11,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,11,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Mitchell Wilcox,CIN,TE,11,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Connor Heyward,PIT,TE,11,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Richard Rodgers,LAC,TE,11,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tre' McKitty,LAC,TE,11,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Stephen Anderson,ARI,TE,11,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyler Kroft,SF,TE,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Ross Dwelley,SF,TE,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Charlie Woerner,SF,TE,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jacob Hollister,LV,TE,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Foster Moreau,LV,TE,14,LAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Devin Asiasi,CIN,TE,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Pharaoh Brown,CLE,TE,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tommy Sweeney,BUF,TE,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Quintin Morris,BUF,TE,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kenny Yeboah,NYJ,TE,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jeremy Ruckert,NYJ,TE,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Sean McKeon,DAL,TE,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Peyton Hendershot,DAL,TE,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jake Ferguson,DAL,TE,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,O.J. Howard,HOU,TE,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brevin Jordan,HOU,TE,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Teagan Quitoriano,HOU,TE,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Josh Oliver,BAL,TE,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Isaiah Likely,BAL,TE,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Zach Gentry,PIT,TE,14,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Chris Myarick,NYG,TE,14,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Tyree Jackson,PHI,TE,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,James Mitchell,DET,TE,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Brock Wright,DET,TE,14,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Johnny Mundt,MIN,TE,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Nick Muse,MIN,TE,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Luke Farrell,JAX,TE,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Geoff Swaim,TEN,TE,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Kevin Rader,TEN,TE,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Albert Okwuegbunam,DEN,TE,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Jody Fortson,KC,TE,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
