Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
805,Kenneth Gainwell,PHI,RB,5,ARI,21,24,5000,6.13
806,James Cook,BUF,RB,1,LAR,10,9,4000,6.11
807,Latavius Murray,DEN,RB,10,TEN,24,3,5200,6.1
807,Caleb Huntley,ATL,RB,5,TB,11,3,4300,6.1
809,Alexander Mattison,MIN,RB,18,CHI,25,31,5100,6.08
810,James Robinson,NYJ,RB,9,BUF,2,4,5400,6.07
811,J.K. Dobbins,BAL,RB,14,PIT,25,16,4000,6.05
812,Khalil Herbert,CHI,RB,3,HOU,23,24,5200,6.04
812,Rex Burkhead,HOU,RB,9,PHI,3,15,4300,6.04
814,Kareem Hunt,CLE,RB,18,PIT,17,11,4700,6.03
815,Khalil Herbert,CHI,RB,7,NE,14,1,5200,6
815,James Robinson,NYJ,RB,8,NE,14,7,5700,6
817,Khalil Herbert,CHI,RB,16,BUF,5,12,4000,5.98
818,Nyheim Hines,BUF,RB,10,MIN,20,6,5400,5.97
819,Raheem Mostert,MIA,RB,2,BAL,9,13,4400,5.96
819,Dare Ogunbowale,HOU,RB,18,IND,18,25,4100,5.96
819,Dontrell Hilliard,TEN,RB,10,DEN,1,13,4700,5.96
822,Mark Ingram II,NO,RB,7,ARI,16,15,5000,5.95
822,Jerick McKinnon,KC,RB,9,TEN,18,4,4700,5.95
824,Deon Jackson,IND,RB,17,NYG,22,23,5500,5.94
825,James Cook,BUF,RB,12,DET,32,25,4400,5.93
825,Jaylen Warren,PIT,RB,10,NO,16,16,4900,5.93
825,Dontrell Hilliard,TEN,RB,11,GB,10,23,4700,5.93
828,Chuba Hubbard,CAR,RB,14,SEA,26,29,4800,5.92
829,Mark Ingram II,NO,RB,6,CIN,9,4,5000,5.83
830,Clyde Edwards-Helaire,KC,RB,11,LAC,24,31,5000,5.8
831,Kenneth Walker III,SEA,RB,5,NO,13,6,4700,5.79
832,J.D. McKissic,WAS,RB,8,IND,11,20,4500,5.76
833,Jerick McKinnon,KC,RB,1,ARI,9,6,4200,5.75
834,Samaje Perine,CIN,RB,4,MIA,25,9,5500,5.73
835,Royce Freeman,HOU,RB,16,TEN,26,3,4800,5.71
836,Dare Ogunbowale,HOU,RB,16,TEN,26,3,4400,5.69
836,Dontrell Hilliard,TEN,RB,8,HOU,23,32,4600,5.69
838,Jerick McKinnon,KC,RB,7,SF,1,1,4400,5.68
838,Dontrell Hilliard,TEN,RB,1,NYG,19,25,4500,5.68
840,Tony Jones Jr.,SEA,RB,14,CAR,15,26,4800,5.67
841,Malik Davis,DAL,RB,8,CHI,7,27,4700,5.65
841,Mark Ingram II,NO,RB,8,LV,28,13,4800,5.65
843,Sony Michel,LAC,RB,7,SEA,29,26,4800,5.64
844,Ameer Abdullah,LV,RB,2,ARI,32,31,4000,5.62
845,Gary Brightwell,NYG,RB,18,PHI,4,17,4400,5.61
845,Samaje Perine,CIN,RB,8,CLE,21,30,5300,5.61
847,Jeff Wilson Jr.,MIA,RB,9,CHI,10,29,4900,5.6
847,Damien Williams,ATL,RB,1,NO,3,2,4700,5.6
847,Dontrell Hilliard,TEN,RB,12,CIN,11,15,4800,5.6
850,Dontrell Hilliard,TEN,RB,4,IND,13,13,4900,5.59
851,Raheem Blackshear,CAR,RB,8,ATL,31,9,4400,5.57
851,Brandon Bolden,LV,RB,4,DEN,4,3,4500,5.57
853,Zack Moss,BUF,RB,4,BAL,32,18,5000,5.55
853,Samaje Perine,CIN,RB,7,ATL,25,11,5400,5.55
855,Deon Jackson,IND,RB,18,HOU,19,32,4900,5.54
855,Kyren Williams,LAR,RB,15,GB,15,28,4600,5.54
857,Khalil Herbert,CHI,RB,2,GB,25,15,4900,5.52
858,Kenneth Walker III,SEA,RB,2,SF,6,16,5000,5.5
859,Samaje Perine,CIN,RB,9,CAR,20,25,5300,5.46
860,James Robinson,NYJ,RB,13,MIN,30,19,5200,5.45
860,Rachaad White,TB,RB,2,NO,20,23,4500,5.45
862,Joshua Kelley,LAC,RB,16,IND,16,27,5000,5.43
863,Eno Benjamin,ARI,RB,2,LV,24,21,4200,5.36
864,Kenneth Gainwell,PHI,RB,6,DAL,5,5,4800,5.33
865,Elijah Mitchell,SF,RB,18,ARI,29,28,4000,5.3
866,Dontrell Hilliard,TEN,RB,14,JAX,23,19,4500,5.27
867,Sony Michel,LAC,RB,4,HOU,17,32,4200,5.26
868,Joshua Kelley,LAC,RB,17,LAR,14,13,5300,5.25
868,JaMycal Hasty,JAX,RB,13,DET,32,21,5000,5.25
870,Kenneth Gainwell,PHI,RB,17,NO,10,14,4400,5.22
870,Kenneth Gainwell,PHI,RB,18,NYG,21,23,4300,5.22
870,Jaylen Warren,PIT,RB,15,CAR,15,21,4400,5.22
873,Travis Homer,SEA,RB,1,DEN,4,13,4300,5.2
873,Samaje Perine,CIN,RB,11,PIT,27,12,5100,5.2
873,Rex Burkhead,HOU,RB,10,NYG,13,14,4400,5.2
876,Kenyan Drake,BAL,RB,13,DEN,2,10,5300,5.19
876,Kenneth Gainwell,PHI,RB,14,NYG,16,23,5000,5.19
876,Chase Edmonds,DEN,RB,17,KC,24,12,4400,5.19
879,Samaje Perine,CIN,RB,6,NO,17,11,5600,5.15
880,Jaret Patterson,WAS,RB,18,DAL,9,4,4000,5.13
881,Cam Akers,LAR,RB,11,NO,16,17,4400,5.11
882,Deon Jackson,IND,RB,5,DEN,4,6,5000,5.1
882,Joshua Kelley,LAC,RB,6,DEN,3,8,4700,5.1
884,Gus Edwards,BAL,RB,14,PIT,25,16,5200,5.09
884,Latavius Murray,NO,RB,4,MIN,18,28,4000,5.09
886,Sony Michel,LAC,RB,5,CLE,16,25,4800,5.08
887,Brandon Bolden,LV,RB,3,TEN,29,32,4300,5.07
888,Chase Edmonds,DEN,RB,11,LV,30,26,4400,5.04
889,Dontrell Hilliard,TEN,RB,13,PHI,4,22,4600,5.03
890,Caleb Huntley,ATL,RB,6,SF,1,1,4900,5.02
890,Ronnie Rivers,LAR,RB,9,TB,13,6,4800,5.02
892,Julius Chestnut,TEN,RB,17,DAL,11,5,4000,5
893,Caleb Huntley,ATL,RB,9,LAC,27,31,4900,4.97
893,Joshua Kelley,LAC,RB,14,MIA,21,13,4400,4.97
893,Chuba Hubbard,CAR,RB,12,DEN,3,9,4700,4.97
893,DeeJay Dallas,SEA,RB,6,ARI,21,13,4500,4.97
897,Jeff Wilson Jr.,SF,RB,1,CHI,17,18,5100,4.96
898,Caleb Huntley,ATL,RB,8,CAR,16,23,5000,4.93
898,Elijah Mitchell,SF,RB,10,LAC,25,31,4000,4.93
900,Jeff Wilson Jr.,SF,RB,8,LAR,5,4,5100,4.9
901,Kenneth Gainwell,PHI,RB,16,DAL,8,5,4400,4.89
901,Brandon Bolden,LV,RB,7,HOU,18,32,4700,4.89
901,Jonathan Williams,WAS,RB,17,CLE,15,30,4000,4.89
904,Jaylen Warren,PIT,RB,17,BAL,7,5,4300,4.88
905,Tyler Allgeier,ATL,RB,3,SEA,21,17,4400,4.86
905,Darrel Williams,ARI,RB,3,LAR,19,2,5100,4.86
907,Dare Ogunbowale,HOU,RB,17,JAX,23,15,4200,4.85
907,Eno Benjamin,ARI,RB,5,PHI,3,15,4600,4.85
907,Eno Benjamin,ARI,RB,4,CAR,14,19,4400,4.85
907,Brandon Bolden,LV,RB,5,KC,23,17,4400,4.85
911,Jordan Mason,SF,RB,15,SEA,25,31,4400,4.84
912,Alexander Mattison,MIN,RB,1,GB,13,8,6200,4.82
912,Samaje Perine,CIN,RB,1,PIT,21,26,5000,4.82
914,Cam Akers,LAR,RB,10,ARI,28,25,4500,4.81
914,Malcolm Brown,LAR,RB,6,CAR,18,27,4000,4.81
914,Zack Moss,BUF,RB,5,PIT,20,26,4700,4.81
917,Tyler Allgeier,ATL,RB,4,CLE,19,12,4500,4.8
918,Justin Jackson,DET,RB,13,JAX,20,16,4000,4.79
919,Alexander Mattison,MIN,RB,14,DET,32,17,4900,4.78
920,Sony Michel,LAC,RB,9,ATL,31,20,5000,4.74
920,James Cook,BUF,RB,13,NE,6,2,4600,4.74
922,Kenneth Gainwell,PHI,RB,11,IND,6,20,5200,4.73
923,Kenneth Gainwell,PHI,RB,13,TEN,19,3,5100,4.72
923,Eno Benjamin,ARI,RB,3,LAR,19,2,4700,4.72
925,Kenneth Gainwell,PHI,RB,10,WAS,16,20,4800,4.71
926,Samaje Perine,CIN,RB,5,BAL,30,10,5300,4.67
926,Kenneth Gainwell,PHI,RB,15,CHI,18,29,4600,4.67
928,Isiah Pacheco,KC,RB,2,LAC,16,18,4900,4.66
929,Samaje Perine,CIN,RB,3,NYJ,24,28,4600,4.64
930,Kenyan Drake,BAL,RB,18,CIN,10,8,4000,4.63
931,Jaylen Warren,PIT,RB,14,BAL,12,5,4500,4.62
932,Ke'Shawn Vaughn,TB,RB,18,ATL,27,19,4700,4.61
933,Gus Edwards,BAL,RB,7,CLE,24,30,4000,4.6
934,Jaylen Warren,PIT,RB,6,TB,8,3,4600,4.59
935,Mike Boone,DEN,RB,14,KC,24,14,4200,4.58
935,Rachaad White,TB,RB,1,DAL,11,4,4000,4.58
937,Ameer Abdullah,LV,RB,13,LAC,25,30,4600,4.57
938,Justice Hill,BAL,RB,4,BUF,2,5,4000,4.55
939,Chuba Hubbard,CAR,RB,11,BAL,19,6,5000,4.54
940,Kenneth Gainwell,PHI,RB,8,PIT,27,22,4700,4.52
941,Travis Homer,SEA,RB,15,SF,1,1,5100,4.51
942,Rachaad White,TB,RB,3,GB,7,16,4200,4.48
943,Travis Homer,SEA,RB,16,KC,24,13,4600,4.47
944,Brian Robinson Jr.,WAS,RB,5,TEN,28,16,4800,4.46
945,JaMycal Hasty,JAX,RB,14,TEN,22,3,4700,4.45
946,Phillip Lindsay,IND,RB,5,DEN,4,6,4000,4.43
947,Alexander Mattison,MIN,RB,9,WAS,17,22,5600,4.42
948,Craig Reynolds,DET,RB,7,DAL,7,6,4700,4.39
949,Mike Boone,DEN,RB,13,BAL,16,5,4000,4.38
950,Khalil Herbert,CHI,RB,1,SF,5,7,5200,4.37
950,Ty Johnson,NYJ,RB,18,MIA,28,16,4000,4.37
952,Sony Michel,LAC,RB,3,JAX,6,10,4400,4.35
952,Chase Edmonds,DEN,RB,10,TEN,24,3,4700,4.35
954,Zamir White,LV,RB,1,LAC,26,29,4700,4.33
955,Kenyan Drake,BAL,RB,8,TB,12,6,5000,4.32
955,James Cook,BUF,RB,10,MIN,20,6,4800,4.32
957,Justice Hill,BAL,RB,7,CLE,24,30,4200,4.3
958,Boston Scott,PHI,RB,3,WAS,28,30,4700,4.29
958,Rex Burkhead,HOU,RB,17,JAX,23,15,4800,4.29
960,Darrel Williams,ARI,RB,8,MIN,18,17,4000,4.28
961,Craig Reynolds,DET,RB,5,NE,19,5,4800,4.27
962,Rex Burkhead,HOU,RB,11,WAS,15,13,4400,4.25
963,JaMycal Hasty,JAX,RB,18,TEN,26,3,4600,4.24
964,Pierre Strong Jr.,NE,RB,15,LV,28,24,4000,4.23
964,Joshua Kelley,LAC,RB,15,TEN,27,3,5000,4.23
964,Marlon Mack,DEN,RB,17,KC,24,12,4300,4.23
967,Ameer Abdullah,LV,RB,14,LAR,17,9,4600,4.22
968,Ameer Abdullah,LV,RB,3,TEN,29,32,4000,4.21
968,Deon Jackson,IND,RB,12,PIT,31,19,5000,4.21
970,Boston Scott,PHI,RB,1,DET,31,31,4500,4.2
971,Marlon Mack,DEN,RB,12,CAR,20,28,4000,4.19
971,Kyren Williams,LAR,RB,16,DEN,2,11,4700,4.19
971,Rex Burkhead,HOU,RB,16,TEN,26,3,4600,4.19
974,Keaontay Ingram,ARI,RB,6,SEA,32,28,4000,4.18
974,Kyren Williams,LAR,RB,11,NO,16,17,4800,4.18
976,Caleb Huntley,ATL,RB,11,CHI,14,29,4400,4.17
977,Zack Moss,BUF,RB,1,LAR,10,9,4400,4.15
977,Tony Jones Jr.,NO,RB,2,TB,1,4,4300,4.15
977,JaMycal Hasty,JAX,RB,9,LV,28,24,4800,4.15
980,Trestan Ebner,CHI,RB,4,NYG,12,27,4300,4.13
980,JaMycal Hasty,JAX,RB,8,DEN,2,11,4200,4.13
982,James Cook,BUF,RB,11,CLE,26,30,4400,4.11
982,Rex Burkhead,HOU,RB,18,IND,18,25,4400,4.11
984,Jordan Mason,SF,RB,14,TB,9,4,4400,4.1
984,Justin Jackson,DET,RB,12,BUF,8,13,4100,4.1
986,Darrynton Evans,CHI,RB,13,GB,17,28,4200,4.09
987,Alexander Mattison,MIN,RB,11,DAL,7,7,5400,4.07
988,Jaylen Warren,PIT,RB,7,MIA,26,19,4600,4.06
989,Samaje Perine,CIN,RB,2,DAL,12,17,5000,4.03
990,Alexander Mattison,MIN,RB,10,BUF,3,10,5600,4.02
990,Jaylen Warren,PIT,RB,8,PHI,3,16,4600,4.02
990,Rex Burkhead,HOU,RB,12,MIA,23,11,4500,4.02
990,Ameer Abdullah,LV,RB,11,DEN,1,9,4700,4.02
994,DeeJay Dallas,SEA,RB,17,NYJ,2,9,4100,3.99
995,Isiah Pacheco,KC,RB,5,LV,22,16,4300,3.98
995,Spencer Brown,CAR,RB,9,CIN,12,9,4000,3.98
995,Kenyan Drake,BAL,RB,14,PIT,25,16,5100,3.98
998,Mark Ingram II,NO,RB,13,TB,9,5,4800,3.95
999,Tevin Coleman,SF,RB,6,ATL,26,19,4500,3.91
999,Darrel Williams,ARI,RB,4,CAR,14,19,4800,3.91
1001,JaMycal Hasty,JAX,RB,15,DAL,5,5,4600,3.9
1001,Joshua Kelley,LAC,RB,3,JAX,6,10,4600,3.9
1001,Ameer Abdullah,LV,RB,15,NE,6,2,4600,3.9
1004,Justice Hill,BAL,RB,9,NO,16,11,4300,3.89
1004,Justin Jackson,DET,RB,14,MIN,30,18,4000,3.89
1006,Jaylen Warren,PIT,RB,4,NYJ,23,23,4900,3.88
1006,Joshua Kelley,LAC,RB,13,LV,29,26,4000,3.88
1008,James Cook,BUF,RB,4,BAL,32,18,4600,3.86
1009,Boston Scott,PHI,RB,2,MIN,5,27,4400,3.85
1010,Darrynton Evans,CHI,RB,15,PHI,2,15,4200,3.84
1010,Mike Davis,BAL,RB,2,MIA,2,8,5000,3.84
1012,Malcolm Brown,LAR,RB,8,SF,6,1,4600,3.83
1012,Pierre Strong Jr.,NE,RB,16,CIN,10,10,4300,3.83
1014,Alexander Mattison,MIN,RB,12,NE,4,2,4800,3.82
1014,Keaontay Ingram,ARI,RB,7,NO,20,11,4700,3.82
1014,Ty Johnson,NYJ,RB,14,BUF,6,10,4900,3.82
1017,David Johnson,NO,RB,16,CLE,18,30,4400,3.79
1017,Giovani Bernard,TB,RB,12,CLE,24,31,4000,3.79
1019,Eno Benjamin,ARI,RB,1,KC,20,15,4200,3.78
1020,Joshua Kelley,LAC,RB,1,LV,22,27,4400,3.77
1020,Craig Reynolds,DET,RB,8,MIA,20,14,4500,3.77
1022,Kenneth Gainwell,PHI,RB,12,GB,13,26,5000,3.75
1023,Joshua Kelley,LAC,RB,2,KC,14,19,4800,3.74
1024,Alexander Mattison,MIN,RB,16,NYG,19,24,4700,3.73
1024,Nyheim Hines,BUF,RB,11,CLE,26,30,5000,3.73
1026,Alexander Mattison,MIN,RB,15,IND,10,24,4900,3.71
1026,Deon Jackson,IND,RB,11,PHI,3,21,5300,3.71
1028,Ty Johnson,NYJ,RB,12,CHI,14,29,4100,3.7
1028,Alexander Mattison,MIN,RB,13,NYJ,3,11,4800,3.7
1028,DeeJay Dallas,SEA,RB,4,DET,30,31,4000,3.7
1028,DeeJay Dallas,SEA,RB,13,LAR,12,8,4000,3.7
1032,Phillip Lindsay,IND,RB,9,NE,15,2,4000,3.69
1032,JaMycal Hasty,JAX,RB,17,HOU,19,32,4500,3.69
1034,Keaontay Ingram,ARI,RB,12,LAC,25,30,4800,3.68
1034,Kenneth Gainwell,PHI,RB,9,HOU,21,32,4500,3.68
1034,Brandon Bolden,LV,RB,8,NO,22,18,4700,3.68
1034,Ameer Abdullah,LV,RB,10,IND,7,17,4800,3.68
1038,Justin Jackson,DET,RB,16,CAR,15,22,4200,3.67
1039,DeeJay Dallas,SEA,RB,7,LAC,20,29,4000,3.64
1039,Chris Evans,CIN,RB,12,TEN,18,3,4000,3.64
1041,Kenyan Drake,BAL,RB,6,NYG,10,16,4000,3.62
1042,Isiah Pacheco,KC,RB,1,ARI,9,6,4000,3.61
1042,Darrel Williams,ARI,RB,5,PHI,3,15,4400,3.61
1042,Justin Jackson,DET,RB,15,NYJ,3,8,4000,3.61
1045,Rachaad White,TB,RB,4,KC,21,16,4300,3.6
1046,Joshua Kelley,LAC,RB,4,HOU,17,32,4300,3.59
1047,Justice Hill,BAL,RB,11,CAR,20,28,4500,3.56
1048,Jordan Mason,SF,RB,16,WAS,7,7,4400,3.54
1048,Ke'Shawn Vaughn,TB,RB,12,CLE,24,31,4000,3.54
1048,Ameer Abdullah,LV,RB,16,PIT,21,14,4600,3.54
1051,Ameer Abdullah,LV,RB,12,SEA,22,24,4600,3.53
1052,David Johnson,NO,RB,17,PHI,5,18,4100,3.51
1052,JaMycal Hasty,JAX,RB,10,KC,27,23,4300,3.51
1054,Matt Breida,NYG,RB,10,HOU,21,32,4900,3.5
1054,Kyle Juszczyk,SF,FB,15,SEA,25,31,4100,3.5
1056,Jaylen Warren,PIT,RB,5,BUF,2,9,4700,3.49
1057,Jordan Howard,NO,RB,10,PIT,31,19,4000,3.47
1057,Travis Homer,SEA,RB,12,LV,26,27,4600,3.47
1059,Myles Gaskin,MIA,RB,12,HOU,21,32,4000,3.46
1060,Trestan Ebner,CHI,RB,12,NYJ,5,9,4300,3.45
1060,James Cook,BUF,RB,9,NYJ,8,12,5100,3.45
1060,Matt Breida,NYG,RB,11,DET,32,27,4600,3.45
1060,Kyle Juszczyk,SF,FB,4,LAR,16,1,4000,3.45
1064,Boston Scott,PHI,RB,9,HOU,21,32,4100,3.44
1064,Matt Breida,NYG,RB,16,MIN,31,19,5100,3.44
1064,Kyren Williams,LAR,RB,17,LAC,18,28,4400,3.44
1067,Boston Scott,PHI,RB,15,CHI,18,29,4100,3.43
1067,Kevin Harris,NE,RB,15,LV,28,24,4000,3.43
1069,Damien Williams,ATL,RB,6,SF,1,1,4000,3.41
1069,Caleb Huntley,ATL,RB,10,CAR,24,30,4500,3.41
1071,James Cook,BUF,RB,8,GB,8,25,4500,3.4
1072,Jordan Mason,SF,RB,5,CAR,15,20,4700,3.39
1073,Jordan Mason,SF,RB,3,DEN,4,3,4000,3.33
1073,Matt Breida,NYG,RB,8,SEA,29,28,4900,3.33
1073,Darrel Williams,ARI,RB,1,KC,20,15,4900,3.33
1073,Trayveon Williams,CIN,RB,13,KC,23,15,4300,3.33
1077,David Johnson,NO,RB,15,ATL,29,23,4000,3.32
1077,Travis Homer,SEA,RB,9,ARI,26,16,4400,3.32
1079,Isaiah Spiller,LAC,RB,12,ARI,30,21,4100,3.31
1079,James Cook,BUF,RB,5,PIT,20,26,4500,3.31
1079,Justin Jackson,DET,RB,7,DAL,7,6,4000,3.31
1082,Cam Akers,LAR,RB,9,TB,13,6,5000,3.29
1082,Zack Moss,BUF,RB,8,GB,8,25,4300,3.29
1082,Travis Homer,SEA,RB,10,TB,12,5,4600,3.29
1085,Salvon Ahmed,MIA,RB,12,HOU,21,32,4000,3.28
1085,Matt Breida,NYG,RB,12,DAL,5,6,4300,3.28
1087,Isiah Pacheco,KC,RB,3,IND,17,15,4300,3.27
1087,Joshua Kelley,LAC,RB,5,CLE,16,25,4200,3.27
1089,Chuba Hubbard,CAR,RB,4,ARI,29,21,4700,3.26
1089,Dwayne Washington,NO,RB,4,MIN,18,28,4000,3.26
1089,Justin Jackson,DET,RB,5,NE,19,5,4600,3.26
1092,Jaylen Warren,PIT,RB,2,NE,10,10,5400,3.25
1092,Kyle Juszczyk,SF,FB,1,CHI,17,18,4100,3.25
1094,Jordan Mason,SF,RB,2,SEA,17,14,4200,3.24
1094,Travis Homer,SEA,RB,3,ATL,27,8,4800,3.24
1094,Demetric Felton Jr.,CLE,RB,1,CAR,7,11,4000,3.24
1097,Sony Michel,LAC,RB,2,KC,14,19,4400,3.23
1097,Keaontay Ingram,ARI,RB,8,MIN,18,17,5000,3.23
1097,Matt Breida,NYG,RB,15,WAS,8,6,4400,3.23
1100,Jordan Mason,SF,RB,13,MIA,22,9,4500,3.22
1100,Justice Hill,BAL,RB,12,JAX,19,16,4400,3.22
1100,JaMycal Hasty,JAX,RB,12,BAL,15,5,4300,3.22
1100,Ameer Abdullah,LV,RB,18,KC,23,12,4200,3.22
1104,Alexander Mattison,MIN,RB,17,GB,12,25,4500,3.21
1104,JaMycal Hasty,JAX,RB,16,NYJ,4,8,4700,3.21
1106,Keaontay Ingram,ARI,RB,9,SEA,25,27,4700,3.2
1106,Matt Breida,NYG,RB,14,PHI,3,20,4300,3.2
1108,James Cook,BUF,RB,6,KC,28,25,4500,3.19
1108,Sony Michel,LAC,RB,10,SF,4,1,4700,3.19
1108,Kyren Williams,LAR,RB,18,SEA,24,30,4000,3.19
1108,David Johnson,NO,RB,11,LAR,9,10,null,3.19
1112,Isaiah Spiller,LAC,RB,11,KC,29,18,4300,3.18
1113,Joshua Kelley,LAC,RB,12,ARI,30,21,4000,3.17
1114,Kyren Williams,LAR,RB,10,ARI,28,25,4000,3.15
1115,Eno Benjamin,HOU,RB,13,CLE,24,31,4600,3.14
1116,Tyler Allgeier,ATL,RB,2,LAR,28,2,4600,3.13
1116,Justin Jackson,DET,RB,18,GB,12,24,4000,3.13
1118,D'Onta Foreman,CAR,RB,2,NYG,16,26,4200,3.11
1118,Matt Breida,NYG,RB,13,WAS,9,6,4300,3.11
1120,Tyrion Davis-Price,SF,RB,6,ATL,26,19,4000,3.1
1120,Isaiah Spiller,LAC,RB,13,LV,29,26,4100,3.1
1120,Ty Johnson,NYJ,RB,3,CIN,10,14,4000,3.1
1123,Justice Hill,BAL,RB,2,MIA,2,8,4200,3.09
1124,Zack Moss,IND,RB,10,LV,29,26,4600,3.08
1124,Trestan Ebner,CHI,RB,11,ATL,31,23,4200,3.08
1126,Mark Ingram II,NO,RB,12,SF,1,2,5000,3.06
1126,Mike Davis,BAL,RB,5,CIN,9,8,4600,3.06
1126,Kyle Juszczyk,SF,FB,2,SEA,17,14,4400,3.06
1129,Chase Edmonds,DEN,RB,16,LAR,14,14,4000,3.05
1130,Matt Breida,NYG,RB,7,JAX,15,25,4600,3.04
1130,Hassan Haskins,TEN,RB,18,JAX,20,14,5000,3.04
1130,Raheem Blackshear,CAR,RB,15,PIT,21,20,4400,3.04
1133,DeeJay Dallas,SEA,RB,1,DEN,4,13,4000,3.03
1133,Deon Jackson,IND,RB,13,DAL,5,8,5300,3.03
1135,Latavius Murray,DEN,RB,6,LAC,26,32,4500,3.02
1135,Kyle Juszczyk,SF,FB,13,MIA,22,9,4000,3.02
1137,Pierre Strong Jr.,NE,RB,6,CLE,20,30,4000,2.99
1137,Avery Williams,ATL,RB,6,SF,1,1,4700,2.99
1137,Ty Johnson,NYJ,RB,15,DET,32,14,4500,2.99
1140,D'Onta Foreman,CAR,RB,1,CLE,8,14,4400,2.98
1140,Kyle Juszczyk,SF,FB,14,TB,9,4,4200,2.98
1142,Matt Breida,NYG,RB,2,CAR,18,29,4400,2.97
1142,DeeJay Dallas,SEA,RB,8,NYG,12,18,4600,2.97
1142,Matt Breida,NYG,RB,17,IND,16,27,4500,2.97
1145,Malcolm Brown,LAR,RB,9,TB,13,6,4100,2.95
1145,Matt Breida,NYG,RB,1,TEN,12,1,4900,2.95
1145,Raheem Blackshear,CAR,RB,12,DEN,3,9,4200,2.95
1145,Nyheim Hines,BUF,RB,15,MIA,21,16,4100,2.95
1149,Isaiah Spiller,LAC,RB,10,SF,4,1,4400,2.93
1149,Jaylen Warren,PIT,RB,3,CLE,26,13,5000,2.93
1151,Jordan Mason,SF,RB,17,LV,25,24,4200,2.92
1151,Tyrion Davis-Price,SF,RB,2,SEA,17,14,5000,2.92
1153,Chuba Hubbard,CAR,RB,2,NYG,16,26,5100,2.91
1154,Justice Hill,BAL,RB,8,TB,12,6,4500,2.9
1154,Raheem Blackshear,CAR,RB,14,SEA,26,29,4000,2.9
1156,Zamir White,LV,RB,18,KC,23,12,4000,2.89
1156,Ty Johnson,NYJ,RB,8,NE,14,7,4800,2.89
1156,Nyheim Hines,BUF,RB,12,DET,32,25,4500,2.89
1156,Kyle Juszczyk,SF,FB,16,WAS,7,7,4000,2.89
1160,Keaontay Ingram,ARI,RB,11,SF,1,1,4000,2.88
1161,Jordan Mason,SF,RB,4,LAR,16,1,4000,2.87
1161,DeeJay Dallas,SEA,RB,9,ARI,26,16,4500,2.87
1161,Kyle Juszczyk,SF,FB,3,DEN,4,3,4000,2.87
1161,Kyle Juszczyk,SF,FB,6,ATL,26,19,4000,2.87
1165,Anthony McFarland Jr.,PIT,RB,12,IND,7,13,4000,2.86
1165,Avery Williams,ATL,RB,7,CIN,11,7,4300,2.86
1167,Raheem Blackshear,CAR,RB,11,BAL,19,6,4100,2.85
1167,Raheem Blackshear,CAR,RB,16,DET,32,9,4300,2.85
1169,Isiah Pacheco,KC,RB,6,BUF,2,7,4900,2.84
1169,Nyheim Hines,BUF,RB,17,CIN,10,8,4000,2.84
1171,Raheem Blackshear,CAR,RB,9,CIN,12,9,4200,2.83
1171,Dare Ogunbowale,HOU,RB,13,CLE,24,31,4000,2.83
1173,James Cook,BUF,RB,2,TEN,23,31,4000,2.82
1174,Ronald Jones,KC,RB,13,CIN,11,14,4400,2.81
1175,Mike Davis,BAL,RB,3,NE,5,7,4300,2.78
1175,Justin Jackson,DET,RB,4,SEA,22,22,4000,2.78
1177,Boston Scott,PHI,RB,16,DAL,8,5,4000,2.77
1177,Matt Breida,NYG,RB,6,BAL,23,10,4600,2.77
1177,Sony Michel,LAC,RB,11,KC,29,18,4400,2.77
1177,Reggie Gilliam,BUF,FB,5,PIT,20,26,4000,2.77
1181,Chuba Hubbard,CAR,RB,3,NO,9,12,5000,2.76
1182,Justin Jackson,DET,RB,11,NYG,12,15,4000,2.75
1183,Ronald Jones,KC,RB,17,DEN,4,19,4000,2.74
1183,Pierre Strong Jr.,NE,RB,17,MIA,28,17,4300,2.74
1185,Hassan Haskins,TEN,RB,2,BUF,3,3,4300,2.73
1185,Justice Hill,BAL,RB,1,NYJ,32,32,4000,2.73
1185,Marlon Mack,DEN,RB,13,BAL,16,5,4100,2.73
1188,Tyrion Davis-Price,SF,RB,17,LV,25,24,4400,2.72
1188,Nyheim Hines,BUF,RB,18,NE,null,null,4200,2.72
1190,Boston Scott,PHI,RB,14,NYG,16,23,4200,2.7
1190,Kyle Juszczyk,SF,FB,17,LV,25,24,4000,2.7
1190,Deon Jackson,IND,RB,15,MIN,31,18,5000,2.7
1190,Alec Ingold,MIA,FB,14,LAC,29,31,4000,2.7
1194,Raheem Blackshear,CAR,RB,18,NO,7,13,4000,2.69
1195,Keaontay Ingram,ARI,RB,14,NE,7,2,4500,2.68
1195,Ameer Abdullah,LV,RB,17,SF,1,1,4100,2.68
1197,Kyle Juszczyk,SF,FB,7,KC,31,23,4100,2.66
1198,Royce Freeman,HOU,RB,15,KC,25,16,4000,2.65
1199,Chuba Hubbard,CAR,RB,1,CLE,8,14,5400,2.64
1200,Jordan Wilkins,IND,RB,16,LAC,24,29,4000,2.62
1200,Raheem Blackshear,CAR,RB,10,ATL,31,21,4600,2.62
1200,Craig Reynolds,DET,RB,9,GB,6,23,4300,2.62
1203,Jordan Wilkins,IND,RB,17,NYG,22,23,4000,2.61
