Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
402,Allen Lazard,GB,WR,11,TEN,19,30,6100,13.07
402,Mike Williams,LAC,WR,16,IND,16,5,6300,13.07
402,Christian Kirk,JAX,WR,7,NYG,10,2,5900,13.07
402,Joshua Palmer,LAC,WR,9,ATL,31,31,5100,13.07
402,Mike Evans,TB,WR,17,CAR,17,24,6500,13.07
402,Joshua Palmer,LAC,WR,13,LV,29,20,5600,13.07
402,Drake London,ATL,WR,3,SEA,21,14,5800,13.07
409,Rashod Bateman,BAL,WR,1,NYJ,32,16,5300,13.05
410,Mike Williams,LAC,WR,17,LAR,14,17,6700,13.04
410,Brandin Cooks,HOU,WR,7,LV,28,21,6000,13.04
412,Deebo Samuel,SF,WR,13,MIA,22,13,6600,13.02
412,Gabe Davis,BUF,WR,3,MIA,20,20,6300,13.02
412,DeVonta Smith,PHI,WR,5,ARI,21,7,6000,13.02
415,Brandon Aiyuk,SF,WR,18,ARI,29,6,6800,13.01
415,Michael Pittman Jr.,IND,WR,17,NYG,22,11,6200,13.01
417,Terry McLaurin,WAS,WR,4,DAL,10,12,6500,13
418,Allen Lazard,GB,WR,7,WAS,21,30,6100,12.99
418,DK Metcalf,SEA,WR,2,SF,6,15,6300,12.99
418,Brandin Cooks,HOU,WR,8,TEN,25,30,5900,12.99
418,Adam Thielen,MIN,WR,14,DET,32,28,4900,12.99
418,Curtis Samuel,WAS,WR,4,DAL,10,12,5700,12.99
423,Tyler Lockett,SEA,WR,17,NYJ,2,2,6600,12.98
424,Courtland Sutton,DEN,WR,8,JAX,15,18,5900,12.95
425,Christian Kirk,JAX,WR,8,DEN,2,1,6000,12.93
425,Terry McLaurin,WAS,WR,16,SF,1,19,6200,12.93
427,Diontae Johnson,PIT,WR,5,BUF,2,4,6100,12.92
428,JuJu Smith-Schuster,KC,WR,13,CIN,11,7,5700,12.91
429,Gabe Davis,BUF,WR,4,BAL,32,32,6600,12.9
429,Garrett Wilson,NYJ,WR,4,PIT,21,22,5400,12.9
429,DeVonta Smith,PHI,WR,9,HOU,21,5,6300,12.9
429,Garrett Wilson,NYJ,WR,14,BUF,6,22,5900,12.9
429,Diontae Johnson,PIT,WR,7,MIA,26,25,5500,12.9
434,DJ Moore,CAR,WR,3,NO,9,8,5600,12.89
435,Brandon Aiyuk,SF,WR,12,NO,17,22,6400,12.88
435,Allen Lazard,GB,WR,17,MIN,31,30,5400,12.88
437,Jerry Jeudy,DEN,WR,10,TEN,24,30,5700,12.87
438,JuJu Smith-Schuster,KC,WR,1,ARI,9,29,5200,12.86
439,Brandon Aiyuk,SF,WR,17,LV,25,14,6300,12.85
439,Diontae Johnson,PIT,WR,17,BAL,7,19,5200,12.85
441,Diontae Johnson,PIT,WR,10,NO,16,19,5800,12.82
442,Mike Williams,LAC,WR,11,KC,29,28,6600,12.81
442,Courtland Sutton,DEN,WR,12,CAR,20,17,5600,12.81
442,Drake London,ATL,WR,18,TB,14,24,4900,12.81
442,Tyler Lockett,SEA,WR,3,ATL,27,29,5800,12.81
446,Jaylen Waddle,MIA,WR,18,NYJ,3,2,7300,12.8
446,Terry McLaurin,WAS,WR,3,PHI,12,13,6400,12.8
448,Drake London,ATL,WR,17,ARI,30,8,4900,12.79
449,DeVonta Smith,PHI,WR,6,DAL,5,19,6200,12.78
449,Zay Jones,JAX,WR,18,TEN,26,32,5000,12.78
451,DeVonta Smith,PHI,WR,10,WAS,16,27,6100,12.77
452,DJ Moore,CAR,WR,16,DET,32,31,5500,12.76
453,Christian Watson,GB,WR,15,LAR,13,21,5700,12.75
453,JuJu Smith-Schuster,KC,WR,5,LV,22,21,5400,12.75
455,Diontae Johnson,PIT,WR,16,LV,25,12,5300,12.74
456,Christian Watson,GB,WR,18,DET,31,30,5600,12.72
457,Darnell Mooney,CHI,WR,1,SF,5,18,5700,12.71
458,Christian Watson,GB,WR,13,CHI,18,14,5200,12.7
459,DJ Moore,CAR,WR,18,NO,7,12,6100,12.69
460,Robert Woods,TEN,WR,1,NYG,19,13,5600,12.68
460,Drake London,ATL,WR,6,SF,1,8,5400,12.68
462,Hunter Renfrow,LV,WR,1,LAC,26,3,5800,12.67
463,Adam Thielen,MIN,WR,15,IND,10,2,5200,12.64
464,Garrett Wilson,NYJ,WR,12,CHI,14,11,4300,12.63
465,Adam Thielen,MIN,WR,2,PHI,28,25,5600,12.61
465,Terry McLaurin,WAS,WR,8,IND,11,2,6000,12.61
467,Rashod Bateman,BAL,WR,3,NE,5,12,5700,12.6
467,Josh Reynolds,DET,WR,4,SEA,22,8,4600,12.6
469,Allen Lazard,GB,WR,12,PHI,2,7,5800,12.59
470,Gabe Davis,BUF,WR,11,CLE,26,23,6300,12.56
470,Mike Williams,LAC,WR,18,DEN,5,1,6600,12.56
470,Brandon Aiyuk,SF,WR,11,ARI,25,12,6500,12.56
470,Jakobi Meyers,NE,WR,6,CLE,20,20,5300,12.56
474,DJ Moore,CAR,WR,9,CIN,12,11,5800,12.55
474,Christian Kirk,JAX,WR,1,WAS,27,28,5100,12.55
474,Adam Thielen,MIN,WR,8,ARI,24,9,6200,12.55
477,Mike Evans,TB,WR,14,SF,1,24,6400,12.54
478,Hunter Renfrow,LV,WR,2,ARI,32,11,5500,12.53
479,Diontae Johnson,PIT,WR,18,CLE,13,8,5200,12.52
480,Allen Lazard,GB,WR,5,NYG,7,2,6200,12.51
481,Jakobi Meyers,NE,WR,7,CHI,9,4,5300,12.5
482,Christian Kirk,JAX,WR,16,NYJ,4,2,6400,12.49
482,Jakobi Meyers,NE,WR,11,NYJ,5,7,5500,12.49
482,Michael Pittman Jr.,IND,WR,9,NE,15,10,6800,12.49
485,Rashod Bateman,BAL,WR,2,MIA,2,10,5500,12.48
485,Garrett Wilson,NYJ,WR,3,CIN,10,6,5400,12.48
487,Jakobi Meyers,NE,WR,12,MIN,26,27,5100,12.47
488,JuJu Smith-Schuster,KC,WR,4,TB,3,16,5400,12.46
488,Jakobi Meyers,NE,WR,9,IND,9,2,5400,12.46
490,Gabe Davis,BUF,WR,14,NYJ,4,3,5300,12.45
491,Brandon Aiyuk,SF,WR,4,LAR,16,31,5100,12.44
491,Michael Pittman Jr.,IND,WR,10,LV,29,20,6200,12.44
493,Terry McLaurin,WAS,WR,6,CHI,14,10,6100,12.42
494,Curtis Samuel,WAS,WR,3,PHI,12,13,5100,12.41
495,Jerry Jeudy,DEN,WR,5,IND,13,5,5600,12.4
496,Terry McLaurin,WAS,WR,18,DAL,9,29,5900,12.38
496,Marquise Brown,ARI,WR,14,NE,7,8,5100,12.38
496,Keenan Allen,LAC,WR,11,KC,29,28,6400,12.38
499,Rashod Bateman,BAL,WR,4,BUF,2,6,5600,12.37
500,Adam Thielen,MIN,WR,3,DET,29,26,5900,12.36
501,Courtland Sutton,DEN,WR,7,NYJ,13,15,6200,12.35
501,Adam Thielen,MIN,WR,6,MIA,27,25,5900,12.35
503,Brandon Aiyuk,SF,WR,7,KC,31,29,6000,12.34
503,Zay Jones,JAX,WR,13,DET,32,29,4900,12.34
505,Joshua Palmer,LAC,WR,12,ARI,30,13,5400,12.33
506,Rondale Moore,ARI,WR,9,SEA,25,3,5200,12.29
507,Christian Watson,GB,WR,16,MIA,29,14,6000,12.28
507,Tyler Lockett,SEA,WR,1,DEN,4,9,5600,12.28
507,Jakobi Meyers,NE,WR,8,NYJ,10,12,5600,12.28
507,JuJu Smith-Schuster,KC,WR,14,DEN,2,1,5600,12.28
507,Marquise Brown,ARI,WR,17,ATL,27,27,5500,12.28
512,Allen Lazard,GB,WR,9,DET,32,28,6000,12.27
512,Marquise Brown,ARI,WR,18,SF,1,27,5300,12.27
514,DJ Moore,CAR,WR,4,ARI,29,16,5300,12.22
515,DK Metcalf,SEA,WR,8,NYG,12,3,6600,12.17
516,DJ Moore,CAR,WR,10,ATL,31,31,5800,12.15
517,Allen Lazard,GB,WR,18,DET,31,30,5500,12.13
517,Brandon Aiyuk,SF,WR,16,WAS,7,16,6300,12.13
517,Curtis Samuel,WAS,WR,8,IND,11,2,5300,12.13
517,Rondale Moore,ARI,WR,11,SF,1,18,5300,12.13
521,Zay Jones,JAX,WR,16,NYJ,4,2,5100,12.12
522,Gabe Davis,BUF,WR,13,NE,6,6,5300,12.1
522,Jerry Jeudy,DEN,WR,14,KC,24,29,5400,12.1
522,Adam Thielen,MIN,WR,9,WAS,17,26,5600,12.1
525,Allen Robinson II,LAR,WR,2,ATL,30,30,5500,12.09
525,Adam Thielen,MIN,WR,16,NYG,19,11,5300,12.09
527,Zay Jones,JAX,WR,17,HOU,19,3,5000,12.08
527,Keenan Allen,LAC,WR,7,SEA,29,7,6700,12.08
529,Courtland Sutton,DEN,WR,10,TEN,24,30,5600,12.07
530,George Pickens,PIT,WR,13,ATL,26,30,5100,12.04
530,Diontae Johnson,PIT,WR,13,ATL,26,30,5200,12.04
530,Diontae Johnson,PIT,WR,15,CAR,15,23,5100,12.04
533,Jerry Jeudy,DEN,WR,3,SF,1,7,5400,12.02
534,JuJu Smith-Schuster,KC,WR,7,SF,1,4,5600,11.99
535,Terry McLaurin,WAS,WR,10,PHI,2,8,5900,11.98
536,DJ Moore,CAR,WR,14,SEA,26,6,5500,11.96
537,Mike Williams,LAC,WR,14,MIA,21,11,5900,11.95
537,Romeo Doubs,GB,WR,4,NE,16,5,4500,11.95
539,Jerry Jeudy,DEN,WR,8,JAX,15,18,5600,11.94
540,Allen Lazard,GB,WR,13,CHI,18,14,5400,11.91
541,Chris Olave,NO,WR,18,CAR,22,28,6200,11.89
541,Adam Thielen,MIN,WR,11,DAL,7,22,5500,11.89
543,Garrett Wilson,NYJ,WR,11,NE,8,5,4900,11.87
544,Amari Cooper,CLE,WR,1,CAR,7,8,5900,11.86
544,Marquise Brown,ARI,WR,15,DEN,4,1,5500,11.86
546,DJ Moore,CAR,WR,5,SF,1,6,5200,11.85
546,Courtland Sutton,DEN,WR,13,BAL,16,26,5500,11.85
548,Darnell Mooney,CHI,WR,2,GB,25,29,5400,11.84
549,Romeo Doubs,GB,WR,5,NYG,7,2,4900,11.83
550,Jakobi Meyers,NE,WR,17,MIA,28,13,5000,11.82
551,Allen Lazard,GB,WR,15,LAR,13,21,5400,11.8
551,Adam Thielen,MIN,WR,4,NO,8,9,6100,11.8
551,Diontae Johnson,PIT,WR,8,PHI,3,11,5600,11.8
554,Allen Lazard,GB,WR,4,NE,16,5,6200,11.79
555,Allen Robinson II,LAR,WR,3,ARI,32,9,5700,11.78
555,Drake London,ATL,WR,2,LAR,28,32,5200,11.78
557,Curtis Samuel,WAS,WR,7,GB,6,6,5300,11.76
558,DJ Moore,CAR,WR,6,LAR,12,28,5100,11.75
559,Gabe Davis,BUF,WR,10,MIN,20,27,6400,11.74
560,Brandin Cooks,HOU,WR,17,JAX,23,23,4800,11.7
561,Terry McLaurin,WAS,WR,7,GB,6,6,5900,11.69
561,JuJu Smith-Schuster,KC,WR,3,IND,17,11,5500,11.69
563,Romeo Doubs,GB,WR,6,NYJ,15,17,4800,11.68
564,Diontae Johnson,PIT,WR,14,BAL,12,25,5100,11.67
565,Gabe Davis,BUF,WR,17,CIN,10,18,5100,11.65
566,Devin Duvernay,BAL,WR,6,NYG,10,3,4700,11.63
567,Curtis Samuel,WAS,WR,2,DET,27,9,4600,11.62
567,Michael Gallup,DAL,WR,15,JAX,22,26,4500,11.62
569,Joshua Palmer,LAC,WR,4,HOU,17,14,5000,11.61
570,Kadarius Toney,KC,WR,11,LAC,24,12,5400,11.6
571,Mike Evans,TB,WR,18,ATL,27,25,7400,11.59
571,DJ Moore,CAR,WR,11,BAL,19,27,5700,11.59
571,Curtis Samuel,WAS,WR,9,MIN,22,25,5200,11.59
574,Chase Claypool,PIT,WR,2,NE,10,25,4700,11.56
574,Allen Robinson II,LAR,WR,11,NO,16,18,5600,11.56
576,Garrett Wilson,NYJ,WR,9,BUF,2,13,4800,11.55
577,DJ Chark,DET,WR,17,CHI,21,21,4300,11.53
577,DJ Moore,CAR,WR,12,DEN,3,2,5000,11.53
577,Tyler Lockett,SEA,WR,2,SF,6,15,5600,11.53
577,Brandin Cooks,HOU,WR,11,WAS,15,24,5400,11.53
581,Christian Watson,GB,WR,12,PHI,2,7,5000,11.52
582,Josh Reynolds,DET,WR,5,NE,19,16,4900,11.51
582,Drake London,ATL,WR,7,CIN,11,8,5400,11.51
584,Romeo Doubs,GB,WR,7,WAS,21,30,5000,11.5
585,Jerry Jeudy,DEN,WR,4,LV,24,11,5500,11.49
585,Rondale Moore,ARI,WR,7,NO,20,27,4500,11.49
587,Jerry Jeudy,DEN,WR,6,LAC,26,23,5500,11.48
588,Adam Thielen,MIN,WR,12,NE,4,3,4900,11.47
589,Gabe Davis,BUF,WR,9,NYJ,8,8,6900,11.46
589,DeVonta Smith,PHI,WR,1,DET,31,19,5500,11.46
589,Nico Collins,HOU,WR,13,CLE,24,24,4200,11.46
592,Brandon Aiyuk,SF,WR,1,CHI,17,27,5200,11.45
593,Amari Cooper,CLE,WR,16,NO,12,14,5900,11.44
593,Rondale Moore,ARI,WR,10,LAR,9,17,5200,11.44
595,Robert Woods,TEN,WR,7,IND,14,3,5500,11.42
596,Garrett Wilson,NYJ,WR,5,MIA,27,28,5200,11.4
597,Brandon Aiyuk,SF,WR,5,CAR,15,12,5400,11.38
598,Adam Thielen,MIN,WR,13,NYJ,3,4,5000,11.36
599,Allen Lazard,GB,WR,3,TB,3,5,6000,11.33
600,JuJu Smith-Schuster,KC,WR,6,BUF,2,4,5200,11.32
600,Hunter Renfrow,LV,WR,5,KC,23,23,5300,11.32
602,Michael Gallup,DAL,WR,14,HOU,18,4,4600,11.31
603,Darnell Mooney,CHI,WR,11,ATL,31,31,5400,11.3
603,Curtis Samuel,WAS,WR,11,HOU,21,4,5300,11.3
603,Joshua Palmer,LAC,WR,2,KC,14,10,4400,11.3
603,Courtland Sutton,DEN,WR,18,LAC,15,5,4800,11.3
603,Jakobi Meyers,NE,WR,16,CIN,10,12,4800,11.3
608,Darnell Mooney,CHI,WR,10,DET,32,29,5500,11.29
609,Gabe Davis,BUF,WR,18,NE,null,null,5400,11.27
609,Amari Cooper,CLE,WR,2,NYJ,14,27,5400,11.27
609,Russell Gage,TB,WR,3,GB,7,10,4700,11.27
612,Darius Slayton,NYG,WR,12,DAL,5,16,5000,11.26
613,Michael Gallup,DAL,WR,7,DET,32,24,5100,11.25
614,Elijah Moore,NYJ,WR,2,CLE,11,16,5000,11.24
614,Parris Campbell,IND,WR,12,PIT,31,32,4300,11.24
616,Brandon Aiyuk,SF,WR,10,LAC,25,13,6400,11.21
617,Chris Godwin,TB,WR,18,ATL,27,25,7200,11.19
618,DJ Moore,CAR,WR,17,TB,13,20,5700,11.18
619,Gabe Davis,BUF,WR,15,MIA,21,14,5000,11.17
620,DeVonta Smith,PHI,WR,3,WAS,28,28,5200,11.14
620,Sterling Shepard,NYG,WR,3,DAL,11,20,5000,11.14
622,Jakobi Meyers,NE,WR,18,BUF,2,23,5100,11.13
623,Brandon Aiyuk,SF,WR,3,DEN,4,1,4900,11.11
624,Brandin Cooks,HOU,WR,18,IND,18,7,4800,11.1
624,Adam Thielen,MIN,WR,17,GB,12,7,5200,11.1
626,Marquez Valdes-Scantling,KC,WR,11,LAC,24,12,4700,11.09
626,Tyler Boyd,CIN,WR,6,NO,17,23,5100,11.09
626,Courtland Sutton,DEN,WR,17,KC,24,25,5100,11.09
626,Wan'Dale Robinson,NYG,WR,8,SEA,29,5,4700,11.09
630,Jahan Dotson,WAS,WR,17,CLE,15,10,4600,11.06
631,Jarvis Landry,NO,WR,4,MIN,18,19,4700,11.05
632,Tee Higgins,CIN,WR,6,NO,17,23,6300,11.04
632,Jakobi Meyers,NE,WR,13,BUF,8,25,5000,11.04
632,Chris Moore,HOU,WR,15,KC,25,29,4200,11.04
635,DJ Chark,DET,WR,2,WAS,19,17,5100,11.02
635,Devin Duvernay,BAL,WR,5,CIN,9,8,4400,11.02
635,Donovan Peoples-Jones,CLE,WR,15,BAL,12,24,5100,11.02
638,Diontae Johnson,PIT,WR,11,CIN,10,9,5800,11
639,Curtis Samuel,WAS,WR,10,PHI,2,8,5100,10.99
640,George Pickens,PIT,WR,10,NO,16,19,5000,10.98
641,Chris Olave,NO,WR,17,PHI,5,12,6100,10.97
642,Christian Watson,GB,WR,11,TEN,19,30,4900,10.96
642,Zay Jones,JAX,WR,14,TEN,22,32,4700,10.96
644,Michael Gallup,DAL,WR,8,CHI,7,4,5000,10.94
645,Darius Slayton,NYG,WR,13,WAS,9,21,5100,10.93
645,Jahan Dotson,WAS,WR,18,DAL,9,29,4500,10.93
645,Elijah Moore,NYJ,WR,3,CIN,10,6,5000,10.93
648,Brandon Aiyuk,SF,WR,14,TB,9,12,5800,10.91
648,Rondale Moore,ARI,WR,6,SEA,32,11,4200,10.91
650,Hunter Renfrow,LV,WR,7,HOU,18,9,4900,10.89
651,Allen Lazard,GB,WR,2,CHI,3,19,5900,10.88
652,Darius Slayton,NYG,WR,14,PHI,3,5,5100,10.87
653,Rashod Bateman,BAL,WR,7,CLE,24,23,5200,10.84
653,Alec Pierce,IND,WR,7,TEN,30,32,4600,10.84
653,Jerry Jeudy,DEN,WR,7,NYJ,13,15,5700,10.84
653,Marquise Brown,ARI,WR,12,LAC,25,10,5300,10.84
653,Zay Jones,JAX,WR,9,LV,28,18,4100,10.84
653,Hunter Renfrow,LV,WR,8,NO,22,28,4900,10.84
659,Brandon Aiyuk,SF,WR,2,SEA,17,18,5100,10.83
660,Donovan Peoples-Jones,CLE,WR,13,HOU,21,6,4900,10.82
661,Brandon Aiyuk,SF,WR,6,ATL,26,27,5400,10.81
662,Garrett Wilson,NYJ,WR,8,NE,14,10,4200,10.79
663,Chris Godwin,TB,WR,4,KC,21,18,6200,10.78
664,Chase Claypool,PIT,WR,4,NYJ,23,24,4700,10.77
664,Donovan Peoples-Jones,CLE,WR,14,CIN,10,8,4900,10.77
666,Robert Woods,TEN,WR,4,IND,13,4,5200,10.76
667,Darnell Mooney,CHI,WR,7,NE,14,13,4800,10.75
667,George Pickens,PIT,WR,11,CIN,10,9,5200,10.75
669,Mack Hollins,LV,WR,4,DEN,4,1,4200,10.72
670,Romeo Doubs,GB,WR,9,DET,32,28,5300,10.71
671,Darnell Mooney,CHI,WR,12,NYJ,5,4,5100,10.7
671,Tyler Boyd,CIN,WR,7,ATL,25,27,5300,10.7
671,Chris Godwin,TB,WR,1,DAL,11,24,6500,10.7
674,Jakobi Meyers,NE,WR,15,LV,28,17,4700,10.69
675,Robert Woods,TEN,WR,3,LV,26,17,5000,10.67
676,Donovan Peoples-Jones,CLE,WR,10,MIA,26,23,4300,10.65
676,Darnell Mooney,CHI,WR,6,WAS,23,30,4800,10.65
676,Drake London,ATL,WR,1,NO,3,14,5000,10.65
679,George Pickens,PIT,WR,12,IND,7,1,5000,10.64
679,Marquise Brown,ARI,WR,16,TB,13,21,5400,10.64
681,Gabe Davis,BUF,WR,16,CHI,17,22,5000,10.63
681,Jarvis Landry,NO,WR,2,TB,1,4,5000,10.63
683,Mack Hollins,LV,WR,14,LAR,17,24,4400,10.62
683,Zay Jones,JAX,WR,5,HOU,23,13,4100,10.62
685,Elijah Moore,NYJ,WR,4,PIT,21,22,4800,10.59
685,Diontae Johnson,PIT,WR,12,IND,7,1,5200,10.59
687,Darnell Mooney,CHI,WR,3,HOU,23,22,5300,10.57
687,Isaiah McKenzie,BUF,WR,6,KC,28,26,5000,10.57
687,Russell Gage,TB,WR,4,KC,21,18,5600,10.57
687,Zay Jones,JAX,WR,15,DAL,5,20,4900,10.57
691,Christian Watson,GB,WR,17,MIN,31,30,5900,10.54
692,Curtis Samuel,WAS,WR,12,ATL,29,31,5000,10.53
693,Darius Slayton,NYG,WR,16,MIN,31,30,5200,10.52
694,Marquise Goodwin,SEA,WR,16,KC,24,26,4300,10.51
695,Treylon Burks,TEN,WR,3,LV,26,17,4900,10.5
695,Greg Dortch,ARI,WR,2,LV,24,13,3500,10.5
697,Deebo Samuel,SF,WR,18,ARI,29,6,6000,10.48
697,Treylon Burks,TEN,WR,13,PHI,4,8,4600,10.48
697,Drake London,ATL,WR,8,CAR,16,21,5100,10.48
700,George Pickens,PIT,WR,7,MIA,26,25,4600,10.47
700,Curtis Samuel,WAS,WR,17,CLE,15,10,4400,10.47
700,Greg Dortch,ARI,WR,4,CAR,14,17,5000,10.47
703,Donovan Peoples-Jones,CLE,WR,17,WAS,8,15,4700,10.46
703,DeVonta Smith,PHI,WR,2,MIN,5,4,4900,10.46
703,Nico Collins,HOU,WR,1,IND,16,21,4200,10.46
703,Wan'Dale Robinson,NYG,WR,10,HOU,21,5,4700,10.46
703,Russell Gage,TB,WR,2,NO,20,7,4800,10.46
708,Tyler Boyd,CIN,WR,1,PIT,21,12,4800,10.45
708,Romeo Doubs,GB,WR,8,BUF,1,8,5000,10.45
710,Parris Campbell,IND,WR,11,PHI,3,8,4300,10.44
710,Robert Woods,TEN,WR,14,JAX,23,26,4500,10.44
712,Darius Slayton,NYG,WR,15,WAS,8,18,4900,10.43
712,Darius Slayton,NYG,WR,17,IND,16,5,4900,10.43
712,Elijah Moore,NYJ,WR,5,MIA,27,28,5000,10.43
715,Darnell Mooney,CHI,WR,9,MIA,24,23,4700,10.42
715,DeAndre Carter,LAC,WR,10,SF,4,22,4700,10.42
715,Jakobi Meyers,NE,WR,2,PIT,23,28,4400,10.42
718,Kadarius Toney,NYG,WR,1,TEN,12,31,4100,10.41
719,Allen Robinson II,LAR,WR,4,SF,1,6,5100,10.4
720,Richie James,NYG,WR,4,CHI,11,15,4000,10.39
721,Marquez Valdes-Scantling,KC,WR,6,BUF,2,4,4500,10.38
721,A.J. Green,ARI,WR,1,KC,20,22,4600,10.38
721,Russell Gage,TB,WR,1,DAL,11,24,5300,10.38
724,Mack Hollins,LV,WR,10,IND,7,2,4200,10.37
724,Garrett Wilson,NYJ,WR,6,GB,7,9,5000,10.37
726,George Pickens,PIT,WR,8,PHI,3,11,4700,10.36
726,Tyler Boyd,CIN,WR,4,MIA,25,21,5400,10.36
728,Chase Claypool,PIT,WR,7,MIA,26,25,4700,10.34
728,Alec Pierce,IND,WR,6,JAX,6,12,4300,10.34
728,Joshua Palmer,LAC,WR,14,MIA,21,11,5400,10.34
731,DeVante Parker,NE,WR,1,MIA,14,10,4800,10.33
732,Marquez Valdes-Scantling,KC,WR,2,LAC,16,20,4800,10.32
733,Treylon Burks,TEN,WR,18,JAX,20,19,4200,10.31
733,Adam Thielen,MIN,WR,10,BUF,3,10,5400,10.31
735,Chosen Anderson,CAR,WR,2,NYG,16,8,5300,10.3
735,Tyler Boyd,CIN,WR,14,CLE,20,19,5000,10.3
735,Sterling Shepard,NYG,WR,2,CAR,18,3,4900,10.3
738,Chosen Anderson,CAR,WR,3,NO,9,8,5000,10.29
738,DJ Moore,CAR,WR,15,PIT,21,28,5300,10.29
740,Devin Duvernay,BAL,WR,9,NO,16,24,4900,10.28
740,Parris Campbell,IND,WR,2,JAX,31,31,3700,10.28
740,DeAndre Carter,LAC,WR,9,ATL,31,31,4300,10.28
743,Robert Woods,TEN,WR,9,KC,31,30,5100,10.27
743,Brandin Cooks,HOU,WR,12,MIA,23,18,5200,10.27
745,Mack Hollins,LV,WR,13,LAC,25,10,4600,10.25
745,Tyler Boyd,CIN,WR,2,DAL,12,23,5400,10.25
747,Brandin Cooks,HOU,WR,10,NYG,13,4,5300,10.21
747,Greg Dortch,ARI,WR,18,SF,1,27,3800,10.21
749,Marquez Valdes-Scantling,KC,WR,5,LV,22,21,4400,10.2
749,Michael Gallup,DAL,WR,12,NYG,13,4,4600,10.2
749,Greg Dortch,ARI,WR,3,LAR,19,31,4300,10.2
749,Tyler Boyd,CIN,WR,5,BAL,30,31,5200,10.2
749,Brandin Cooks,HOU,WR,16,TEN,26,32,4900,10.2
754,Greg Dortch,ARI,WR,17,ATL,27,27,3000,10.19
755,Treylon Burks,TEN,WR,12,CIN,11,9,4200,10.18
755,Joshua Palmer,LAC,WR,5,CLE,16,20,5100,10.18
757,Zay Jones,JAX,WR,8,DEN,2,1,4500,10.15
758,Jakobi Meyers,NE,WR,1,MIA,14,10,4300,10.14
759,Jerry Jeudy,DEN,WR,13,BAL,16,26,5700,10.13
759,Donovan Peoples-Jones,CLE,WR,11,BUF,4,14,4600,10.13
759,Robert Woods,TEN,WR,2,BUF,3,17,4700,10.13
759,Zay Jones,JAX,WR,6,IND,13,2,4200,10.13
763,Chase Claypool,PIT,WR,3,CLE,26,28,4500,10.12
763,Parris Campbell,IND,WR,15,MIN,31,31,4400,10.12
765,Treylon Burks,TEN,WR,4,IND,13,4,4700,10.11
766,Tyler Boyd,CIN,WR,16,NE,6,8,4900,10.1
766,Robert Woods,TEN,WR,8,HOU,23,14,5400,10.1
768,George Pickens,PIT,WR,6,TB,8,13,4600,10.08
769,DJ Moore,CAR,WR,7,TB,8,14,4900,10.06
770,Rashod Bateman,BAL,WR,8,TB,12,12,5300,10.05
770,Isaiah Hodgins,NYG,WR,17,IND,16,5,4500,10.05
770,Tyler Boyd,CIN,WR,15,TB,11,13,4800,10.05
770,Jakobi Meyers,NE,WR,5,DET,32,26,4800,10.05
770,Zay Jones,JAX,WR,12,BAL,15,24,4600,10.05
775,Zay Jones,JAX,WR,7,NYG,10,2,4400,10.04
776,Julio Jones,TB,WR,1,DAL,11,24,4600,10.03
777,Drake London,ATL,WR,11,CHI,14,13,5100,10.01
778,Chris Olave,NO,WR,3,CAR,14,2,4500,10
778,Sammy Watkins,GB,WR,1,MIN,30,32,4700,10
778,Van Jefferson,LAR,WR,13,SEA,28,5,4800,10
778,Drake London,ATL,WR,9,LAC,27,21,4900,10
782,Rashid Shaheed,NO,WR,18,CAR,22,28,4200,9.99
782,Josh Reynolds,DET,WR,8,MIA,20,25,5000,9.99
782,Chase Claypool,PIT,WR,1,CIN,18,15,5000,9.99
782,Jarvis Landry,NO,WR,1,ATL,28,25,5000,9.99
786,Allen Robinson II,LAR,WR,5,DAL,6,9,5300,9.97
786,Marquez Valdes-Scantling,KC,WR,7,SF,1,4,4400,9.97
786,Michael Gallup,DAL,WR,10,GB,6,7,4900,9.97
786,Jahan Dotson,WAS,WR,2,DET,27,9,4200,9.97
786,Donovan Peoples-Jones,CLE,WR,12,TB,9,15,4800,9.97
791,Darius Slayton,NYG,WR,11,DET,32,25,5000,9.96
791,Michael Gallup,DAL,WR,11,MIN,23,29,5100,9.96
793,DJ Chark,DET,WR,18,GB,12,11,4300,9.93
793,Richie James,NYG,WR,17,IND,16,5,4300,9.93
795,Donovan Peoples-Jones,CLE,WR,18,PIT,17,26,4700,9.92
796,Allen Lazard,GB,WR,16,MIA,29,14,5500,9.91
797,Marquez Valdes-Scantling,KC,WR,1,ARI,9,29,4700,9.9
797,George Pickens,PIT,WR,15,CAR,15,23,5000,9.9
797,Noah Brown,DAL,WR,4,WAS,31,31,4900,9.9
797,DeVante Parker,NE,WR,4,GB,6,10,4600,9.9
801,Isaiah McKenzie,BUF,WR,4,BAL,32,32,5100,9.89
801,George Pickens,PIT,WR,14,BAL,12,25,5000,9.89
803,Marquez Valdes-Scantling,KC,WR,10,JAX,15,24,4100,9.88
804,Corey Davis,NYJ,WR,5,MIA,27,28,5100,9.87
804,Elijah Moore,NYJ,WR,15,DET,32,31,3600,9.87
804,Drake London,ATL,WR,10,CAR,24,18,5000,9.87
807,Marvin Jones Jr.,JAX,WR,13,DET,32,29,4000,9.86
808,Drake London,ATL,WR,12,WAS,10,23,4900,9.85
809,Curtis Samuel,WAS,WR,15,NYG,20,9,4500,9.84
