Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
379,Baltimore Ravens,BAL,DST,4,BUF,null,null,2500,6.3
379,Cincinnati Bengals,CIN,DST,12,TEN,null,null,3200,6.3
379,Green Bay Packers,GB,DST,12,PHI,null,null,2200,6.3
400,Cleveland Browns,CLE,DST,14,CIN,null,null,2600,6.2
400,Jacksonville Jaguars,JAX,DST,9,LV,null,null,3100,6.2
400,New York Giants,NYG,DST,16,MIN,null,null,3100,6.2
400,Carolina Panthers,CAR,DST,10,ATL,null,null,3100,6.2
400,Los Angeles Chargers,LAC,DST,10,SF,null,null,2700,6.2
400,Los Angeles Rams,LAR,DST,1,BUF,null,null,3100,6.2
400,Jacksonville Jaguars,JAX,DST,1,WAS,null,null,2500,6.2
400,Los Angeles Rams,LAR,DST,13,SEA,null,null,2300,6.2
400,Los Angeles Chargers,LAC,DST,13,LV,null,null,3400,6.2
400,Indianapolis Colts,IND,DST,15,MIN,null,null,2400,6.2
400,Los Angeles Rams,LAR,DST,15,GB,null,null,2800,6.2
400,Detroit Lions,DET,DST,2,WAS,null,null,2600,6.2
400,Carolina Panthers,CAR,DST,8,ATL,null,null,2800,6.2
400,Chicago Bears,CHI,DST,8,DAL,null,null,2400,6.2
400,New York Giants,NYG,DST,8,SEA,null,null,2800,6.2
400,Washington Commanders,WAS,DST,5,TEN,null,null,2700,6.2
400,Green Bay Packers,GB,DST,3,TB,null,null,2800,6.2
400,Kansas City Chiefs,KC,DST,4,TB,null,null,2900,6.2
400,Minnesota Vikings,MIN,DST,11,DAL,null,null,2400,6.2
400,Indianapolis Colts,IND,DST,17,NYG,null,null,3300,6.2
400,Cleveland Browns,CLE,DST,17,WAS,null,null,3400,6.2
400,Atlanta Falcons,ATL,DST,12,WAS,null,null,2900,6.2
422,Los Angeles Chargers,LAC,DST,14,MIA,null,null,2500,6.1
422,Atlanta Falcons,ATL,DST,9,LAC,null,null,2800,6.1
422,Tampa Bay Buccaneers,TB,DST,18,ATL,null,null,3400,6.1
422,Cleveland Browns,CLE,DST,18,PIT,null,null,2800,6.1
422,New York Giants,NYG,DST,1,TEN,null,null,2300,6.1
422,Houston Texans,HOU,DST,13,CLE,null,null,2300,6.1
422,Miami Dolphins,MIA,DST,15,BUF,null,null,2300,6.1
422,Chicago Bears,CHI,DST,15,PHI,null,null,2300,6.1
422,Jacksonville Jaguars,JAX,DST,2,IND,null,null,2300,6.1
422,Chicago Bears,CHI,DST,2,GB,null,null,2600,6.1
422,Houston Texans,HOU,DST,5,JAX,null,null,2400,6.1
422,New England Patriots,NE,DST,5,DET,null,null,2900,6.1
422,Denver Broncos,DEN,DST,3,SF,null,null,2700,6.1
422,Houston Texans,HOU,DST,4,LAC,null,null,2400,6.1
422,Kansas City Chiefs,KC,DST,11,LAC,null,null,2600,6.1
422,Jacksonville Jaguars,JAX,DST,12,BAL,null,null,2500,6.1
422,New Orleans Saints,NO,DST,12,SF,null,null,2400,6.1
439,Minnesota Vikings,MIN,DST,14,DET,null,null,3100,6
439,Jacksonville Jaguars,JAX,DST,14,TEN,null,null,2700,6
439,Denver Broncos,DEN,DST,14,KC,null,null,2300,6
439,Green Bay Packers,GB,DST,16,MIA,null,null,2900,6
439,Miami Dolphins,MIA,DST,16,GB,null,null,2600,6
439,Cleveland Browns,CLE,DST,10,MIA,null,null,2300,6
439,Green Bay Packers,GB,DST,18,DET,null,null,2900,6
439,Detroit Lions,DET,DST,13,JAX,null,null,2800,6
439,Miami Dolphins,MIA,DST,13,SF,null,null,2500,6
439,Las Vegas Raiders,LV,DST,2,ARI,null,null,3100,6
439,New York Jets,NYJ,DST,5,MIA,null,null,2600,6
439,Las Vegas Raiders,LV,DST,3,TEN,null,null,2500,6
439,Carolina Panthers,CAR,DST,4,ARI,null,null,2900,6
452,Detroit Lions,DET,DST,14,MIN,null,null,3000,5.9
452,Las Vegas Raiders,LV,DST,9,JAX,null,null,3200,5.9
452,Atlanta Falcons,ATL,DST,16,BAL,null,null,3000,5.9
452,Tennessee Titans,TEN,DST,18,JAX,null,null,2800,5.9
452,Washington Commanders,WAS,DST,18,DAL,null,null,2300,5.9
452,Atlanta Falcons,ATL,DST,1,NO,null,null,2800,5.9
452,Chicago Bears,CHI,DST,1,SF,null,null,2200,5.9
452,Houston Texans,HOU,DST,1,IND,null,null,2400,5.9
452,Atlanta Falcons,ATL,DST,15,NO,null,null,2500,5.9
452,Washington Commanders,WAS,DST,4,DAL,null,null,2600,5.9
452,Detroit Lions,DET,DST,11,NYG,null,null,2700,5.9
452,Las Vegas Raiders,LV,DST,11,DEN,null,null,2500,5.9
452,Arizona Cardinals,ARI,DST,17,ATL,null,null,3000,5.9
452,New Orleans Saints,NO,DST,17,PHI,null,null,2200,5.9
452,Las Vegas Raiders,LV,DST,12,SEA,null,null,2600,5.9
452,Los Angeles Rams,LAR,DST,12,KC,null,null,2300,5.9
468,New York Giants,NYG,DST,14,PHI,null,null,2400,5.8
468,Carolina Panthers,CAR,DST,16,DET,null,null,2300,5.8
468,New York Giants,NYG,DST,18,PHI,null,null,2200,5.8
468,Detroit Lions,DET,DST,1,PHI,null,null,2000,5.8
468,Dallas Cowboys,DAL,DST,1,TB,null,null,2400,5.8
468,Seattle Seahawks,SEA,DST,1,DEN,null,null,2400,5.8
468,Houston Texans,HOU,DST,2,DEN,null,null,2100,5.8
468,Arizona Cardinals,ARI,DST,8,MIN,null,null,2500,5.8
468,Pittsburgh Steelers,PIT,DST,8,PHI,null,null,2400,5.8
468,Los Angeles Chargers,LAC,DST,5,CLE,null,null,3100,5.8
468,Carolina Panthers,CAR,DST,5,SF,null,null,2600,5.8
468,Arizona Cardinals,ARI,DST,5,PHI,null,null,2100,5.8
468,Las Vegas Raiders,LV,DST,4,DEN,null,null,2900,5.8
468,Carolina Panthers,CAR,DST,11,BAL,null,null,2200,5.8
468,Seattle Seahawks,SEA,DST,6,ARI,null,null,2800,5.8
468,Denver Broncos,DEN,DST,6,LAC,null,null,2500,5.8
468,Houston Texans,HOU,DST,17,JAX,null,null,2500,5.8
468,Carolina Panthers,CAR,DST,17,TB,null,null,2400,5.8
468,Arizona Cardinals,ARI,DST,12,LAC,null,null,2700,5.8
487,Los Angeles Rams,LAR,DST,14,LV,null,null,2700,5.7
487,Los Angeles Rams,LAR,DST,9,TB,null,null,3300,5.7
487,Arizona Cardinals,ARI,DST,16,TB,null,null,2500,5.7
487,Seattle Seahawks,SEA,DST,10,TB,null,null,2900,5.7
487,Green Bay Packers,GB,DST,10,DAL,null,null,2400,5.7
487,Arizona Cardinals,ARI,DST,18,SF,null,null,2100,5.7
487,Jacksonville Jaguars,JAX,DST,13,DET,null,null,2700,5.7
487,Cincinnati Bengals,CIN,DST,13,KC,null,null,2400,5.7
487,Las Vegas Raiders,LV,DST,13,LAC,null,null,2500,5.7
487,Cincinnati Bengals,CIN,DST,15,TB,null,null,3600,5.7
487,Cleveland Browns,CLE,DST,5,LAC,null,null,2700,5.7
487,Jacksonville Jaguars,JAX,DST,4,PHI,null,null,2300,5.7
487,New York Jets,NYJ,DST,6,GB,null,null,2600,5.7
487,Minnesota Vikings,MIN,DST,17,GB,null,null,2700,5.7
487,Washington Commanders,WAS,DST,7,GB,null,null,2500,5.7
502,Detroit Lions,DET,DST,18,GB,null,null,2700,5.6
502,Minnesota Vikings,MIN,DST,1,GB,null,null,2200,5.6
502,Seattle Seahawks,SEA,DST,4,DET,null,null,2400,5.6
502,Pittsburgh Steelers,PIT,DST,6,TB,null,null,2400,5.6
502,Las Vegas Raiders,LV,DST,17,SF,null,null,2300,5.6
507,Indianapolis Colts,IND,DST,13,DAL,null,null,2300,5.5
507,Jacksonville Jaguars,JAX,DST,15,DAL,null,null,2400,5.5
507,Detroit Lions,DET,DST,8,MIA,null,null,2300,5.5
507,New England Patriots,NE,DST,4,GB,null,null,2300,5.5
507,Cleveland Browns,CLE,DST,12,TB,null,null,2700,5.5
512,Atlanta Falcons,ATL,DST,5,TB,null,null,2200,5.4
512,Denver Broncos,DEN,DST,17,KC,null,null,2200,5.4
514,New York Jets,NYJ,DST,9,BUF,null,null,2000,5.3
514,Los Angeles Chargers,LAC,DST,2,KC,null,null,2400,5.3
514,New York Giants,NYG,DST,5,GB,null,null,2300,5.3
514,Pittsburgh Steelers,PIT,DST,5,BUF,null,null,2400,5.3
518,Houston Texans,HOU,DST,9,PHI,null,null,2100,5.2
518,Washington Commanders,WAS,DST,9,MIN,null,null,2400,5.2
518,Washington Commanders,WAS,DST,3,PHI,null,null,2300,5.2
518,Tennessee Titans,TEN,DST,11,GB,null,null,3200,5.2
522,Washington Commanders,WAS,DST,10,PHI,null,null,2200,5.1
522,Las Vegas Raiders,LV,DST,1,LAC,null,null,2100,5.1
522,Los Angeles Chargers,LAC,DST,11,KC,null,null,2300,5.1
522,Tennessee Titans,TEN,DST,17,DAL,null,null,2300,5.1
522,Detroit Lions,DET,DST,12,BUF,null,null,2100,5.1
522,Carolina Panthers,CAR,DST,7,TB,null,null,2200,5.1
528,Green Bay Packers,GB,DST,8,BUF,null,null,2300,5
529,Arizona Cardinals,ARI,DST,1,KC,null,null,2900,4.9
529,Atlanta Falcons,ATL,DST,2,LAR,null,null,2100,4.9
531,Detroit Lions,DET,DST,9,GB,null,null,2600,4.8
531,Houston Texans,HOU,DST,15,KC,null,null,2000,4.8
533,Seattle Seahawks,SEA,DST,16,KC,null,null,2100,4.7
533,Chicago Bears,CHI,DST,17,DET,null,null,2800,4.7
533,Seattle Seahawks,SEA,DST,7,LAC,null,null,2200,4.7
536,New York Giants,NYG,DST,12,DAL,null,null,2400,4.6
537,Tennessee Titans,TEN,DST,9,KC,null,null,2200,4.5
538,Houston Texans,HOU,DST,12,MIA,null,null,2200,4.4
539,Houston Texans,HOU,DST,14,DAL,null,null,2100,4.3
540,Las Vegas Raiders,LV,DST,18,KC,null,null,2200,4.2
540,Detroit Lions,DET,DST,7,DAL,null,null,2300,4.2
542,Las Vegas Raiders,LV,DST,5,KC,null,null,2200,4.1
543,Detroit Lions,DET,DST,3,MIN,null,null,2200,4
544,Jacksonville Jaguars,JAX,DST,10,KC,null,null,2100,3.8
