Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
410,O.J. Howard,HOU,TE,5,JAX,10,9,2600,6.25
410,Trey McBride,ARI,TE,12,LAC,25,28,3100,6.25
412,Cade Otton,TB,TE,12,CLE,24,7,3300,6.22
413,Mo Alie-Cox,IND,TE,5,DEN,4,20,3100,6.21
414,Cade Otton,TB,TE,5,ATL,26,30,2500,6.19
415,Isaiah Likely,BAL,TE,11,CAR,20,12,3600,6.18
416,Juwan Johnson,NO,TE,2,TB,1,20,2500,6.15
416,Will Dissly,SEA,TE,6,ARI,21,31,3100,6.15
418,Cameron Brate,TB,TE,4,KC,21,26,3700,6.14
419,Hunter Henry,NE,TE,12,MIN,26,24,3100,6.13
420,Austin Hooper,TEN,TE,2,BUF,3,11,3300,6.11
421,Greg Dulcich,DEN,TE,7,NYJ,13,15,2500,6.1
421,Jonnu Smith,NE,TE,2,PIT,23,14,3200,6.1
423,Austin Hooper,TEN,TE,13,PHI,4,7,3000,6.09
424,Will Dissly,SEA,TE,9,ARI,26,31,3000,6.07
424,Tyler Conklin,NYJ,TE,8,NE,14,23,3200,6.07
426,Robert Tonyan,GB,TE,16,MIA,29,30,3000,6.06
427,Logan Thomas,WAS,TE,10,PHI,2,15,2800,6.05
428,Mike Gesicki,MIA,TE,5,NYJ,18,15,3500,6.03
429,Austin Hooper,TEN,TE,3,LV,26,27,3300,6.02
429,Logan Thomas,WAS,TE,11,HOU,21,22,2800,6.02
431,Robert Tonyan,GB,TE,18,DET,31,28,3600,6.01
431,Logan Thomas,WAS,TE,1,JAX,23,14,3200,6.01
433,Daniel Bellinger,NYG,TE,6,BAL,23,18,3200,5.99
434,Will Dissly,SEA,TE,5,NO,13,2,3300,5.93
434,Austin Hooper,TEN,TE,12,CIN,11,13,3000,5.93
434,Isaiah Likely,BAL,TE,3,NE,5,13,2800,5.93
437,Cole Kmet,CHI,TE,9,MIA,24,23,3000,5.92
438,Noah Fant,SEA,TE,5,NO,13,2,2800,5.91
439,Will Dissly,SEA,TE,8,NYG,12,22,3200,5.89
440,Taysom Hill,NO,TE,2,TB,1,20,4400,5.86
441,Jonnu Smith,NE,TE,3,BAL,31,25,2900,5.84
441,Will Dissly,SEA,TE,12,LV,26,27,2900,5.84
443,Juwan Johnson,NO,TE,4,MIN,18,22,3100,5.83
443,Austin Hooper,TEN,TE,11,GB,10,9,2700,5.83
445,Cameron Brate,TB,TE,1,DAL,11,21,4000,5.81
445,Tyler Conklin,NYJ,TE,1,BAL,25,29,3500,5.81
447,Trey McBride,ARI,TE,16,TB,13,27,3200,5.78
448,Daniel Bellinger,NYG,TE,13,WAS,9,4,3200,5.76
449,Tyler Conklin,NYJ,TE,7,DEN,3,14,3200,5.75
450,Mike Gesicki,MIA,TE,13,SF,1,5,3300,5.72
451,Will Dissly,SEA,TE,7,LAC,20,16,3000,5.68
451,Albert Okwuegbunam,DEN,TE,4,LV,24,27,3300,5.68
451,Will Dissly,SEA,TE,13,LAR,12,17,2800,5.68
451,Daniel Bellinger,NYG,TE,5,GB,5,6,3000,5.68
455,Zach Gentry,PIT,TE,6,TB,8,26,2600,5.67
456,Jelani Woods,IND,TE,15,MIN,31,21,2700,5.66
457,Hunter Henry,NE,TE,4,GB,6,6,2900,5.64
458,Mo Alie-Cox,IND,TE,6,JAX,6,9,3000,5.62
458,Will Dissly,SEA,TE,10,TB,12,24,2900,5.62
460,Logan Thomas,WAS,TE,16,SF,1,6,3000,5.61
460,Brevin Jordan,HOU,TE,2,DEN,8,31,2600,5.61
462,Mo Alie-Cox,IND,TE,2,JAX,31,22,3200,5.6
462,Kylen Granson,IND,TE,11,PHI,3,10,2900,5.6
464,Cole Kmet,CHI,TE,5,MIN,17,22,3000,5.58
465,Juwan Johnson,NO,TE,5,SEA,31,32,3000,5.57
466,Daniel Bellinger,NYG,TE,4,CHI,11,13,2800,5.53
467,Will Dissly,SEA,TE,4,DET,30,23,3200,5.5
467,Cameron Brate,TB,TE,3,GB,7,5,3600,5.5
469,Isaiah Likely,BAL,TE,1,NYJ,32,27,2500,5.48
470,Austin Hooper,TEN,TE,16,HOU,20,21,3100,5.47
471,Will Dissly,SEA,TE,16,KC,24,18,2700,5.45
472,Austin Hooper,TEN,TE,18,JAX,20,24,2700,5.43
473,Cade Otton,TB,TE,14,SF,1,4,2800,5.42
474,Adam Trautman,NO,TE,6,CIN,9,19,3000,5.38
475,Jelani Woods,IND,TE,13,DAL,5,2,2600,5.34
475,Quintin Morris,BUF,TE,5,PIT,20,16,2600,5.34
477,Cole Kmet,CHI,TE,8,DAL,4,6,2900,5.3
478,Will Dissly,SEA,TE,14,CAR,15,9,2700,5.29
478,Cole Kmet,CHI,TE,7,NE,14,25,2900,5.29
478,Trey McBride,ARI,TE,11,SF,1,5,2900,5.29
481,Trey McBride,ARI,TE,15,DEN,4,16,2800,5.28
482,Robert Tonyan,GB,TE,17,MIN,31,17,3600,5.27
483,Will Dissly,SEA,TE,15,SF,1,5,2600,5.25
484,Harrison Bryant,CLE,TE,10,MIA,26,28,2700,5.24
485,Adam Trautman,NO,TE,1,ATL,28,19,3100,5.18
485,Austin Hooper,TEN,TE,4,IND,13,30,3100,5.18
485,Daniel Bellinger,NYG,TE,1,TEN,12,5,2500,5.18
488,Mike Gesicki,MIA,TE,14,LAC,29,23,3500,5.17
489,John Bates,WAS,TE,6,CHI,14,10,2900,5.16
490,O.J. Howard,HOU,TE,3,CHI,13,4,2700,5.15
490,Mike Gesicki,MIA,TE,2,BAL,9,24,4300,5.15
492,Isaiah Likely,BAL,TE,2,MIA,2,17,2500,5.13
492,Chigoziem Okonkwo,TEN,TE,17,DAL,11,3,3400,5.13
492,Mike Gesicki,MIA,TE,6,MIN,16,22,3100,5.13
495,Brevin Jordan,HOU,TE,7,LV,28,30,2500,5.09
495,Kylen Granson,IND,TE,7,TEN,30,24,2500,5.09
497,Daniel Bellinger,NYG,TE,15,WAS,8,3,3200,5.08
498,Harrison Bryant,CLE,TE,3,PIT,18,8,2900,5.07
498,Adam Trautman,NO,TE,13,TB,9,27,2500,5.07
500,Jordan Akins,HOU,TE,9,PHI,3,14,2500,5.06
501,Jordan Akins,HOU,TE,8,TEN,25,20,2600,5.05
502,Austin Hooper,TEN,TE,17,DAL,11,3,2900,5.01
503,Will Dissly,SEA,TE,3,ATL,27,30,2800,4.89
504,Kylen Granson,IND,TE,3,KC,25,23,2700,4.86
505,Mo Alie-Cox,IND,TE,7,TEN,30,24,3000,4.81
505,Mo Alie-Cox,IND,TE,3,KC,25,23,3000,4.81
507,Harrison Bryant,CLE,TE,4,ATL,27,31,2900,4.8
508,Geoff Swaim,TEN,TE,4,IND,13,30,3000,4.77
508,Austin Hooper,TEN,TE,10,DEN,1,17,2500,4.77
510,Foster Moreau,LV,TE,15,NE,6,22,3500,4.76
511,Jake Ferguson,DAL,TE,3,NYG,10,7,2500,4.75
512,Harrison Bryant,CLE,TE,2,NYJ,14,16,3100,4.71
513,Brock Wright,DET,TE,9,GB,6,4,2500,4.69
514,Juwan Johnson,NO,TE,6,CIN,9,19,2800,4.68
514,C.J. Uzomah,NYJ,TE,1,BAL,25,29,3600,4.68
516,Jonnu Smith,NE,TE,4,GB,6,6,2900,4.65
517,Jonnu Smith,NE,TE,12,MIN,26,24,2900,4.63
517,Foster Moreau,LV,TE,3,TEN,29,7,2900,4.63
517,Jordan Akins,HOU,TE,4,LAC,26,17,2500,4.63
517,Daniel Bellinger,NYG,TE,18,PHI,4,11,3200,4.63
521,Kylen Granson,IND,TE,15,MIN,31,21,2800,4.62
521,Mitchell Wilcox,CIN,TE,16,NE,6,24,2800,4.62
523,Tommy Tremble,CAR,TE,10,ATL,31,23,2900,4.59
523,Isaiah Likely,BAL,TE,5,CIN,9,14,2700,4.59
525,Cade Otton,TB,TE,13,NO,13,1,3100,4.58
525,Kylen Granson,IND,TE,10,LV,29,30,2600,4.58
527,Jonnu Smith,NE,TE,1,MIA,14,20,2800,4.57
527,Cameron Brate,TB,TE,16,ARI,30,31,2900,4.57
529,O.J. Howard,HOU,TE,2,DEN,8,31,3000,4.56
529,Harrison Bryant,CLE,TE,12,TB,9,24,3000,4.56
529,Isaiah Likely,BAL,TE,16,ATL,29,28,2600,4.56
532,Jonnu Smith,NE,TE,9,IND,9,22,2900,4.55
532,John Bates,WAS,TE,5,TEN,28,24,2600,4.55
532,Trey McBride,ARI,TE,14,NE,7,24,3000,4.55
535,Isaiah Likely,BAL,TE,14,PIT,25,13,2700,4.53
535,Austin Hooper,TEN,TE,5,WAS,30,12,2800,4.53
537,Harrison Bryant,CLE,TE,5,LAC,25,14,2900,4.52
538,Taysom Hill,NO,TE,10,PIT,31,6,5000,4.51
539,Harrison Bryant,CLE,TE,1,CAR,7,13,2900,4.49
540,Kylen Granson,IND,TE,6,JAX,6,9,2600,4.48
541,Cameron Brate,TB,TE,12,CLE,24,7,2900,4.46
542,MyCole Pruitt,ATL,TE,18,TB,14,26,2600,4.45
542,Shane Zylstra,DET,TE,17,CHI,21,5,2800,4.45
542,Jordan Akins,HOU,TE,11,WAS,15,3,2600,4.45
542,Kylen Granson,IND,TE,5,DEN,4,20,2600,4.45
546,Mo Alie-Cox,IND,TE,12,PIT,31,8,2600,4.43
546,Isaiah Likely,BAL,TE,4,BUF,2,5,2700,4.43
548,Jonnu Smith,NE,TE,14,ARI,30,32,2900,4.4
549,Cade Otton,TB,TE,6,PIT,30,12,2900,4.39
549,Noah Gray,KC,TE,16,SEA,27,32,2600,4.39
551,Jordan Akins,HOU,TE,12,MIA,23,30,2700,4.37
552,Brevin Jordan,HOU,TE,9,PHI,3,14,2700,4.36
553,Mike Gesicki,MIA,TE,16,GB,12,13,3000,4.35
553,Colby Parkinson,SEA,TE,17,NYJ,2,16,2500,4.35
553,Isaiah Likely,BAL,TE,13,DEN,2,14,2800,4.35
553,Kylen Granson,IND,TE,9,NE,15,29,2700,4.35
557,Brevin Jordan,HOU,TE,14,DAL,5,1,2500,4.33
558,Jack Stoll,PHI,TE,12,GB,13,16,2500,4.3
559,Jonnu Smith,NE,TE,13,BUF,8,3,2800,4.29
560,Foster Moreau,LV,TE,18,KC,23,23,2800,4.28
560,Jonnu Smith,NE,TE,11,NYJ,5,13,3000,4.28
562,Cameron Brate,TB,TE,15,CIN,9,14,2900,4.27
563,Jonnu Smith,NE,TE,15,LV,28,25,2800,4.25
564,Isaiah Likely,BAL,TE,7,CLE,24,12,3000,4.24
565,Austin Hooper,TEN,TE,8,HOU,23,16,2800,4.23
566,Brevin Jordan,HOU,TE,8,TEN,25,20,2600,4.22
567,Taysom Hill,NO,TE,5,SEA,31,32,4900,4.21
567,Pharaoh Brown,HOU,TE,3,CHI,13,4,2800,4.21
569,Parker Hesse,ATL,TE,5,TB,11,28,2500,4.2
570,O.J. Howard,HOU,TE,4,LAC,26,17,2700,4.19
570,Geoff Swaim,TEN,TE,2,BUF,3,11,2900,4.19
572,Chigoziem Okonkwo,TEN,TE,5,WAS,30,12,2700,4.18
572,Chigoziem Okonkwo,TEN,TE,13,PHI,4,7,2600,4.18
574,Taysom Hill,NO,TE,4,MIN,18,22,4900,4.17
575,Ian Thomas,CAR,TE,4,ARI,29,32,2700,4.16
576,Brock Wright,DET,TE,17,CHI,21,5,2700,4.15
577,Brock Wright,DET,TE,10,CHI,14,5,2700,4.14
577,Harrison Bryant,CLE,TE,7,BAL,22,17,2500,4.14
579,Jordan Akins,HOU,TE,5,JAX,10,9,2500,4.11
580,Mo Alie-Cox,IND,TE,4,TEN,28,7,2700,4.1
581,Harrison Bryant,CLE,TE,6,NE,14,25,2700,4.08
582,Geoff Swaim,TEN,TE,7,IND,14,27,2700,4.07
582,Will Dissly,SEA,TE,2,SF,6,1,2800,4.07
584,Eric Saubert,DEN,TE,5,IND,13,30,2500,4.06
584,O.J. Howard,HOU,TE,9,PHI,3,14,2600,4.06
584,Donald Parham Jr.,LAC,TE,17,LAR,14,15,2900,4.06
587,Brock Wright,DET,TE,13,JAX,20,22,2800,4.05
588,Noah Gray,KC,TE,15,HOU,17,19,2600,4.04
588,Cameron Brate,TB,TE,10,SEA,23,32,3300,4.04
590,Harrison Bryant,CLE,TE,14,CIN,10,11,2800,4.03
590,Noah Gray,KC,TE,17,DEN,4,23,2500,4.03
592,Jonnu Smith,NE,TE,16,CIN,10,12,2800,4.02
593,Austin Hooper,TEN,TE,7,IND,14,27,2600,4
594,Kylen Granson,IND,TE,8,WAS,17,4,2700,3.99
594,Cole Turner,WAS,TE,7,GB,6,4,2500,3.99
596,Tommy Tremble,CAR,TE,1,CLE,8,18,3100,3.95
597,Jonnu Smith,NE,TE,7,CHI,9,6,2900,3.93
598,Kylen Granson,IND,TE,4,TEN,28,7,2500,3.92
599,Noah Gray,KC,TE,18,LV,30,21,2500,3.91
600,Durham Smythe,MIA,TE,4,CIN,8,19,2600,3.9
601,C.J. Uzomah,NYJ,TE,4,PIT,21,19,2600,3.89
602,Mike Gesicki,MIA,TE,18,NYJ,3,19,3400,3.87
603,Brock Wright,DET,TE,14,MIN,30,25,2900,3.85
603,John Bates,WAS,TE,7,GB,6,4,2900,3.85
605,Tommy Tremble,CAR,TE,9,CIN,12,12,2700,3.84
605,Brock Wright,DET,TE,16,CAR,15,7,2800,3.84
607,Isaiah Likely,BAL,TE,17,PIT,20,9,2600,3.83
607,Mike Gesicki,MIA,TE,15,BUF,5,2,3400,3.83
607,Brock Wright,DET,TE,12,BUF,8,4,2900,3.83
607,Ian Thomas,CAR,TE,2,NYG,16,11,3100,3.83
611,John Bates,WAS,TE,1,JAX,23,14,3100,3.82
611,Mo Alie-Cox,IND,TE,16,LAC,24,19,2500,3.82
611,Noah Gray,KC,TE,12,LAR,12,11,2800,3.82
611,Mitchell Wilcox,CIN,TE,14,CLE,20,7,2700,3.82
615,Ian Thomas,CAR,TE,7,TB,8,23,2600,3.81
615,Brock Wright,DET,TE,11,NYG,12,19,3000,3.81
617,Tanner Hudson,NYG,TE,2,CAR,18,8,2500,3.8
618,Isaiah Likely,BAL,TE,15,CLE,20,7,2600,3.79
618,Eric Saubert,DEN,TE,6,LAC,26,13,2500,3.79
620,Ian Thomas,CAR,TE,3,NO,9,6,2800,3.78
620,Mo Alie-Cox,IND,TE,11,PHI,3,10,2700,3.78
620,James Mitchell,DET,TE,10,CHI,14,5,2700,3.78
620,Ian Thomas,CAR,TE,8,ATL,31,25,2600,3.78
624,Harrison Bryant,CLE,TE,11,BUF,4,4,3100,3.77
625,Jack Stoll,PHI,TE,11,IND,6,23,2500,3.76
626,Ian Thomas,CAR,TE,5,SF,1,4,2600,3.75
627,James Mitchell,DET,TE,9,GB,6,4,2500,3.73
627,Jack Stoll,PHI,TE,15,CHI,18,6,2700,3.73
629,Tyree Jackson,PHI,TE,11,IND,6,23,2500,3.71
629,O.J. Howard,HOU,TE,10,NYG,13,20,2700,3.71
629,Irv Smith Jr.,MIN,TE,18,CHI,25,6,2500,3.71
629,Tommy Tremble,CAR,TE,2,NYG,16,11,2800,3.71
633,Taysom Hill,NO,TE,1,ATL,28,19,4600,3.7
633,Mo Alie-Cox,IND,TE,15,MIN,31,21,2500,3.7
633,C.J. Uzomah,NYJ,TE,13,MIN,30,25,2500,3.7
636,Tyler Kroft,SF,TE,2,SEA,17,26,2800,3.68
636,Jonnu Smith,NE,TE,8,NYJ,10,17,3100,3.68
636,Cameron Brate,TB,TE,14,SF,1,4,3000,3.68
639,Dan Arnold,JAX,TE,1,WAS,27,17,2800,3.67
640,Durham Smythe,MIA,TE,1,NE,2,1,2600,3.66
641,Austin Hooper,TEN,TE,9,KC,31,28,2600,3.65
642,Foster Moreau,LV,TE,16,PIT,21,10,3000,3.64
642,Adam Trautman,NO,TE,5,SEA,31,32,2700,3.64
644,Josiah Deguara,GB,TE,10,DAL,5,4,2600,3.63
645,Donald Parham Jr.,LAC,TE,16,IND,16,15,2700,3.62
646,Josh Oliver,BAL,TE,18,CIN,10,10,2500,3.61
647,Donald Parham Jr.,LAC,TE,18,DEN,5,25,3200,3.59
647,Noah Gray,KC,TE,11,LAC,24,14,2900,3.59
649,Tanner Hudson,NYG,TE,11,DET,32,30,2900,3.57
650,O.J. Howard,HOU,TE,7,LV,28,30,2600,3.54
650,Mo Alie-Cox,IND,TE,10,LV,29,30,2800,3.54
650,Kylen Granson,IND,TE,13,DAL,5,2,2800,3.54
650,Geoff Swaim,TEN,TE,3,LV,26,27,3000,3.54
654,Brock Wright,DET,TE,18,GB,12,12,3000,3.53
655,Mike Gesicki,MIA,TE,17,NE,6,21,3300,3.52
655,Isaiah Likely,BAL,TE,6,NYG,10,13,2800,3.52
655,Johnny Mundt,MIN,TE,3,DET,29,24,2500,3.52
658,Tanner Hudson,NYG,TE,10,HOU,21,18,2600,3.51
659,C.J. Uzomah,NYJ,TE,9,BUF,2,6,2500,3.49
660,Foster Moreau,LV,TE,1,LAC,26,32,3200,3.48
660,Anthony Firkser,ATL,TE,5,TB,11,28,2500,3.48
660,Jordan Akins,HOU,TE,10,NYG,13,20,2500,3.48
663,C.J. Uzomah,NYJ,TE,5,MIA,27,25,2600,3.47
663,Mo Alie-Cox,IND,TE,13,DAL,5,2,2500,3.47
663,Tre' McKitty,LAC,TE,2,KC,14,26,2500,3.47
666,Tanner Hudson,NYG,TE,3,DAL,11,2,2500,3.46
666,Jonnu Smith,NE,TE,6,CLE,20,6,2600,3.46
666,Ian Thomas,CAR,TE,6,LAR,12,1,2600,3.46
669,Mo Alie-Cox,IND,TE,8,WAS,17,4,2800,3.45
669,Tommy Tremble,CAR,TE,8,ATL,31,25,2600,3.45
669,Tommy Tremble,CAR,TE,18,NO,7,3,2500,3.45
669,C.J. Uzomah,NYJ,TE,7,DEN,3,14,2500,3.45
673,Ian Thomas,CAR,TE,16,DET,32,29,2700,3.43
674,Jelani Woods,IND,TE,4,TEN,28,7,2600,3.42
674,Brock Wright,DET,TE,15,NYJ,3,11,2700,3.42
676,Tyler Kroft,SF,TE,1,CHI,17,6,2700,3.41
676,Ian Thomas,CAR,TE,15,PIT,21,10,2800,3.41
676,Geoff Swaim,TEN,TE,1,NYG,19,10,3000,3.41
679,C.J. Uzomah,NYJ,TE,12,CHI,14,6,2500,3.4
679,Isaiah Likely,BAL,TE,8,TB,12,24,2900,3.4
681,O.J. Howard,HOU,TE,12,MIA,23,30,2600,3.38
681,Grant Calcaterra,PHI,TE,15,CHI,18,6,2500,3.38
683,Ian Thomas,CAR,TE,14,SEA,26,32,2700,3.37
683,Parker Hesse,ATL,TE,15,NO,13,4,2500,3.37
685,O.J. Howard,HOU,TE,11,WAS,15,3,2600,3.36
685,Eric Saubert,DEN,TE,17,KC,24,20,2500,3.36
685,Geoff Swaim,TEN,TE,5,WAS,30,12,2900,3.36
688,Ian Thomas,CAR,TE,9,CIN,12,12,2600,3.33
688,C.J. Uzomah,NYJ,TE,11,NE,8,27,2500,3.33
690,Chigoziem Okonkwo,TEN,TE,12,CIN,11,13,2600,3.32
690,Albert Okwuegbunam,DEN,TE,5,IND,13,30,3000,3.32
690,Durham Smythe,MIA,TE,5,NYJ,18,15,2500,3.32
690,Harrison Bryant,CLE,TE,18,PIT,17,14,2500,3.32
690,Harrison Bryant,CLE,TE,15,BAL,12,18,2700,3.32
690,Mitchell Wilcox,CIN,TE,15,TB,11,28,2700,3.32
696,Durham Smythe,MIA,TE,2,BAL,9,24,2700,3.3
697,Ian Thomas,CAR,TE,17,TB,13,24,2600,3.29
698,Colby Parkinson,SEA,TE,5,NO,13,2,2500,3.28
698,C.J. Uzomah,NYJ,TE,16,JAX,26,25,2700,3.28
700,Brock Wright,DET,TE,8,MIA,20,21,2500,3.26
700,Adam Trautman,NO,TE,15,ATL,29,24,2800,3.26
700,Noah Gray,KC,TE,13,CIN,11,12,2700,3.26
700,Pharaoh Brown,HOU,TE,1,IND,16,25,2600,3.26
704,Mo Alie-Cox,IND,TE,17,NYG,22,26,2500,3.25
704,Teagan Quitoriano,HOU,TE,16,TEN,26,26,2500,3.25
706,Daniel Bellinger,NYG,TE,2,CAR,18,8,2500,3.24
707,Jelani Woods,IND,TE,7,TEN,30,24,2500,3.23
707,Colby Parkinson,SEA,TE,7,LAC,20,16,2500,3.23
707,C.J. Uzomah,NYJ,TE,17,SEA,29,32,2500,3.23
707,Brevin Jordan,HOU,TE,15,KC,25,13,2500,3.23
707,Chigoziem Okonkwo,TEN,TE,7,IND,14,27,2500,3.23
712,Tommy Tremble,CAR,TE,11,BAL,19,21,2700,3.22
713,Johnny Mundt,MIN,TE,4,NO,8,4,2500,3.21
714,Ross Dwelley,SF,TE,5,CAR,15,19,2600,3.2
714,Tanner Hudson,NYG,TE,8,SEA,29,32,2500,3.2
714,C.J. Uzomah,NYJ,TE,15,DET,32,29,2500,3.2
717,Ian Thomas,CAR,TE,18,NO,7,3,2700,3.19
717,Chris Myarick,NYG,TE,8,SEA,29,28,2800,3.19
719,Chigoziem Okonkwo,TEN,TE,9,KC,31,28,2500,3.17
719,Jordan Akins,HOU,TE,7,LV,28,30,2500,3.17
721,Teagan Quitoriano,HOU,TE,18,IND,18,13,2500,3.14
721,Josh Oliver,BAL,TE,12,JAX,19,14,2500,3.14
721,Adam Trautman,NO,TE,12,SF,1,5,2500,3.14
724,Lawrence Cager,NYG,TE,12,DAL,5,3,2700,3.13
724,Foster Moreau,LV,TE,17,SF,1,4,2800,3.13
724,Tommy Tremble,CAR,TE,5,SF,1,4,2500,3.13
724,Durham Smythe,MIA,TE,3,BUF,1,8,2500,3.13
724,Tommy Tremble,CAR,TE,16,DET,32,29,2500,3.13
729,Mo Alie-Cox,IND,TE,18,HOU,19,15,2500,3.12
729,Noah Gray,KC,TE,14,DEN,2,14,2600,3.12
729,Ian Thomas,CAR,TE,12,DEN,3,15,2500,3.12
729,C.J. Uzomah,NYJ,TE,8,NE,14,23,2500,3.12
733,MyCole Pruitt,ATL,TE,16,BAL,9,14,2500,3.1
733,Brevin Jordan,HOU,TE,17,JAX,23,25,2500,3.1
733,Tommy Tremble,CAR,TE,17,TB,13,24,2500,3.1
733,Ian Thomas,CAR,TE,10,ATL,31,23,2500,3.1
737,Colby Parkinson,SEA,TE,12,LV,26,27,2500,3.08
737,Noah Gray,KC,TE,10,JAX,15,9,2800,3.08
737,Johnny Mundt,MIN,TE,8,ARI,24,31,2500,3.08
740,Harrison Bryant,CLE,TE,17,WAS,8,7,2600,3.07
741,Mo Alie-Cox,IND,TE,9,NE,15,29,2800,3.06
741,Ross Dwelley,SF,TE,1,CHI,17,6,2500,3.06
743,Anthony Firkser,ATL,TE,17,ARI,30,31,2500,3.05
743,Josh Oliver,BAL,TE,17,PIT,20,9,2500,3.05
743,Teagan Quitoriano,HOU,TE,13,CLE,24,8,2500,3.05
743,Ross Dwelley,SF,TE,2,SEA,17,26,2600,3.05
743,Pharaoh Brown,HOU,TE,2,DEN,8,31,2700,3.05
748,Foster Moreau,LV,TE,2,ARI,32,32,3000,3.04
748,Will Dissly,SEA,TE,1,DEN,4,3,2500,3.04
750,Durham Smythe,MIA,TE,7,PIT,27,10,2500,3.03
750,Durham Smythe,MIA,TE,8,DET,32,29,2500,3.03
750,Geoff Swaim,TEN,TE,9,KC,31,28,2600,3.03
753,O.J. Howard,HOU,TE,8,TEN,25,20,2600,3.02
753,Josiah Deguara,GB,TE,1,MIN,30,11,2900,3.02
753,Pharaoh Brown,CLE,TE,8,CIN,6,16,2500,3.02
756,Brevin Jordan,HOU,TE,18,IND,18,13,2500,3.01
756,MyCole Pruitt,ATL,TE,12,WAS,10,1,2500,3.01
758,Colby Parkinson,SEA,TE,6,ARI,21,31,2500,3
758,Tanner Hudson,NYG,TE,4,CHI,11,13,2500,3
758,Brycen Hopkins,LAR,TE,17,LAC,18,19,2600,3
761,Colby Parkinson,SEA,TE,8,NYG,12,22,2500,2.98
761,Quintin Morris,BUF,TE,6,KC,28,21,2800,2.98
761,John Bates,WAS,TE,11,HOU,21,22,2600,2.98
764,Johnny Mundt,MIN,TE,5,CHI,9,10,2500,2.97
764,C.J. Uzomah,NYJ,TE,14,BUF,6,2,2500,2.97
764,John Bates,WAS,TE,13,NYG,13,28,2600,2.97
767,Armani Rogers,WAS,TE,2,DET,27,19,2500,2.96
767,Durham Smythe,MIA,TE,14,LAC,29,23,2600,2.96
769,Brock Wright,DET,TE,4,SEA,22,25,2500,2.95
769,Pharaoh Brown,CLE,TE,13,HOU,21,21,2500,2.95
771,MyCole Pruitt,ATL,TE,13,PIT,27,11,2700,2.94
772,Eric Tomlinson,DEN,TE,17,KC,24,20,2500,2.93
772,Tommy Tremble,CAR,TE,6,LAR,12,1,2500,2.93
772,Tommy Tremble,CAR,TE,12,DEN,3,15,2600,2.93
772,James Mitchell,DET,TE,11,NYG,12,19,2700,2.93
772,Zach Gentry,PIT,TE,12,IND,7,21,2500,2.93
777,Irv Smith Jr.,MIN,TE,17,GB,12,11,2500,2.92
777,Eric Saubert,DEN,TE,18,LAC,15,16,2500,2.92
777,C.J. Uzomah,NYJ,TE,6,GB,7,7,2500,2.92
780,Jelani Woods,IND,TE,8,WAS,17,4,2500,2.91
780,Tommy Tremble,CAR,TE,14,SEA,26,32,2600,2.91
780,Jack Stoll,PHI,TE,13,TEN,19,16,2600,2.91
783,Jack Stoll,PHI,TE,14,NYG,16,26,2800,2.9
784,Tanner Hudson,NYG,TE,5,GB,5,6,2500,2.89
784,Zach Gentry,PIT,TE,10,NO,16,2,2500,2.89
786,Colby Parkinson,SEA,TE,16,KC,24,18,2500,2.88
786,Adam Trautman,NO,TE,10,PIT,31,6,2500,2.88
786,Brevin Jordan,HOU,TE,13,CLE,24,8,2500,2.88
789,Josiah Deguara,GB,TE,2,CHI,3,7,2700,2.87
789,Harrison Bryant,CLE,TE,16,NO,12,4,2600,2.87
791,Chigoziem Okonkwo,TEN,TE,11,GB,10,9,2600,2.85
791,Donald Parham Jr.,LAC,TE,5,CLE,16,8,2500,2.85
791,Jake Ferguson,DAL,TE,7,DET,32,26,2900,2.85
791,Kyle Rudolph,TB,TE,3,GB,7,5,2600,2.85
791,Shane Zylstra,DET,TE,18,GB,12,12,2600,2.85
796,Adam Trautman,NO,TE,9,BAL,23,18,2500,2.84
796,Daniel Bellinger,NYG,TE,3,DAL,11,2,2800,2.84
796,Zach Gentry,PIT,TE,13,ATL,26,20,2900,2.84
799,Ryan Griffin,CHI,TE,2,GB,25,6,2600,2.83
800,Tre' McKitty,LAC,TE,7,SEA,29,32,2500,2.82
800,Jelani Woods,IND,TE,5,DEN,4,20,2600,2.82
802,Colby Parkinson,SEA,TE,14,CAR,15,9,2500,2.81
802,Donald Parham Jr.,LAC,TE,6,DEN,3,15,2500,2.81
802,Pharaoh Brown,CLE,TE,10,MIA,26,28,2500,2.81
802,Grant Calcaterra,PHI,TE,11,IND,6,23,2500,2.81
802,Adam Trautman,NO,TE,11,LAR,9,5,2500,2.81
807,Colby Parkinson,SEA,TE,13,LAR,12,17,2500,2.8
807,Kylen Granson,IND,TE,1,HOU,29,28,2500,2.8
809,Colby Parkinson,SEA,TE,4,DET,30,23,2500,2.79
809,John Bates,WAS,TE,8,IND,11,24,2800,2.79
809,Geoff Swaim,TEN,TE,8,HOU,23,16,2600,2.79
812,Jelani Woods,IND,TE,6,JAX,6,9,2500,2.78
812,Josh Oliver,BAL,TE,13,DEN,2,14,2700,2.78
812,Giovanni Ricci,CAR,TE,7,TB,8,23,2500,2.78
815,Donald Parham Jr.,LAC,TE,14,MIA,21,29,2500,2.77
815,Ian Thomas,CAR,TE,1,CLE,8,18,3000,2.77
817,John Bates,WAS,TE,15,NYG,20,23,2500,2.76
